,SM1_Dz(i),CATS2D_02_DA,AMR,Eig03_EA(dm),T(N..O),DLS_cons,SpPosA_B(p),SM1_Dz(p),P_VSA_MR_2,DLS_04
CC1=CC(=C(C=C1)C)C,0.0,0,41.1816,0.0,0,0.719047619047619,1.32113002932451,0.0,0.0,0.7
CC1=C(C=C(C=C1)O)C,0.159649817529535,0,37.8345,0.0,0,0.814285714285714,1.27216660359633,-0.788457360364271,42.6833431609212,0.7
CC1=CC(=C(C=C1)C)O,0.159649817529535,0,37.8345,0.0,0,0.814285714285714,1.27468237413944,-0.788457360364272,42.6833431609212,0.7
CC1=CC(=C(C=C1C)C)C,0.0,0,46.2228,0.0,0,0.747619047619048,1.31512588762007,0.0,0.0,0.9
CCC(=O)CC,0.159649817529528,0,25.4486,0.0,0,0.90952380952381,1.15132231582955,-0.788457360364272,25.1449270324178,0.7
C1CC(=O)OC1,0.297285808594477,0,20.3077,0.0,0,0.928571428571429,1.165680423896,-1.22377543162212,59.6870189132048,1.0
CCC(=O)OC1CC(CC=C1C)C(=C)C,0.297285808594436,0,61.7738,0.68,0,1.0,1.22801317734337,-1.22377543162212,59.6870189132048,1.0
COC1=C(C=CC(=C1)CC=C)O,0.297285808594475,0,48.5026,0.0,0,0.852380952380952,1.24718953033913,-1.22377543162212,53.6832310485276,0.8
CCOC(=O)C(C)C,0.297285808594471,0,31.3622,0.0,0,0.952380952380952,1.16062482910575,-1.22377543162211,71.4581209097951,1.0
CCOC(=O)C(=C)C,0.297285808594474,0,31.1656,0.0,0,0.952380952380952,1.19849687994628,-1.22377543162212,71.4581209097951,1.0
CCOC(=O)C(C)O,0.418249702467581,0,28.4314,0.0,0,0.952380952380952,1.11337430447216,-1.52605630349505,106.771426899566,1.0
CC(C)COC(=O)C(C)C,0.297285808594479,0,40.3582,0.0,0,0.952380952380952,1.17421938508673,-1.22377543162212,47.9159169166145,1.0
CCCCOC(=O)C(C)C,0.297285808594479,0,40.4874,0.0,0,0.952380952380952,1.16666932393089,-1.22377543162211,59.6870189132048,1.0
CCC(CC)CO,0.159649817529539,0,31.2073,0.0,0,0.852380952380952,1.13659700457511,-0.788457360364269,11.7711019965903,0.3
C1CC(OC1)CO,0.297285808594478,0,26.5152,0.0,0,0.952380952380952,1.14050528210588,-1.22377543162211,47.0844079863613,1.0
C1=COC(=C1)CO,0.297285808594473,0,25.2648,0.0,0,0.752380952380952,1.24120516838256,-1.22377543162212,9.50734628624871,0.6
C1=COC(=C1)C=O,0.297285808594474,0,25.0399,0.0,0,0.723809523809524,1.29637491015153,-1.22377543162212,34.6522733186665,0.4
CC(C)(C)C1=CC=C(C=C1)O,0.159649817529543,0,46.418,0.0,0,0.938095238095238,1.26462425226741,-0.788457360364268,42.6833431609212,0.9
CC(C)C1=CC=CC=C1,0.0,0,40.2488,0.0,0,0.742857142857143,1.29002486337394,0.0,0.0,0.7
CC(=O)C1=CC=CC=C1,0.15964981752954,0,36.4608,0.0,0,0.80952380952381,1.28639911636188,-0.788457360364274,25.1449270324178,0.5
CC1=CCC(CC1O)C(=C)C,0.159649817529537,0,47.9954,0.0,0,0.938095238095238,1.24755784939507,-0.788457360364273,23.5422039931806,0.9
CC1=CC=C(C=C1)C(=O)OC,0.297285808594466,0,42.6267,0.0,0,0.852380952380952,1.24796395227514,-1.22377543162211,36.1448149200242,0.8
CC1=CCC(=CC1)C(C)C,0.0,0,47.5528,0.0,0,0.842857142857143,1.27387545983427,0.0,0.0,0.9
CC1=CC=C(CC1)C(C)C,0.0,0,47.5528,0.0,0,0.842857142857143,1.2672004806088,0.0,0.0,0.9
CC1=CC=C(C=C1)C(C)C,0.0,0,45.29,0.0,0,0.771428571428571,1.29854136916682,0.0,0.0,0.9
CCCCCCC1CCC(=O)O1,0.297285808594475,0,47.6541,0.0,0,0.952380952380952,1.193125983097,-1.22377543162211,83.2292229063855,1.0
CC(C)CC(=O)C,0.159649817529539,0,29.9713,0.0,0,0.90952380952381,1.22375011766383,-0.788457360364269,25.1449270324178,0.7
CC(C)CC(C)O,0.159649817529543,0,31.1013,0.0,0,0.852380952380952,1.17780003452322,-0.788457360364268,58.8555099829516,0.3
CC(C)OC(=O)C,0.297285808594481,0,26.579,0.0,0,0.952380952380952,1.16424019123647,-1.22377543162212,106.771426899566,1.0
CC(=O)OC(=O)C,0.418249702467582,0,22.082,-0.366300803096671,0,0.952380952380952,1.14565265347344,-1.52605630349505,61.2897419524419,1.0
CC1=CC(=CC=C1)C,0.0,0,36.1404,0.0,0,0.719047619047619,1.32768618034732,0.0,0.0,0.7
C1=CC(=CC(=C1)O)O,0.297285808594481,0,29.4462,0.0,0,0.728571428571429,1.22322499863694,-1.22377543162211,85.3666863218424,0.6
CC1=NC(=CC=C1)C,0.203104095976487,0,33.0841,0.0,0,0.814285714285714,1.29920542378799,-0.470003629245734,0.0,0.7
CCOC(=O)CC(C)C,0.297285808594474,0,35.9373,0.0,0,0.952380952380952,1.17930329913263,-1.22377543162211,71.4581209097951,1.0
CC(C)CC(=O)CC(C)C,0.15964981752953,0,43.7478,0.0,0,0.90952380952381,1.23508890336686,-0.788457360364279,25.1449270324178,0.7
CC(C)CC(C)OC(=O)C,0.297285808594469,0,40.2528,0.0,0,0.952380952380952,1.19115138695175,-1.22377543162212,95.0003249029758,1.0
CC1=CC=CC=C1,0.0,0,31.0992,0.0,0,0.690476190476191,1.32314460027552,0.0,0.0,0.5
C1CCC(CC1)O,0.159649817529535,0,29.2747,0.0,0,0.857142857142857,1.14919169260057,-0.78845736036427,47.0844079863613,0.5
C1CCC(=O)CC1,0.159649817529531,0,28.2474,0.0,0,0.914285714285714,1.19747223247157,-0.788457360364272,25.1449270324178,0.9
C1=CC=C(C=C1)O,0.15964981752954,0,27.7521,0.0,0,0.714285714285714,1.26408220335763,-0.78845736036427,42.6833431609212,0.5
C1=CC=C(C=C1)S,-0.0833296075870066,0,34.1659,0.0,0,0.690476190476191,1.40220737295674,0.331531479730045,0.0,0.5
CC1=CC=CC=N1,0.203104095976484,0,28.4926,0.0,0,0.785714285714286,1.29490182095282,-0.470003629245737,0.0,0.5
CCCCOC(=O)CC(C)C,0.29728580859446,0,45.0625,0.0,0,0.923809523809524,1.18132852493392,-1.22377543162211,59.6870189132048,0.8
CCCCOC(=O)CCC,0.297285808594474,0,40.5139,0.0,0,0.952380952380952,1.16283997180207,-1.22377543162211,59.6870189132048,1.0
CCCCC(=O)O,0.297285808594482,1,26.4726,0.0,0,0.952380952380952,1.13287306942162,-1.22377543162212,67.828270193339,1.0
CCCOC(=O)C,0.297285808594479,0,26.685,0.0,0,0.952380952380952,1.14014429515291,-1.22377543162211,59.6870189132048,1.0
CCCCN,0.203104095976484,0,23.792,0.0,0,0.895238095238095,1.13297866644351,-0.470003629245738,23.5422039931806,0.6
CCCCS,-0.0833296075870001,0,28.2615,0.0,0,0.814285714285714,1.27923785331377,0.331531479730038,23.5422039931806,0.7
C(CS)CS,-0.160246349142095,0,31.673,0.0,0,0.842857142857143,1.39808522520339,0.580090458267648,23.5422039931806,0.9
CCNCC,0.203104095976488,0,24.1894,0.0,0,0.895238095238095,1.12928118155995,-0.470003629245731,70.6266119795419,0.6
CCOC=O,0.297285808594472,0,17.5684,0.0,0,0.938095238095238,1.11606192080999,-1.22377543162212,71.4581209097951,0.9
CCON=O,0.451966941759583,0,17.2562,0.0,0,0.938095238095238,1.07480445087862,-1.38629436111989,71.9055267613669,0.9
C1=COC=C1,0.159649817529537,0,18.5714,0.0,0,0.7,1.33163150764218,-0.788457360364271,9.50734628624871,0.4
C1CCSC1,-0.0833296075870058,0,26.7271,0.0,0,0.819047619047619,1.33210188439239,0.331531479730043,47.0844079863613,0.9
C1=CSC=C1,-0.0833296075870029,0,25.0147,0.0,0,0.690476190476191,1.47627593269521,0.331531479730042,0.0,0.5
CC(C)COC(=O)C,0.29728580859447,0,31.1568,0.0,0,0.952380952380952,1.15627624937391,-1.22377543162211,47.9159169166145,1.0
CCCCCCCCCC(=O)OCC,0.297285808594457,0,58.9947,0.0,0,0.888095238095238,1.18079045818673,-1.22377543162213,71.4581209097951,0.8
CCCCCC(=O)C,0.159649817529539,0,34.6247,0.0,0,0.90952380952381,1.19041317891565,-0.788457360364269,25.1449270324178,0.7
CCCCCC,0.0,0,29.4082,0.0,0,0.757142857142857,1.19610133843104,0.0,0.0,0.3
CCCCCN,0.203104095976478,0,28.393,0.0,0,0.852380952380952,1.1521459741864,-0.470003629245736,23.5422039931806,0.3
C(CCN)CN,0.371839380458504,0,27.3778,0.0,0,0.895238095238095,1.10650253706141,-0.788457360364269,47.0844079863613,0.6
CCCCC=O,0.159649817529543,0,25.5472,0.0,0,0.90952380952381,1.19268374482247,-0.788457360364269,25.1449270324178,0.7
CCCCCS,-0.0833296075869985,0,32.8625,0.0,0,0.757142857142857,1.28427624370091,0.331531479730041,23.5422039931806,0.3
CCCOC=O,0.297285808594473,0,22.0926,0.0,0,0.952380952380952,1.1242128789779,-1.22377543162212,59.6870189132048,1.0
CCSSCC,-0.160246349142103,0,36.4764,0.0,0,0.785714285714286,1.35971453100608,0.58009045826765,70.6266119795419,0.5
C1CNCCN1,0.371839380458503,0,25.4488,0.0,0,0.9,1.1074664513956,-0.788457360364274,0.0,0.8
C1=CC=NC=C1,0.20310409597648,0,23.9011,0.0,0,0.714285714285714,1.28697843462506,-0.470003629245733,0.0,0.5
C1CCNCC1,0.203104095976481,0,26.8346,0.0,0,0.857142857142857,1.13757107106377,-0.470003629245738,47.0844079863613,0.5
CC(=CCCC(=O)C)C,0.159649817529542,0,40.0233,0.0,0,0.938095238095238,1.23587368271995,-0.788457360364267,25.1449270324178,0.9
CCCCCC,0.297285808594465,0,44.4579,0.0,0,0.952380952380952,1.20787534035417,-1.22377543162211,36.1448149200242,1.0
CCCCCCC(=O)C,0.159649817529531,0,39.2257,0.0,0,0.90952380952381,1.20384777895266,-0.788457360364273,25.1449270324178,0.7
CCCCCCC(=O)O,0.297285808594474,1,35.6746,0.0,0,0.952380952380952,1.15168456901372,-1.22377543162211,67.828270193339,1.0
CCOCCOC(=O)C,0.418249702467576,0,33.2043,0.286045781840518,0,0.952380952380952,1.12431053307182,-1.52605630349504,71.4581209097951,1.0
C(CCCCC(=O)O)CCCC(=O)O,0.526147639863771,2,51.143,0.0,0,0.976190476190476,1.13917398904784,-1.75785791755236,135.656540386678,1.0
CCCCCCN,0.203104095976477,0,32.994,0.0,0,0.852380952380952,1.15327303415447,-0.470003629245731,23.5422039931806,0.3
CCCCCCO,0.159649817529551,0,31.3365,0.0,0,0.852380952380952,1.13640295124021,-0.788457360364268,23.5422039931806,0.3
C(CC=O)CC=O,0.297285808594475,0,26.2872,0.0,0,0.952380952380952,1.1907833428737,-1.22377543162211,50.2898540648355,1.0
CCCCCCS,-0.0833296075870156,0,37.4635,0.0,0,0.757142857142857,1.27503857478956,0.331531479730042,23.5422039931806,0.3
CCOCCCO,0.297285808594475,0,28.9182,0.0,0,0.895238095238095,1.0879465237357,-1.22377543162211,58.8555099829516,0.6
CCCSCCC,-0.0833296075870058,0,37.7313,0.0,0,0.757142857142857,1.27060677119128,0.331531479730041,47.0844079863613,0.3
CC(=O)OCCOC(=O)C,0.526147639863772,0,32.8566,0.286045781840519,0,0.952380952380952,1.12590804711329,-1.75785791755237,72.2896298400484,1.0
CCCCCCCC,0.0,0,38.6102,0.0,0,0.721428571428571,1.19444890940725,0.0,0.0,0.3
CCCCCCC=C,0.0,0,38.6543,0.0,0,0.814285714285714,1.23605065611615,0.0,0.0,0.7
CCCCCCCO,0.159649817529536,0,35.9375,0.0,0,0.852380952380952,1.15275861916311,-0.788457360364267,23.5422039931806,0.3
CCCCCCC=O,0.159649817529531,0,34.7492,0.0,0,0.90952380952381,1.19811846545296,-0.788457360364277,25.1449270324178,0.7
COCCOCCO,0.41824970246758,0,30.3483,0.0,0,0.90952380952381,1.08306114945501,-1.52605630349505,0.0,0.7
CCCCCCCCCCCC(=O)OC,0.297285808594504,0,63.4487,0.0,0,0.792857142857143,1.17754611327443,-1.22377543162213,36.1448149200242,0.8
CCCCCCCCC,0.0,0,43.2112,0.0,0,0.697619047619048,1.20210550096337,0.0,0.0,0.3
CCCCCCCCO,0.159649817529545,0,40.5385,0.0,0,0.852380952380952,1.16117533391839,-0.788457360364267,23.5422039931806,0.3
CCCCCCCCS,-0.0833296075870074,0,46.6655,0.0,0,0.721428571428571,1.26130269769776,0.33153147973004,23.5422039931806,0.3
CCOCCOCCO,0.418249702467587,0,35.0963,0.0,0,0.923809523809524,1.08685892998161,-1.52605630349505,35.313305989771,0.8
CC(CCC=C(C)C)CCO,0.159649817529524,0,50.4857,0.0,0,0.90952380952381,1.20580828367677,-0.788457360364262,23.5422039931806,0.7
CCCC=CC(=O)C,0.159649817529537,0,35.7931,0.0,0,0.938095238095238,1.23089733368673,-0.788457360364272,25.1449270324178,0.9
CCCCCCCCC(=O)O,0.297285808594457,1,44.8766,0.0,0,0.923809523809524,1.15741721568831,-1.22377543162211,67.828270193339,0.8
CCCCCCCOC(=O)C,0.297285808594457,0,45.089,0.0,0,0.923809523809524,1.16933803194237,-1.2237754316221,59.6870189132048,0.8
CCCCOCCOC(=O)C,0.418249702467561,0,42.3295,0.286045781840519,0,0.952380952380952,1.14288074596978,-1.52605630349504,59.6870189132048,1.0
CCCCCCCCCC(=O)C,0.159649817529539,0,53.0287,0.0,0,0.880952380952381,1.20675691676842,-0.788457360364275,25.1449270324178,0.5
CCCCCCCCOC(=O)C,0.297285808594478,0,49.69,0.0,0,0.923809523809524,1.17568583492811,-1.22377543162212,59.6870189132048,0.8
CCCCCCCCCCOC(=O)C,0.297285808594473,0,58.892,0.0,0,0.888095238095238,1.1798105137715,-1.22377543162212,59.6870189132048,0.8
CCCCCCCCCCO,0.159649817529551,0,49.7405,0.0,0,0.852380952380952,1.17021676114853,-0.788457360364272,23.5422039931806,0.3
CCCCCCCCCC=O,0.159649817529509,0,48.5522,0.0,0,0.880952380952381,1.2029238953982,-0.788457360364291,25.1449270324178,0.5
CCCCCCCCCCC(=O)O,0.297285808594467,1,54.0786,0.0,0,0.9,1.17109157764174,-1.22377543162213,67.828270193339,0.8
CCCCCCCCCCCC,0.0,0,57.0142,0.0,0,0.611904761904762,1.20555605937004,0.0,0.0,0.2
CCCCCCCCCCCO,0.159649817529548,0,54.3415,0.0,0,0.757142857142857,1.17490444326778,-0.788457360364265,23.5422039931806,0.3
CCCCCCCCCCC=O,0.159649817529521,0,53.1532,0.0,0,0.857142857142857,1.20407930212504,-0.788457360364268,25.1449270324178,0.5
CCCCCCCCCCCCO,0.159649817529548,0,58.9425,0.0,0,0.697619047619048,1.17534228565317,-0.788457360364272,23.5422039931806,0.3
CCCCCCCCCCCCS,-0.0833296075869519,0,65.0695,0.0,0,0.635714285714286,1.24784120310241,0.331531479730045,23.5422039931806,0.2
CCCCCCCCCCCCOC(=O)C,0.297285808594441,0,68.094,0.0,0,0.711904761904762,1.18454681283067,-1.22377543162212,59.6870189132048,0.4
CCCCCCCCCCCCCO,0.15964981752953,0,63.5435,0.0,0,0.626190476190476,1.18029018214533,-0.788457360364252,23.5422039931806,0.3
CCCCCCCCCCCCCCO,0.159649817529518,0,68.1445,0.0,0,0.626190476190476,1.18327241024209,-0.788457360364297,23.5422039931806,0.3
CCCCCCCCCCC,0.0,0,52.4132,0.0,0,0.635714285714286,1.20132798809846,0.0,0.0,0.2
CC1=C(N=C(C(=N1)C)C)C,0.371839380458501,0,40.1102,0.0,0,0.857142857142857,1.26922328837798,-0.788457360364263,0.0,1.0
CC1C2CC2(CC1=O)C(C)C,0.159649817529547,0,44.5396,0.0,0,0.90952380952381,1.22961301142656,-0.788457360364268,25.1449270324178,0.7
CC1=CC(=O)CC(C1=O)(C)C,0.297285808594469,0,43.4665,0.0,0,0.928571428571429,1.25777883685323,-1.22377543162212,50.2898540648355,1.0
CC(C)(C=C)O,0.159649817529541,0,26.4798,0.0,0,0.90952380952381,1.18907785519398,-0.788457360364272,70.6266119795419,0.7
CC(=CCCC(C)(C=C)OC(=O)C)C,0.297285808594486,0,59.3571,0.68,0,0.952380952380952,1.22535139872763,-1.22377543162211,95.0003249029758,1.0
CC12CCC3C(C1CC=C2)CCC4C3(CCC(C4)O)C,0.159649817529536,0,84.2315,0.0,0,0.802380952380952,1.25504075514255,-0.788457360364288,47.0844079863613,0.7
CC1=C(C(CC=C1)(C)C)C=O,0.159649817529544,0,48.2187,0.0,0,0.938095238095238,1.28771875519153,-0.788457360364272,25.1449270324178,0.9
CCC(C)C(=O)O,0.297285808594481,1,26.4461,0.0,0,0.952380952380952,1.13441989608861,-1.22377543162211,67.828270193339,1.0
CCOC(=O)C1=CC=CC=C1O,0.418249702467589,0,44.0276,0.0,0,0.852380952380952,1.215594286479,-1.52605630349506,114.141464070716,0.8
CC1=CCCC(=C)C2CC(C2CC1)(C)C,0.0,0,67.4524,0.0,0,0.807142857142857,1.27702839656666,0.0,0.0,0.9
CC1=C(C(=O)C=CO1)O,0.418249702467586,0,33.5097,0.0,0,0.728571428571429,1.19181312248533,-1.52605630349505,103.14157618311,0.6
COC(=O)C1=CC=CC=C1O,0.418249702467583,0,39.2796,0.0,0,0.752380952380952,1.21118574998993,-1.52605630349505,78.8281580809454,0.6
C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,0.159649817529545,0,56.6335,0.0,0,0.738095238095238,1.31272536264222,-0.788457360364273,25.1449270324178,0.5
C1CC(=O)OC2=CC=CC=C21,0.297285808594495,0,40.4553,0.0,0,0.828571428571429,1.26175279731304,-1.22377543162212,36.1448149200242,0.8
CC(=O)C1=CC=CO1,0.297285808594471,0,28.8517,0.0,0,0.752380952380952,1.29138051984073,-1.22377543162211,34.6522733186665,0.6
CC1(C2CCC(C2)(C1=O)C)C,0.159649817529543,0,44.5438,0.0,0,0.885714285714286,1.25813817679817,-0.788457360364274,25.1449270324178,0.7
CC1=CC=C(C=C1)C(C)(C)O,0.15964981752953,0,46.9709,0.0,0,0.938095238095238,1.26214071395733,-0.788457360364275,70.6266119795419,0.9
COC1=C(C=C(C=C1)C=O)OC,0.418249702467581,0,45.5754,0.0,0,0.852380952380952,1.21915934270867,-1.52605630349505,47.1447028076306,0.8
C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,0.297285808594481,0,62.1981,0.0,0,0.8,1.28027529737989,-1.22377543162213,36.1448149200242,0.6
C1OC2=C(O1)C=C(C=C2)C=O,0.418249702467588,0,38.4159,0.0,0,0.723809523809524,1.24347378587075,-1.52605630349505,47.1447028076306,0.4
C1=CC=C2C(=C1)C=CN2,0.203104095976493,0,37.1445,0.0,0,0.714285714285714,1.35864815310302,-0.470003629245736,0.0,0.5
C1CCC(=O)C1,0.159649817529539,0,23.6464,0.0,0,0.914285714285714,1.22911473907319,-0.788457360364269,25.1449270324178,0.9
CCOC1=C(C=CC(=C1)C=O)O,0.418249702467589,0,45.5543,0.0,0,0.852380952380952,1.21969358976174,-1.52605630349505,114.141464070716,0.8
COC1=C(C=CC(=C1)C=O)O,0.418249702467584,0,40.8063,0.0,0,0.752380952380952,1.21606797531404,-1.52605630349505,78.8281580809454,0.6
CCN(CC)CC,0.20310409597648,0,34.2321,0.0,0,0.852380952380952,1.14587705347378,-0.470003629245733,105.939917969313,0.3
CC1=CC=C(C=C1)C(=O)C,0.15964981752953,0,41.502,0.0,0,0.838095238095238,1.29417454622169,-0.788457360364276,25.1449270324178,0.7
CC(C)C1=CC=C(C=C1)C=O,0.15964981752954,0,46.8398,0.0,0,0.838095238095238,1.28040355725377,-0.788457360364268,25.1449270324178,0.7
CC(=O)CCC1=CC(=C(C=C1)O)OC,0.418249702467592,0,53.675,0.0,0,0.952380952380952,1.21528327033334,-1.52605630349505,78.8281580809454,1.0
CC(=O)OCCCC1=CC=CC=C1,0.297285808594473,0,51.381,0.0,0,0.952380952380952,1.24337586543599,-1.22377543162211,59.6870189132048,1.0
CC(=O)OC1=CC=CC=C1,0.297285808594474,0,37.1904,0.0,0,0.752380952380952,1.25193565544836,-1.22377543162211,36.1448149200242,0.6
C1=CC=C(C=C1)CCCO,0.159649817529542,0,42.2295,0.0,0,0.866666666666667,1.24989978850128,-0.788457360364272,23.5422039931806,0.9
C1=CC=C(C=C1)OCCO,0.297285808594473,0,38.8135,0.0,0,0.880952380952381,1.21258522025312,-1.22377543162211,10.9998878876064,1.0
CC1COCC2=CC3=C(C=C12)C(C(C3(C)C)C)(C)C,0.159649817529542,0,80.8833,0.0,0,0.854761904761905,1.26869260721863,-0.788457360364289,11.7711019965903,0.9
COC1=CC=C(C=C1)C=O,0.297285808594482,0,39.1122,0.0,0,0.752380952380952,1.24888740857145,-1.22377543162211,36.1448149200242,0.6
CCCC(C)C=O,0.159649817529546,0,30.1217,0.0,0,0.90952380952381,1.18940265586438,-0.788457360364274,25.1449270324178,0.7
CCCC(=O)CCC,0.159649817529528,0,34.6506,0.0,0,0.90952380952381,1.20212570215829,-0.788457360364268,25.1449270324178,0.7
CCOC(=O)CCC(=O)OCC,0.52614763986379,0,42.5712,0.286045781840519,0,0.952380952380952,1.13888163275719,-1.75785791755237,142.91624181959,1.0
CCCCCCCCC(=O)OCC,0.297285808594483,0,54.3937,0.0,0,0.9,1.17326668766734,-1.22377543162212,71.4581209097951,0.8
CC1=CN=C(C=N1)C,0.371839380458503,0,30.9272,0.0,0,0.828571428571429,1.27028892641793,-0.788457360364272,0.0,0.8
CC(=CCCC(=C)C=C)C,0.0,0,48.379,0.0,0,0.842857142857143,1.28773654376666,0.0,0.0,0.9
CCC=O,0.159649817529537,0,16.3452,-1.27749755381371,0,0.923809523809524,1.14163833106514,-0.788457360364269,25.1449270324178,0.8
CC(C)CCO,0.159649817529535,0,26.6831,0.0,0,0.852380952380952,1.1574277559231,-0.78845736036427,23.5422039931806,0.3
CC1OC(OC(O1)C)C,0.418249702467581,0,32.0859,0.86,0,0.928571428571429,1.1294415330613,-1.52605630349505,105.939917969313,1.0
CCCCCC(=O)OCC,0.297285808594481,0,40.5907,0.0,0,0.952380952380952,1.15774844478749,-1.22377543162211,71.4581209097951,1.0
CCCC=O,0.159649817529537,0,20.9462,0.0,0,0.923809523809524,1.18937280847332,-0.78845736036427,25.1449270324178,0.8
CC=CC=O,0.159649817529538,0,22.1146,0.0,0,0.823809523809524,1.2466376617468,-0.788457360364272,25.1449270324178,0.6
C1CCNC1,0.203104095976482,0,22.2336,0.0,0,0.871428571428571,1.20466024139511,-0.470003629245735,47.0844079863613,0.6
CCCCOC(=O)C,0.297285808594481,0,31.286,0.0,0,0.952380952380952,1.15096042279254,-1.22377543162212,59.6870189132048,1.0
CC(C)CCOC(=O)C,0.297285808594465,0,35.8346,0.0,0,0.952380952380952,1.17536116616688,-1.22377543162212,59.6870189132048,1.0
CCCCCCC(C)O,0.159649817529537,0,40.3557,0.0,0,0.852380952380952,1.16833122745013,-0.788457360364261,58.8555099829516,0.3
CCCCCCCC(=O)O,0.29728580859447,1,40.2756,0.0,0,0.952380952380952,1.15749611674541,-1.22377543162212,67.828270193339,1.0
CCCCCCCCCCCCCC(=O)OC,0.297285808594452,0,72.6507,0.0,0,0.711904761904762,1.18456159008859,-1.22377543162212,36.1448149200242,0.4
CCCCCCCC=O,0.159649817529548,0,39.3502,0.0,0,0.90952380952381,1.20001847176788,-0.788457360364265,25.1449270324178,0.7
CCCCCCCCC=O,0.159649817529563,0,43.9512,0.0,0,0.90952380952381,1.19543065069263,-0.788457360364259,25.1449270324178,0.7
CNC,0.203104095976483,0,14.6934,0.0,0,0.871428571428571,1.12631791085507,-0.470003629245736,0.0,0.6
CC1=CCCC(C1C=CC(=O)C)(C)C,0.159649817529548,0,62.1638,0.0,0,0.938095238095238,1.267326559195,-0.788457360364265,25.1449270324178,0.9
COC(=O)C1=CC=CC=C1C(=O)OC,0.526147639863784,0,49.113,0.0,0,0.752380952380952,1.20239419365837,-1.75785791755237,72.2896298400484,0.6
CC(C)CCCCCCC=O,0.159649817529539,0,48.4998,0.0,0,0.880952380952381,1.21106833772552,-0.788457360364255,25.1449270324178,0.5
C1=CC=C(C=C1)CCOC(=O)C2=CC=CC=C2N,0.451966941759573,0,71.6531,0.0,8,0.871428571428571,1.267513373834,-1.38629436111989,59.6870189132048,0.6
CCC1=NC(=CN=C1C)C,0.371839380458504,0,40.1456,0.0,0,0.880952380952381,1.25294392228664,-0.788457360364277,0.0,1.0
COC(=O)C1=CC=CC=C1N,0.451966941759572,0,42.2859,0.0,8,0.752380952380952,1.22212277051258,-1.38629436111989,36.1448149200242,0.6
CC1=CCC2C(C1)C2(C)C,0.0,0,44.7223,0.0,0,0.819047619047619,1.26944835544943,0.0,0.0,0.9
C1=COC(=C1)CSCC2=CC=CO2,0.230556011029641,0,53.1939,0.0,0,0.852380952380952,1.34386696471221,-1.10090964771679,19.0146925724974,0.8
COCC1=CC=CO1,0.297285808594477,0,30.016,0.0,0,0.852380952380952,1.25737295402869,-1.22377543162212,9.50734628624871,0.8
CSC(=O)C1=CC=CO1,0.230556011029663,0,36.4197,0.0,0,0.752380952380952,1.32572810401907,-1.1009096477168,34.6522733186665,0.6
CCC(C)CO,0.159649817529544,0,26.6063,0.0,0,0.852380952380952,1.13194702887231,-0.788457360364273,11.7711019965903,0.3
CCCCOC(=O)C(C)O,0.418249702467577,0,37.5566,0.0,0,0.952380952380952,1.12884519747066,-1.52605630349505,95.0003249029758,1.0
CC1=CCC(CC1)C(=C)C,0.0,0,46.4803,0.0,0,0.842857142857143,1.27218825675225,0.0,0.0,0.9
CC1=CCCC(=C)C2CC(C2CC1)(C)C,0.0,0,67.4524,0.0,0,0.807142857142857,1.27702839656666,0.0,0.0,0.9
CCC1=NC=CN=C1,0.371839380458504,0,30.9626,0.0,0,0.852380952380952,1.24859623207174,-0.788457360364269,0.0,0.8
CC1=NC=CN=C1CC(C)C,0.371839380458508,0,44.7037,0.0,0,0.952380952380952,1.26760970036468,-0.788457360364269,0.0,1.0
CCC(C)N,0.203104095976485,0,23.6092,0.0,0,0.895238095238095,1.13034984206928,-0.470003629245736,58.8555099829516,0.6
CC(=O)OCC1=CC=CC=C1,0.297285808594471,0,42.0254,0.0,0,0.852380952380952,1.24135400332222,-1.22377543162211,36.1448149200242,0.8
CC1=CC=C(C=C1)OC(=O)C,0.297285808594466,0,42.2316,0.0,0,0.852380952380952,1.25557922923957,-1.22377543162211,36.1448149200242,0.8
COC1=CC=C(C=C1)CC=C,0.159649817529554,0,46.8085,0.0,0,0.838095238095238,1.27518563491184,-0.788457360364268,10.9998878876064,0.7
CCOC(=O)C=C,0.297285808594476,0,26.8836,0.0,0,0.952380952380952,1.17801616347627,-1.22377543162212,71.4581209097951,1.0
CCCCC(=O)OCCC,0.297285808594485,0,40.5139,0.0,0,0.952380952380952,1.16089817038703,-1.22377543162212,59.6870189132048,1.0
CCOC(=O)C,0.297285808594473,0,22.1608,0.0,0,0.952380952380952,1.13783649226666,-1.22377543162211,71.4581209097951,1.0
CC(=CC(=O)C)C,0.159649817529534,0,30.8731,0.0,0,0.938095238095238,1.2577214867169,-0.78845736036427,25.1449270324178,0.9
CCOC(=O)CC(=O)C,0.41824970246758,0,32.056,0.317521952114299,0,0.952380952380952,1.16808654724394,-1.52605630349505,96.6030479422129,1.0
CCCCCC(=O)O,0.297285808594475,1,31.0736,0.0,0,0.952380952380952,1.13203178311654,-1.22377543162212,67.828270193339,1.0
CCCCCCC,0.0,0,34.0092,0.0,0,0.757142857142857,1.19461837284177,0.0,0.0,0.3
CC=CC=CC=O,0.159649817529536,0,32.4332,0.0,0,0.80952380952381,1.26640732722857,-0.788457360364272,25.1449270324178,0.5
