,SM1_Dz(i),TPSA(NO),piPC10,ESOL,SIC5,nC,SpMax4_Bh(m),SM15_AEA(bo),nRCOOR,GATS3e,SpMAD_B(s),P_VSA_v_2,MATS1p,SM10_AEA(ri),PDI,SpPosA_H2,SpMax3_Bh(s),F04{C-N},J_D,CATS2D_02_DA,X0Av,MATS1e,Eig04_AEA(bo),MDEO-12,ATSC2s,SpDiam_B(m),MATS4v,Eta_psi1,SHED_DA,IC5,MPC06,GATS1v,Eig13_AEA(bo),Eta_betaP_A,VE3sign_B(v),LOGP99,GATS2s,MATS6v,MATS1s,GMTIV,ATSC6e,SIC4,minsNH2,ALOGP,SM4_B(m),MATS2m,P_VSA_charge_9,ATSC1e,X3A,SpMax2_Bh(m),CATS2D_04_AP,RBF,PW5,Psi_e_0d,P_VSA_s_5,RNCG,piPC06,P_VSA_charge_2,SpAD_B(s),D/Dtr10,SM05_EA,nArCOOR,Eta_beta_A,P_VSA_ppp_N,P_VSA_m_3,SpPosA_B(p),BIC2,Vindex,P_VSA_charge_3,VE1sign_B(p),Eta_sh_p,GATS2v,Me,P_VSA_LogP_2,MATS3s,SpMaxA_AEA(ri),IC1,ATSC3m,P_VSA_s_6,ATSC7e,SpMAD_B(m),MATS3e,VE2sign_B(m),Hy,GATS5s,MDEC-34,SpMax_B(s),P_VSA_e_2,SpMin2_Bh(m),GATS5v,SpMaxA_AEA(dm),O-060,P_VSA_MR_2,SM3_B(s),SpMin1_Bh(p),ATS3m,SpMin1_Bh(m),Q2,P_VSA_LogP_5,Eta_epsi_5
CC(C)(C)C1=NN=C(S1)N(C)C(=O)NC,0.686625963569686,58.12,0.0,-2.34470367535798,0.721357184128676,9,2.94973459848107,0.0826864495266281,0,0.844848602122917,1.66396235151304,79.6060064787236,-0.0642545915914634,-7.07778275789069,0.869263854125275,0.575024461118816,4.25583319818579,6,2.49088410596068,2,0.698308929890355,0.0465423710392132,2.74677906219973,0.0,20.1143420759625,5.58596376679091,0.084076276402677,0.553299492385787,2.82842712474619,3.57374510008135,3.40119738166216,1.16849939037186,-0.481032092373436,0.4,-1.40280009767875,1.61120007187128,0.468719151142393,0.106313427160067,-0.0519903776371121,3738.0,0.176890261810616,0.721357184128676,0.0,1.4332,6.45556407492644,0.393913579145806,0.0,0.0432136337148814,0.199320813403129,3.54137650427687,0,0.0645161290322581,0.0636745949452446,-0.0009256103049496,18.0107506830303,0.250698806153513,4.73180283692146,3.12431389399505,24.9594352726956,0.0,6.3818160174061,0,1.03333333333333,0.0,25.1449270324178,1.24645145871514,0.661677700005843,0.462346222271345,25.1449270324178,0.212933380374993,0.389908256880734,0.615184071141099,1.00362903225807,21.1350645770253,-0.0071514140668501,0.286350316566719,2.78134965115167,16.2847911055567,58.4709419016983,0.0411999958376709,1.43420409473243,0.007196972326011,0.0282050336691705,-0.069366922674611,0.846821764977586,1.21644039911468,7.42892419534906,80.2521970722344,1.74634419951349,1.30902810438625,0.24670420271274,0,25.1449270324178,6.6246098119391,1.89376583608376,3.57326603859744,1.96862742554168,0.512278484995477,0.500746444826461,0.839583333333333
C(CC(=O)OOC(=O)CCC(=O)O)C(=O)O,0.869115263381748,127.2,1.94591014905531,-0.442861918183351,0.721793622276371,8,3.16983966507469,0.142115003460823,0,1.26678406913803,2.60234276871739,213.377628731484,-0.0418388242457789,-5.09737864346019,0.76288571295602,0.575404339884058,7.438275942427,0,3.46660284629141,2,0.51077150365808,-0.0563777269182241,3.4142135623731,2.86494058298739,116.515654896568,4.75353072777742,0.0763282501382233,0.384615384615385,4.7824704820732,3.39274741044879,2.39789527279837,1.08122138188925,-0.531444322103698,0.375,,-0.282599940896034,0.481090404928961,-0.277262364247389,-0.0991732072932609,11179.0,0.668969352426036,0.721793622276371,0.0,-0.522600000000001,6.28480965845587,0.156303794120601,10.1381269568,0.408327094970415,0.241726510512415,3.5761435592945,0,0.36,0.0709263246776854,0.0005066246710587,0.0,0.196270576727707,2.70805020110221,50.2898540648355,41.6374842994783,0.0,5.19849703126582,0,0.96875,1.81974894580611,213.377628731484,1.09355215861344,0.571711333957418,0.58483477726815,77.7210883448065,0.0,0.3,1.32424985677943,1.07832307692308,10.1381269568,-0.308145665863738,0.232515788766284,2.62351664121802,14.5117974316568,213.377628731484,0.499451380828404,1.38323735554243,-0.284691827557157,0.0,0.695608978048113,0.410550569449378,0.0,7.47979235899805,26.3405368548592,1.8263385617892,0.733628599459494,0.249057453573897,2,213.377628731484,7.75148665484996,1.87870900162121,3.16908794498593,1.84305785120583,1.47021514456719,27.431234279971,0.996296296296296
COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2N=N1,0.666443797725402,66.24,5.88027108059799,-3.24161057894078,0.859944243960972,10,3.11773222934501,0.852466210870038,0,0.795565983598456,1.80426810390257,75.1934720770622,0.143850583148651,-4.10155341901751,0.953391698905007,0.63018506020826,4.95020130290512,5,1.87290282395519,0,0.67758021290103,-0.1016735850739,3.20492107942149,0.333333333333333,28.1866816706243,6.55306071525762,-0.346686083624801,0.575875486381323,0.0,4.26033260056988,3.93182563272433,0.890868196462592,0.284043676617402,0.578947368421053,-1.76932950151759,3.34909996716306,0.73036693695569,0.556277609170723,-0.106800016789411,11446.0,0.617882519947972,0.859944243960972,0.0,2.9256,7.03699537887561,0.225442579383508,144.438798909824,0.181508741758585,0.197800678053781,3.93455016975628,0,0.15625,0.0788402055003773,-7.29514420326e-05,0.0,0.205117388609822,5.33271879326537,25.1449270324178,34.2810939741488,83.0318681318681,6.43133108193348,0,1.23684210526316,0.0,38.9881875407666,1.30968396148249,0.750344196889395,0.308703805699514,0.0,0.12967720130483,0.219594594594595,0.680347668660351,1.02686129032258,3.47265513164728,0.108467219870109,0.211748914170775,3.5348414716772,18.2238244301353,113.35100169296,0.202221660114465,1.57424466700336,0.0403703374204956,0.0023119543498983,-0.517304146154082,1.19326124102856,0.0,7.42768800005567,140.754668180383,1.59258497538396,1.1843916711471,0.195427624268613,0,25.1449270324178,6.8934253963078,2.04093793337269,3.95760317621993,2.00697316368597,0.563451315683778,5.94232250426508,0.901754385964912
CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],1.23229783607682,94.88,5.02962059400734,-4.67543427992144,0.717341151452382,13,3.50924081757096,1.24697960371747,0,0.553552728549979,2.70045276616224,160.838584145554,-0.0196144576163167,-2.14005039571757,0.883623653047185,0.59384043357562,7.99899999999999,9,3.14778094548627,0,0.54746326219602,0.147044432167943,3.59505929647371,0.0,221.813310334011,5.85544678330602,0.146668046023897,0.41715203856196,0.0,3.79143651356762,4.34380542185368,1.13759893697569,0.810292317670191,0.543478260869565,-1.17969743904605,5.19459997117519,0.316402824665214,-0.0950705518642027,-0.0161303382110138,18056.0,3.16586995165681,0.717341151452382,0.0,4.4683,6.78477359302556,0.259582302893629,40.8246287793537,0.349347630177515,0.172568984122718,3.64479748930059,0,0.179487179487179,0.123170054298954,-5.3737185279789e-06,0.0,0.228262404216417,5.95535150015411,0.0,62.1104136217315,0.0,6.68586094706837,0,1.17391304347826,0.0,146.374167969651,1.14162312989523,0.686411511942945,0.499284693615104,0.0,0.393893774326668,0.32258064516129,0.967892531210833,1.05696153846154,9.28047216237,0.101899008858819,0.187001856396526,3.16199852878191,19.3560443948126,146.374167969651,1.37458729313609,1.44164310247687,0.0463681179900849,0.0056415656924926,-0.557648156948718,0.793488988363795,1.63299316185545,8.51312092264055,65.0987092816017,1.90835252155754,1.19462090515805,0.1940163003468,0,91.9647477993987,8.17463616219286,2.15725106736443,3.89083035113191,2.03716550656122,0.558122509741224,59.4604713183476,1.03084886128364
C1=NNN=N1,0.642274850186189,54.46,0.0,-0.320641458631551,0.714285714285714,1,0.391408356300974,0.0,0,1.56644726693063,1.62126207665459,66.406985511581,-0.307736489962037,0.0,0.869064272101694,0.585410196624968,3.54455616567604,0,2.08333333333333,1,0.4837982111379,0.109242785233941,-0.118033988749895,0.0,5.50510204081633,4.46973156893234,2.24976074703328,0.411764705882353,1.88988157484231,2.00525351575543,0.0,0.828033842986815,0.0,0.8,,-1.28220004588366,1.18357487922705,0.0,0.130434782608696,289.0,0.0,1.0,0.0,-0.3206,5.26263750065046,-0.270524741145399,0.0,0.05580304,0.25,2.27548661355208,0,0.0,0.0,-0.327988106469717,16.5404853211503,0.364897221965239,0.0,0.0,8.10631038327297,0.0,2.39789527279838,0,1.4,0.0,0.0,1.21452338943653,0.864352701973059,0.919693864324955,0.0,0.0,0.0,0.780266876780358,1.0748,0.0,-0.708333333333333,0.592315865137608,2.8073549220576,0.87350421122449,49.8665001904308,0.0,1.58570493239773,-0.601081000782754,0.0048274802775364,0.671427295575206,0.0,0.0,5.19468940768518,8.61859267900012,1.18366092428341,0.0,0.4,0,0.0,5.42569919311767,1.63355904351406,0.320929173771538,1.35761219246037,0.151104340329766,25.1590780001504,0.9
C1=CC=C2C(=C1)C(=O)NS2(=O)=O,0.50537077308303,63.24,0.0,-1.4966400840563,0.971217583280208,7,2.57276253568307,-0.575710942491503,0,1.03326755670532,2.43346400625165,85.8628765468284,-0.1439754435091,0.0,1.02211317736562,0.623909826313579,6.999,2,2.1633581126825,3,0.563240901628474,0.0767633764448435,2.72388649896902,0.0,48.7047847671626,6.37065071820805,-0.264729037087174,0.504398826979472,1.0,3.96981578242681,3.3322045101752,0.791006425806751,-0.813911696456319,0.875,-0.488169306685853,0.118700030725449,0.541878247130805,0.856958244678754,-0.131161201808454,3174.0,0.117680074256055,0.971217583280208,0.0,0.3595,6.67705484275883,-0.0658978583444143,51.8207168969986,0.0933646592041521,0.169313779255472,3.68386762586598,0,0.0,0.0985065071181173,0.005846541861545,16.4049974442298,0.237434892436276,5.0728273143527,25.1449270324178,29.2015680750198,0.0,6.34738920965601,0,1.5,0.0,69.4578791025985,1.27033163272739,0.737537218194758,0.475699801449539,16.4049974442298,0.372242355400607,0.174418604651163,0.915008647415123,1.05454705882353,16.4049974442298,-0.173616467832142,0.342008197030793,3.02863931183857,7.00611441553634,69.4578791025985,0.0,1.57847529006998,-0.149445915880534,0.00508688763178,-0.0021334740432704,1.70670888333038,0.0,7.71769963726452,53.1533851931447,1.3301553484438,1.08988025791812,0.363950228815448,0,69.4578791025985,7.24671176544264,1.97152082902934,3.38084426779604,1.9729806786725,0.426582313841209,4.73630891063733,0.897435897435898
C(C(C(C(CO)O)O)O)O,0.623529113679082,101.15,0.0,1.16299772901342,0.730301630327879,5,2.43367357801004,-1.33826121271772,0,0.838103754407358,2.56522541735799,213.416715804606,0.162051498974993,0.0,0.621405109084419,0.572061716506811,6.43717002709133,0,3.68540653401334,0,0.538233234744176,-0.325934229000699,1.20905692653531,0.0,78.8854657482438,4.54845447706409,-0.110875181411294,0.384615384615385,3.59611546662432,3.25673018142651,0.693147180559945,1.22739397142996,0.0,0.0,-1.20373840691684,-2.94629988819361,1.12769193420054,0.145095490361832,-0.327700739892426,1949.0,0.451468502479341,0.775756175782425,0.0,-2.4295,5.49271447508839,-0.202218419540509,82.3977139761322,0.241589644400828,0.256919832967676,3.24235871393481,0,0.19047619047619,0.0345241793517656,0.0200897628339502,0.0,0.201735442108248,0.693147180559945,0.0,25.6522541735799,0.0,5.25227342804663,0,0.575,0.0,213.416715804606,1.00788282149663,0.651841448564856,0.86123506244413,0.0,0.0533738920823937,0.4,1.44025136805752,1.04264090909091,0.0,0.13621330379364,0.424130969506119,2.20372012293546,14.7730682214876,213.416715804606,0.118423896694215,1.27172495845139,0.135839893427873,0.0080302106766384,4.06784099411582,0.969105556457798,0.0,6.3753739475327,0.0,1.59488358762624,0.857166094054083,0.353169346105944,0,0.0,7.14064445849109,1.9126392250905,3.02772278136467,1.87206846219876,1.04836457269266,0.0,0.822222222222222
C1CNP(=O)(OC1)N(CCCl)CCCl,0.686223265487121,41.57,0.0,-2.41048710356812,0.801251334176133,7,3.31661935271231,-0.344815700479382,0,1.02988097992205,1.83862198689907,40.5249447679995,-0.286395675789749,0.0,0.928180546982925,0.619525612641294,4.67800601546268,3,2.53052407166874,3,0.73734894780634,-0.229934956016374,2.24697960371747,0.5,37.8290528219738,5.46428046108324,-0.0462875111843776,0.555833929849678,1.0,3.89246375374826,2.89037175789616,1.15814716227209,-0.862040515613052,0.107142857142857,-0.63299701340958,1.88399999588728,0.713440892400477,-0.0243897802695291,-0.141147010095618,4527.0,0.372117763626638,0.801251334176133,0.0,0.861399999999999,6.70466983443828,-0.105916247418248,28.1345888762248,0.148104486397147,0.193438825894689,3.77587284675062,0,0.103448275862069,0.101899709159026,0.0016955280921404,13.3400966811261,0.239844761822011,2.99573227355399,20.2632178326991,25.740707816587,0.0,6.08904487544684,0,0.785714285714286,0.0,27.1848480868735,1.22822849222502,0.754545356184081,0.492820715349805,13.3400966811261,0.451196478738486,0.238248551191243,1.0335849061614,1.01893103448276,19.1431562884374,-0.0414440820633579,0.315323838906557,2.71805491199068,33.4446673570868,105.482136210437,0.315942643947684,1.45161948068529,-0.0388904182755319,0.0174184792827307,0.0429372428775783,1.27595249084098,0.0,7.38893904777367,19.1431562884374,1.80061020978034,1.02021096456888,0.251688432786024,0,43.8054218258797,6.66365732846152,1.93673215140713,3.62506862947436,1.89691586039375,0.460781174781005,0.0,0.906984126984127
C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=CC=C3O,0.526147639863796,74.6,7.32630112662883,-3.24366850747213,0.81998410853177,14,3.14762008278443,1.19119445832696,0,0.919213234993048,2.23943036343393,135.656540386678,0.212736219616432,-4.36622003644636,0.955636040613593,0.643410649436689,6.47122181102377,0,1.89529161782577,0,0.509723632614744,-0.124101100565961,3.30903660018556,0.0,31.5941430675739,5.91995397995402,-0.104122042933027,0.531914893617021,2.87174588749259,3.85428587198725,4.45434729625351,0.644357975020741,0.0419479682611104,0.888888888888889,-1.44894535771603,1.87320002913475,0.624055642496837,-0.235543683827741,-0.143267400841242,8158.0,0.363595084082841,0.81998410853177,0.0,2.2736,6.58879129183399,-0.0003275886249995,76.997761881022,0.126212987928995,0.165038432140859,3.71251284890209,0,0.0,0.119902686288466,0.000138229018166,0.0,0.275154117416337,6.11146733950268,50.2898540648355,40.3097465418108,100.01038961039,6.3985949345352,0,1.5,0.0,135.656540386678,1.27243741028141,0.64501499347114,0.337212102530092,0.0,0.171602269128461,0.16,0.847862309079474,1.03244615384615,0.0,-0.0871766866188756,0.219790955435048,2.81507241011594,8.43066519573966,135.656540386678,0.239212572071007,1.59885631562291,-0.0817868258500924,0.007149562659966,0.374342527300902,1.45210079356504,0.0,7.43556459771095,79.8667393081056,1.87287111289586,1.10473087726902,0.190850013443614,0,135.656540386678,7.38844045583008,2.1022374974977,3.74754845388869,2.07885542785189,1.00868179521058,12.7422998029602,0.813333333333333
CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N=[N+]=[N-],1.0361693480449,133.08,4.90527477843843,-1.23924701521502,0.945281953111478,10,3.15723264495494,0.915753610196887,0,1.0753852666983,2.14706698416109,188.635865534954,-0.113787427604699,-4.16671040268297,0.861705964639606,0.617602571876957,6.72678294683552,6,1.98107856931132,3,0.536749925657207,-0.0778476109206761,3.2372177679122,0.721124785153704,55.808387155,5.30016713522004,-0.0371164461844198,0.453720508166969,7.32539012895881,4.72640976555739,4.0943445622221,1.04444661666236,0.0706250803179217,0.342105263157895,-1.22545963775254,0.228200137615204,0.590129913730423,-0.0696419409888636,-0.0179003322191824,11682.0,0.774352390117189,0.945281953111478,0.0,,6.49409811557316,0.0382460811571822,87.2896194141822,0.217504133085938,0.182617121318257,3.69267535911455,1,0.0909090909090909,0.105609066137138,-7.3701804185e-05,18.0107506830303,0.18008567746053,4.79579054559674,46.2799916094431,40.7942726990607,0.0,6.17586727010576,0,1.01315789473684,31.5494442236755,103.973085113363,1.18227482575402,0.900624056534656,0.331267436004981,25.1449270324178,0.295656994122518,0.228,1.00059734537978,1.04226875,48.0322805786907,-0.0462585763250091,0.20379411779625,3.8993974703477,17.690834798711,167.500800957929,0.593781682695314,1.45175002555767,-0.123715230381108,0.0033778872910854,0.60009523877155,0.994333693500051,0.0,7.44589538192354,32.5732035009649,1.81981494290767,1.00530292772242,0.191977889279911,0,50.2898540648355,7.44227249054979,1.98593188105478,3.68842050231167,1.90222326496657,1.02320829438395,3.18557495074005,0.903174603174603
C1=CC=C(C=C1)NC2=CC=C(C=C2)N,0.371839380458498,38.05,5.93195502599185,-3.24097271237006,0.852714270616903,12,2.68665029941868,0.19393656647463,0,1.41381586824069,1.65426415318612,50.9079381550958,0.135001478113917,-5.49140227774665,1.01085683136995,0.650223272208883,4.50227332360885,3,1.68484146999424,0,0.555250192278304,-0.205327114241758,2.86167315832404,0.0,8.2210129533432,5.32759150550603,0.0066414568400865,0.641509433962264,0.0,4.0081320258334,3.2188758248682,0.816410859879003,-0.5,0.928571428571429,-1.7342722839501,3.01240000873804,0.629610307524867,-0.15169306349194,-0.321836696230186,3457.0,0.0474144210650888,0.852714270616903,5.59227954144621,2.6335,6.19520305627474,-0.0758520714976757,105.939917969313,0.0387358494674553,0.205765455089673,3.7458429554561,0,0.0740740740740741,0.0917888479962009,0.0017258212359781,18.0107506830303,0.343965347414996,4.90016917440273,0.0,23.1596981446057,0.0,5.14166355650265,0,1.51785714285714,0.0,0.0,1.29364950166707,0.529280954946979,0.314130593624042,0.0,0.0637819640437066,0.0588235294117647,1.11332253075355,0.985446153846154,0.0,-0.146480674188881,0.245204343277062,2.14011567851461,11.7767447499408,32.8971874720655,0.0351414953846154,1.5646676253853,-0.186462817855368,0.0031080389222827,1.2440253239341,0.423381711485577,0.0,4.80157984251592,93.5564699214463,1.95420056413887,0.849134462779188,0.190399904200559,0,0.0,6.03846144307174,2.03916210584568,3.03575327984881,2.0441070295621,0.420320833101869,26.2809933436054,0.676470588235294
C1CCC(CC1)(O)OOC2(CCCCC2)OO,0.623529113679051,68.15,2.94443897916644,-3.05023203633229,0.76713801905616,12,2.99384243511166,0.781526178473128,0,1.12591068011693,1.72361381206575,124.03535415496,0.0962482523906603,-5.14530486121934,0.809708621574755,0.634898332149378,4.8756630484728,0,1.85651120106516,1,0.599425874956293,0.259124848413906,2.58783311223004,2.24957684727828,24.9781393819855,4.81477037251179,0.0127926890130836,0.48728813559322,5.74234749205346,4.05463298809302,3.52636052461616,1.25840517665996,-0.136284893504123,0.0,-2.03259950007656,2.73730004578829,0.505791486331488,-0.176180486861642,0.0787866607528968,5058.0,0.48524931656805,0.718625106359527,0.0,3.3557,6.06636450911646,0.0598236511244757,0.0,0.270225081893492,0.19945857368787,3.69151176996679,0,0.1,0.0841349796596632,-0.0002582928849379,0.0,0.242102607317394,3.52636052461616,0.0,29.3014348051177,0.0,6.53813982376767,0,0.588235294117647,0.0,124.03535415496,1.1108261315623,0.453770137218868,0.322225563939325,45.7798449494599,0.0633179821792121,0.0869565217391304,1.31732681782996,1.00913076923077,25.3453173920001,0.0412497395201052,0.242773817759351,1.99276810735496,30.1841283563051,124.03535415496,0.436530376923081,1.31439258952719,0.0392928513446586,0.0036563182498132,0.468307858445266,1.55834852982383,0.0,6.4458809009829,25.3453173920001,2.05577885392167,0.671775159962661,0.211378164944728,0,94.1688159727225,6.72020711429031,2.03200362985374,3.63025267163057,2.06961341754156,0.544583237675397,0.0,0.859649122807017
CNC1=C(C(=O)N(N=C1)C2=CC=CC(=C2)C(F)(F)F)Cl,1.11235081477863,46.92,6.43203534274029,-3.55692369744193,0.93249803234303,12,3.21496495568266,1.09572684797747,0,0.620767986613511,2.38519336606478,107.700816743631,-0.0397059260651529,-3.37245890048871,0.961137421167765,0.617945351407406,7.99899999999999,5,2.00561116825528,0,0.547860683273364,-0.0398860811614861,3.33465702261255,0.0,141.270913073615,5.69476509495106,-0.111323466685553,0.455346511074065,1.88988157484231,4.5300577191163,4.07753744390572,0.840263426586003,0.0,0.55,-3.73443167283082,2.70759999752045,0.430206234552165,-0.0498320085264221,-0.0954756036697781,15635.0,0.757223219821641,0.93249803234303,0.0,2.0238,6.74834695891627,0.140595716789296,76.6020001169568,0.267794236920333,0.184318996843492,3.85001874619849,0,0.0666666666666667,0.0867917561693835,3.79585550425e-05,18.0107506830303,0.219063186689213,5.52171088661745,25.1449270324178,47.7038673212956,0.0,6.60800062529608,0,1.2,0.0,70.0252668454552,1.18845536390062,0.822873764892903,0.328160827495284,0.0,0.0025908776893818,0.264121338912134,0.765404868267198,1.06594827586207,3.00179178050505,0.0772673442306634,0.200240182712727,3.85386321999779,9.44137605426874,125.836918341877,0.692373398632581,1.53010509650016,0.0590037474537539,0.0030724556329736,-0.123660656699259,1.20296921851735,1.37753262855678,8.51308512566341,80.0126293964035,1.78433119415199,1.01824312583153,0.21240719971961,0,70.0252668454552,7.8249897080293,2.04086157254825,3.94700936326213,2.00256969589054,0.732789289513676,67.4856697519427,0.966439909297052
C(C(C(F)(F)F)(Cl)Cl)(F)F,1.10918948570588,0.0,0.0,-3.33127531046293,0.0,3,2.9507,-1.0,0,0.904919637880785,2.96712981215926,74.8005663550623,-0.0684308226090835,0.0,0.794155418951554,0.531234690218318,7.999,0,4.40381796660692,0,0.573495947229112,-0.139239581906145,0.0,0.0,158.113661335702,5.39711513031541,0.609519606515222,0.3125,0.0,0.0,0.0,0.853253176429241,0.0,0.0,-0.474526130459048,2.98769990354776,0.957141316664989,0.0,-0.133064209850089,4203.0,0.0,0.36794541976275,0.0,2.7893,6.32586949102918,-0.0186870193109865,0.0,0.465056088842975,0.225092558324419,3.18106588740755,0,0.0,0.0,0.0175770116814245,0.0,0.189608707868634,0.0,0.0,29.6712981215926,0.0,6.66057514983969,0,0.625,0.0,74.8005663550623,1.00246748503168,0.801803253629597,1.10162702608651,29.9202265420249,0.499525136478827,0.655737704918033,0.598370501804085,1.24957272727273,0.0,-0.350154654129981,0.502581685602119,2.22219157550668,5.6615640207438,153.097854478626,0.0,1.28187105935118,-0.193832771436438,0.0263762823021448,-0.288075770336738,0.0,1.41421356237309,8.51358909698516,15.8742614827569,0.824888436279975,0.0,0.515181015849101,0,74.8005663550623,7.98241906437559,1.75914337243357,4.02867597951652,1.4615377118382,0.529517126269639,74.8005663550623,1.39428571428571
