,ATSC1e,SHED_DA,TPSA(NO),nHet,P_VSA_s_6,DELS,ATSC3e,SHED_DD,F04{C-N},ATS3m,TPSA(Tot),Me,P_VSA_ppp_D,AAC,ATS4m,P_VSA_p_2,P_VSA_ppp_ter,ATSC2e,MAXDN,nHAcc,H-050,P_VSA_m_3,P_VSA_i_4,T(N..O),CATS2D_00_DD,AMW,piPC02,CATS2D_00_AA,H%,GGI2,P_VSA_v_2,MPC05,nHDon,P_VSA_charge_3,ATS5m,PW5,ATS2m,ATSC4e,T(N..N),P_VSA_LogP_7,P_VSA_s_5,F01{C-N},ATSC7e,Mi,CATS2D_02_DA,piID,P_VSA_s_4,Hy,B03{C-N},mindssC,P_VSA_charge_8,P_VSA_ppp_A,F03{C-N},ATS1m,F06{C-N},piPC05,piPC06,ATS6m,MDDD,LOGP99,SssssC,ATSC6e,Pol,GGI6,F02{N-O},SCBO,SpMax3_Bh(e),T(O..O),MLOGP,GATS1v,IDET,MPC02,P_VSA_e_5,CATS2D_06_DA,NsCH3,LOGPcons,piPC03,SpMax8_Bh(m),GATS2e,P_VSA_LogP_1,Uindex,SpMax3_Bh(m),P_VSA_v_3,SpMax5_Bh(e),X%,S3K,piPC04,MDEO-11,CIC2,MW,F01{C-F},P_VSA_LogP_8,minsF,MPC04,Xindex,B02{F-F},P_VSA_e_3,SssCH2,minssCH2,Mp
CCCCCCCCCCC=O,0.0364236728979236,0.0,17.07,1,25.1449270324178,6.43812186490758,0.104533988278547,0.0,0,2.62949666029132,17.07,0.971967647058824,0.0,1.08272038786708,2.52589640623544,25.1449270324178,33.9701312943078,0.072500506583045,0.97511613441673,1,0,25.1449270324178,0.0,0,0,5.00970588235294,2.484906649788,1,64.7058823529412,0.222222222222222,25.1449270324178,2.07944154167984,0,0.0,2.4103093492147,0.0530152329749104,2.70089880672927,0.0967251472318345,0,247.193141928397,0.0,0,0.0732986240916959,1.14048823529412,0,4.49980967033027,20.2493541168625,-0.888060845728865,0,0.0,249.727673667597,25.1449270324178,0,2.65200175925066,0,2.19722457733622,2.07944154167984,2.27959429030341,9.0,3.71610003709793,0.0,0.0811074651384087,9,0.0408163265306122,0,12.0,3.48268252229687,0,3.95291920156632,1.49476813824443,213.601870675463,2.39789527279837,25.1449270324178,0,1,3.93433974622142,2.39789527279837,1.70922958521423,0.661368067030417,8.82520426189009,37.6615038580543,3.30136894818665,43.0601397696625,2.94840253125751,0.0,10.7905941364025,2.30258509299405,0.0,2.53719595607325,170.33,0,0.0,0.0,2.19722457733622,0.847693637243802,0,0.0,11.2560552019629,0.758888888888889,0.583232352941176
CCCCCCCCCCCCO,0.0521169914792898,0.0,20.23,1,42.6833431609212,5.64976638420903,0.111651750828403,0.0,0,2.73618215545958,20.23,0.969592307692308,42.6833431609212,1.04871035526424,2.64356712233879,42.6833431609212,51.5085474228113,0.0896947578698228,1.12847222222222,1,1,42.6833431609212,0.0,0,1,4.77897435897435,2.484906649788,1,66.6666666666667,0.222222222222222,42.6833431609212,2.19722457733622,1,0.0,2.54149084083063,0.0537448304383788,2.80480753811772,0.104257073846155,0,294.277549914758,0.0,0,0.082073042899409,1.14376923076923,0,4.52178857704904,8.82520426189009,-0.351652908525449,0,0.0,270.735345921577,42.6833431609212,0,2.74385084298624,0,2.19722457733622,2.07944154167984,2.42779798765159,10.7692307692308,3.89960005134344,0.0,0.0894677198816576,10,0.0408163265306122,0,12.0,3.52833835733082,0,4.37895987088822,1.53832878505713,261.913681860406,2.484906649788,42.6833431609212,0,1,4.29961997407722,2.39789527279837,1.90545070436176,0.916181560567511,8.82520426189009,43.2230962693855,3.33254736323636,34.1705216538901,3.05947686675401,0.0,11.961038961039,2.30258509299405,0.0,3.00496024102335,186.38,0,0.0,0.0,2.30258509299405,0.826780311421608,0,0.0,13.6751168078955,0.371527777777778,0.573146153846154
CCCCCCCCCCCCS,0.0411926636160419,0.0,0.0,1,38.563628990611,2.51100728187068,0.0761718020249844,0.0,0,2.83269199288219,38.8,0.963158974358975,0.0,1.04871035526424,2.74896486972809,0.0,47.3888332525011,0.0651656125706775,0.434027777777778,0,1,0.0,0.0,0,0,5.19102564102564,2.484906649788,0,66.6666666666667,0.222222222222222,0.0,2.19722457733622,0,0.0,2.65758160936095,0.0537448304383788,2.89519697556452,0.0698421716239325,0,332.841178905369,0.0,0,0.0508532804207765,1.13634871794872,0,4.52178857704904,8.82520426189009,-0.351652908525449,0,0.0,294.277549914758,0.0,0,2.83305875740243,0,2.19722457733622,2.07944154167984,2.55699981417427,10.7692307692308,4.83710002154112,0.0,0.0571829108218285,10,0.0408163265306122,0,12.0,3.52199582881413,0,5.39595987088822,1.46870574942799,261.913681860406,2.484906649788,0.0,0,1,5.27488663080978,2.39789527279837,1.99486741143246,1.25705652719294,8.82520426189009,43.2230962693855,3.44354730948772,73.6338413928583,3.04687310459097,0.0,12.3506493506494,2.30258509299405,0.0,3.00496024102335,202.45,0,0.0,0.0,2.30258509299405,0.826780311421608,0,0.0,15.2444963590647,1.06597222222222,0.603741025641026
CCCCCCCCCCCCOC(=O)C,0.0514851368801647,0.0,26.3,2,36.1448149200242,10.2197943372103,0.215740077024795,0.0,0,2.97053514649259,26.3,0.977840909090909,0.0,1.14332010212777,2.89646482959809,36.1448149200242,42.7953355561979,0.236360191239669,1.82321838057474,2,0,36.1448149200242,0.0,0,0,5.19136363636363,2.89037175789616,2,63.6363636363636,0.444444444444445,36.1448149200242,2.484906649788,0,0.0,2.82064979449581,0.052177314974694,3.09794903203155,0.160472603677687,0,329.590855904529,0.0,0,0.141622239607439,1.14162727272727,0,5.02388052084628,17.6504085237802,-0.856276897413791,0,-0.156551713908073,314.873856173238,36.1448149200242,0,2.96276476827974,0,2.56494935746154,2.484906649788,2.73586408250172,15.46875,4.4704000428319,0.0,0.15050358855372,13,0.0816326530612245,0,16.0,3.58455878737381,2,4.70055385246818,1.50012527644394,435.166746058083,2.77258872223978,36.1448149200242,0,2,4.72345129843336,2.70805020110221,2.23559446320374,0.712455728687938,17.6504085237802,61.8662883446615,3.43958060355794,54.7794412749509,3.26420683451474,0.0,14.7155003270111,2.63905732961526,0.0,2.77155311141078,228.42,0,0.0,0.0,2.56494935746154,0.790766300180398,0,0.0,13.7447677369138,0.603009259259259,0.581104545454546
CCCCCCCCCCCCCO,0.0551564563775508,0.0,20.23,1,42.6833431609212,5.70893798184216,0.117448725765307,0.0,0,2.82094201480423,20.23,0.968992857142857,42.6833431609212,1.04203994293478,2.73618215545958,42.6833431609212,51.5085474228113,0.0944231551530614,1.12795857988166,1,1,42.6833431609212,0.0,0,1,4.77166666666666,2.56494935746154,1,66.6666666666667,0.222222222222222,42.6833431609212,2.30258509299405,1,0.0,2.64356712233879,0.0543701996927803,2.88297604300349,0.110156785714287,0,317.819753907939,0.0,0,0.0882809655612252,1.14338571428571,0,4.66343909411207,8.82520426189009,-0.374715490950905,0,0.0,294.277549914758,42.6833431609212,0,2.81630281181852,0,2.30258509299405,2.19722457733622,2.54149084083063,12.5714285714286,4.28970005363226,0.0,0.0955729056122456,11,0.0408163265306122,0,13.0,3.56499308123134,0,4.65077430652487,1.53543091083955,315.755904711398,2.56494935746154,42.6833431609212,0,1,4.67232478671904,2.484906649788,2.0505179228643,0.921318946923484,8.82520426189009,49.1120785572731,3.37365557220884,36.7050533930901,3.14324203852103,0.0,13.0522711885271,2.39789527279837,0.0,3.17599305059916,200.41,0,0.0,0.0,2.39789527279837,0.808210485845586,0,0.0,15.1455310090789,0.372041420118343,0.574145238095238
CCCCCCCCCCCCCCO,0.058191528622222,0.0,20.23,1,42.6833431609212,5.75995839000543,0.123276253377778,0.0,0,2.89907562466689,20.23,0.968473333333334,42.6833431609212,1.03608227906163,2.82094201480423,42.6833431609212,51.5085474228113,0.0991752008000002,1.12755102040816,1,1,42.6833431609212,0.0,0,1,4.76533333333333,2.63905732961526,1,66.6666666666667,0.222222222222222,42.6833431609212,2.39789527279837,1,0.0,2.73618215545958,0.0549121863799283,2.9554747551038,0.116072770666667,0,341.361957901119,0.0,0,0.0944623225333339,1.14305333333333,0,4.79579054559674,8.82520426189009,-0.394941138975321,0,0.0,317.819753907939,42.6833431609212,0,2.88385825882053,0,2.39789527279837,2.30258509299405,2.64356712233879,14.4,4.67980005592108,0.0,0.101665805244445,12,0.0408163265306122,0,14.0,3.59554441141488,0,4.91434295725404,1.53294024234057,375.239402899453,2.63905732961526,42.6833431609212,0,1,5.04228100439171,2.56494935746154,2.18460235438334,0.926715856858466,8.82520426189009,55.323050736634,3.40784416107882,39.2395851322902,3.21487348944771,0.0,13.961038961039,2.484906649788,0.0,3.33362818818544,214.44,0,0.0,0.0,2.484906649788,0.791560981735161,0,0.0,16.6200208049973,0.372448979591837,0.575011111111112
CCCCCCCCCCC,0.033446575542857,0.0,0.0,0,0.0,1.09953546233308,0.0552023341714296,0.0,0,2.52628877860375,0.0,0.960091428571429,0.0,0.898058793450166,2.41074978925977,0.0,17.6504085237802,0.0500122529632658,0.13,0,0,0.0,0.0,0,0,4.46714285714285,2.30258509299405,0,68.5714285714286,0.222222222222222,0.0,1.94591014905531,0,0.0,2.28009621928643,0.052152981427175,2.61288143563174,0.0493513955265315,0,282.506447918168,0.0,0,0.0317985795918374,1.14235428571429,0,4.20469261939097,17.6504085237802,-0.964984045981344,0,0.0,282.506447918168,0.0,0,2.56636374136427,0,1.94591014905531,1.79175946922806,2.12976979856845,7.63636363636364,4.53710003197193,0.0,0.0376495182367354,8,0.0408163265306122,0,10.0,3.47194067555654,0,5.11491920156632,1.59090909090909,170.700390846671,2.30258509299405,0.0,0,2,5.01393974451275,2.19722457733622,1.66662429247337,1.43422865013774,17.6504085237802,32.4334119534349,3.25420766445223,40.4611941765802,2.93001761073598,0.0,10.0,2.07944154167984,0.0,3.26342598527691,156.35,0,0.0,0.0,2.07944154167984,0.871523531433568,0,0.0,12.9502322688335,1.37,0.575337142857143
CC1=C(N=C(C(=N1)C)C)C,0.0224287999999996,0.0,25.78,2,33.5710590962605,5.24074074074074,0.14160272,0.0,0,2.84567386188041,25.78,0.9828,0.0,1.32217934551667,2.32195937366095,33.5710590962605,35.3008170475603,0.0547921599999997,0.636018518518519,2,0,0.0,33.5710590962605,0,0,6.19181818181818,3.27714473299218,2,54.5454545454545,1.77777777777778,33.5710590962605,2.94443897916644,0,0.0,1.63816347053677,0.075990675990676,2.85796757426038,0.10588224,3,141.253223959084,0.0,4,0.0302580000000005,1.13966363636364,0,5.8237852670509,35.3008170475603,-0.768202054231302,1,0.0,141.253223959084,33.5710590962605,4,2.53964732844546,0,4.6107794247526,4.27492849911751,0.75917392811402,3.84,1.71028003096581,0.0,0.0387204000000004,13,0.0,0,13.0,3.16016648779413,0,0.651877918809947,1.20254345365321,94.9956481369942,2.70805020110221,0.0,0,4,1.00711931659192,3.74360435380318,0.0831000000000004,0.794728380436622,35.3008170475603,16.4876124462917,2.94130428766178,46.3278072616605,2.60333548873356,0.0,1.34479209279616,4.1411486284199,0.0,2.77361590948427,136.22,0,0.0,0.0,2.83321334405622,0.811849767990311,0,33.5710590962605,0.0,0.0,0.62810909090909
CC1C2CC2(CC1=O)C(C)C,0.0261473788888886,0.0,17.07,1,25.1449270324178,9.87287037037037,0.11612518,0.0,0,3.0421285164839,17.07,0.977633333333334,0.0,1.15417339294593,2.57810231907469,25.1449270324178,51.620539818088,0.0581083555555554,1.1574537037037,1,0,25.1449270324178,0.0,0,0,5.63925925925926,3.13549421592915,1,59.2592592592593,2.61111111111111,25.1449270324178,3.55534806148941,0,0.0,2.05648567160996,0.0868186869047379,3.04112624432463,0.139798455555556,0,188.337631945445,0.0,0,0.0231125000000004,1.13077777777778,0,5.27299955856375,26.4756127856703,-0.877258223619404,0,0.509212962962963,190.872163684645,25.1449270324178,0,2.68633614819546,0,3.78418963391826,3.3322045101752,1.00981146065649,4.71074380165289,2.2576000392437,0.454861111111111,0.0963522500000006,15,0.0,0,13.0,3.20811281450597,0,2.35745320168551,1.20860445082289,119.213522545416,3.04452243772342,25.1449270324178,0,3,2.12858441364307,3.43398720448515,1.45617211942076,0.492378975635354,26.4756127856703,15.0594855920819,3.02628376645324,36.6781535963526,2.87364625672646,0.0,0.801013122309636,3.66356164612965,0.0,1.35293796344373,152.26,0,0.0,0.0,3.52636052461616,0.669340407398922,0,0.0,2.18856481481481,0.871527777777778,0.612803703703703
CC1=CC(=O)CC(C1=O)(C)C,0.0025729560680526,0.0,34.14,2,50.2898540648355,16.7558796296296,0.0637716239319463,0.0,0,3.11817174273266,34.14,0.998095652173913,0.0,1.32578478120333,2.76980041978498,50.2898540648355,76.7654668505058,0.0358549254442342,1.72627314814815,2,0,50.2898540648355,0.0,0,0,6.61782608695652,3.2188758248682,2,52.1739130434783,2.22222222222222,50.2898540648355,2.94443897916644,0,0.0,1.77250852312782,0.0576330820627292,3.02824922528008,0.310196560491494,0,141.253223959084,0.0,0,0.0,1.12652173913043,0,5.41164605185504,35.9518602591004,-0.789532401257463,0,0.0621296296296299,132.016653701693,50.2898540648355,0,2.61546696646757,0,3.85014760171006,3.73766961828337,0.192423938793032,3.91735537190083,1.5008000433445,-0.476273148148148,0.0950760136105869,16,0.0,0,14.0,3.20486012296766,5,0.969086182493545,1.13020154376825,113.214887188717,2.89037175789616,50.2898540648355,0,3,1.26849540861268,3.55534806148941,0.779780504039026,0.492647516044045,26.4756127856703,18.927011956946,3.11426596827597,51.9389216136051,2.7874424630113,0.0,1.39665894571074,3.73766961828337,0.2,1.14194184810828,152.21,0,0.0,0.0,3.09104245335832,0.835484528465434,0,0.0,0.35037037037037,0.35037037037037,0.629452173913043
CC(C)(C=C)O,0.0270465394921874,0.0,20.23,1,58.4502631570414,6.18055555555556,0.123916087617188,0.0,0,1.90635398398719,20.23,0.98408125,42.6833431609212,1.1981924110431,0.834984298702473,42.6833431609212,76.1006716808216,0.0373221066796872,1.94444444444444,1,1,42.6833431609212,0.0,0,1,5.384375,2.19722457733622,1,62.5,0.666666666666667,42.6833431609212,0.0,1,0.0,0.094418273082841,0.0,2.29970190760672,0.0757566369140634,0,105.939917969313,0.0,0,0.0,1.1428375,0,3.29583686600433,27.1266559972103,0.0044637210993799,0,0.0,70.6266119795419,42.6833431609212,0,1.97423907186544,0,0.0,0.0,0.0,1.55555555555556,0.943300046026707,-0.694444444444444,0.0,3,0.0,0,6.0,2.87364625672646,0,1.06440058867829,1.39810391083674,22.5873465031243,2.07944154167984,42.6833431609212,0,2,0.949666878234998,1.94591014905531,0.0831000000000003,0.785659056279704,17.6504085237802,11.123330288835,2.49888584666846,42.8935759933305,1.80386195424507,0.0,5.07149100899101,0.0,0.0,1.21936093777043,86.15,0,0.0,0.0,0.0,1.40950836217547,0,0.0,0.0,0.0,0.57884375
CC(=CCCC(C)(C=C)OC(=O)C)C,0.0305793348788923,0.0,26.3,2,51.9117349161444,12.8672921390779,0.233194582525952,0.0,0,3.06063660527471,26.3,0.985017647058824,0.0,1.22104778517972,3.05658702230096,36.1448149200242,76.2126640760983,0.190118892456747,1.9262962962963,2,0,36.1448149200242,0.0,0,0,5.77411764705882,3.17805383034795,2,58.8235294117647,1.55555555555556,36.1448149200242,2.484906649788,0,0.0,2.84914171948918,0.0504963887980966,3.1236173992846,0.159702511764706,0,235.422039931806,0.0,0,0.152782778304499,1.13443529411765,0,5.14749447681345,54.2533119944206,-0.835305467656966,0,-0.259629629629629,197.162836207335,36.1448149200242,0,2.81412646055432,0,3.13549421592915,3.09104245335832,2.69001649082939,9.10204081632653,3.24060005694628,-0.529976851851852,0.162641552698963,15,0.163265306122449,0,16.0,3.44009028078002,2,3.04897818673666,1.34423491391757,262.627205994525,2.89037175789616,36.1448149200242,0,4,3.13469274789431,3.13549421592915,2.19123778424966,0.646698523672044,35.3008170475603,48.1557675143409,3.31379864549741,85.4662008958074,3.03331951745179,0.0,6.27386506207633,3.17805383034795,0.0,1.27306507397483,196.32,0,0.0,0.0,2.77258872223978,1.10023366356052,0,0.0,1.6799537037037,0.779027777777778,0.603617647058824
CC12CCC3C(C1CC=C2)CCC4C3(CCC(C4)O)C,0.0629542768679994,0.0,20.23,1,42.6833431609212,12.2480484693878,0.206305487568,0.0,0,3.92688958812259,20.23,0.971626,42.6833431609212,1.08550937730105,3.80823885398846,42.6833431609212,60.3337516847014,0.119662447067999,1.34108461671706,1,1,42.6833431609212,0.0,0,1,5.48979999999999,3.68887945411394,1,60.0,4.44444444444444,42.6833431609212,4.61512051684126,1,0.0,3.53972439051635,0.111753599269629,3.77664207168502,0.242395499520001,0,341.361957901119,0.0,0,0.147825273456001,1.128748,0,7.70841066725737,36.6029034706404,-0.468051712173933,0,0.0,306.048651911348,42.6833431609212,0,3.29149925065663,0,4.72738781871234,4.91265488573605,3.23160316635459,10.89,4.55610007792711,1.04624074861426,0.225687323232002,40,0.477596371882086,0,24.0,3.51880825744521,0,4.68401376955707,1.16831174561887,545.491140053762,3.63758615972639,42.6833431609212,0,2,4.46173794916139,4.0943445622221,2.59491663994889,0.741639240721459,17.6504085237802,26.0005148216939,3.37325517772048,56.8791573842405,3.24964080278534,0.0,1.81464186996095,4.44265125649032,0.0,1.75135262830594,274.49,0,0.0,0.0,4.33073334028633,0.39822715147163,0,0.0,10.389281462585,1.0519886148904,0.617510000000001
CC1=C(C(CC=C1)(C)C)C=O,0.0211301999999997,0.0,17.07,1,25.1449270324178,8.09231481481481,0.0527731199999996,0.0,0,3.04287910867377,17.07,0.9805,0.0,1.18296619546752,2.85515284808056,25.1449270324178,51.620539818088,0.05444811,1.20775462962963,1,0,25.1449270324178,0.0,0,0,6.0096,3.17805383034795,1,56.0,2.22222222222222,25.1449270324178,2.83321334405622,0,0.0,1.80761399438828,0.0531653552671103,2.94595184053017,0.10672974,0,153.024325955674,0.0,0,0.0,1.124632,0,5.61312810638807,56.8522575875029,-0.877258223619404,0,0.944444444444445,132.667696913234,25.1449270324178,0,2.60340054383579,0,3.97029191355212,3.80666248977032,0.286152250370473,3.68595041322314,2.48790004849434,0.0422453703703702,0.0598495500000008,16,0.0,0,14.0,3.2655479582405,0,2.15326062231981,1.15700965135477,113.867288633836,2.83321334405622,25.1449270324178,0,3,2.33518689027138,3.61091791264422,0.929461544550322,0.582285321882731,26.4756127856703,18.8861100520692,3.15125243530312,65.757939228183,2.87364625672646,0.0,1.42228702026727,3.95124371858143,0.0,0.970586500259616,150.24,0,0.0,0.0,3.09104245335832,0.82424897775502,0,0.0,0.970648148148148,0.970648148148148,0.631371999999999
CCC(C)C(=O)O,0.0254129157093431,1.0,37.3,2,67.828270193339,10.2246296296296,0.113024201107268,0.0,0,2.30300650118914,37.3,1.00427058823529,42.6833431609212,1.33282040458502,1.75450891936125,67.828270193339,85.4786787171191,0.138233030761246,2.37268518518519,2,1,67.828270193339,0.0,0,1,6.00882352941177,2.30258509299405,2,58.8235294117647,1.11111111111111,67.828270193339,0.0,1,0.0,0.618071988492122,0.0,2.3670673478612,0.246517816608998,0,105.939917969313,0.0,0,0.0,1.14675294117647,1,3.55534806148941,17.6504085237802,0.0458678757005705,0,-0.706018518518518,105.939917969313,67.828270193339,0,2.14398061203601,0,0.0,0.0,0.0209964536175608,2.40816326530612,1.11710003763437,0.0,0.0117077231833911,6,0.0,0,7.0,2.98485254899152,2,0.995611483892421,1.39367304507786,39.5676314152969,2.07944154167984,67.828270193339,0,2,1.15613717384226,2.19722457733622,0.0831000000000001,0.301692933582496,17.6504085237802,14.553600521023,2.72661492805892,21.0948147358832,2.04645161234952,0.0,2.34604105571848,1.38629436111989,0.5,1.02998676496041,102.15,0,0.0,0.0,1.09861228866811,1.27064721213582,0,0.0,0.717592592592593,0.717592592592593,0.571529411764706
CCOC(=O)C1=CC=CC=C1O,0.0612242639256208,1.0,46.53,3,78.8281580809454,16.9996541950113,0.212254447871903,0.0,0,3.00878212118586,46.53,1.01817727272727,42.6833431609212,1.43654555209103,2.91308736220836,78.8281580809454,76.653474455229,0.216616100392563,2.15685185185185,3,1,78.8281580809454,0.0,0,1,7.55409090909091,3.31418600467253,3,45.4545454545455,1.55555555555556,78.8281580809454,2.99573227355399,1,25.1449270324178,2.39600244890058,0.0772019307159548,2.98898577301113,0.404746218409092,0,105.939917969313,0.0,0,0.140321622086778,1.12291818181818,0,6.18247222839212,46.7301941556106,-0.163599082357609,0,-0.490185185185185,35.313305989771,78.8281580809454,0,2.72114660230457,0,4.56499902129881,4.31079912538551,1.94290141449234,5.5,1.56890001147985,0.0,0.137987141838844,15,0.0604081632653061,0,16.0,3.15535755231104,10,2.29394080138293,0.994545708775128,168.032709537691,2.77258872223978,78.8281580809454,0,1,1.87654693762093,3.80109144472086,1.03255755571861,0.758897397352509,8.82520426189009,21.817249345604,3.02439420692494,61.6994844655213,2.62902040187273,0.0,2.14934324988379,4.23229326747308,0.25,0.761585795552885,166.19,0,0.0,0.0,3.04452243772342,0.714745714852951,0,0.0,0.312666288737718,0.312666288737718,0.644113636363636
CC1=CCCC(=C)C2CC(C2CC1)(C)C,0.0397649950295855,0.0,0.0,0,15.7669199961202,5.73094671201814,0.0918563368047336,0.0,0,3.3670575998878,0.0,0.964184615384616,0.0,0.961236604722876,3.3793958370212,0.0,42.2425327817905,0.0670032149112424,0.682314814814815,0,0,0.0,0.0,0,0,5.24076923076922,3.40119738166216,0,61.5384615384615,2.44444444444445,0.0,3.68887945411394,0,0.0,3.08990401467375,0.089375421521036,3.27283326895529,0.112199819644971,0,282.506447918168,0.0,0,0.0486038875739652,1.12775384615385,0,6.36475075685191,35.9518602591004,-0.97672264890213,0,1.51877314814815,247.193141928397,0.0,0,2.94540693160193,0,4.04305126783455,4.11087386417331,2.60754552932108,5.79555555555555,4.72520005702972,0.567685185185185,0.0759022359763322,22,0.151111111111111,0,18.0,3.53662215113913,0,4.63102048827646,1.235,264.069933590754,3.2188758248682,0.0,0,3,4.70317351510206,3.63758615972639,2.23186635038214,1.05625,26.4756127856703,23.3783845829226,3.39442848141082,70.7625888527007,3.01770787471013,0.0,2.04436973959689,3.80666248977032,0.0,1.22498557720045,204.39,0,0.0,0.0,3.58351893845611,0.556076543518193,0,0.0,6.48149423658352,1.21658257747543,0.618892307692308
CC1=C(C(=O)C=CO1)O,0.106791696000001,1.0,50.44,3,78.8281580809454,15.0371296296296,0.416885346000001,0.0,0,2.80036052766094,50.44,1.04218,42.6833431609212,1.52192809488736,2.09783668138088,78.8281580809454,76.653474455229,0.181567270800001,2.07060185185185,3,1,78.8281580809454,0.0,0,1,8.408,3.04452243772342,3,40.0,1.55555555555556,78.8281580809454,2.56494935746154,1,0.0,0.651367305543614,0.0538477194264671,2.7755441288452,0.354042021600001,0,47.0844079863613,0.0,0,0.0,1.12492,0,5.24702407216049,29.8355523525945,-0.0006539043355896,0,-0.403935185185185,44.7895534632011,78.8281580809454,0,2.47328420508133,0,3.71357206670431,3.49650756146648,0.0278984343020081,2.46913580246914,0.8889000415802,0.0,0.0403045776000003,11,0.0,0,12.0,2.91378659633666,10,-0.334647712169965,0.920105570093428,68.5146772252783,2.56494935746154,78.8281580809454,0,1,-0.0064825568632548,3.43398720448515,0.0830999999999999,0.890978511816507,8.82520426189009,14.065078425837,2.81705526665768,40.2124577794611,2.09235541375663,0.0,1.06708828192208,3.61091791264422,0.333333333333333,0.316992500144232,126.12,0,0.0,0.0,2.63905732961526,0.838044893997402,0,0.0,0.0,0.0,0.64318
COC(=O)C1=CC=CC=C1O,0.0796533267590034,1.0,46.53,3,78.8281580809454,15.7627777777778,0.149642489168976,0.0,0,2.94276686881089,46.53,1.02717368421053,42.6833431609212,1.47135448701393,2.77416237402506,78.8281580809454,78.7113275990732,0.24895756196676,2.19157407407407,3,1,78.8281580809454,0.0,0,1,8.00842105263158,3.27714473299218,3,42.1052631578947,1.55555555555556,78.8281580809454,2.89037175789616,1,25.1449270324178,2.14698155811715,0.0728607871751565,2.90239855241779,0.452209760277009,0,82.3977139761322,0.0,0,0.0748776637396127,1.12047368421053,0,6.06036366420013,48.7880472994548,-0.118562237988615,0,-0.524907407407407,0.0,78.8281580809454,0,2.64116496556083,0,4.53327131044423,4.22683374526818,1.20758069007188,4.39669421487603,1.17880000919104,0.0,0.178886777285319,14,0.04,0,15.0,2.99158629049613,10,1.97673253769933,0.936899272737487,128.486177197923,2.70805020110221,78.8281580809454,0,1,1.52451084896346,3.77849161280362,0.876553282858677,0.839618242352286,10.8830574057343,19.024019024281,2.82985360040767,59.1649527263213,2.56487284049916,0.0,1.63833639606529,4.18775900686153,0.25,0.776573026429656,152.16,0,0.0,0.0,2.94443897916644,0.754766154861736,0,0.0,0.0,0.0,0.653110526315789
C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,0.0102130720312498,0.0,17.07,1,25.1449270324178,9.69259259259259,0.0461582353124997,0.0,0,3.10922980531991,17.07,0.9893875,0.0,1.19642094719166,2.90948430836413,25.1449270324178,25.1449270324178,0.0191872673437497,1.59148148148148,1,0,25.1449270324178,0.0,0,0,7.59291666666666,3.66356164612965,1,41.6666666666667,1.33333333333333,25.1449270324178,3.49650756146648,0,0.0,2.72904449194148,0.0908489100956555,3.10666523426029,0.106999245,0,117.711019965903,0.0,0,0.026647419375,1.095225,0,7.66999298251097,94.7624747343013,-0.90491425662838,0,0.0751851851851855,6.37114990148009,25.1449270324178,0,2.84335002912269,0,5.19226216520753,5.02962059400734,2.37640855782225,6.69387755102041,2.91759999841452,0.0,0.0512105062500001,18,0.0783673469387755,0,22.0,3.20847817148401,0,3.58699922942338,0.825729471299117,249.514161625104,2.99573227355399,25.1449270324178,0,0,3.2462664092793,4.22683374526818,1.03890414036235,0.601270273651992,0.0,21.2929285717353,3.14820904752065,106.267101968064,2.85403292340882,0.0,1.90762061200847,4.71177992104635,0.0,2.44704399805002,182.23,0,0.0,0.0,3.36729582998647,0.515567460457208,0,0.0,0.0,0.0,0.719229166666667
C1CC(=O)OC2=CC=CC=C21,0.0157841177285324,0.0,26.3,2,36.1448149200242,10.5928779289494,0.168840927922439,0.0,0,2.9285449017069,26.3,1.00994736842105,0.0,1.37796303907617,2.48846027484316,36.1448149200242,25.1449270324178,0.134562757811635,1.78824074074074,2,0,36.1448149200242,0.0,0,0,7.79842105263157,3.3499040872746,2,42.1052631578947,1.11111111111111,36.1448149200242,3.46573590279973,0,0.0,1.92615715255608,0.101297988300988,3.01863315805538,0.169148148531857,0,94.1688159727225,0.0,0,0.0309148743490306,1.10945263157895,0,6.67219116079246,37.9049898937205,-0.789532401257463,0,-0.121574074074074,49.6189397255613,36.1448149200242,0,2.68576369152297,0,4.77754662024865,4.65989508567734,1.07674591932047,3.32231404958678,1.53819999843836,0.0,0.0769862478116349,14,0.04,0,16.0,3.02440910006309,2,1.95872095757123,0.895153419241,125.652265326396,2.83321334405622,36.1448149200242,0,0,1.80664031866986,3.80109144472086,0.837387141450124,0.533568145190919,0.0,15.1355422867043,2.90814479055692,58.5943868935713,2.61090686997721,0.0,1.17119244391972,4.28874564467066,0.0,0.947368421052631,148.17,0,0.0,0.0,3.25809653802148,0.608812332801391,0,0.0,1.32541666666667,0.510925925925926,0.681821052631579
