,SM1_Dzi,FNSA2,SM1_Dzare,nHetero,SM1_Dzv,SM1_Dzp,SM1_Dzse,SM1_Dzpe,EState_VSA1,AATS1pe,TopoPSA_NO_,SlogP_VSA2,BCUTi_1h,ATS0dv,TopoPSA,AATS1are,SM1_DzZ,ATSC0se,WNSA4,PNSA2,RNCG,Mare,ETA_epsilon_1,PNSA1,PNSA4,ATS3dv,SM1_Dzm,MID_h,AETA_beta_s,DPSA4,Mse,ATSC1pe,ATSC1are,ATS2dv,AATSC1pe,AATS1i,WNSA2,Mpe,AMID_h,DPSA3,SlogP_VSA10,ATSC1se,MID_N,PNSA3,ATSC0are,AATS1dv,ATSC1c,ATSC0c,ETA_epsilon_4,AATS0pe,AATS0se,ATS4dv,IC0,SLogP,EState_VSA9,Xc_3d,AATS0i,AETA_alpha,AMW,ETA_eta_F,nHBDon,GGI4,Mor05m,AATSC0v,GRAV,AATS1se,ATS0m,AATS0dv,Xpc_4d,WNSA3,AATSC0i,BCUTc_1l,VSA_EState3,ATS2m,Mm,SRW10,AMID_N,Mor31v,Mi,BCUTc_1h,Mor28,ATSC0pe,MIC4,AATSC1se,AATSC1c,nN,MWC06,ATS3Z,MZ,AATS0m,Xpc_5d,ETA_dPsi_A,ETA_dEpsilon_A,MIC3,BCUTm_1h,ZMIC5,WNSA1,AATSC0dv,Mor28se,AMID_O
ATS4dv,0.6629933520257766,-0.7424816969063577,0.6797005358380063,0.6468531127195893,-0.6797363784715358,-0.6336229965303242,0.660771051233148,0.6668216918127171,0.5494674901534933,0.14359450931480902,0.5077333996924881,0.42082786421180657,0.27323334396624765,0.8876704732779901,0.4446883079497811,0.15330118630769832,0.4415274236280259,0.6574670796223564,-0.737433716107694,-0.8420859025622833,-0.5367590151628684,0.18913701049786705,0.17768409413041147,0.6705765018818597,-0.5133488859922183,0.9395296254271387,0.4095185120238947,0.661944827462607,0.464646451564972,0.6283669413274995,0.14076182494824632,0.04070745757834961,0.015008062597081094,0.9164493819838376,0.09539087348742535,0.0019329748215046873,-0.8187446122660205,0.17703428386210765,0.05181860001976236,0.5744379583969407,0.48850373837814504,0.02518950091655569,0.4085967113760082,-0.5624308140311032,0.6700732827956595,0.3744324261063153,-0.4162824688544317,0.6081978213149561,0.10117575876372929,0.1689587837318863,0.1382387657996786,1.0,0.3156157998908165,0.22048560598857367,0.17844235986740795,0.616393622791522,0.02827786660589039,-0.15091581887489866,0.0181595242089461,0.8762436351831385,0.1993097774056454,0.8051097444520399,-0.6820157774170363,-0.07341661558595797,0.8743097491405571,0.08972996504172145,0.31528478312567365,0.2833272155002786,0.7454388162035797,-0.713732770936137,0.16275977195013538,-0.24444547511409093,0.30158114231091493,0.662324499883661,0.017475774122316778,0.5262818112600409,0.11280171732663045,-0.13193212041810232,0.010479029021138196,0.44235272442124846,0.08517087403044254,0.6804742154644309,0.53075197676493,0.09574080177750463,-0.03996303034610529,0.3915120186660667,0.5600783122235852,0.7988942266331394,0.019213145380575735,-0.04882322749570023,0.7973907079803457,-0.002620433101304325,0.15313505733843952,0.5165293076701576,-0.015206471744460211,0.554416768574479,0.7970167370787399,0.25665634186438,0.11070615691047081,0.04199430677151332
IC0,0.502668453828686,-0.5779800136166919,0.5251560312909199,0.6432580364135813,-0.5093111823984284,-0.39793041616274055,0.5556922636174912,0.5301672180529132,0.44476619650672394,0.1446185243918609,0.5751320529381073,0.43851142580153546,0.420534788156754,0.46950273600618203,0.6229233125321104,0.17113384594568987,0.47854004331496347,0.5430853484053578,-0.5514406623029934,-0.5135499441065594,-0.16565418040680888,0.1846894062199957,0.2018493152267561,0.5218284610970475,-0.5084833634332582,0.3288161595463736,0.4018949707747573,0.6575156055193573,0.5804288847283994,0.6093536478012205,0.16036810505008947,-0.1426273318247042,-0.1686567024774289,0.4115635637573302,0.034466809488080556,0.05933269713709334,-0.41139455367768923,0.16672289268305496,0.32477150895484386,0.5638266419653835,0.22741058485740392,-0.13771052644182127,0.4622369215041812,-0.5822152762453179,0.5213062513712476,0.24586291905079818,-0.4972803876682194,0.5044235520932593,0.15164797572539374,0.15122305046751958,0.15100996458732824,0.3156157998908165,1.0,-0.31616582111533703,0.29411102264042316,0.3095984446913734,-0.004641674955361211,-0.23663296961813204,-0.07640571292545216,0.4392525996738662,0.35275645182723686,0.258911025990348,-0.2748507241495582,0.027098258979189403,0.3841677860592185,0.1325612938004917,0.12176496737872926,0.2364409106284414,0.2845117498456736,-0.498655620533484,0.14213122226951286,-0.2945610666068781,0.2248260590344833,0.3196052018443824,-0.07682484726876584,0.3784958313111823,0.25777495676891815,-0.3681202317533805,-0.0033873669942782137,0.5327156735900194,0.31483466416719647,0.5108526850221038,0.6638653734768496,0.03524744219141593,-0.2907957740222766,0.4550482193709864,0.36404323250122667,0.3190707054097494,-0.06334868959650838,-0.18394076226650305,0.24360559193551667,-0.02940519663070777,0.1862471760555936,0.6760835497800697,0.18214027981512973,0.4061082504819163,0.41967838752902586,0.6817763281141958,0.3310746612121673,0.28590619217740365
SLogP,-0.15548105869240028,0.12796590188118478,-0.2043637314493764,-0.2281638011143474,0.24511337507581768,0.17395904785498395,-0.18881919338436123,-0.18329348985045232,-0.30083962562956923,-0.2953193663291719,-0.4201704718795318,-0.38708944058324024,-0.1408296111469301,0.12095024759575372,-0.39741601480695005,-0.31933907629291364,-0.06517575548362554,-0.11528100012607864,0.03612414352085867,-0.05331397541698684,-0.24519919788574335,-0.23754780391064026,-0.21038249652845095,0.18906613210861078,0.20375088245449083,0.21510162386794887,-0.035322072771612624,-0.21031583991274175,-0.008178232640323682,-0.23851771827856613,-0.2392540099353026,0.4121184984864207,0.42024249299495725,0.197674061748795,0.26859675222573554,-0.3515977484324747,-0.16790408300080475,-0.21357223271014372,-0.4984629805410381,-0.26934543020714163,0.11613423530565385,0.4069723486620418,-0.17344403828905758,0.29488419200249566,-0.07751519464805859,-0.12005413922384603,0.3183140491448837,-0.24320316950119317,-0.2412040776758254,-0.20425822560092244,-0.23215640693812176,0.22048560598857367,-0.31616582111533703,1.0,-0.15279339372762854,0.19205306042980022,-0.16049366100964646,0.15017493929967268,-0.04277804312863204,0.2033194228590348,-0.45687977610241615,0.3177801544797501,-0.2751810893557478,0.17036061386803383,0.3803191736785826,-0.3337146658201432,0.21621563615819514,-0.20663016265612175,0.2526482689338955,0.019413275249454572,0.07566443046092507,-0.12088684476570839,-0.2698028077162712,0.39590219536361154,-0.04197875291014577,0.36588235270936137,-0.3163368093188614,0.4491021750141677,-0.18944748281191198,-0.0598871126824138,-0.4485213410107741,-0.025856066624382498,0.17502472894041218,0.2640299455197695,0.47011963692396813,-0.18438377898017466,0.39708196212472874,0.44667097360266717,-0.048389082664380786,-0.006700578775639526,0.28464783023404794,-0.14066636101948496,-0.2263918198839674,0.14318435715237837,0.0124157757712623,0.2283307782018529,0.38571539836546526,-0.3321459477009421,-0.46132761466259375,-0.5556178865842798
EState_VSA9,0.2831004955289597,-0.413454936914285,0.31430460744899413,0.4318628546097921,-0.25098477823654486,-0.17900465053917214,0.37727600668197986,0.34755535017231853,0.2689804435899917,0.1789034356559462,0.44071513685265784,0.4030883435676572,0.10493880580318644,0.2427209935744792,0.3932284083020915,0.1648695838310247,0.4108800886056734,0.39219440620352075,-0.44056000073253404,-0.4208148400008695,-0.19774991341285722,0.13487534013472294,0.19307499994934685,0.3697863731281589,-0.3692493781013901,0.19960497708077782,0.3625672442866075,0.43119421244754685,0.2831354017625847,0.47061404132236134,0.1727837511107137,-0.3502753452123973,-0.34248498609095623,0.21711460669046817,-0.15689047033009945,0.029469441562605406,-0.38951329357899084,0.15842279889334018,0.27759165026416965,0.4714584555296423,-0.010813467719346596,-0.3933983472015421,0.17228726227292884,-0.4383559600663569,0.29838748587042513,0.14448532272372203,-0.4475572812743907,0.45616385271098786,0.15520748671256857,0.1379861846185728,0.16138364015616863,0.17844235986740795,0.29411102264042316,-0.15279339372762854,1.0,0.14091397065048578,-0.08458651548159775,-0.0542812345461557,0.09712030962346914,0.2841102138231753,0.4071448823002813,0.2012185890956028,-0.14309612887664916,-0.17875392466564072,0.29219613522303456,0.1946016036562437,0.19725617686689922,0.11056034404739119,0.13232545293034279,-0.4230828954993536,-0.11789514601167322,-0.11467621445547813,0.36605161069991754,0.23647948966695947,0.09762457689349006,0.14925986868422375,0.08402532415442598,-0.19700730755827967,-0.0780161087265885,0.24201578082265718,0.3298625653877614,0.3376983617700243,0.3334091737626471,-0.18708211400509506,-0.2932748784691187,0.18138054013141428,0.15217088180767335,0.25304094433884333,0.11100076708889459,-0.0059807897245351856,0.12626274827383357,0.005114832213358885,0.1867888567928006,0.3378420308270421,0.11138998965581338,0.23778332908303743,0.3681059847871664,0.16164109543161714,0.3507887231884041,0.3309219595663987
Xc_3d,0.6367171619780037,-0.6029487031649774,0.6188333746951764,0.6001317584012764,-0.5782985157889304,-0.5907738213472318,0.6283042598874872,0.631293835550444,0.5092850124712378,0.2684444898087194,0.3331880330042137,0.29098303028670547,0.42504469986942983,0.6893193936661975,0.27497848376505124,0.2541760609150487,0.5271739435671615,0.5180089025164639,-0.6138301936318548,-0.6012976086155918,-0.4504663768274076,0.3726497420100362,0.3697310925346397,0.5961599594344926,-0.5430590955808888,0.6510997832766758,0.48994998467935935,0.5926977088363677,0.4790221222501745,0.49083854748607053,0.35127164151895524,-0.15054224876784944,-0.173050483935493,0.7172516839064839,-0.12675319567930324,0.07299808351678948,-0.5417002425216234,0.37217789110991795,0.20351506290171656,0.35955455200532394,0.5172388371358256,-0.14549712456971117,0.2770210010717493,-0.4303981061745448,0.5598587056410993,0.3551498773609127,-0.33699294462351603,0.4166162526655705,0.3451263169186995,0.3739340643239472,0.35450360636933836,0.616393622791522,0.3095984446913734,0.19205306042980022,0.14091397065048578,1.0,0.259426950199554,-0.1268156346643784,0.13733403100921646,0.541228222140101,0.15006285173869632,0.608250813199715,-0.5013717510523447,-0.16869316369397308,0.7007705898660882,0.2313889504244325,0.32833151266335825,0.3996600809082642,0.8226144196488677,-0.4786565837282565,0.4018911588021037,-0.11005531025363235,0.1721873724070676,0.6872256265350659,0.13727756362279642,0.582598376791634,0.029616960423250356,-0.016224525823532423,0.23690537902183953,0.4852819987646495,-0.05444227304884668,0.5482661391063804,0.4999554556695938,-0.1278336596866645,-0.17939608630869144,0.2665242991545413,0.571092538198299,0.6787377396818989,0.1461333077285445,-0.005057032497411267,0.7790833752957887,-0.0052871884555825855,0.3476694412690267,0.5061986779704121,0.10820521814545697,0.5980826001125882,0.5778242612445472,0.36580583224905033,-0.028426643418873444,0.0005191716712804913
AATS0i,0.5611602631755238,-0.23601988141095276,0.48540783309059155,0.2984339829749693,-0.47541275073311046,-0.5979688052271787,0.44736344912846676,0.4846257408754019,0.2581688077844476,0.7007234894188943,-0.04680980254918996,0.05738226236205255,0.6682001399746061,0.2162350970563241,-0.12082071460218333,0.7451894447141406,0.2691179424248987,0.17365913124544682,-0.24203101556797976,-0.061669087940882925,-0.04918390368219472,0.7928488631201656,0.6826323689905496,0.1494599957673042,-0.45646443512503926,0.07211353959595287,0.2670752365100798,0.25337530691898535,0.037533676280750924,0.20665454083428964,0.7193910012913649,-0.31517117186135807,-0.3239231072637065,0.149834729374823,-0.47405282676401095,0.8033626139942682,0.03221989726914491,0.7358981832042529,0.46494626836901387,0.038070209202562544,0.6011827453703432,-0.3063256766916275,0.033229352167909336,-0.1681352489040463,0.23551026607406939,0.5757859607363888,-0.03175761346175367,0.07228101675119464,0.7231440068318864,0.76949261239661,0.7400885352803325,0.02827786660589039,-0.004641674955361211,-0.16049366100964646,-0.08458651548159775,0.259426950199554,1.0,-0.4092795134558681,0.07041993910408081,-0.11163653281938989,-0.015352385564587302,-0.1909780727211481,0.017806016984451868,-0.4631798579466765,-0.07677338525300789,0.6537206073500864,-0.13280354421400506,0.753355890838898,0.09611298800108221,-0.00046491984045688323,0.7087535076705277,0.2777252652619106,-0.06032678073094632,-0.061118382201615896,0.0696481638349512,-0.15109149797849938,0.17333021855517372,-0.018849283602341022,0.9959545383650521,0.24027842670299115,0.0968355423968887,0.16479827614248826,-0.0708558577275676,-0.4449838083048061,-0.3283731485523056,0.042280267375708155,-0.17920696854429763,-0.09548627372674191,0.07879566995659301,-0.11365249319618947,-0.014448985517860108,0.07110081718085103,0.6908918443480815,-0.06034473486477883,-0.024429330759434615,0.10311850771297891,-0.06846690180553644,0.2706291154894544,0.07360503303802109,-0.0010847526337878612
AETA_alpha,-0.3358057724143735,0.2657178737322978,-0.3661079312528301,-0.13666163400241327,0.44685737352297866,0.41905317455518853,-0.2825073596837466,-0.3088235347388577,-0.19581284844890992,-0.23043949138572092,-0.2878081594125713,-0.2112536469163374,-0.45479234848209343,-0.32010803727132187,-0.14203236391785365,-0.36624800875645164,0.15485985043562536,-0.31715510989335427,0.19516337092620567,0.19910956550041162,0.09527868708059398,-0.25746084994826796,-0.15338066817312512,-0.06288902112804184,0.22054059079948207,-0.18476356774748556,0.14380858223649665,-0.139155410615751,-0.38266958269286705,-0.32267271699309613,-0.13324900783004273,0.09109356935694489,0.11049708340158805,-0.2326022265387462,0.04549412230449132,-0.44667772928859084,0.13843476035814425,-0.1425496881775542,0.09432493586064156,-0.31540992067472134,-0.16490581626728776,0.10253334884838315,-0.093017647739382,0.2920432437157448,-0.3442455474331176,-0.36516438855912225,0.2523657299776382,-0.3091239702237464,-0.1418702710025357,-0.15849345660721106,-0.14343978185505105,-0.15091581887489866,-0.23663296961813204,0.15017493929967268,-0.0542812345461557,-0.1268156346643784,-0.4092795134558681,1.0,0.6849099611505006,-0.1946988608779306,-0.1607960398315941,-0.09033390536083577,0.26954706275571516,0.3316148070452141,-0.037014361971448057,-0.19605792497205837,0.6711093364101642,-0.3481513087047124,-0.15359527190826,0.221232320309379,-0.06653174566219805,0.2814000602941971,-0.17351301047154277,0.12655359050858908,0.6854610958023517,-0.30045549779946246,-0.12488624663502713,-0.04172029430052734,-0.4501140617973632,-0.382770737740198,-0.0021867497257502836,-0.33261492657288844,0.08054620033500635,0.0319929228841037,0.21042423518400627,-0.09674334223915831,-0.2900355276834313,-0.11266336723909756,0.6732587477504317,0.7651515288185403,-0.11346850418251093,0.21367607091530605,-0.14151383878796248,0.08060981480585959,0.6848234323196233,0.04306439632557461,-0.07177806344974133,-0.38270756976563997,-0.021464878174616852,-0.3297930506925729
AMW,0.17743205318122063,-0.11367862948409173,0.1363993748245514,0.27751254806005204,-0.02658558994557731,-0.08487918785449694,0.21558762752720448,0.20147781884481003,0.13991675092989042,0.44431118359917454,-0.049137338133882984,-0.08888386435484354,0.08869482890695259,0.02619748605055906,-0.0042288136318766115,0.2966108265021352,0.5022188823474963,-0.028183026805085488,-0.18385730834524955,-0.040563185313929,-0.10827598739194516,0.4104481614548594,0.49529816607574456,0.21234289573780182,-0.2875667615645771,0.020574677338909428,0.45998203067464494,0.24585658415703265,-0.08209699880977259,0.07457288317416659,0.5208987108572145,-0.17400519156626643,-0.1589923053647582,0.0464460791625881,-0.29652896684521723,0.042232142189071904,0.0019900972788985775,0.5222698462635933,0.5861241022314487,-0.04041416319813359,0.19834246326711955,-0.17455708471892836,0.015194057180454471,-0.05493518426343314,-0.04410390771877667,0.19645449084554414,0.026494336910602437,-0.03756667848868494,0.4922077653377577,0.49997890108564425,0.5079581568059429,0.0181595242089461,-0.07640571292545216,-0.04277804312863204,0.09712030962346914,0.13733403100921646,0.07041993910408081,0.6849099611505006,1.0,-0.04131567974244612,-0.06845582696882657,-0.06960711921806173,0.1456055365455646,-0.31639476001792766,0.10781090004943336,0.45183386060211844,0.7867719101131836,0.29601210045295,0.006916981563583017,0.020507315895583453,0.2527692382848598,0.25242033293731003,-0.060147708804194774,0.25047667119788386,0.9999802682257094,-0.2462922763026514,0.02961931497568842,-0.2847620787781521,0.023362801818000056,0.0507660795933913,0.26330798124646193,-0.0823583158989491,0.21813266947387364,-0.3113514280485143,-0.18287384127378847,0.015293128491626413,-0.2540906860169184,-0.07932606789120827,0.9982043082558838,0.8931426368933342,-0.012138990217056382,0.008992262050447803,0.5023762366341663,0.2255018521925124,0.6975703711039297,0.21172129282362698,0.04198434666040306,0.0682188169238216,0.23411731423185445,-0.028273316936729374
ETA_eta_F,0.5735900152656718,-0.7230355833349297,0.584140330975146,0.6044054718869787,-0.597425494392146,-0.4937792054471648,0.5692754581870849,0.5695674082740007,0.4392346830872515,0.09877874000749254,0.5731803995188749,0.38499657823728,0.2784921574564807,0.8765439481398267,0.4880155090588758,0.11287877270609391,0.35971584684602853,0.6130384111372517,-0.7321510025778408,-0.8528041123938161,-0.538371005834959,0.11891484619063115,0.1223003370881324,0.7173583854853507,-0.4774468719255733,0.8790034376819336,0.3244712273560314,0.6348920368738189,0.5681410045589599,0.6580463121099329,0.06409541500168779,0.04769885825733768,0.011291889967849677,0.9028888513298337,0.12196326966077964,-0.06732507715782879,-0.8525890418300885,0.10744422984533819,-0.008409159217852328,0.620075039251284,0.37316989657160793,0.028720644487539936,0.5086810458818439,-0.5543570961347507,0.6130712959460706,0.38149279022590865,-0.4857842543105431,0.6267754934615264,0.014616558557899305,0.09056933513031673,0.05674449967006303,0.8762436351831385,0.4392525996738662,0.2033194228590348,0.2841102138231753,0.541228222140101,-0.11163653281938989,-0.1946988608779306,-0.04131567974244612,1.0,0.22428486924776195,0.8071052599180758,-0.751830649214202,0.004071304115909265,0.885161943584009,0.040486840029397245,0.2664317389245187,0.24783931697105932,0.6797386155123829,-0.7272195488360153,0.06211347927540854,-0.4079269547833815,0.28165259802673936,0.6390487856546658,-0.04206435045960058,0.6093731571919222,0.17190804445484587,-0.2916557990913974,-0.12889957615601225,0.5134999377254343,0.1799695662733217,0.6381092856129937,0.607428880547596,0.1204331114758584,-0.07036435717511294,0.4934456738825226,0.6420811203692661,0.7889336162670942,-0.03944714134801524,-0.10504683828351044,0.7219970942693642,-0.018949084549660766,0.09232427493166821,0.5988716213194618,-0.0451577609331725,0.4786815888313998,0.8657513593878471,0.368847755953303,0.20905279410786343,0.06084310048558768
nHBDon,0.2727723363780258,-0.4853985307954349,0.3219232081980135,0.3663776822149632,-0.35910487766045207,-0.25064844884205034,0.31107579823235654,0.30110395775192644,0.49031777193815945,0.09865281370482092,0.6664954217716408,0.4981459032048979,0.09692346013044031,0.20572306034312016,0.6495871571042426,0.12655953702523376,0.15272962457645387,0.35244659785767546,-0.3849588621924829,-0.43524273457004264,-0.20666595272038332,0.04200175735973651,0.024749081187275868,0.1943306596377679,-0.342059576993029,0.21841609085904692,0.10586807893822592,0.3562358226574762,0.1853756877937218,0.5167169981474278,0.029065097052304846,-0.6269537439495504,-0.6043845834565347,0.191579866829238,-0.18528400167233058,0.1645820147346661,-0.35317546705153785,0.021468524797283846,0.20181998512787855,0.6557936697405218,0.02990873573500659,-0.5461083115238775,0.2965686354249533,-0.5877257713360843,0.33368625146936887,0.04730709834011362,-0.6447383724398975,0.5798173006728181,0.010837594444563434,0.011765858223937138,0.02238916182079869,0.1993097774056454,0.35275645182723686,-0.45687977610241615,0.4071448823002813,0.15006285173869632,-0.015352385564587302,-0.1607960398315941,-0.06845582696882657,0.22428486924776195,1.0,0.18408653217083917,-0.1635225025829333,-0.0738303398836506,0.15770097897396443,0.11673098065500684,0.01715252086912297,0.030115847901504574,0.16697156265852403,-0.5096659797397647,-0.13689320387544568,0.18254142922568542,0.6909171646543084,0.09382980175638668,-0.06891232736005437,0.11766442648069272,0.23502456117399836,-0.17481092978635543,0.00593889914677903,0.09579957173522852,0.4294871846633921,0.3376173298766197,0.14089308509008852,-0.15466106920820613,-0.3897149767511867,0.31013124694728134,0.11625715396948437,0.16797447212015482,-0.06748884513871173,-0.0643112109828245,0.15319732463647653,0.008830948740720945,0.02102392283234157,0.14521452774434418,-0.013994955911875967,0.06924999385813843,0.1937764373689736,0.16079006729778272,0.4520112213595251,0.33006719229508685
GGI4,0.38515374147375403,-0.5161164325659435,0.4054953504161992,0.43653716744591853,-0.41894615346770264,-0.31986169929784813,0.3938084160666945,0.39130483902834023,0.3445205659329288,-0.04554422483153206,0.462902780678154,0.31001611919989885,0.11180712671929204,0.7127373779288653,0.3995461083355764,-0.035951959347471,0.23809165912482674,0.494263128001492,-0.5075745716932252,-0.6804168158451321,-0.48254140113037997,-0.04959743821187861,-0.04237349875769364,0.514803269056342,-0.24823490952716207,0.797525949124274,0.21519323274943844,0.4680815496155462,0.43541636632741976,0.4334966112344761,-0.0843395617685933,0.15903085961699878,0.13398639709223373,0.7818187685768678,0.17362440452189545,-0.14065177583149546,-0.7117719651320474,-0.05388670147445606,-0.12332593603131538,0.4494186863243483,0.20600020812052552,0.13871602684909667,0.4067531082269781,-0.39039035593994176,0.497833968072757,0.1908445677535434,-0.3480845130756557,0.4754982464130438,-0.11392164459769848,-0.06726102140004882,-0.09061917854400774,0.8051097444520399,0.258911025990348,0.3177801544797501,0.2012185890956028,0.608250813199715,-0.1909780727211481,-0.09033390536083577,-0.06960711921806173,0.8071052599180758,0.18408653217083917,1.0,-0.6825748592505801,0.06738715694098353,0.8348319179745323,-0.08748227463490744,0.27573956869327787,0.04984088558622007,0.7624966211148833,-0.6017219251024366,-0.06302758280570141,-0.29651483066192086,0.3088251254387025,0.6513040621855941,-0.06995040752575593,0.5844095484903373,0.10651411467034705,-0.04388751629866362,-0.20031264904531673,0.3083147762091126,-0.0912898312162339,0.542848373287433,0.48364424853086385,0.17372328668261686,0.05286153751219679,0.39046870650668897,0.6202930967030467,0.8414081961988877,-0.07150085763269487,-0.07386358016480953,0.8456955329911724,-0.03190625911496546,-0.06986017039600427,0.46782983944578566,-0.05335681855841152,0.3694088196048749,0.7174296228837713,0.17631852685156504,-0.05441631574543276,-0.020841362069540813
Mor05m,-0.4596618485145654,0.5451154441840176,-0.4656468241931617,-0.3735302221976585,0.49755017614935104,0.44201852546532644,-0.4256498037755933,-0.4448504540085622,-0.3105946257620952,-0.016958038008528013,-0.3820465716111897,-0.32050917953732666,-0.24714927327821007,-0.7177898563239339,-0.25155050779594895,-0.045743030368830255,-0.13839312520716526,-0.5151937988258078,0.5269195867250713,0.6523935406090539,0.49789407993616647,-0.02400488700525073,0.017718645437515914,-0.47805425948982777,0.313720275321953,-0.7158640412425593,-0.12950286858629173,-0.3966842600853858,-0.45720190306005337,-0.46334939793115554,0.05797292433188247,-0.0810589373174099,-0.041318538418952916,-0.7294288844261922,-0.20640868499341608,0.03498881565804653,0.6540373098660025,0.004637483903390677,0.21599119787663068,-0.43911642741058404,-0.3129100733480723,-0.06690014507451005,-0.3183806119391439,0.3799672863708566,-0.5407346549233015,-0.2933529499087737,0.3602227417686542,-0.47738564048652654,0.08869320840698058,0.0061242998650722835,0.055500910163257255,-0.6820157774170363,-0.2748507241495582,-0.2751810893557478,-0.14309612887664916,-0.5013717510523447,0.017806016984451868,0.26954706275571516,0.1456055365455646,-0.751830649214202,-0.1635225025829333,-0.6825748592505801,1.0,-0.07150453281247986,-0.7000561039463915,0.06277684188831134,-0.15356936523940343,-0.17298763460167574,-0.6687687838881015,0.5454038286542627,-0.08788490381017049,0.3423823792899699,-0.2041766178352362,-0.34499279508932207,0.14808788321197103,-0.58388258394514,-0.06093421941610506,-0.024972160989582267,0.02694819473861031,-0.3864804035779067,0.03267156345030388,-0.5685456145335218,-0.39034511359978924,-0.21756846430363297,-0.0286929618544619,-0.30540423965647606,-0.6143087166130643,-0.7585527558492541,0.16238369644283376,0.06090782693091888,-0.6737650411235574,0.027838183981282797,0.0442946163263907,-0.3839298027284106,0.09209672890834328,-0.31214547292507683,-0.6571786127254813,-0.27575447721770874,0.0018738009502224644,0.010261632141073307
AATSC0v,-0.43457400964925746,0.22488760547904177,-0.406293474199298,-0.33421880261569503,0.35771321706105386,0.37894801844633885,-0.41213079769858585,-0.41984021030642066,-0.24994119414374474,-0.6969635909111405,-0.1796469793004049,-0.04967753713143861,-0.4647427724596079,-0.17974422303249724,-0.08861220158390724,-0.675116531912516,-0.3153316867593983,-0.1438685812062444,0.24010450474895467,0.10816387059406495,0.12377646132624237,-0.6156370296928467,-0.6355524206469945,-0.12835191400836762,0.3589207870599742,-0.09075792786628922,-0.2940888043554314,-0.30116528255610947,-0.16497231466157034,-0.22370401487960156,-0.6464006190129153,0.18619388744866605,0.16751613688818354,-0.11895835166447226,0.2163844027802255,-0.5855262440663516,0.03210824612026922,-0.6302244994060647,-0.501879196341939,-0.11064186179818393,-0.2775144270063831,0.18410838445249936,-0.09299817408827019,0.20611568584450776,-0.14961621905602188,-0.4880033394459745,0.09168074238974797,-0.12840096750179397,-0.6448974014569574,-0.6153386754187665,-0.6350222760906633,-0.07341661558595797,0.027098258979189403,0.17036061386803383,-0.17875392466564072,-0.16869316369397308,-0.4631798579466765,0.3316148070452141,-0.31639476001792766,0.004071304115909265,-0.0738303398836506,0.06738715694098353,-0.07150453281247986,1.0,-0.039170292551350974,-0.7035317753720065,-0.04865764158339225,-0.5125619150880326,-0.05743785697863477,0.08504167042884006,-0.09987354451311536,-0.10571887617185248,-0.10294571436396223,-0.09185166588915555,-0.31756060983035167,0.0857941056743285,-0.23269518046681695,0.13424511152385177,-0.4792511682611177,-0.21511859293675267,-0.20613184412485647,-0.10602261299841464,0.05034156007266151,0.20647397722334002,0.198055073577885,-0.10375903260904626,0.10229423910908354,0.06603442367398221,-0.3353367781498876,-0.0868135864602673,-0.008004588324365415,0.26012610594513763,-0.6373903250757121,0.04685903586002851,0.08797383750986403,-0.10532096213387876,0.0034598031649307214,-0.2045567222350566,-0.19213610348744223,-0.25124696037118727
GRAV,0.600900043695044,-0.6919666293035086,0.6082314141364437,0.672884414771679,-0.5754502682187799,-0.5075039353046111,0.6261542104751042,0.6160044133966337,0.45426298626840556,0.09147271529253016,0.47935501797567354,0.43237495201679904,0.26521026747291876,0.8637953878035292,0.44713543441536,0.07743552969714985,0.5378889713826956,0.6468141355423455,-0.7288187744600518,-0.8440532161568255,-0.6318560295113562,0.13330392610719058,0.15169513955102035,0.7282730116616889,-0.4653369692285889,0.8757881895342465,0.49051728787240645,0.7015500008559741,0.5786835881862651,0.6184614085117853,0.10868455377805737,0.04898538719307748,0.010732503793090294,0.8989792628445619,0.10820440246867069,-0.12310501051376539,-0.8626793408827259,0.14328264249436704,0.0441525575203235,0.5308773582238155,0.39875820946499907,0.0187773044045625,0.44809191613598187,-0.49231186134708693,0.6582019069352084,0.30051725611610886,-0.4411024878171213,0.5786987393021583,0.07781221198762588,0.12991519030509344,0.10283986760049986,0.8743097491405571,0.3841677860592185,0.3803191736785826,0.29219613522303456,0.7007705898660882,-0.07677338525300789,-0.037014361971448057,0.10781090004943336,0.885161943584009,0.15770097897396443,0.8348319179745323,-0.7000561039463915,-0.039170292551350974,1.0,0.041046018779589924,0.5042537226342226,0.21057653206708127,0.7895386445018451,-0.7116407228514887,0.1414291734823637,-0.33999642878770436,0.2163735789743667,0.8679913306371112,0.10769232038315198,0.6776635422939494,0.08871035978111819,-0.038882451558690384,-0.10191665370985288,0.49042212679796876,0.013301734712486262,0.6911112866666081,0.6740311706288352,0.09920555003626191,-0.00668991000196188,0.4276473377548973,0.7117361531046537,0.9299411695416175,0.11058503887641428,0.02827082215973703,0.8220055650713665,-0.043292684930481384,0.12050405730277039,0.6606032682188485,0.1317507840991361,0.6613369414091242,0.9014815385059751,0.2803195292894166,0.04359925389342297,-0.034191018356309395
