,SM1_Dzi,SM1_Dzv,SM1_Dzpe,AATS1se,Mor18p,BCUTc_1l,Mor07,MATS4v,FilterItLogS,piPC10,AATS0s,EState_VSA9,FNSA3,BCUTse_1l,Mor27m,ATS2m,Mor26,ATSC6se,Mor24m,PNSA2,AATS1d,MID_h,ATSC3v,GATS1are,Mor24se,SlogP_VSA10,Mor03se,AATS2d,ATSC0i,Mor13v,ATS1s,ATSC5dv,MATS3p,Mor32se,ATSC2dv,AATS7d,ABCGG,piPC6,nAtom,MAXsCH3,MATS1p,AATSC7se,Mor23m,IC0,EState_VSA6,ABC,SssNH,AXp_1dv,BCUTp_1h,MATS3se,AATS1i,ATSC2pe,SMR,AATS0dv,nN,AATSC5d,BCUTi_1l,PEOE_VSA1,DPSA4,nC,SpMAD_A,BCUTp_1l,AMID_h,BCUTs_1h,SsNH2,ATSC1se,DPSA5,AATSC4c,GATS5pe,ATSC3Z,PNSA5,Mor03v,Mor02,ZMIC5,PNSA4,BCUTi_1h,GATS1m,Mor21v,TopoPSA_NO_,Mor28m,MID_N,FPSA3,AATS1dv,Mor15m,ETA_alpha,Mor02m,ETA_epsilon_3,ETA_epsilon_2,ETA_dAlpha_B,ETA_epsilon_1,Mor12m,ETA_dAlpha_A,Mor11m,AETA_eta_BR,MAXssCH2,ETA_eta_BR,AETA_eta_B,ETA_epsilon_4,Mor13m,ETA_epsilon_5
SMR,0.1430718625910578,-0.17594024484119988,0.15068028112175408,-0.37433198188386885,-0.8152138526613186,-0.38855249281007975,0.677311056448412,-0.0700310924435051,-0.8028655495397581,0.7487288149191668,-0.37298928487463057,0.1469199522442394,0.2984169013223548,-0.4944059676727082,-0.07413501457633406,0.6645121777865229,0.18482868852883733,0.015160227070662677,0.15295854863962693,-0.567237286259981,0.4202908584691466,0.27014885704715064,-0.17858282734555445,-0.30691624830495273,0.05948956695759557,0.05232935490407719,-0.5302094595781787,0.5924425346124514,0.7200620322892314,-0.5385804043892674,0.8474302425395634,-0.26746040888775824,0.024441860085828198,-0.27245817384690535,0.3224920283424156,0.7417829122386604,0.9157512604521039,0.7809107063440655,0.9146907616083106,0.27357054767191996,0.4208401811232834,-0.0898518961477408,-0.2627179143872013,0.1192846421065294,0.3068004747571452,0.9425801198630529,0.2400099418696365,-0.12739354608343587,0.017212463987344453,0.21172544132687474,-0.37765703607586854,0.26579262625149086,1.0,-0.23946124946726247,0.2770711279581721,-0.3665050782803288,-0.21614707666262903,0.2672350727474204,0.27524206368960924,0.952461527786102,0.5484971436889113,-0.09713981323205276,-0.4178734991524007,0.026074900070950768,0.11019098494038243,0.22946509703431917,0.24181531762078118,-0.005303326948862684,0.10595310509392286,-0.033630843084975555,-0.06450624160710658,-0.7930782445158783,0.6311590136478974,0.4003558207437218,0.010206754456379464,-0.06307431188775454,-0.23316173756828346,-0.7269116395186465,0.26690191579292494,0.0530223779169549,0.29657069144062137,-0.10848367675053525,-0.07820395530258364,0.500344861524614,0.9825902233538973,0.7176723759634215,0.6963093410934426,-0.420845885631236,-0.37089901844597,-0.3172577143973447,0.16147062080354088,-0.1416669470063629,0.2344662703612556,-0.016337617082020008,0.2508335789633289,0.4988485503239609,-0.13138617633643832,-0.3728128821438645,-0.602533378835595,-0.3081228848603255
AATS0dv,0.7059829615899992,-0.6458487732632006,0.687570271457507,0.8259130580681804,0.18403197860460097,0.02669499579878926,0.07977648445450251,0.05388028683909213,0.17305347038266095,0.013870527716934792,0.959493289378817,0.11056034404739119,-0.6098535512772254,0.2444008913456132,-0.22577369016219107,0.1723641697177771,-0.375399132859711,0.0634398780752978,-0.08274976174645268,-0.34806721267474994,0.5102785201296038,0.5280981600086007,0.16391043283262904,0.1183813284717098,-0.22028151318642114,0.610185935015627,0.2299504301186069,0.16246245074008822,0.18008279992986825,-0.14003981705585167,0.052662109172238396,-0.00298987048036974,0.043160807095035385,-0.030831276286256783,0.10632430558680192,0.20114738986513858,0.028972320678252134,-0.0353501903287171,-0.33452802652926766,-0.7625285050484693,-0.2593125012493583,0.01590622446755092,-0.1621739549185946,0.2364409106284414,0.0063283612315889765,0.013053245175583464,0.0028751782175192187,-0.2588888299859102,-0.03857046641537973,-0.13803617005572225,0.62977600182008,0.013097639879684164,-0.23946124946726247,1.0,0.14976726641590346,-0.004452217939526062,0.23044107846940903,-0.024132749004924656,0.524709139520224,-0.2755311395199857,-0.2141358618538128,-0.3464350887596806,0.6445409336718191,0.41544784064172924,-0.007366114136225401,-0.3528622164882493,0.45720499014378274,0.15042129843262378,0.13374241271743414,0.1023020956850146,-0.5782080639271769,0.15099979278176212,-0.413888490888468,0.310216994434358,-0.7631128969751445,0.6708938301166687,-0.11109030866005556,0.3374803790453709,0.2259203839408104,0.09940584535111154,0.1487387451137553,0.1274703850156227,0.8797445036452644,0.02316524707599914,-0.09937150865458798,0.22353321195240428,-0.03144006976069423,0.8145652808512918,0.682355699298441,0.9002129654323682,0.3013050594233186,-0.14233716549767944,-0.08056950920223298,0.47026293778810174,-0.8046262803659007,0.34638958284385807,0.4646612039141652,0.8660367207510142,0.06396059206670304,0.8419173043999464
nN,0.49009886268680136,-0.421608298637186,0.34106189686706867,0.1302396455097809,-0.2527851846238208,-0.0600841555618578,0.362609307915925,0.0037765008256382395,-0.07095778747888218,0.34045201518882956,0.0348226713805003,0.18138054013141428,-0.10122817946589587,-0.06320334409675903,-0.20985026385029515,0.3046932357181563,-0.17761858890135734,0.07809343333091494,0.14725216338657213,-0.4129835888123746,0.28865423261730017,0.5876825043362458,-0.042013044705191085,-0.07089072008988609,-0.24096882034230693,0.3561060768593491,0.13373099739280722,0.36914937680268917,0.22577751262450751,-0.32008651231215896,0.3463512704674106,-0.19444332342848022,-0.06601283381635982,0.16203684787199735,0.3396310018789746,0.3530743623715371,0.3454779971750056,0.36188824775122513,0.1333637898630631,-0.23759915373373555,0.08847739544157499,-0.02776980801349798,-0.13082369505561184,0.4550482193709864,0.22775987703974404,0.35789674097571694,0.39001130776713044,-0.13913195067788472,0.05388358074075242,-0.008556813111508521,0.2572314278261694,0.3143409396398218,0.2770711279581721,0.14976726641590346,1.0,-0.18351839247553725,0.028356528652682057,0.17958478593241697,0.34768971878061017,0.12141890582505867,0.16297444709314493,-0.05779533374751891,0.27457535424489027,-0.0353116925554511,0.5258528504730003,0.06303254684443582,0.35654529140451985,0.03565296234000291,0.020532775376700826,0.007184954589491269,-0.3012239555078079,-0.0569718848217102,-0.05620222172801156,0.21190954941444615,-0.23551160577040267,0.345329233765157,-0.2775759290107318,0.00025978284002097564,0.576789809595379,0.266450355288775,0.9974378100838989,0.2040832022672373,0.2464265312356625,0.28323395854518285,0.3158566800970114,0.3210622367519996,0.2650002842995975,0.05912787372028086,0.09459226210795037,0.103149173660433,0.3456200510789755,-0.0732617981085798,-0.01282964944802175,0.08557601790333864,-0.12826937451788137,0.3173147643954611,-0.00020699081458161288,0.07003997213583646,-0.22093530464429034,-0.02572060830083931
AATSC5d,-0.22483195279428136,0.22437220920883674,-0.20622234280722568,0.09041897515404494,0.2830304393936164,0.22762671911250146,-0.20644056284953882,-0.2832528482912924,0.27396422428701545,-0.2848515873543359,0.07349408316753836,-0.017818709802594892,-0.11394973897277237,0.22009160735711714,0.02808331723132855,-0.2891645976108516,-0.03567754023629759,0.009551329384355158,-0.08472605978752143,0.24759475054188526,-0.1114063323673172,-0.21437355183996157,-0.08741207484088602,0.1336961376163264,0.011280061393147996,-0.214022714185411,0.1753211791074655,-0.13260662180620103,-0.3452163992137143,0.19075105458589484,-0.3829843617556649,0.4334200488597215,-0.10783081421170297,-0.04428362115227021,-0.3402996776444933,0.03474791594698292,-0.38717972292556696,-0.3382146554402125,-0.3439664096788265,0.1144876437870599,0.02004299317012663,0.2585233985423788,0.10135849351544794,-0.01572452998180773,-0.08053611343949246,-0.35146366138514074,-0.07163049114640843,0.06975229408346802,0.021258380784846174,-0.2612808523523745,0.040604354409071335,-0.17833812255195403,-0.3665050782803288,-0.004452217939526062,-0.18351839247553725,1.0,-0.00916773450059349,-0.11592595279253264,-0.16428051697881943,-0.33271515314559824,-0.13296290623620835,0.08870525080179362,0.07602650233222112,-0.0822529251493094,-0.015572997812399422,-0.20019298030879842,-0.14622306937101615,0.03222760845419016,-0.10338249889476735,-0.21124904279422896,0.08661162026803032,0.23316847132070426,-0.22133749802573846,-0.15407131308395805,0.04162291194012979,-0.08558054268671056,0.05352272989685554,0.2534400558880409,-0.14723394223908295,-0.07029393138082951,-0.19547055937058688,0.09470228598960367,-0.04908760982455481,-0.28040575233801707,-0.35782249393253474,-0.20722165860195593,-0.16910362892289535,0.08123981680531893,0.028304381881904983,0.07083665864107144,-0.15083795354983381,0.1379564380508529,-0.020829317125526516,0.007229699364415829,0.008503350573488791,-0.22589593206194822,-0.002909275010432614,0.10492345832929353,0.23941878276777287,-0.04986532814898594
BCUTi_1l,0.11205872743129476,-0.11472134513346989,0.06426086126347733,0.4174878076821981,0.14549542098846943,0.09210012261775243,-0.09972266189694615,0.04699641620683717,0.17876545281502496,-0.09849512111106723,0.2506658155851565,-0.006827686232023034,-0.11606143801596067,0.6756146324260472,0.07695279253263929,-0.22206122817392532,-0.010673916854312075,-0.025408641851089864,-0.019957292904327288,0.1020154672624437,-0.20429772762010567,-0.09831487045066815,0.06980127170845198,-0.10948932093192279,0.05150167877812075,0.006665096208775844,0.04052859271054016,-0.13849537673539264,-0.19968917243003892,0.07106160968277431,0.033904555698216,0.007594040270034145,0.20520598400241333,0.029174535351582324,-0.06178509074550563,-0.2419320221639079,-0.17276602322950402,-0.13746541742647836,-0.11866390002014202,0.013506108670033816,-0.18010069405756587,0.0328468747358389,0.01801007297266799,-0.22869784014232725,-0.10020523612623498,-0.1604675877489798,-0.07716758777192695,-0.23024065635066435,-0.6789865059167106,0.11345286814899976,0.73751777340493,-0.08462289911752487,-0.21614707666262903,0.23044107846940903,0.028356528652682057,-0.00916773450059349,1.0,0.03319149804220502,-0.04848016803846221,-0.12887683099237457,-0.21888353478718064,-0.26637050004837504,0.13759101775484758,0.21204711150937652,-0.005077052653900261,0.028005134735700005,-0.022000041128121657,-0.05302373864972644,0.06311044650339953,0.13905694679421643,-0.001565276905244446,0.14403743645607725,-0.06896149182182384,-0.24534850930562674,0.03393343496526868,0.2664953509249436,0.07568226302838754,0.09809804188819551,0.04969802292548513,-0.010283017925370093,0.00901321749387994,0.06334752027045801,0.32513388018118444,-0.06436615189832436,-0.21015209504018842,-0.23187830948713986,-0.26954168753905244,0.3602890650533345,0.5611494601179824,0.20391417889432745,0.04351595060210001,-0.21618590390729372,-0.18160704631204314,-0.10940712133647577,-0.14110958614800884,-0.10894714382097075,-0.06702043518328285,0.22753798891986732,0.08011381290281835,0.19275763552420908
PEOE_VSA1,0.30673253907347686,-0.44750331647835023,0.384350756793673,-0.002874804233486324,-0.19073935235085837,-0.3135367592686373,0.2680607343779232,-0.04266127098339461,0.137466490305735,0.22777781922070667,-0.09399219984311077,0.5272480889753667,-0.33310216790904257,-0.14774820916065357,-0.2584720915559233,0.19112914749720408,-0.06946875627296158,0.05968299556724208,0.09021819541753245,-0.5118610031015866,0.1326684120827531,0.3876056503356984,0.012025441661041088,-0.06927155442584733,-0.16438864685030383,-0.011276795301760288,-0.13808158004729448,0.24982850346565907,0.11064482100651128,-0.3515617138782455,0.5082168772899065,-0.12328411082844562,0.07795610197794854,-0.13677698549576853,0.11395767946355809,0.1988804819860332,0.36777262540270816,0.2504831213515116,0.29995075046847663,-0.2867210698371235,0.16889901792241271,0.0008620192279940355,-0.04100636779646381,0.3057046582485956,0.21347738270110259,0.35164137317920735,0.15614805408060914,-0.20440658593570432,-0.19609765086469558,0.1707744156515312,0.025359097652548998,0.05972073222637334,0.2672350727474204,-0.024132749004924656,0.17958478593241697,-0.11592595279253264,0.03319149804220502,1.0,0.60758189880748,0.23336727312633893,0.19179729712024784,-0.2484713025663943,0.03277460517460191,0.22092476075745263,0.3221104952056744,-0.40688887133240886,0.6509224944940566,-0.17319186940778467,0.01090471730973998,0.06991866556170943,-0.5110460425514342,-0.16843082442213975,0.239771984378441,0.0948375655294999,-0.22751709798059758,0.11339940842092858,-0.1495693027919151,-0.15676798998039138,0.6421465860756429,0.2510575002817821,0.1754079381652834,0.49081289575806164,0.04631282570284514,0.4752434161457609,0.30452670032480117,0.29857503091931736,0.2174100291393295,0.059590476126051416,0.24412435513208894,-0.08271494207257031,0.2927733675330537,-0.17903888384358446,-0.07631605418148497,0.012747590544065417,-0.48621556802411936,0.21189003476238938,-0.0031978765415126686,-0.10367283782709853,-0.3239922217304355,-0.09884147408622156
DPSA4,0.7816850296817238,-0.846108812492458,0.8488037268520001,0.3686060422502554,-0.17291249150037144,-0.31457820425489796,0.4036314155428519,0.015580110978160257,0.024136161069280123,0.32524664393834996,0.41172536698977164,0.47061404132236134,-0.7190475918572661,-0.16553482229404765,-0.3173028015893838,0.4758100771881463,-0.280878615487697,0.13181578963588753,0.04677316092602513,-0.8496693475264473,0.5939802695304586,0.8261066886070706,0.14372491578920574,-0.0866021785542411,-0.23787219454373273,0.4036912443073714,-0.05179999802571599,0.4692948235144202,0.37530801346048004,-0.4166074466675069,0.5887454212841524,-0.18063470396887557,0.08923916397397394,-0.13522554056894742,0.3409614547141522,0.40777859007999956,0.5264447632089436,0.36264119201361056,0.1724790497567403,-0.48486688983152926,0.07497156103444537,-0.06608558046477091,-0.13252177961637757,0.6093536478012204,0.2237439477321216,0.49393819773568987,0.1845354206705672,-0.29975542933255755,0.00023126896676046644,0.05472853227604699,0.20325562228780422,0.26829047574513887,0.27524206368960924,0.524709139520224,0.34768971878061017,-0.16428051697881943,-0.04848016803846221,0.60758189880748,1.0,0.1654558345461096,0.09527815227154311,-0.3825557092639686,0.4171668290832204,0.4734957623172513,0.2250541505485906,-0.4817693844069376,0.9709591021666351,-0.0636832781613205,0.12083094774921098,0.11240946242056335,-0.9188615232928641,-0.180736865732476,0.023278947369000925,0.5231351441391552,-0.8293298694472809,0.44944119941394933,-0.362622358592518,-0.03390462024106079,0.7701108846269473,0.2614836371409392,0.3539755144842724,0.4925795945081281,0.4936374711604071,0.4327784314903927,0.4082431265455339,0.5620692191056003,0.28985925717339867,0.4719181171256834,0.44905844249231996,0.4417573465951039,0.4788139035780228,-0.19839320683135125,-0.037178434920080015,0.3575131761770943,-0.6067467655820991,0.5386173722225079,0.3257742426406333,0.38433661430372434,-0.2619277953917494,0.3714030158124594
nC,0.027591535358640583,-0.09700055524741424,0.02668631017590326,-0.45888366921234747,-0.82272294426991,-0.43279197687969284,0.6819114208437155,-0.06580188482614881,-0.8020397115133289,0.7115445301299707,-0.4062318402813047,0.03079258338570822,0.35753856982150384,-0.5138841804852331,-0.050568732909801926,0.5212158942249421,0.22442084903046447,-0.03798936507408243,0.15361817506168782,-0.4464444034869868,0.35841328722201754,0.0557593199157297,-0.22406873775603997,-0.3797209420449583,0.09786772937161632,-0.026995512360466517,-0.5465862077317273,0.5759678449207016,0.6852969275347495,-0.5321827636952415,0.8355828630517007,-0.2382156038254197,0.027502701802874077,-0.30192120592830074,0.23584775130272728,0.6675520428260611,0.8711391853698612,0.7705331568204349,0.9288512542438799,0.3586969684494322,0.428281423423388,-0.06557239551057398,-0.30773155341511527,-0.02375006944065174,0.2844780717573931,0.9002804194458806,0.16783578708442573,-0.23854420006060714,-0.16608417927893707,0.2438891203014518,-0.38797047399526213,0.19254050087443222,0.952461527786102,-0.2755311395199857,0.12141890582505867,-0.33271515314559824,-0.12887683099237457,0.23336727312633893,0.1654558345461096,1.0,0.5881381693225387,-0.16702905996539782,-0.6016974949853786,0.05486093688809618,0.032197243763151355,0.26286749659183534,0.12360267162226808,-0.008113975198809282,0.11220941403975944,0.005603416121484457,0.06675042136285825,-0.7789924986444349,0.6777542116315435,0.24831927486924082,0.1263219660713651,-0.09150346125437331,-0.15378306526575938,-0.7502772792058369,0.14680008357792174,-0.008324546028971584,0.13944135058759335,-0.09853329839603749,-0.09231906472682747,0.48960928092117445,0.9200895722787584,0.6303375489645728,0.714454494595959,-0.49747319050620065,-0.3434107999106856,-0.41372558133205006,0.151922299835468,-0.2589162854498915,0.17640998381988018,-0.07815432877287726,0.3127272175983809,0.4238004557684989,-0.20272390391073292,-0.4694414476882862,-0.6220038265780942,-0.3718650791536192
SpMAD_A,-0.036753412992786366,-0.024052459583221546,-0.046426221736917676,-0.3627607437265785,-0.5586404785967268,-0.4868521442118067,0.5294453559767741,-0.273876567943201,-0.4474401574851264,0.38228180655074323,-0.5125486442692838,0.05764897375848689,0.27254905294461856,-0.5607917122238756,-0.1834159158045219,0.23605759446110108,0.02028868947045999,-0.057675552917113064,0.157728509681929,-0.22514713047360368,0.4289395669480902,0.03269625621055757,-0.05717161294708481,-0.4319484096090175,0.0343483285786226,-0.1122637557634161,-0.22426669444132724,0.590760576288142,0.29812443507013364,-0.39065907250098425,0.5098163990934528,-0.10492208299866579,0.021719971636645897,-0.106480795921705,0.052219147009460516,0.4659303851479586,0.5296179614527381,0.5924980574266895,0.48631694199750863,0.1975575104349152,0.5949274178720809,0.028699798261874968,-0.24359913445830694,0.163697987809288,0.2496434211184024,0.5288687298553539,0.10970259899712904,-0.25393028229574827,-0.15136769921880494,0.37868406654538483,-0.3766515274656218,-0.017082060451671075,0.5484971436889113,-0.2141358618538128,0.16297444709314493,-0.13296290623620835,-0.21888353478718064,0.19179729712024784,0.09527815227154311,0.5881381693225387,1.0,-0.2662219519620207,-0.46326890945600047,-0.18491765374277674,0.04713433591283416,0.2077221149467682,0.09859781603518765,-0.11581090833343734,-0.08179501996909798,0.06324380665435606,0.03985204747134725,-0.36851627778594737,0.38239839418513155,0.12703744386677138,0.13188955184984366,-0.08358958470763873,-0.40464448288237387,-0.4049760422658008,0.12319421008479092,0.07053365579467454,0.1776228452017749,0.04876123669617172,0.010738804616453643,0.40658914033098,0.5283776076624164,0.4075102509060517,0.8156273651121263,-0.4296784890872131,-0.3155672715300884,-0.3357290671074447,0.24449705198367871,-0.3544254548819797,0.062058857247173034,-0.4392804681163068,0.2321628896414366,0.005056840570608205,-0.6353037005275424,-0.40718730224868854,-0.4025780978742506,-0.27844863439850953
BCUTp_1l,-0.3768623811269926,0.45877845770327635,-0.38460073607380524,-0.19959054911578422,0.07315771248799424,0.4366631777238092,-0.12317822785114624,-0.03882719419252187,0.001099932866435304,-0.06405601919180522,-0.3386449583017535,-0.09140094530316469,0.28885921826381433,0.041497583542121394,-0.01838919219989871,-0.10119252414408166,-0.05246078123197129,-0.006846116273860439,-0.08450997894445172,0.2557199790949525,-0.31707572283834634,-0.23575488036913947,0.015844734400139414,0.45902215997176016,0.01033649713435832,-0.16928731439241357,0.14497390085513845,-0.20251407385533257,-0.22690567815532386,0.09509989789704074,-0.35461424708079553,0.09811788752527749,-0.06692462062174412,0.0785376932346911,-0.13948480938562044,-0.12047074688064884,-0.2865370117804773,-0.1457911973378149,-0.19027665244683328,0.28572030040894236,-0.15078557200027862,0.03238692867822039,0.1067743290716896,-0.3657203937927315,-0.09271955207709331,-0.2415945512488925,-0.03720280123165072,0.755733521335882,0.5424199654178348,-0.029596353597341064,-0.3097636646408896,-0.15171245097566247,-0.09713981323205276,-0.3464350887596806,-0.05779533374751891,0.08870525080179362,-0.26637050004837504,-0.2484713025663943,-0.3825557092639686,-0.16702905996539782,-0.2662219519620207,1.0,0.032990899136761585,-0.7588069583490546,-0.016533431048785636,0.09081690399068464,-0.3488301896641799,-0.0114826374158196,-0.21586734918356207,-0.0446874811771672,0.29731994145787016,0.11211474589521098,-0.17594232926239958,-0.09728739332493974,0.2526637656020136,-0.6005234949205536,0.20442604251314317,0.07368214885151966,-0.3083264077370756,0.006151627040158483,-0.05959003244616768,-0.22088213172532967,-0.32686647555339154,-0.11133363716478901,-0.14743667945370748,-0.18962358436410723,-0.29533115561176865,-0.37013299461821914,-0.3681096780244408,-0.20066932229013124,-0.25402572099628307,0.8144264824003201,0.23357602687000986,-0.24476730580223263,0.30203674028461963,-0.27283147113594775,-0.24767007647810935,-0.18488834626360245,0.2397915760766122,-0.3623990151373513
AMID_h,0.5120038675524865,-0.4200148296598882,0.5362755683302322,0.825660552778813,0.4492367497191368,0.22971480136786968,-0.23235967422783269,0.08894651748880657,0.4658197578473807,-0.1518292452903687,0.6815222094997502,0.27759165026416965,-0.5833484707081925,0.49476721677531976,-0.14619923055849504,0.12334965160156981,-0.3502587112846543,0.09237499532467933,-0.05359330070181437,-0.19112274465861454,0.14634494562490014,0.5984069529957429,0.2677970169969769,0.31277785118713025,-0.2278401695098976,0.33047643174404445,0.35181132526933734,-0.1668549906848169,-0.19590716559246407,0.08072493756248995,-0.2528678247663811,0.022300461620848682,0.09095290120263512,0.18364314623262748,0.14836328009561076,0.07946817555645831,-0.26526802306265096,-0.3182775001946775,-0.5443721624043627,-0.6869269491798907,-0.43225804687146924,0.011995355773758303,0.17567787149553998,0.32477150895484386,-0.07367846456999202,-0.2657973033967653,0.06147989685574787,0.2042765092840138,0.31603729926833907,-0.22438884407276385,0.5388371244307443,0.09321397469463095,-0.4178734991524007,0.6445409336718191,0.27457535424489027,0.07602650233222112,0.13759101775484758,0.03277460517460191,0.4171668290832204,-0.6016974949853786,-0.46326890945600047,0.032990899136761585,1.0,0.177464760817922,0.10383160241125063,-0.39998388942972046,0.4365398932588651,0.06875796627279089,0.02187414953307366,0.03726545484531335,-0.55568620160112,0.3259266636935624,-0.5708286524144685,0.258007262563093,-0.6006900494362026,0.42288975820846225,-0.12687274211412994,0.49190057401959,0.33085081340413863,0.19053086271460695,0.2644669446108059,0.21283025719216006,0.46042620484716906,-0.13390434948672156,-0.3002206304898816,0.025040464799012622,-0.3827701559537071,0.8068098267366098,0.5140600517739248,0.8111854940906102,0.07769246204609162,0.2981716861065941,-0.0034177910499948072,0.36314271457203,-0.7047743054869781,0.13799362469119936,0.41913286078464135,0.8321052736905137,0.260381751436509,0.6817029264309131
BCUTs_1h,0.44739986483527155,-0.5459098008635592,0.5113862850283584,0.2656595454726716,0.09482731208267418,-0.3503259212486223,0.01697961286112749,0.05246618694755431,0.09792670627732243,0.016065253256318402,0.4217418456141555,0.07739031188922209,-0.46564995492342687,0.014851882254856086,0.08953978093977602,0.11871910350191728,0.02248109194617574,0.008987074106767683,-0.03794984169405559,-0.3303168063628088,0.20636965648357686,0.3353788586356284,0.0745175666665465,-0.44598776659392086,0.037757833937496044,0.20080300805681955,-0.17298292249360125,0.06534751330306274,0.19337042053790424,-0.012656439960047778,0.32621244590869286,-0.1355063794592012,0.07531018502294887,-0.08294126292778961,0.2764240189429427,0.07336283635748693,0.23102496044469284,0.0406779019837155,0.11492021308250255,-0.27533737813829684,-0.056346515354446125,-0.039261356678437054,0.13050302211385628,0.3214994675985499,0.05764568173208247,0.17708139117489347,0.026036285880406324,-0.33506509468416895,-0.303374483671528,0.03800617072397156,0.2597372900793269,0.30241372226586155,0.026074900070950768,0.41544784064172924,-0.0353116925554511,-0.0822529251493094,0.21204711150937652,0.22092476075745263,0.4734957623172513,0.05486093688809618,-0.18491765374277674,-0.7588069583490546,0.177464760817922,1.0,-0.026365530623327003,-0.1494275122204917,0.43778350484355394,-0.007833950951167264,0.26851963483721464,0.13661606096273587,-0.41683733846978804,-0.0991290980851518,0.10294987794759088,0.08962633848846877,-0.3793020264029196,0.5375875330047843,-0.09057776357212143,-0.04114522985190465,0.41783092712889197,0.07339693789069023,-0.03487570752286578,0.16397402349348197,0.34626401983806143,-0.01934569320904966,0.10610962462374028,0.1800169586775185,-0.022195068180699194,0.4129450635191754,0.4730514944961686,0.29061323839620623,0.14509449187282708,-0.3473025628812735,-0.16951311389903864,0.2947519821682493,-0.2867229274706178,0.3073529657946511,0.362884642967192,0.28988961326042584,-0.05722541686861167,0.4086763126377125
SsNH2,0.20713989064483848,-0.17625599779862822,0.11586540693869816,0.026145758425537163,-0.1814828218507776,0.024694981835674444,0.18970489297787907,-0.0322451044849036,0.03833366736135119,0.17400516486884224,-0.031223876169551485,0.25135592469913975,-0.07197455235151018,-0.032405351283638875,-0.1597537001854832,0.09150060754417788,-0.17123874087526028,-0.013847016544412874,0.0638687210510164,-0.21994673695900527,0.052897732507795524,0.22807351893076622,-0.05145863109057221,0.12216815834754309,-0.20703198114825921,0.2812014052691253,0.11230599418497142,0.10924816210239778,0.07530810740873724,-0.21349969936346097,0.15863873152048294,-0.044549222059292314,-0.017443684211940383,0.032395645054952925,0.10511385122620902,0.19770109400546296,0.10948650459787919,0.11796669093492171,0.04730619786579611,-0.13857356385196035,0.14656965551586554,0.006240909310420689,-0.12242638280634226,0.22196321329418434,0.17072668008065778,0.12670463152935119,0.089551041618242,-0.05902400960825803,0.017430353423909802,0.02128615396981307,0.1488374466466559,0.13983009259161439,0.11019098494038243,-0.007366114136225401,0.5258528504730003,-0.015572997812399422,-0.005077052653900261,0.3221104952056744,0.2250541505485906,0.032197243763151355,0.04713433591283416,-0.016533431048785636,0.10383160241125063,-0.026365530623327003,1.0,-0.11582840407722725,0.2080302349024182,0.02158894195347581,0.003015567393037261,-0.02942014704169472,-0.13361420711716657,0.017362038017430408,-0.01037831488526925,0.016271954910994917,-0.1160065098812558,0.171194060654884,-0.022101391044112143,0.027817211686878854,0.40581992188804233,0.14779008239283034,0.48820233720582695,0.26393483964269365,0.02271217371719234,0.17857867076217973,0.11128482652043482,0.13773180568664894,0.05945043969895269,0.006840639127204533,0.031762142317972863,-0.01087379216649354,0.16503784888435785,-0.04783136582126102,0.020833154031866877,0.03011567332186399,-0.07358012314567394,0.11188461104408835,0.014620224765836834,-0.030366004629123162,-0.1473788083397136,-0.16309133332511155
ATSC1se,-0.2716205635858802,0.26489550130335754,-0.3073085382623089,-0.3500226534219294,-0.23430322689261332,-0.16009744307932178,0.08491253582005792,-0.0911019510913718,-0.3868456427936917,0.09599755677320486,-0.3866156259083594,-0.39339834720154204,0.549474109396333,-0.07024312398286951,0.22064783095579427,-0.04594688392473256,0.14061700388686516,0.02591617677598874,0.12589605989797717,0.2247401565139496,-0.1757148223510822,-0.24000282281691238,-0.09401929051616227,-0.4093291367272836,0.13682015921428017,-0.08072652910499281,-0.10882804914999225,0.018251016880534668,0.054686143417284255,0.0958941524727271,0.06124369569403004,-0.08190568038509005,-0.06090892935395122,0.18336306700511107,0.16988914718496667,0.0914698190243351,0.10128681797733081,0.1530225753125233,0.23165045417665148,0.07749928076026455,0.13181271149804216,-0.06836346428937642,-0.006840158117673009,-0.13771052644182127,0.0487311070480396,0.11283082037905244,-0.01601979157054845,0.03518835187866209,-0.13347271427059282,0.03203047929897441,-0.214412001964373,0.16363950043044959,0.22946509703431917,-0.3528622164882493,0.06303254684443582,-0.20019298030879842,0.028005134735700005,-0.40688887133240886,-0.4817693844069376,0.26286749659183534,0.2077221149467682,0.09081690399068464,-0.39998388942972046,-0.1494275122204917,-0.11582840407722725,1.0,-0.4573689612596303,-0.043576420968392836,0.026497940663159317,-0.0016600214531681163,0.48035814580868386,-0.10953300381790818,0.2210194015988663,-0.16225476107007766,0.5026171380385751,-0.21612587424184568,-0.09036919985977522,-0.28910294668039777,-0.22825432181533292,-0.07745725625566761,0.07101435513605092,-0.4285267058937129,-0.20155431138646115,0.013649123604516965,0.15510553922116133,-0.0454399672612131,0.10806441912076158,-0.43918383842408537,-0.31454893446762444,-0.3931336353395757,-0.03764222059272495,-0.00134375172082715,-0.009736312180898462,-0.3104997605750829,0.5641703506572017,-0.10760062904139607,-0.3336511535273665,-0.4066658507888217,0.010801956674722377,-0.25703473852350694
