,SM1_Dzi,SM1_Dzv,SM1_Dzare,TopoPSA_NO_,MID_h,SM1_Dzpe,SM1_Dzp,nHetero,SM1_Dzse,FNSA2,PNSA4,ATSC0se,WNSA2,ATS0dv,TopoPSA,BCUTi_1h,SlogP_VSA10,WNSA4,AATS1i,RNCG,ATSC1are,VSA_EState3,BCUTse_1l,DPSA4,AATS1are,ATSC1se,AATS1pe,AATS1se,ATS2dv,ATSC1c,PNSA3,SLogP,SM1_Dzm,Xc_3d,SM1_DzZ,SMR,AATS1m,ATSC0c,BertzCT,PNSA1,EState_VSA9,Xpc_4d,BCUTv_1l,piPC5,DPSA3,ATSC1dv,ATS1dv,ATSC1pe,AATS1d,ZMIC4,FPSA3,nHBDon,AATSC1pe,AATSC0are,AATS1p,ETA_beta_s,AATS0i,Mor13,GRAVp,ATS5dv,MIC4,Mor26m,FNSA3,IC0,AATS0dv,GRAV,SRW10,ETA_dPsi_A,BCUTd_1h,AMW,AMID_N,Mor31,piPC2,Mor09se,AATS0are,ATSC0d,WNSA3,ATS3m,Xpc_5dv,MW,ATS0Z,GRAVH,ETA_psi_1,ATS6m,AATS0pe,GGI4,MIC3,ATS2Z,ATS2m,RPSA,ETA_epsilon_1,SRW08,Mpe,ETA_epsilon_4,AATS0se,GGI1,Mse,Mare,EState_VSA1,EState_VSA10
AATSC1pe,-0.18435884457669954,0.14413673065738553,-0.17055576139836146,-0.04009080804586324,-0.14793446036690522,-0.191974316389858,0.2098806099371603,-0.1883896343422882,-0.19502030133374723,0.1789620336804624,0.4368454798044803,-0.022076993930109586,-0.05920054846993304,0.0077939684458531175,-0.03408197932062681,-0.2935575516500961,-0.1858533116879476,0.20013281584554024,-0.35817507746055977,-0.009818072789367268,0.6507130062024353,-0.023718566089412328,-0.3332543873876382,-0.26831985934296104,-0.44136908008203746,0.6322715884837745,-0.4647667960570144,-0.4938617288151615,0.004092768398549583,0.19986462065907293,0.20935440538285943,0.2685967522257355,-0.2272573784075811,-0.12675319567930318,-0.2576237718888539,0.3387459440080356,-0.07958742726558717,-0.10414024507988019,0.1689471915909788,-0.13940929921444536,-0.15689047033009942,0.08598134502945706,0.08467712841810454,0.2845122530119959,-0.1768720288320889,0.40638813568551735,0.16595936026563315,0.6520436854691424,-0.01792828614614533,-0.014865202486017005,-0.37871115610499645,-0.1852840016723306,1.0,-0.5875258399644753,-0.10141448003891135,0.21696974425757978,-0.47405282676401095,0.30653779852143875,0.11018119675909457,0.13653986828267936,0.027695862659634893,-0.07717596186914025,0.49315342549604796,0.034466809488080556,-0.481028239538369,0.10820440246867069,0.25882165105753047,-0.052141356454443726,0.02335662550582965,-0.29652896684521723,0.005032858159221026,0.295868188649674,0.24150896718892606,0.14412648965778804,-0.5770679598696113,0.15378300811742698,0.00434563450618558,0.1716388872970314,0.12429040007895496,0.18123481474086317,-0.03295692833587788,0.14760546987189885,0.0473899679327928,0.1780879238511678,-0.5768923786497143,0.17362440452189545,0.014173989277537205,0.07132458896531113,0.014264269470080259,-0.4266330198394081,-0.5462031040375381,0.2670394690092338,-0.5638288191484191,-0.5645362870464227,-0.5849323623199624,0.009689621713228376,-0.5745628423250134,-0.5644008420590394,-0.19325126250694843,-0.0751879424859838
AATSC0are,0.6620652212495839,-0.6264322750673875,0.670134659518956,0.23849815204234845,0.4975701110301501,0.6823781348010954,-0.7187107138101402,0.5432777198150857,0.6698127117179306,-0.5444006579782631,-0.7310198463663563,0.5362038106338641,-0.17298180724764456,0.42209544199814597,0.15229578205049307,0.6841514662888806,0.5389643960752007,-0.5310798329013351,0.4693937305418753,-0.1491331942642851,-0.4519075950993113,0.11684586245508645,0.19019051066283804,0.5866672857951847,0.6182699497314602,-0.4700931877722869,0.6111617856176931,0.5837710147073448,0.3219933229251357,-0.35524334171509175,-0.5477793456182071,-0.3262929060378657,0.4692610188315875,0.3637834743642594,0.5059451694984967,-0.307216778167253,-0.004260804563292332,0.41856085806435867,-0.05102779131658632,0.40054720064499433,0.122983645109107,0.19834809928057937,-0.4243791418233614,-0.2228418433238334,0.43586539412603326,-0.1506066215129046,0.1694709564938332,-0.44309847755548226,0.3418429073949757,0.2628897436752978,0.2602980266335182,0.15611038174783487,-0.5875258399644753,1.0,-0.0891588222299207,0.0007923270749752931,0.680575349483405,-0.38093708641487906,0.060993669988729,0.07054676381157132,0.26215137092848795,-0.0903027731471762,-0.7264640434400286,0.41532649865620774,0.7348008129962318,0.1207402372546405,0.009389743598848567,0.07059835712902725,0.2456927154518613,0.2185724361426486,-0.01476005177387604,-0.3801715380318151,-0.03508070852914724,-0.34407160840569717,0.77427798132372,0.03823615093509893,-0.30576724367236463,0.09451995535954202,-0.11438955867913628,-0.011380618602493908,0.07443625941531958,0.05881560816390957,-0.08435356494419911,-0.05589299042363172,0.7500139866155656,-0.04825711512351112,0.2769522949948776,0.07606767422865869,0.1312574288929082,0.5386524241278984,0.6998307677036574,0.00021434398514400018,0.7328101690817951,0.6998949819677379,0.7362398999613063,0.2587108082506717,0.7225662257184743,0.7604384813499189,0.5150240453906004,0.5672078965159134
AATS1p,-0.10704187666140412,0.21888180402897864,-0.13403054079933083,-0.12960715432844577,0.053286081647105715,-0.07396429985505451,0.1913101982144792,0.06227034699162239,-0.051323583132606355,0.06267927906193047,-0.010651180994753198,-0.13200534488938007,0.033274181851561134,-0.11497671447625499,-0.04676601032189308,-0.19266381489815604,-0.029632065529315098,-0.00536598055817854,-0.34835633248277253,-0.10216589911300486,-0.006347633829224465,-0.09100710998701496,-0.06763070383337486,-0.09801115725905957,-0.14219184868012927,-0.03229410303831708,0.010543715087211296,0.02392412405733845,-0.058636687503904876,0.10123227819659725,0.10129760727148782,0.10785599047755404,0.2703433942940044,0.03585632213218069,0.29884675738676103,0.00169808975191491,0.8786375607606616,-0.1300955790810483,-0.004211035376638526,0.08251279723920332,0.0740272992554557,-0.04197483521493432,0.4624967992314915,-0.043348206354245765,-0.13599499581676083,-0.09877483623339826,-0.09254119381853515,-0.02837277047993194,0.03347497782088523,0.0967180855742469,-0.17328540137096668,-0.10084533216138146,-0.10141448003891135,-0.0891588222299207,1.0,-0.07113560467951921,-0.2939550916876403,-0.11368059969341351,0.19844285613591495,-0.02132721623948119,0.08139005040201913,-0.018319566411858466,0.11267927549248553,-0.17300522551049285,-0.10137361061488177,0.10406043268720305,-0.1296458075298395,0.02328339097234376,-0.03731873540516222,0.8279971137857748,-0.08125537865693343,-0.13378365558824049,-0.09552694684720968,-0.10234785943687086,-0.02190896562550421,-0.05734842518320632,0.07752542605008315,-0.03532543903275871,0.001146277460491287,0.13425454384943697,0.6711968821539214,0.07351934117272639,0.08972504898650992,-0.029440369173507876,0.09054865310557098,-0.021628129416864907,0.08157793131387747,0.18220557393076228,0.23561405045392295,-0.14322709023454583,0.10638844208258513,-0.12875500153055802,0.11276476869493923,0.10207566210011508,0.10022862921002934,-0.030799903653837796,0.11245920714919687,-0.011532934353733926,-0.02870869547331169,-0.06870229417690654
ETA_beta_s,0.49891624486196223,-0.5337491026730432,0.5190138885262409,0.5005070949058388,0.5792037177327805,0.5026887841277251,-0.4311670718409578,0.5358040552493707,0.5040485093292073,-0.6024105710434791,-0.31296898630832726,0.634003205866137,-0.8389260909518733,0.8299779293784403,0.4220912953920874,0.21393644112554305,0.26975486820102335,-0.6152721136230153,-0.1679495840035262,-0.6265965008907125,0.07397467606108178,0.22815038447350647,-0.4524708766516593,0.5841884490270453,-0.040355961799515915,0.06395574386588845,-0.05827124907801288,-0.11497099141255064,0.8536721857605382,-0.48061296415416577,-0.44305127042458026,0.3988782084896743,0.27545406965474306,0.589787270479066,0.30450022917872915,0.9015889920411665,-0.10030356317272936,0.6007227218605229,0.8943465647133407,0.5908602750518276,0.26129897245794514,0.7287820904454811,-0.239208190669262,0.7852742526303355,0.5433578393413226,0.6214441996829382,0.9220716270862398,0.11808053378181402,0.6509789826228324,0.5458144961741708,0.040467299212713775,0.17865084277800744,0.21696974425757978,0.0007923270749752931,-0.07113560467951921,1.0,-0.15658728396634025,0.11330259809938133,0.9314175053374514,0.8186873347182416,0.5647901101756427,-0.363503796141364,-0.005824704704805711,0.34846296291508694,0.07974336372262641,0.9399314616910505,0.7535656679050521,-0.06405808934857808,0.5203614016960428,-0.1298316833466598,0.08860277822632222,0.27297256731212827,0.8547360188903258,-0.1680106395094388,-0.04543706216521363,0.8886054948697679,-0.7057487848041606,0.8957823504344489,0.5807914071082273,0.9384415712939183,0.4148917634973267,0.9605146202770125,0.03969693197307906,0.872698744571619,-0.0577249116232384,0.8426223463442641,0.5465476881343041,0.8240010262966376,0.7411638076279768,0.029652544614245054,-0.03802449510485926,0.7722158118639934,-0.04786630772942875,-0.1099924943768227,-0.08913691531793726,0.7238045298365898,-0.08551153978201531,-0.03440894681468982,0.36221474330199577,0.4254047250470383
AATS0i,0.5611602631755238,-0.47541275073311046,0.48540783309059155,-0.04680980254918996,0.25337530691898535,0.4846257408754019,-0.5979688052271787,0.2984339829749693,0.44736344912846676,-0.23601988141095276,-0.45646443512503926,0.17365913124544682,0.03221989726914491,0.2162350970563241,-0.12082071460218333,0.6682001399746061,0.6011827453703432,-0.24203101556797976,0.8033626139942682,-0.04918390368219472,-0.3239231072637065,-0.060326780730946356,0.4453406842666053,0.20665454083428964,0.7451894447141406,-0.3063256766916275,0.7007234894188943,0.6537206073500863,0.149834729374823,-0.03175761346175367,-0.1681352489040463,-0.16049366100964646,0.2670752365100798,0.259426950199554,0.2691179424248987,-0.37035809968808675,-0.12379703709794923,0.07228101675119464,-0.23758645367381642,0.1494599957673042,-0.08458651548159775,0.0961129880010822,-0.3284301866376925,-0.38991789003063526,0.038070209202562544,-0.2171072574221451,-0.021591189083703072,-0.31517117186135807,0.1451606447306581,0.09502180399937382,-0.0868486468002001,-0.015352385564587116,-0.47405282676401095,0.680575349483405,-0.2939550916876403,-0.15658728396634025,1.0,-0.13571288900570522,-0.1659913241738707,-0.09114473336300925,-0.0708558577275676,0.1305379504204797,-0.37677076484830596,-0.004641674955361263,0.753355890838898,-0.07677338525300789,-0.15109149797849938,0.07110081718085103,0.09526364988612562,0.07041993910408081,0.17333021855517372,-0.15021810841077846,-0.24909366381972298,-0.21454842997222798,0.8215887836211379,-0.0586778687192487,-0.00046491984045688323,-0.048793609953342094,-0.12726375593803982,-0.1722459875099884,-0.14424895028700502,-0.1099471374138419,-0.09824513473096838,-0.14116381482654522,0.7694926123966103,-0.1909780727211481,-0.06034473486477883,-0.09993986189628175,-0.061118382201615896,0.13134316824877734,0.6826323689905498,-0.15781577077201553,0.7358981832042527,0.7231440068318864,0.7400885352803322,0.12983356034190846,0.719391001291365,0.7928488631201659,0.2581688077844475,0.43919099194007394
Mor13,-0.29855419191752075,0.2535616707275135,-0.2882262520363747,-0.26305483117899786,-0.33279791180999546,-0.306732051101605,0.24387192402227903,-0.3544324493970795,-0.3170593528260708,0.4028479115490406,0.5099033776213382,-0.1151850098242471,0.08685056126462182,-0.1770516205582703,-0.2934058776179419,-0.20403071798281391,-0.23123437564249755,0.3866574754284082,-0.23365192285611489,0.045712847660741664,0.4053357389228055,-0.23681032855159653,-0.09495223444461826,-0.38924982678760617,-0.4143805138540068,0.39122406572095714,-0.4383696895205553,-0.4382767796837012,-0.18929854662777032,0.2473514153254457,0.4059381643678311,0.488108073315717,-0.30972472305122106,0.08426221450472562,-0.3492916572583287,0.3369643988191297,-0.09833654412479448,-0.2611386915754191,-0.10281879730326711,-0.3567572477299611,-0.2684718622267597,0.04474168812751948,-0.018450834908906505,-0.009786227086003343,-0.36106304610630835,0.40024389734679916,-0.1083329923947104,0.41527030881005084,-0.25111973905756996,-0.03977846987989173,-0.3696151711697612,-0.3485499661235255,0.30653779852143875,-0.38093708641487906,-0.11368059969341351,0.11330259809938133,-0.13571288900570522,1.0,-0.018447984062976125,-0.043566973756818166,-0.2839275439899982,0.46157691668825007,0.5511400222779069,-0.35234378375449443,-0.42427902399783407,-0.004943874802960146,0.15821389767204863,-0.09863991062224205,0.12968619395796996,-0.29830597212686755,-0.2258765324471446,0.7817142216911627,0.05867086294671934,0.538686264942947,-0.4088795055446373,0.25804233577959446,0.18820159223721186,0.05598030513394035,0.29607786010946535,0.16753563381941072,-0.08467628242783684,0.09134709062179812,0.08706555769878191,0.19188323612158212,-0.42730232752988767,0.05181838927354086,-0.29466438462099637,0.08751661017189814,0.013273393908766095,-0.37989651767624233,-0.4626841169223433,0.1696973469413662,-0.4456824390950416,-0.39256636507274467,-0.42754164039052545,0.16273120017399842,-0.43769496633388627,-0.42908404991787313,-0.27080465329945685,-0.09424306157179384
GRAVp,0.5254044340488929,-0.519129307070756,0.5446913489622297,0.5009694046533897,0.6820804278768307,0.5514611103536168,-0.4302130152013438,0.6467523233954193,0.5676601749027811,-0.6411111638490585,-0.4136919368585471,0.6020182638679248,-0.830884048215733,0.8188948039284457,0.48217264937208054,0.20994665984055266,0.31727047185277885,-0.6827869131616683,-0.1886739025057568,-0.6541143239386101,0.0048565892711956845,0.19657447068452008,-0.39808584108587647,0.6020990067199281,0.03988872930830508,0.029836681899802184,0.06655038726007083,0.023537897979271877,0.8542934764426304,-0.45596556139631383,-0.465103655770357,0.37237407756489305,0.45716785016236633,0.6342944165380351,0.5081905010652834,0.8272325347119889,0.1394788303840784,0.562420258719543,0.8783122619851027,0.6904311359921325,0.2864911115126599,0.6987585282570287,-0.13207737194443353,0.7193978705304562,0.5270290291670724,0.4824948784295656,0.8657062445907356,0.051339471407835534,0.6913945182911326,0.6240935110645378,-0.007422989962064542,0.15304960561218472,0.11018119675909457,0.060993669988729,0.19844285613591495,0.9314175053374514,-0.1659913241738707,-0.018447984062976125,1.0,0.8056112399105464,0.6576306949570451,-0.41329540476321186,-0.0613865191239025,0.37722643904124087,0.16704311285742973,0.975046107615297,0.6776065632027582,-0.061762757644387184,0.5298259000044219,0.1616320401460425,0.09299536272896596,0.12302829651260451,0.7981515065351767,-0.24802332974941924,0.07206333463416803,0.8244302040133663,-0.6963779946634397,0.8703712322552669,0.5405299283257936,0.9503593737377987,0.6431854584014008,0.9690647095164613,0.06673630851361817,0.8335183717312553,0.08976543829913493,0.79814414730246,0.641807986469954,0.8867980024983693,0.8377108031703778,0.03384523928343125,0.11905801507997132,0.6948056976470367,0.108010671823863,0.041663790987692205,0.06579107317746309,0.7173385965710347,0.07469425423084078,0.08925452470180617,0.41158286071169176,0.463150256859478
ATS5dv,0.5403727949860688,-0.5880979966150737,0.5782238510563613,0.5409227996121772,0.607699352274663,0.562117380318482,-0.5062145631562432,0.5853503967836925,0.564384115753883,-0.6566040992504164,-0.3884394194715025,0.6285003618222527,-0.8564998913630959,0.8106093000197025,0.4885463468503049,0.1711623433063926,0.35455665644683215,-0.6680030340591993,-0.053232101368158695,-0.4806522574062077,0.12091873897529011,0.3365837617896401,-0.26807311022093044,0.5677466094566168,0.06070985706781051,0.12747134273820393,0.050395885077848944,0.012183958817729641,0.8192107094787949,-0.39270300096109795,-0.5207414048726233,0.23430695698153342,0.33228054900094367,0.5089337465385829,0.3654602895584407,0.6866255986714973,-0.03482751186877822,0.5841617417801765,0.7905975953575972,0.6022628143564217,0.2066840409846414,0.636570914982247,-0.12378697027869771,0.5689649010901622,0.5629827429706772,0.4599550487815675,0.8424928694956297,0.14379637889381122,0.46793013092135527,0.47425894360219517,0.07722235495091741,0.18721967044099566,0.13653986828267936,0.07054676381157132,-0.02132721623948119,0.8186873347182416,-0.09114473336300925,-0.043566973756818166,0.8056112399105464,1.0,0.4594673527362715,-0.4465935302122491,-0.15446007533226996,0.2901275677501016,0.14619401794065992,0.8460739585319853,0.45480114495106627,-0.008989113668850898,0.2950458464142204,-0.022032900491706035,0.11015714640675259,0.06670358378891089,0.585746964769,-0.2354787067882171,0.04758706050713971,0.7033443013361439,-0.7293069873098701,0.7509251484338878,0.4049992926737043,0.7734194344754478,0.38963736381811287,0.8388463103883794,0.00033973029836385055,0.8882965475886274,0.04033068421321675,0.8104069103344148,0.4394105470111654,0.6698060925812406,0.6181587745787692,0.14594277851361862,0.05843892534616932,0.47338919856957806,0.051750987342190066,-0.006802148032760168,0.019819800426518788,0.5932593045879736,0.024984747362210583,0.06012436196086841,0.5080098357248641,0.5337418621479596
MIC4,0.5011325018423343,-0.42317256925927943,0.5069199434430377,0.37259313764583335,0.6371700715807506,0.5442366166196176,-0.3847276871612589,0.6299216275318615,0.5709497338723076,-0.6275366503727984,-0.5732040120511531,0.4785326186750392,-0.5413940596894243,0.6141866662871311,0.4154682490224041,0.2895232033277512,0.33121726637541987,-0.6693497369345349,-0.11399639858225014,-0.37329138573577403,-0.08749011745253649,0.15259628777532253,-0.3354727500771819,0.5748946446831308,0.1564467541489488,-0.08096866596337814,0.1865317508514399,0.15764657067462626,0.6193943475429079,-0.34412550910072504,-0.5098656637157575,0.17502472894041218,0.5659405312331464,0.4999554556695938,0.6328541110179127,0.42280715718114126,-0.0685318347515599,0.4311324308610732,0.5872388668658215,0.7648677899754244,0.3334091737626471,0.5141991840391966,-0.16081068587430047,0.4817093307051932,0.4761255688749518,0.18099704194985392,0.5970248228087947,-0.07507244577789263,0.7112029850550924,0.5564223215165787,0.0006760340815150903,0.14089308509008852,0.027695862659634893,0.26215137092848795,0.08139005040201913,0.5647901101756427,-0.0708558577275676,-0.2839275439899982,0.6576306949570451,0.4594673527362715,1.0,-0.39366191284172963,-0.300103040314167,0.6638653734768496,0.2988856225242467,0.6740311706288351,0.5320295426166051,-0.0403857917173357,0.4740012450731266,0.21813266947387372,0.05349380998417944,-0.19580154611942555,0.6036420172117579,-0.39646768886826894,0.2291486297198819,0.4866385977927118,-0.536233041112819,0.651877168240395,0.28362785546250063,0.6239537020886802,0.5837096595181428,0.6267211358549629,0.049315453455262115,0.421748379606673,0.25794046366083084,0.48364424853086396,0.9952486158338555,0.6603755371649755,0.6679251971857368,0.12741713267646235,0.3133036599125694,0.5332133683623687,0.2786999393832943,0.22961775297987683,0.24677978077016868,0.514769533389531,0.2575917461892598,0.25043984197622443,0.38711276970645175,0.4194980256551503
Mor26m,-0.3272259416662664,0.3234499764975337,-0.3303531616741396,-0.3821473026078733,-0.3830339064998262,-0.3311834654274981,0.24533463570785582,-0.3706275472379005,-0.3349337702040797,0.44390999075697213,0.338172521301301,-0.2987133943426909,0.41903581455882627,-0.4555834249232221,-0.31146920324135324,-0.14040892480810313,-0.21583009652346274,0.44889024716035764,-0.014637152475224695,0.16165331854106765,-0.03585772319128555,-0.2794737142324188,0.19272675591885088,-0.37654227420587505,-0.1463525918210503,-0.07184387217736975,-0.14252985552987082,-0.10656333875582054,-0.47593654752715225,0.2078376471211749,0.3470501558557075,0.09918521858723005,-0.21902932172158246,-0.17992814550559696,-0.24148561648892192,-0.2018635473481819,-0.0376243084857437,-0.32430973520433215,-0.5215026963246376,-0.4592730640611441,-0.3508487963342274,-0.2773010256323725,0.09648278207770031,-0.41120922817986116,-0.36116781983481816,-0.06941686281976306,-0.4867896707979574,-0.05419443727875866,-0.3770829490901427,-0.1951537237834866,-0.18785768732951438,-0.17365808122753193,-0.07717596186914025,-0.0903027731471762,-0.018319566411858466,-0.363503796141364,0.1305379504204797,0.46157691668825007,-0.41329540476321186,-0.4465935302122491,-0.39366191284172963,1.0,0.22914266591129706,-0.35976205984477994,-0.20585111736264095,-0.4075951081887904,-0.22552326715642024,-0.01901119499087011,-0.14096423188692894,-0.0636989922275383,-0.16466026874501158,0.42627786005311125,-0.3660149006914509,0.3313838461153926,-0.09143518917933041,-0.21317939708154215,0.35785509626032275,-0.34452389315961646,-0.0521941186196247,-0.27754338940128204,-0.19856662155519395,-0.3527277228810331,0.01838622366161066,-0.3034085929297883,-0.09567342310030406,-0.3694447344667987,-0.389736231030339,-0.23764718511706187,-0.2437969863794973,-0.17773477821389713,-0.12980684657561645,-0.22649389332619474,-0.11633757157957327,-0.030017600147653763,-0.07731635765839873,-0.2152557266530309,-0.08758460841140882,-0.1131731944569771,-0.24994174060324192,-0.17487220577045984
FNSA3,-0.5705738062753953,0.6188492840676006,-0.6377335818872201,-0.5540670282350892,-0.532696830706515,-0.6361808262912432,0.6236673706234668,-0.5770109048922021,-0.6406350470655177,0.6936420553845963,0.7977880044565795,-0.5062673023257844,0.26921807686354027,-0.40518951098433503,-0.5010348547428766,-0.40938616912801246,-0.31568650652764185,0.627432028317335,-0.40005346799711494,0.12275179825816643,0.5542402797632695,-0.49985144762386896,-0.1475131634149232,-0.7190475918572661,-0.559782571637082,0.5494741093963331,-0.536774381465556,-0.5327513713660906,-0.3108350106154882,0.5242833898764199,0.8363768616888406,0.5373764755719977,-0.395802249023486,-0.24554557824359197,-0.44803246955761183,0.29841690132235477,0.04322222015883478,-0.5916518124222029,-0.022784896361741913,-0.45571764083110405,-0.3379900504359612,-0.17488893365094188,0.3255676468031256,0.10444772861611873,-0.7408105789740691,0.276634664909386,-0.20498176671606777,0.5719504331877296,-0.30991228488914657,-0.18954278971404057,-0.5395425240911131,-0.5070337705162263,0.49315342549604796,-0.7264640434400286,0.11267927549248553,-0.005824704704805711,-0.37677076484830596,0.5511400222779069,-0.0613865191239025,-0.15446007533226996,-0.300103040314167,0.22914266591129706,1.0,-0.4897768333306469,-0.6098535512772254,-0.1005565420081204,0.014275280973001748,-0.04512991596818826,-0.12449306962024771,-0.15004621733494874,-0.0926396240077715,0.5134052970996259,-0.006801880335022363,0.3859912255266574,-0.5929773786069749,0.0008761473887113379,0.530783667874162,-0.07918198440835252,0.125475088284051,0.041953967951378915,-0.034055501632891665,-0.034332668927495494,0.053685960532227385,0.04234970980950299,-0.5685111369259345,-0.03707076980263272,-0.3088828985594828,-0.002434876925069561,-0.04983148753071424,-0.8207101161708766,-0.5660612050444437,0.02355607764201657,-0.5730445782267606,-0.5353582711510584,-0.5725211187600089,-0.1957894156446699,-0.5732541096984795,-0.6025540369946293,-0.637158115443847,-0.4640183663790362
IC0,0.502668453828686,-0.5093111823984284,0.5251560312909199,0.5751320529381073,0.6575156055193573,0.5301672180529132,-0.39793041616274055,0.6432580364135813,0.5556922636174912,-0.5779800136166919,-0.5084833634332582,0.5430853484053578,-0.41139455367768923,0.46950273600618203,0.6229233125321104,0.420534788156754,0.22741058485740392,-0.5514406623029934,0.05933269713709334,-0.16565418040680888,-0.1686567024774289,0.2248260590344834,-0.22390420052733695,0.6093536478012205,0.17113384594568987,-0.13771052644182127,0.1446185243918609,0.1325612938004918,0.4115635637573302,-0.4972803876682194,-0.5822152762453179,-0.31616582111533703,0.4018949707747573,0.30959844469137343,0.47854004331496347,0.1192846421065295,-0.20639645686336008,0.5044235520932593,0.3401269282589869,0.5218284610970475,0.29411102264042327,0.28451174984567373,-0.38674355562950563,0.2571254350900226,0.5638266419653835,0.11144954292730734,0.40139894975597057,-0.1426273318247042,0.45407826132608314,0.3763417546908762,0.2756742348079274,0.35275645182723675,0.034466809488080556,0.41532649865620774,-0.17300522551049285,0.34846296291508694,-0.004641674955361263,-0.35234378375449443,0.37722643904124087,0.2901275677501016,0.6638653734768496,-0.35976205984477994,-0.4897768333306469,1.0,0.2364409106284414,0.3841677860592185,0.3784958313111823,-0.02940519663070777,0.37897463194256836,-0.07640571292545216,0.25777495676891815,-0.3707298301868379,0.40288476230754794,-0.2522240001197275,0.16471402319668266,0.24574491896083867,-0.498655620533484,0.35663339431870705,0.08514102188290315,0.2855667177367816,0.1876180644504045,0.33684274808036696,-0.0028253803813113147,0.22162782427321956,0.15122305046751958,0.258911025990348,0.6760835497800697,0.31505133295691834,0.3196052018443824,0.42282736248616604,0.20184931522675598,0.3730461798955472,0.16672289268305487,0.15164797572539376,0.1510099645873282,0.3567673474615745,0.16036810505008936,0.18468940621999555,0.4447661965067239,0.3539939668378235
AATS0dv,0.7059829615899992,-0.6458487732632006,0.6799308859961231,0.22592038394081043,0.5280981600086007,0.687570271457507,-0.7227640436571383,0.5674360150603351,0.6693120776412285,-0.5525156615470078,-0.7631128969751445,0.33646738984040553,-0.19767389967752758,0.5231286809149643,0.15621359904709362,0.6708938301166688,0.610185935015627,-0.5658833745663363,0.62977600182008,-0.26096205655925464,-0.36262388174482124,0.08097076228077288,0.2444008913456132,0.5247091395202239,0.9006609306513403,-0.3528622164882493,0.8839065052310563,0.8259130580681804,0.456263780690419,-0.23609822569737038,-0.45879068292722736,-0.20663016265612175,0.4739450006888509,0.3996600809082642,0.5047469803150184,-0.23946124946726247,0.014579254089716703,0.3119376131011531,0.1002807458561097,0.4975474249509579,0.11056034404739119,0.27358402933226594,-0.35323329353643623,-0.0625690733101729,0.33868827706959326,-0.1583247014993401,0.30264881287701817,-0.3434673828370416,0.5102785201296038,0.28680317244595727,0.1274703850156227,0.030115847901504574,-0.481028239538369,0.7348008129962318,-0.10137361061488177,0.07974336372262641,0.753355890838898,-0.42427902399783407,0.16704311285742973,0.14619401794065992,0.2988856225242467,-0.20585111736264095,-0.6098535512772254,0.2364409106284414,1.0,0.21057653206708127,0.07664889472482027,0.059048346145799825,0.2735923926663515,0.29601210045295007,0.17814693336320175,-0.4343975447889068,0.09494127174019405,-0.5302885441995359,0.9618447944123255,0.09304205858471529,-0.25565272465094413,0.16098740973696207,-0.03585267392814658,0.041823934448401164,0.0953665065049676,0.1338694883633331,-0.07300893421666288,-0.0006598529389720298,0.9313613724161963,0.04984088558622007,0.30778708365507745,0.11642667942449754,0.17236416971777707,0.3197594742949416,0.9002129654323682,0.06877372243786156,0.9267791781991062,0.8660367207510142,0.9038076539301135,0.28409025409011723,0.8982028919416933,0.962401804286774,0.4504790606093164,0.5694729893824017
GRAV,0.600900043695044,-0.5754502682187799,0.6082314141364437,0.47935501797567354,0.7015500008559741,0.6160044133966337,-0.5075039353046111,0.672884414771679,0.6261542104751042,-0.6919666293035086,-0.4653369692285889,0.6468141355423455,-0.8626793408827259,0.8637953878035292,0.44713543441536,0.26521026747291876,0.39875820946499907,-0.7288187744600518,-0.12310501051376539,-0.6318560295113562,0.010732503793090294,0.2163735789743667,-0.3819444404299633,0.6184614085117853,0.07743552969714985,0.0187773044045625,0.09147271529253016,0.04104601877958988,0.8989792628445619,-0.4411024878171213,-0.49231186134708693,0.3803191736785826,0.49051728787240645,0.7007705898660882,0.5378889713826956,0.8119005725500262,0.04268256918252215,0.5786987393021583,0.8752834891657466,0.7282730116616889,0.29219613522303456,0.7895386445018451,-0.1644182181516135,0.6852734586374065,0.5308773582238155,0.5060249793787042,0.90109593938093,0.04898538719307748,0.7184513749684385,0.6625338447341607,-0.036583580291830814,0.15770097897396443,0.10820440246867069,0.1207402372546405,0.10406043268720305,0.9399314616910505,-0.07677338525300789,-0.004943874802960146,0.975046107615297,0.8460739585319853,0.6740311706288351,-0.4075951081887904,-0.1005565420081204,0.3841677860592185,0.21057653206708127,1.0,0.6776635422939494,-0.043292684930481384,0.5463662058497248,0.10781090004943342,0.08871035978111819,0.12074950334296525,0.7776662735422906,-0.2703285820338041,0.11991665191455052,0.8706482412566251,-0.7116407228514887,0.9335559898202244,0.5836359327034346,0.9538968517649151,0.6161215098954226,0.9920045212563364,0.0391147840184313,0.8606600791399366,0.1299151903050934,0.8348319179745322,0.6606032682188485,0.9129836252777456,0.8679913306371112,0.03433478997230603,0.15169513955102032,0.6930754536826057,0.14328264249436695,0.07781221198762589,0.10283986760049983,0.7784688606661813,0.10868455377805743,0.13330392610719055,0.4542629862684056,0.5334936254958387
