,SM1_Dzi,FNSA2,TopoPSA_NO_,SM1_Dzare,PNSA2,SM1_Dzv,PNSA4,SM1_Dzpe,WNSA4,SM1_Dzse,RNCG,DPSA4,MID_h,ETA_epsilon_1,AATS1se,nHetero,ATS0dv,ATSC0se,AATS1are,AATS1i,SM1_Dzm,TopoPSA,ATSC1are,BCUTi_1h,SM1_Dzp,ATS4dv,DPSA3,ATS3dv,WNSA2,Mare,SlogP_VSA2,AMID_h,AETA_beta_s,ATSC0are,MID_N,ZMIC5,GRAV,AETA_eta_R,SM1_DzZ,ATS2dv,PNSA3,ATSC0c,EState_VSA9,ETA_dPsi_A,Mm,ATSC1pe,ATS2m,Mi,Mpe,MIC2,AMW,ETA_eta_F,AATS1dv,AATS1pe,ETA_dEpsilon_C,Xc_3d,IC0,Xpc_4d,AATS0se,Mse,ATS3m,AATS0Z,ATS1dv,AATS0dv,PEOE_VSA1,BCUTc_1l,AATS1Z,AATS0m,ATS3Z,AATSC1are,PNSA1,AATS1m,Mor13p,TPSA,SlogP_VSA10,ATSC1se,ETA_dEpsilon_D,EState_VSA1,AATSC1dv,WNSA3,FNSA4,FilterItLogS,ATS2Z,AMID_C,Xpc_5d,WNSA1,MWC09,SpDiam_A,ATSC0pe,AATS0are,ETA_dEpsilon_A,ETA_beta,Mor05m,AATS0i,Xc_3dv,Mor13,BCUTv_1l,MZ,SLogP,BCUTse_1l
AMW,0.17743205318122063,-0.11367862948409173,-0.049137338133882984,0.1363993748245514,-0.040563185313929,-0.02658558994557731,-0.2875667615645771,0.20147781884481003,-0.18385730834524955,0.21558762752720448,-0.10827598739194516,0.07457288317416659,0.24585658415703265,0.49529816607574456,0.4518338606021186,0.27751254806005204,0.02619748605055906,-0.028183026805085488,0.2966108265021352,0.042232142189071904,0.45998203067464494,-0.0042288136318766115,-0.1589923053647582,0.08869482890695259,-0.08487918785449694,0.0181595242089461,-0.04041416319813359,0.020574677338909428,0.0019900972788985775,0.4104481614548594,-0.08888386435484354,0.5861241022314487,-0.08209699880977259,-0.04410390771877667,0.015194057180454471,0.21172129282362698,0.10781090004943342,-0.15899824257416295,0.5022188823474963,0.0464460791625881,-0.05493518426343314,-0.03756667848868494,0.09712030962346914,0.008992262050447798,0.9999802682257096,-0.17400519156626643,0.25047667119788386,0.023362801818000097,0.5222698462635933,0.24797136761613325,1.0,-0.04131567974244612,0.19645449084554412,0.4443111835991744,-0.49724923488328887,0.13733403100921646,-0.07640571292545217,0.006916981563583017,0.507958156805943,0.5208987108572146,-0.032182383082233215,0.9200754643146407,-0.05370800228136324,0.29601210045295,-0.1581769118441974,0.25242033293731003,0.8347103966112015,0.8931426368933342,-0.07932606789120827,-0.25782988739194806,0.21234289573780182,0.8013146910573721,-0.10626246068917661,-0.04647302586797499,0.19834246326711952,-0.1745570847189284,-0.028570270801208015,0.1399167509298904,-0.24998074959707667,0.020507315895583453,-0.34034185349718027,0.06972728646100917,0.16220798964124075,-0.5764235741547687,-0.012138990217056382,0.04198434666040306,-0.2574017400971171,-0.20431349657314557,-0.0823583158989491,0.39650455159436376,0.5023762366341663,-0.07575798514942221,0.1456055365455646,0.07041993910408087,0.3472444743524428,-0.29830597212686755,0.33538263143576896,0.9982043082558838,-0.04277804312863205,0.22444922107516688
ETA_eta_F,0.5735900152656718,-0.7230355833349297,0.5731803995188749,0.584140330975146,-0.8528041123938161,-0.597425494392146,-0.4774468719255733,0.5695674082740007,-0.7321510025778408,0.5692754581870849,-0.538371005834959,0.6580463121099329,0.6348920368738189,0.1223003370881324,0.040486840029397335,0.6044054718869787,0.8765439481398267,0.6130384111372517,0.11287877270609391,-0.06732507715782879,0.3244712273560314,0.4880155090588758,0.011291889967849677,0.2784921574564807,-0.4937792054471648,0.8762436351831385,0.620075039251284,0.8790034376819336,-0.8525890418300885,0.11891484619063115,0.38499657823728,-0.008409159217852328,0.5681410045589599,0.6130712959460706,0.5086810458818439,0.4786815888313998,0.885161943584009,0.7632363518808203,0.35971584684602853,0.9028888513298337,-0.5543570961347507,0.6267754934615264,0.2841102138231753,-0.018949084549660766,-0.04206435045960059,0.04769885825733768,0.6390487856546658,-0.12889957615601233,0.10744422984533819,0.5478832843846927,-0.04131567974244612,1.0,0.38149279022590865,0.0987787400074925,0.014401034636784599,0.541228222140101,0.4392525996738662,0.6797386155123829,0.05674449967006311,0.06409541500168787,0.8037542721771401,-0.1076991956089517,0.9417162288071811,0.24783931697105932,0.3858446017758982,-0.4079269547833815,-0.08213190311587831,-0.10504683828351044,0.7889336162670942,0.10447644989542479,0.7173583854853507,-0.07769921592541415,-0.663338346995352,0.40257554651602373,0.3731698965716079,0.028720644487539942,-0.06585253371715685,0.4392346830872515,0.23136302217213514,-0.7272195488360153,-0.18131040250578329,-0.47431380998526734,0.6857710459080739,0.1670493312865702,0.7219970942693642,0.8657513593878471,0.627205470855897,0.5943209522670677,0.6381092856129937,0.10009626455337098,0.09232427493166821,0.9581434082030963,-0.751830649214202,-0.11163653281938993,0.09144671896486861,-0.21964596480684906,-0.22288813912578667,-0.03944714134801524,0.2033194228590347,-0.3988715355792073
AATS1dv,0.6705569404358257,-0.5598893775998572,0.27213388694563717,0.6357711555516914,-0.40912789804785205,-0.6185705825039708,-0.6588099034207895,0.6332570975972752,-0.5547409038446683,0.6099453757724794,-0.3177575623442654,0.4936374711604071,0.4948958109019621,0.7365201008908385,0.697916853858715,0.5179581088435238,0.5837636515760846,0.34104768961383647,0.8248275508531194,0.5910143107830139,0.3782390613303811,0.185459553051057,-0.174880167252927,0.5786821424749136,-0.6522733081787087,0.3744324261063153,0.3461148045657767,0.45040109497248065,-0.27574889461444,0.7934734635208717,0.10837531346836655,0.46042620484716906,0.41803619307303924,0.3468766775178886,0.2459684935977428,0.2879312165798665,0.30051725611610886,0.23503484377001185,0.396835710315964,0.5228713795861175,-0.4365798895129503,0.3461760005563873,0.14448532272372205,0.03891854864975129,0.19514060225984178,-0.1667557532115995,0.22044103090636172,0.559983128257334,0.757711372473387,0.3406588170643259,0.19645449084554412,0.38149279022590865,1.0,0.7870260258692843,-0.6574432618837899,0.3551498773609127,0.24586291905079818,0.3684235169511596,0.7143231174368605,0.7151308022270683,0.2802731516266903,-0.016923403074328047,0.47456068134559865,0.8797445036452645,0.04631282570284518,-0.09343884906536372,-0.023244941748496263,-0.0289929689847335,0.2166949107331275,-0.17004786424911053,0.5091292813348276,-0.028623281411279494,-0.3756466506728621,0.2276716353733919,0.5442687849071105,-0.2015543113864611,-0.042354584103797596,0.38448829924649824,0.04517349421281442,-0.3029531024994579,-0.6391414919615096,0.04517620655947218,0.18252332575473504,-0.3559456988576696,0.2985754355723033,0.303000719096644,0.18984874580394803,0.23657041249321376,0.2940977183910388,0.782128278198009,0.7222997994158189,0.28330507765734564,-0.2933529499087737,0.5757859607363888,-0.0459260506655704,-0.39378955851486624,-0.3180707207292953,0.20685108131337787,-0.12005413922384603,0.13407498985195596
AATS1pe,0.600607756321227,-0.4084336907399775,0.22717581922978075,0.5736290414845744,-0.22589031758753275,-0.5193522739992552,-0.6257042382599232,0.5941175369509426,-0.4279465597253855,0.5879687311030407,-0.18040232794466304,0.39979363866148393,0.4831964860903662,0.9333985578115228,0.9871150639932877,0.5260802076120815,0.3355057520207723,0.21574563737598265,0.9821317765244391,0.7586679507323257,0.46504729957218716,0.1818547849616466,-0.34713900629041583,0.5910591745300443,-0.5671905906424125,0.14359450931480908,0.23144296035210574,0.1781792280396878,-0.106111745921978,0.9428002797096696,0.10090182673444185,0.7892681590578179,0.19413846772122192,0.22331101723624328,0.15353801824881308,0.20237475990399445,0.09147271529253015,-0.05572538870786801,0.5068933453087783,0.27044740009063933,-0.34730062650603194,0.22076982900087677,0.17890343565594619,-0.0007829866547303971,0.444008230724459,-0.33998219704522425,0.08463993829695814,0.6931941602563506,0.9421514896866218,0.22821453067812797,0.4443111835991744,0.0987787400074925,0.7870260258692843,1.0,-0.9233901377446077,0.2684444898087194,0.1446185243918609,0.12966443628884705,0.9382239568333074,0.9434962885736513,0.02799062410421887,0.17504046876028437,0.1339343827927798,0.8839065052310563,-0.0037730075994018247,0.16996437945050702,0.1775112766195056,0.1429526954453056,-0.038168678535945036,-0.4691360545220376,0.3409867358651125,0.14831454590027437,-0.2040294804607673,0.20497509321233556,0.4662749812238021,-0.3388894761479235,0.21070864151212174,0.386195958588181,-0.3702114211911777,-0.15314975665356906,-0.7291714864905074,0.2942615248820318,0.021328198255835852,-0.7359877926790557,0.062127993258987164,0.08415679928385832,-0.16285195891944093,-0.0882276300603704,0.1541511888633281,0.9277400515129938,0.9346547812769032,-0.0337530491716801,-0.016958038008528013,0.7007234894188943,-0.014020064610633978,-0.4383696895205553,-0.25845900094340324,0.46665674718871664,-0.2953193663291719,0.5610335187946334
ETA_dEpsilon_C,-0.585801004237817,0.3729894291049973,-0.10591032661727255,-0.5500846307574052,0.16958705653559028,0.4633296141243678,0.6609922240336833,-0.5901979525465293,0.4224904148600319,-0.5918444170267865,0.13957712523543103,-0.36563465755632935,-0.4773454673998059,-0.9793876316288633,-0.9272040251463014,-0.5306017562059172,-0.2640808850526182,-0.20137663635324882,-0.8766011584095498,-0.6252010904280992,-0.5666326320744396,-0.1012230695334838,0.3981629640070735,-0.577764319688983,0.5555558609634375,-0.07693175314690835,-0.16364888718608234,-0.11077286846103965,0.04409485358734356,-0.955081728256069,-0.07341927644398752,-0.8389228979659088,-0.15279391915357882,-0.2138434536348914,-0.05158776737494875,-0.2924782847721767,-0.04700694274845945,0.09353330287327542,-0.6133882336397933,-0.20145729481496608,0.31595015307245955,-0.15166993646509816,-0.14862655269242514,-0.042409274081814254,-0.49755194122832175,0.39956074897930555,-0.1206211268650262,-0.7081089850021655,-0.9738535535124723,-0.26267079263555104,-0.49724923488328887,0.014401034636784599,-0.6574432618837899,-0.9233901377446077,1.0,-0.32187159694313544,-0.13588907439582706,-0.09862923171121743,-0.9863994525564096,-0.9874283491418432,0.016797550713516428,-0.188346909234159,-0.01765956048371411,-0.8559506116053099,0.11246933200743642,-0.23504401316665868,-0.17363355739043965,-0.14566643016055028,0.08817050823923525,0.5640965958208165,-0.36817118094793605,-0.1333474578043182,0.10112800628901883,-0.14049959065662135,-0.5027358436869775,0.4062984870183726,-0.12234349210195443,-0.39626918814476336,0.42420993639919996,0.10102137900637669,0.7877190415426507,-0.29487598463132125,-0.04420319668147994,0.8059337361954073,-0.00859922930635015,-0.05820868912725714,0.2007399737301124,0.12552553717129397,-0.13506424580796506,-0.9475587519474629,-0.984769274789295,0.16058598508739982,-0.114219089952454,-0.7280006877264449,-0.10200253656151445,0.39171457675032034,0.1967046790692191,-0.5278617055918843,0.25590537906228955,-0.4879290466558722
Xc_3d,0.6367171619780037,-0.6029487031649774,0.3331880330042137,0.6188333746951764,-0.6012976086155918,-0.5782985157889304,-0.5430590955808888,0.631293835550444,-0.6138301936318548,0.6283042598874872,-0.4504663768274076,0.49083854748607053,0.5926977088363677,0.3697310925346397,0.23138895042443244,0.6001317584012764,0.6893193936661975,0.5180089025164639,0.2541760609150487,0.07299808351678948,0.48994998467935935,0.27497848376505124,-0.173050483935493,0.42504469986942983,-0.5907738213472318,0.616393622791522,0.35955455200532394,0.6510997832766758,-0.5417002425216234,0.3726497420100362,0.29098303028670547,0.20351506290171656,0.4790221222501745,0.5598587056410993,0.2770210010717493,0.5980826001125882,0.7007705898660882,0.7158031065769564,0.5271739435671615,0.7172516839064839,-0.4303981061745448,0.4166162526655705,0.14091397065048578,-0.005287188455582586,0.13727756362279636,-0.15054224876784944,0.6872256265350658,0.23690537902183947,0.37217789110991795,0.5177235612763673,0.13733403100921646,0.541228222140101,0.3551498773609127,0.2684444898087194,-0.32187159694313544,1.0,0.30959844469137343,0.8226144196488677,0.3545036063693383,0.3512716415189554,0.6906533729881756,0.007319534395297723,0.6152982081187814,0.3996600809082642,0.13450053111218688,-0.11005531025363235,0.007822455492908257,-0.005057032497411267,0.6787377396818989,-0.13177278330698808,0.5961599594344926,-0.0031833208884378445,-0.3091147823408727,0.23119944648158236,0.5172388371358257,-0.14549712456971117,-0.06442028807085473,0.5092850124712378,0.08606661079492282,-0.4786565837282565,-0.37739783966149215,-0.2734962926118221,0.6958510600563492,-0.09445797725529878,0.7790833752957887,0.5778242612445472,0.566697534679052,0.5900814335756136,0.5482661391063804,0.37303132210005446,0.3476694412690267,0.45859145708406374,-0.5013717510523447,0.259426950199554,0.4854595885947924,0.08426221450472562,-0.2429310592665119,0.1461333077285445,0.19205306042980025,-0.22384960463426692
IC0,0.502668453828686,-0.5779800136166919,0.5751320529381073,0.5251560312909199,-0.5135499441065594,-0.5093111823984284,-0.5084833634332582,0.5301672180529132,-0.5514406623029934,0.5556922636174912,-0.16565418040680888,0.6093536478012205,0.6575156055193573,0.2018493152267561,0.1325612938004918,0.6432580364135813,0.46950273600618203,0.5430853484053578,0.17113384594568987,0.05933269713709334,0.4018949707747573,0.6229233125321104,-0.1686567024774289,0.420534788156754,-0.39793041616274055,0.3156157998908165,0.5638266419653835,0.3288161595463736,-0.41139455367768923,0.1846894062199957,0.43851142580153546,0.32477150895484386,0.5804288847283994,0.5213062513712476,0.4622369215041812,0.4061082504819165,0.3841677860592183,0.3372458537949578,0.47854004331496347,0.4115635637573302,-0.5822152762453179,0.5044235520932593,0.29411102264042327,-0.029405196630707772,-0.07682484726876586,-0.1426273318247042,0.31960520184438246,-0.0033873669942783556,0.16672289268305496,0.7118335756507197,-0.07640571292545217,0.4392525996738662,0.24586291905079818,0.1446185243918609,-0.13588907439582706,0.30959844469137343,1.0,0.2845117498456736,0.1510099645873282,0.16036810505008936,0.35663339431870705,-0.17662109588445862,0.40139894975597057,0.2364409106284414,0.3057046582485956,-0.2945610666068781,-0.20420861804371182,-0.18394076226650305,0.3190707054097494,0.02174057232762165,0.5218284610970476,-0.20639645686336008,-0.29584970661576115,0.512848817157968,0.22741058485740392,-0.13771052644182127,0.17226466551456487,0.4447661965067239,0.16514005502866957,-0.498655620533484,-0.35643131577599707,0.10655988081574778,0.31505133295691834,-0.1963678814947863,0.24360559193551667,0.41967838752902586,0.37084634644621,0.373272483099181,0.5108526850221038,0.16471402319668266,0.1862471760555936,0.39125420402195077,-0.2748507241495582,-0.004641674955361211,0.03003576392432078,-0.3523437837544944,-0.3867435556295056,-0.06334868959650838,-0.31616582111533703,-0.22390420052733698
Xpc_4d,0.5881266372566918,-0.6231016968235513,0.3412033709316538,0.5688990385085074,-0.6651677001790791,-0.5573256680934443,-0.45470998478954083,0.5666421370897354,-0.6011467098779707,0.5556072772014863,-0.4897105738487032,0.47291831538466644,0.5290703757753363,0.17740478247956634,0.06902135012795885,0.5213889013871916,0.7546418698524686,0.5235460249227156,0.13767612882258773,0.003467893460917567,0.35614751822172314,0.2735019819047249,-0.03543360781277836,0.30954031089759904,-0.5441028210466448,0.7454388162035797,0.3976035263540131,0.8359125914920136,-0.6204722287232479,0.19207944206942526,0.329470878587892,-0.0013438080631091535,0.4903137781457006,0.556793114350777,0.3229628169115952,0.5250580485460302,0.7895386445018451,0.7859435819104267,0.38395636430978336,0.8194051696808395,-0.42396823702713743,0.4540453762840028,0.13232545293034279,-0.014645762941101087,0.006449427600998322,-0.013750976566984442,0.6749205277610782,0.0769600303289047,0.18146535194979269,0.4918767149505861,0.006916981563583017,0.6797386155123829,0.3684235169511596,0.12966443628884705,-0.09862923171121743,0.8226144196488677,0.2845117498456736,1.0,0.14573462647147936,0.1444647887971468,0.8711299004424659,-0.05911990029947445,0.7766496158427667,0.27358402933226594,0.20575530854913152,-0.1844460277162549,-0.05191078117273752,-0.05862635866538378,0.8560142960186079,0.07737667951131123,0.5827990901285199,-0.048122767676295114,-0.44126594951132286,0.24067098213025273,0.46002589354926804,-0.029422259549805575,-0.08435312553559265,0.456206390888936,0.2435472959780029,-0.5217268582078278,-0.23211540975149517,-0.3933832563668544,0.7107125390361045,0.12418089612100525,0.9479482683471534,0.645413468074284,0.6481318404847819,0.6517454469362938,0.563334379659771,0.18926145737389746,0.14953943198894779,0.6178820760004232,-0.6687687838881015,0.0961129880010822,0.3104674744697166,0.04474168812751948,-0.19636653652108133,0.0072571690308828995,0.2526482689338955,-0.31085816877611194
AATS0se,0.6277131850104143,-0.4368416188765506,0.12638319426228103,0.595524424024064,-0.22764689050505468,-0.5104247421869825,-0.7133100990950643,0.6325494594734101,-0.4809415611566339,0.6301368638216944,-0.17769753735303834,0.4204960825822523,0.500529157518989,0.9893888310667384,0.928563741320247,0.5531475179199771,0.3361315734147701,0.24820841989664236,0.8969205256979629,0.6206068570678018,0.577428750558926,0.0994840894248456,-0.41068533448130945,0.6098985950329503,-0.6085561716226241,0.1382387657996786,0.21853615999811554,0.17734399930205177,-0.09102261348186433,0.9825649553418427,0.07594818276673383,0.8116057438712924,0.19507224319102112,0.2586507528428062,0.05121924171820137,0.31127306571245456,0.10283986760049983,-0.04191385919961981,0.6219261543877123,0.2757862931184501,-0.36840944485070026,0.20321268957855387,0.1613836401561687,0.048488228371360284,0.5081047269445822,-0.4100900994095354,0.16383527181856514,0.7149641102343861,0.9954219138478504,0.2961768827690235,0.507958156805943,0.05674449967006311,0.7143231174368605,0.9382239568333074,-0.9863994525564096,0.3545036063693383,0.1510099645873282,0.14573462647147936,1.0,0.9991228274431283,0.03299301769039055,0.2019899380899804,0.09152453750757644,0.9038076539301135,-0.07998259223505381,0.20573178486509633,0.18414365933302027,0.16168685518160317,-0.041457132830437705,-0.5802402371807351,0.422734728841264,0.1461963122860929,-0.16448358714444647,0.1732635546161535,0.5483534407044376,-0.4143927019726786,0.11728895002348079,0.4218964247862584,-0.4220817614002007,-0.15108509228883277,-0.8239739221744682,0.2583122736504743,0.08550799111249108,-0.7678825104558201,0.05694893734872097,0.11048559521308482,-0.14462945459352303,-0.07214987441574702,0.17920584818357194,0.9771956493423462,0.9918871835986701,-0.08971484039772587,0.055500910163257255,0.7400885352803325,0.1044082391437829,-0.42754164039052556,-0.22308300899348255,0.5353554033430324,-0.23215640693812176,0.4344477850382868
Mse,0.6258346760250514,-0.4391435906155103,0.1415559716166914,0.5940334721927072,-0.23185157907151097,-0.5075764637407189,-0.7132228282816059,0.6319339446022965,-0.4840476125620732,0.6311815000863787,-0.1795607520873651,0.42376686056940094,0.5100181593651769,0.9920850889965109,0.9362343033160924,0.5619172586891512,0.33577294439711775,0.24500274588229645,0.8993629802763787,0.6181967293338608,0.5827842814141582,0.11727576811609153,-0.40564313834603233,0.6027942393875529,-0.5988825231020127,0.14076182494824638,0.2230173524263385,0.17842000679682074,-0.09567771689627204,0.9790813674211013,0.07709111970016014,0.8243137869843102,0.19965758281560228,0.25303898833431704,0.06613117465671008,0.3143096927585145,0.10868455377805743,-0.042570569389518725,0.6294117440562471,0.27631550501651797,-0.37156460491238746,0.20539511007850159,0.1727837511107137,0.0417802120573982,0.5211118801004674,-0.4053738259012721,0.17003958555313145,0.6952050105357899,0.9950169204986411,0.30668612355610053,0.5208987108572146,0.06409541500168787,0.7151308022270683,0.9434962885736513,-0.9874283491418432,0.3512716415189554,0.16036810505008936,0.1444647887971468,0.9991228274431283,1.0,0.03489133865257523,0.21189866922997078,0.09537198286932175,0.8982028919416934,-0.07688881867049531,0.2012479379185906,0.1943872793244326,0.17057263037401657,-0.03994241600167933,-0.5686299319744806,0.4264970931697171,0.15530918374938968,-0.1748370184114163,0.1791615161095855,0.5368631780025402,-0.40916154947166244,0.12237785214403615,0.4236021293133548,-0.41902946380983164,-0.15523499840977703,-0.8208276922445723,0.2612192721929514,0.09081395381490787,-0.7773063538361409,0.05845253530378296,0.11524245693110054,-0.14566878368226027,-0.0717850502284257,0.17444207236186188,0.9709796415111578,0.9943736246780481,-0.07970429297733551,0.05797292433188247,0.7193910012913649,0.11127049973861439,-0.43769496633388627,-0.21780272492464647,0.5490448258532563,-0.2392540099353026,0.43935731711423415
ATS3m,0.549618735936627,-0.647363588317245,0.38809610255449256,0.5489669659891621,-0.7763206071803552,-0.514459590578307,-0.42129367199325957,0.5567072209192733,-0.6671179140118267,0.561923756305218,-0.6065035235361662,0.5383883572455275,0.5986295175628684,0.08034554874699713,-0.02947553787785615,0.5738856836868793,0.7985713270324946,0.5971942037505436,0.03317453561996285,-0.1116290553169812,0.4257651133303808,0.35798969794162366,0.021967657774751955,0.23914165605617335,-0.46901705900667257,0.8168516141830785,0.4736208360698274,0.8545838945023615,-0.7789747131284774,0.0740454957740842,0.40618512580091193,-0.07137410994792177,0.5286573951358707,0.6122077875420756,0.36850647512336165,0.6229555079818835,0.9335559898202244,0.8723175022332986,0.46136227845008376,0.845715149043277,-0.4496162585064908,0.5106416346654196,0.2693859497482118,-0.040177678153714286,-0.03243684257990001,0.051803904951012864,0.7751817782186037,-0.06860440606239436,0.07084766572408573,0.5854055262304264,-0.032182383082233215,0.8037542721771401,0.2802731516266903,0.02799062410421887,0.016797550713516428,0.6906533729881756,0.35663339431870705,0.8711299004424659,0.03299301769039055,0.03489133865257523,1.0,-0.08336427592428335,0.8515998349845956,0.16098740973696207,0.284795566624394,-0.2776272967388471,-0.07458586569998726,-0.08234616704430126,0.9929711110603638,0.15903124536499302,0.6836093268164052,-0.06933049077890158,-0.4276471956504221,0.25919213517331535,0.3769349919677234,0.0269983635125196,-0.14531759302079814,0.4119455051750821,0.23946507567660744,-0.6491496608492383,-0.12403986216152628,-0.601768289292041,0.8378821223976423,0.22227737904176362,0.8740092679980659,0.8445573342922815,0.7091173605991813,0.6773832333820258,0.6475300879326419,0.06661899256002013,0.049594249825395634,0.7838704040933918,-0.7542844148032883,-0.04879360995334215,0.23145113171080403,0.05598030513394037,-0.17259292973173218,-0.0312080797904566,0.40980885928337146,-0.38074370483145
AATS0Z,-0.00749422442285564,0.03754927517465499,-0.09277932040998584,-0.034647819014147783,0.05469356581695603,0.10735895144814064,-0.054577128295362626,0.014689253771762866,-0.007897640453713918,0.02076860682926695,-0.03502669853369733,-0.06773771479302546,0.06417112657762826,0.16983228017177265,0.1747725575040719,0.08402297756581933,-0.09259754398509143,-0.09562717065795533,0.04158140672919143,-0.09464895081903196,0.24873001378193144,-0.06593901326022672,-0.04599404821915877,-0.09218095622736155,0.0672154836410595,-0.04924272979811809,-0.11786911673418925,-0.05990777924581853,0.05577602955217789,0.1180037386722767,-0.0985549775248455,0.3369661354113146,-0.2098912356283144,-0.10805872204652589,-0.03045971970361682,0.060668699911699674,0.033453501395401104,-0.19129501982149613,0.2718372689391839,-0.06473507278269362,0.06245983305879506,-0.09654728836307193,0.007382082652727445,-0.0049682914583188496,0.918865629780678,-0.05887180046422294,0.13074736560867145,-0.1416273628521244,0.2223091480021401,0.0991308831535222,0.9200754643146407,-0.1076991956089517,-0.016923403074328047,0.17504046876028437,-0.188346909234159,0.007319534395297723,-0.17662109588445862,-0.05911990029947445,0.2019899380899804,0.21189866922997078,-0.08336427592428335,1.0,-0.11627191851463518,0.03660497013792355,-0.12034326432173036,0.2240724664299717,0.9035671360375378,0.9975275039555284,-0.10598419029821393,-0.09696752651121938,0.0165393096478034,0.8926553651399219,0.0044568867331668425,-0.08977697271749954,0.04241017402778801,-0.055862155603435944,-0.02896255825329287,0.016089228199738678,-0.13098297024274733,0.08275063311287881,-0.09453183515007554,0.03505143634812004,0.06822878474803717,-0.36420759713922946,-0.05934240455599042,-0.0505664907419988,-0.2829063204956323,-0.25407062422011967,-0.1260562824401304,0.11300879235816322,0.18003625269500864,-0.1147952870382459,0.08869042829028782,-0.10262496665187339,0.2555115174941269,-0.1412825974192642,0.4216668171392158,0.8971400831359635,-0.009660585614863491,0.1538311603553302
ATS1dv,0.6446356980389071,-0.7380924969762316,0.5450216652498431,0.6582234620178006,-0.8452779851092741,-0.6733886373550836,-0.49329425125682846,0.6374615254276672,-0.7292291898101886,0.6270367394367808,-0.5862204304189144,0.6776754618291425,0.641795564118943,0.14550248209948616,0.05673205408030457,0.6135300217080567,0.9330088153180699,0.6798374465456847,0.15867359460575226,-0.014402659549027816,0.32800349194463785,0.43653292700179036,0.05617269239379354,0.33089048561165135,-0.594404752673025,0.8907911585975999,0.6148577287163738,0.9215528671138056,-0.8279750464348273,0.1652827767408355,0.41284652126879584,-0.029490205573706515,0.6443558090013571,0.6924364658723933,0.47091175032214444,0.5150383644606759,0.90109593938093,0.8383629816102701,0.3534533613259033,0.9462265270489494,-0.5636458319327774,0.6702737471203742,0.23164615779451309,-0.024684326449283485,-0.05453011633866882,0.08881285232394037,0.6807070895667257,-0.03815210940598075,0.14474605564671897,0.5368289943296009,-0.05370800228136324,0.9417162288071811,0.47456068134559865,0.1339343827927798,-0.01765956048371411,0.6152982081187814,0.40139894975597057,0.7766496158427667,0.09152453750757644,0.09537198286932175,0.8515998349845956,-0.11627191851463518,1.0,0.30264881287701817,0.39527473726361056,-0.4515558652758775,-0.09301622940292492,-0.11091244135658805,0.8421164889266017,0.14937850250849782,0.6850384937430881,-0.08465211557743278,-0.5882195015875805,0.40158421169360137,0.42170502623807077,0.026835061072618682,-0.12824976373308386,0.46244497248305383,0.35344472232241786,-0.7294950575229691,-0.1992753183687887,-0.5003659518259099,0.7313070074537367,0.2012282974443665,0.8025259236284468,0.8292065593196329,0.7138918242481452,0.6782315221896125,0.7141438175556541,0.1515803993791363,0.11206331480695664,0.903266253234287,-0.7677203257381463,-0.021591189083703072,0.12170223717686962,-0.1083329923947104,-0.27305296526759165,-0.05496300972585603,0.25546434538313517,-0.39329448745362683
AATS0dv,0.7059829615899992,-0.5525156615470078,0.22592038394081043,0.6799308859961231,-0.34806721267474994,-0.6458487732632006,-0.7631128969751445,0.687570271457507,-0.5658833745663363,0.6693120776412285,-0.26096205655925464,0.5247091395202239,0.5280981600086007,0.9002129654323684,0.8259130580681804,0.5674360150603351,0.5231286809149643,0.33646738984040553,0.9006609306513403,0.62977600182008,0.4739450006888509,0.15621359904709362,-0.36262388174482124,0.6708938301166688,-0.7227640436571383,0.2833272155002786,0.33868827706959326,0.34078854433823375,-0.19767389967752758,0.9624018042867739,0.11149834851990198,0.6445409336718192,0.34916556882114425,0.35635075947098854,0.1487387451137553,0.3102169944343581,0.21057653206708127,0.12033408696615677,0.5047469803150184,0.456263780690419,-0.45879068292722736,0.3119376131011531,0.11056034404739119,0.05904834614579984,0.2946475681599113,-0.3434673828370416,0.1723641697177771,0.7281641715858789,0.926779178199106,0.32861441390020363,0.29601210045295,0.24783931697105932,0.8797445036452645,0.8839065052310563,-0.8559506116053099,0.3996600809082642,0.2364409106284414,0.27358402933226594,0.9038076539301135,0.8982028919416934,0.16098740973696207,0.03660497013792355,0.30264881287701817,1.0,-0.024132749004924656,0.02669499579878918,0.03188125300777768,0.015190279223515516,0.08977864458432763,-0.5073346328043759,0.4975474249509578,0.01457925408971671,-0.27881551375423885,0.24822688516155045,0.610185935015627,-0.3528622164882493,0.041521502401157304,0.4504790606093164,-0.2914338895951496,-0.25565272465094413,-0.8293883630157739,0.17305347038266103,0.11642667942449754,-0.5669428571068473,0.18895178229465848,0.21779263933277576,0.05450827094829448,0.11024272456459748,0.28061787340494937,0.9618447944123255,0.8934259646264896,0.11260668439243397,-0.17298763460167577,0.753355890838898,-0.026111246778180105,-0.4242790239978342,-0.3532332935364362,0.31260903627209413,-0.2066301626561217,0.24440089134561335
