,nHAcc,piPC10,P_VSA_v_2,MDEC-12,ATS4i,Vx,MATS1p,nHet,DELS,ESOL,P_VSA_LogP_5,SIC5,nHDon,SpMax4_Bh(m),MAXDP,ATSC8m,SHED_DA,SPI,C-001,ATS6m,IC2,N%,piPC06,nRCOOR,MATS2m,ATS2m,MaxsCl,TPSA(NO),GATS2i,GATS8p,ATSC1v,MATS4m,P_VSA_MR_5,NssNH,MW,CIC2,piID,O%,SpMin7_Bh(v),ATSC1e,IC4,B01{C-Cl},LLS_02,P_VSA_s_5,MATS6v,GGI9,P_VSA_charge_3,QEDu,SHED_NL,MPC05,nC,GATS3e,NNRS,P_VSA_e_3,P_VSA_charge_7,F03{C-N},MaxssO,Mv,Hy,CATS2D_04_DA,P_VSA_charge_11,SIC0,P_VSA_charge_2,AMW,Mi,S1K,Vindex,GATS5i,Me,H-046,ATSC2e,MATS2p,SsCH3,CATS2D_06_DL,GATS2p,MATS5v,JGI4,ATS3m,MLOGP2,SpMax1_Bh(m),S3K,AAC,Fsp3,GATS7v,MATS7e,SpMin1_Bh(p),ATS1m,GATS1m,P_VSA_m_2,P_VSA_charge_12,P_VSA_i_3,MATS4i,GGI1,P_VSA_LogP_2,ATSC5e,IC1,RBF,CIC4,MDEC-23,O-060
CCCSSCC=C,0,0.0,0.0,2.87443289570467,3.50078064911267,205.647840531562,0.21380065559641,2,1.90613189720333,-2.36352726444481,0.0,0.852439846034784,0,2.62286202388808,0.624153911564626,3.0116692892,0.0,4.12920364260844,1,1.39912096242956,3.68418371977919,0.0,1.38629436111989,0,-0.099015084314036,2.76572135765233,0.0,0.0,1.15292968769361,0.426593510187958,3.1972552975,-0.294362436770226,13.1591174978046,0,148.32,0.637744375108174,3.78418963391826,0.0,0.0,0.0295050879999998,3.68418371977919,,0.875,0.0,-0.214830091462644,0.0,0.0,0.321354263043874,0.0,1.38629436111989,6,1.30979080403263,0.0,0.0,2.53453173920001,,0.0,0.57675,-0.70979597276789,0,0.0,0.299741646736509,0.0,7.41599999999999,1.11656,8.44155844155844,0.616997257890706,1.38481591184625,0.97272,3,0.0449698896,-0.103265503665859,2.19590277777778,0,1.15555931371597,-0.335107349555396,0.02,2.71529886262886,6.04724229536481,4.15616145458031,7.62532932461333,1.29546184423832,0.666666666666667,0.654942929863708,0.139123859931012,1.78060737208759,2.9167054129414,0.615026651944396,38.4022849673549,0.0,141.253223959084,-0.0885483567061271,0.5,20.1008332320347,0.0279901920000002,2.55771746913015,0.263157894736842,0.637744375108174,0.0,0
CCCCCC(=O)OCCC(C)C,2,1.09861228866811,36.1448149200242,4.05770047716278,4.68981016109223,287.857142857142,-0.146911535679597,2,12.0528765117158,-2.63100323841763,10.9998878876064,0.809136997491827,0,2.96325267171577,4.07714096749811,8.47706410607346,0.0,8.32632316657676,3,2.6152043412989,3.45701658800266,0.0,2.56494935746154,1,-0.030586790851686,2.94238028413886,0.0,26.3,1.3029090673516,1.0501144778586,5.05979484734693,0.0642232944285741,43.7406563647145,0,186.33,1.67226642894231,4.64439089914137,5.71428571428571,0.911050842455986,0.0372529799999996,4.15029265961667,,1.0,0.0,-0.0482462083936362,0.04,0.0,0.536562025335257,0.0,2.30258509299405,11,1.06408950136149,0.0,0.0,5.06906347840001,,5.06047335600907,0.520697142857143,-0.822392806571703,0,0.0,0.230406260576465,25.1449270324178,5.32371428571428,1.14245714285714,12.6363636363636,0.582467817049287,0.680618897716684,0.98212,16,0.2172741228,-0.144302220264167,6.38882393235072,0,1.30152153149392,0.110357248450852,0.024,2.84727938825517,8.83355731218821,3.66729896803179,9.55118575631396,1.18181891937266,0.909090909090909,1.20759364125014,-0.431582763671676,1.94727747953669,2.76296758719573,1.19995726177403,50.931986840841,0.0,295.109058845011,-0.0122575114436945,2.5,17.2650435790442,0.241248520800001,1.96178635659685,0.235294117647059,0.978990357328298,4.03140192259477,1
CC1CCC(C(C1)O)C(C)C,1,0.0,42.6833431609212,2.88884551680244,4.93521597947281,243.803986710963,0.042843602164684,1,8.74,-2.67800638699251,0.0,0.762148035892554,1,2.88847592802237,3.70976851851852,2.02865676106139,0.0,6.63803977015397,3,1.4551297912136,3.09778098710834,0.0,2.77258872223978,0,0.0041940145013663,2.97739576971338,0.0,20.23,1.27069599982158,0.0,4.81446740303849,-0.0305943233826875,34.0792080032703,0,156.3,1.85641532327854,4.7361984483945,3.2258064516129,0.762578605812712,0.0439092978668052,3.62244751957577,,1.0,0.0,0.237194761246288,0.0,0.0,0.55017933949809,0.0,2.94443897916644,10,1.02129490231949,1.0,0.0,5.06906347840001,,0.0,0.515574193548388,-0.294013882712496,0,0.0,0.220876571581456,0.0,5.04193548387096,1.14069032258064,9.05227118852711,0.544131938705713,0.771800927051604,0.973009677419355,15,0.0791386977315295,-0.0220006773318359,6.66023148148148,0,1.26654018799679,-0.0830228614997333,0.0493333333333333,3.02642448664079,6.26227202662604,3.80879662349883,2.19451843731643,1.09426589597975,1.0,1.27129952817138,-0.0130078015625873,2.06141347462387,2.64206266763093,1.32028285388258,34.0792080032703,0.0,266.334281096137,-0.120427582933708,3.0,7.60359521760002,0.189996210374611,1.89047743097015,0.032258064516129,1.33174879081111,6.83080311045136,0
CC1=CCC(CC1=O)C(=C)C,1,0.0,25.1449270324178,2.94389818954517,4.4623940739241,222.375415282392,0.0,1,10.150723733938,-2.475342568515,6.3711499014801,0.866406069692875,0,2.84511708985853,4.19953703703704,2.59938552984,0.0,6.68344702402516,2,1.45618709627473,3.62346518960165,0.0,3.71357206670431,0,0.125495225180926,2.91745475189753,0.0,17.07,1.02257586187614,0.0,3.711486385152,-0.225263095724345,22.7194720021802,0,150.24,1.02039100017308,5.37527840768417,4.0,0.430428304935898,0.0211301999999997,4.02346518960165,,1.0,0.0,-0.0462979864013308,0.0,0.0,0.485418074788124,0.0,3.04452243772342,10,1.06997378153368,1.0,0.0,23.3705152137202,,0.0,0.576096,-0.877258223619404,0,5.13347733228232,0.254737904690564,25.1449270324178,6.0096,1.124632,8.25430962898994,0.531093423748879,0.63206809640297,0.9805,9,0.0477953099999998,0.0639184961679767,3.87838813303099,0,1.01613580842875,0.244225167055307,0.0816666666666667,2.95525464160914,4.63653130763308,3.84472883154799,1.79622538122437,1.18296619546752,0.5,2.04419941535292,-0.130075827148849,2.02788450603176,2.60340054383579,1.01354145653463,59.4672667054929,0.0,189.940354984682,-0.178564550372384,3.0,20.8359834745202,0.104504130000001,2.77151077748778,0.04,0.620391000173076,7.06555105800289,0
CCCCCC1=CC=CC=N1,1,2.78423933945976,16.7855295481303,2.03767030773685,4.20455541057528,229.202657807309,-0.0605733757098706,1,3.2280007558579,-2.60323493320865,11.8041676297402,0.895632616169139,0,2.65202651048844,1.2505470521542,3.93067269,0.0,3.7871192905728,1,2.04423197630641,3.66122625626979,3.84615384615385,3.70284399446431,0,-0.102336645247364,2.76214135808602,0.0,12.89,1.31612288176372,1.09126450797624,3.83369536390532,-0.0697084041868653,30.7674988484303,0,149.26,1.0392134618713,5.8391871116624,0.0,0.629486142635258,0.0297076301775144,4.20986712190404,,1.0,0.0,0.0069851777597712,0.0,0.0,0.535311064635886,0.0,2.77258872223978,10,1.20337844970248,1.0,16.7855295481303,24.0215584252603,,0.0,0.56573076923077,-0.877258223619404,0,0.0,0.248657528386146,16.7855295481303,5.74076923076923,1.13095,8.25430962898994,0.407236597357507,0.913840968328777,0.972576923076923,9,0.0565301634319524,-0.177593038520598,2.22065665154951,0,1.23439544386856,-0.0054737027218988,0.0215873015873016,2.63133758102701,4.63653130763308,3.82387920323337,3.17285256588141,1.16879972264104,0.5,1.09452688716449,-0.312368140102525,2.00422318693529,2.60966529918081,1.09952338275097,75.9817708168509,0.0,176.566529948855,-0.0114460310260966,1.0,10.1381269568,0.052575137988166,2.5633811485512,0.153846153846154,0.490572596237055,3.94153988875342,0
CC1=CCC(CC1)C(C)(CCC=C(C)C)O,1,3.61091791264422,42.6833431609212,6.70878847639131,5.18347488412412,346.544850498338,0.0331274245915574,1,10.8285174162258,-3.79995129021511,6.3711499014801,0.836541919133779,1,2.9643644113804,4.47985166288738,14.1541410906349,0.0,10.2884288541351,4,2.94954430687998,3.83162992226365,0.0,3.91202300542815,0,0.0978528236152343,3.31348895342511,0.0,20.23,1.15780316656749,0.722218882410519,6.51125526875283,-0.0800865032668035,47.9734757435604,0,222.41,1.56068750051511,5.88610403145016,2.38095238095238,1.30812642080203,0.0538025872448976,4.51089956542986,,1.0,0.0,0.162578215852946,0.07125,0.0,0.611726675463711,0.0,3.3322045101752,15,1.69803115078453,1.0,0.0,47.9734757435604,,0.0,0.537219047619048,-0.412847789824506,0,0.0,0.201620797086944,0.0,5.29547619047618,1.1335,13.5063187443339,0.407622691628247,0.813885616869863,0.971764285714286,17,0.0943703837244893,0.0170901230913231,8.41860111174099,3,1.14753478585752,0.0738238115463633,0.0363888888888889,3.34104011386881,13.061144089682,3.84288346108987,4.463422590864,1.08720333692647,0.733333333333333,1.43911543278696,-0.427814282256007,2.05687288075844,2.9728084193129,1.25669316361968,73.2971205919007,0.0,336.960893075679,-0.0756807192091301,5.0,12.672658696,0.16868881602041,2.49822932769214,0.0952380952380952,0.881417857348903,7.88722154532064,0
CC1CCC(C(C1)O)C(C)C,1,0.0,42.6833431609212,2.88884551680244,4.93521597947281,243.803986710963,0.042843602164684,1,8.74,-2.67800638699251,0.0,0.762148035892554,1,2.88847592802237,3.70976851851852,2.02865676106139,0.0,6.63803977015397,3,1.4551297912136,3.09778098710834,0.0,2.77258872223978,0,0.0041940145013663,2.97739576971338,0.0,20.23,1.27069599982158,0.0,4.81446740303849,-0.0305943233826875,34.0792080032703,0,156.3,1.85641532327854,4.7361984483945,3.2258064516129,0.762578605812712,0.0439092978668052,3.62244751957577,,1.0,0.0,0.237194761246288,0.0,0.0,0.55017933949809,0.0,2.94443897916644,10,1.02129490231949,1.0,0.0,5.06906347840001,,0.0,0.515574193548388,-0.294013882712496,0,0.0,0.220876571581456,0.0,5.04193548387096,1.14069032258064,9.05227118852711,0.544131938705713,0.771800927051604,0.973009677419355,15,0.0791386977315295,-0.0220006773318359,6.66023148148148,0,1.26654018799679,-0.0830228614997333,0.0493333333333333,3.02642448664079,6.26227202662604,3.80879662349883,2.19451843731643,1.09426589597975,1.0,1.27129952817138,-0.0130078015625873,2.06141347462387,2.64206266763093,1.32028285388258,34.0792080032703,0.0,266.334281096137,-0.120427582933708,3.0,7.60359521760002,0.189996210374611,1.89047743097015,0.032258064516129,1.33174879081111,6.83080311045136,0
CC1(C2CCC1(C(C2)(C)O)C)C,1,0.0,42.6833431609212,4.17827454525759,5.19567727783768,249.169435215947,0.0992478056007766,1,10.4324074074074,-2.81223552058919,0.0,0.793627812445913,1,2.92392167918447,4.27951388888889,0.0,0.0,7.19204133305008,4,0.204025904085609,3.02236835890174,0.0,3.49650756146648,0,0.313628822672333,3.34841147036724,0.0,20.23,0.994317526191453,0.0,5.16184982640624,-0.424328291197875,42.9044122651604,0,168.31,1.97763164109826,5.40717177146012,3.125,0.944843404584733,0.0446982089941404,3.96813906222957,,1.0,0.0,0.588486438699334,0.0,0.0,0.530670238341311,0.0,3.76120011569356,11,1.41728952535079,0.5,0.0,16.4287994794901,,0.0,0.5307125,-0.325064690671949,0,0.0,0.221923064357766,0.0,5.25968749999999,1.13629375,8.55446228062402,0.568537059543732,0.343273188690992,0.973853125,14,0.0809589701074213,0.264310752900384,8.93668981481482,0,0.981191330278867,0.265427114729086,0.037037037037037,3.44182327951672,7.80598450488101,3.99309634854803,0.727443022161124,1.10961532178883,1.0,0.0,0.0,1.95922245452051,2.7752188865731,1.21995530491224,42.9044122651604,0.0,266.334281096137,-0.45831869883717,5.5,7.60359521760002,0.207052469736332,2.01670280445026,0.0,1.03186093777043,2.3811015779523,0
CC1=NC=CN=C1C(=O)C,3,0.0,58.7159861286783,1.01626549630923,3.56448245842748,178.172757475083,-0.176310500385837,3,11.092962962963,-1.14841131788746,23.6083352594803,0.873302077761355,0,2.45274265320561,3.7637037037037,0.0,0.0,5.24830393355641,2,0.441173358498165,3.08604861231304,11.1111111111111,4.12309397550809,0,0.278881922697709,2.80788601325132,0.0,42.85,1.24890330554267,0.0,1.99113198024691,-0.414109869070764,41.2587437832605,0,136.17,1.08387638912927,5.92392151695011,5.55555555555556,0.0,0.0152795119135805,3.64160416786859,,1.0,0.0,0.625498686935862,0.0,16.7855295481303,0.631473619717937,0.0,2.70805020110221,7,1.4734267213947,1.0,33.5710590962605,8.82520426189009,,0.0,0.629888888888889,-0.672176797452389,0,5.13347733228232,0.391789161694047,41.930456580548,7.565,1.1362,6.88030784030784,0.569796201219269,1.00049995791161,1.01009444444444,0,0.0699681725000006,0.0465372472335045,3.25074074074074,0,0.918102755984645,-0.555796739326336,0.0377777777777778,2.78827342601999,0.115458486521984,3.85063979807264,1.39301553910667,1.63373142064213,0.285714285714286,0.0,0.457295033715839,1.98854439043182,2.53931591781677,0.742116386446097,79.9632802118033,0.0,119.31374300514,-0.0467947196578109,2.0,0.0,0.145003880895062,2.86382639009082,0.0555555555555556,0.528320833573719,2.18224727194344,0
CC(CCC=C(C)C)CC=O,1,0.0,25.1449270324178,4.28291072613438,4.60122231137607,247.558139534883,-0.0677163332815821,1,7.28368669690098,-2.47351738280951,3.18557495074005,0.799372715602612,0,2.81063032095074,3.09688649533888,6.45340606646849,0.0,7.19711208903944,3,2.1918947802791,3.74540642593825,0.0,2.56494935746154,0,-0.052435191958116,2.6946144604189,0.0,17.07,1.17281767615798,0.515652855686832,4.31414890083234,0.0729857894618566,34.0792080032703,0,154.28,1.11257456918932,4.64439089914137,3.44827586206897,0.757715604275642,0.0292142888347202,3.88333746042101,,1.0,0.0,0.111678916169448,0.0,0.0,0.449148741690058,0.0,1.94591014905531,10,0.776320307906058,0.0,0.0,22.7194720021802,,0.0,0.53296551724138,-0.877258223619404,0,0.0,0.231425202877952,0.0,5.32,1.13607586206897,10.4155844155844,0.635241216443604,0.783418725738697,0.975162068965518,14,0.062393396254459,-0.0441483894358348,6.32144211388259,0,1.17666983136345,0.0440840347908124,0.02,2.6288748198035,6.98012985657552,3.70004435741772,7.31087714916161,1.12425923737463,0.7,1.49220897045792,-0.0740221311719883,1.96866562059749,2.5530324788356,1.22430156967664,58.1651802824128,0.0,237.024762971043,-0.0156335274911005,2.5,7.60359521760002,0.119137555648039,2.4441878916793,0.178571428571429,0.974643534706565,4.64039152435013,0
CC1NCCS1,1,0.0,18.0107506830303,0.666666666666667,3.26578535852201,137.358803986711,0.0916900831321354,2,2.25462962962963,-1.00954036806241,0.0,0.85060775250094,1,2.11297851348141,0.782407407407407,0.0,0.0,1.89301847282485,1,0.0,3.32323142879762,6.66666666666667,0.0,0,-0.0653385881379295,2.74937726101546,0.0,12.03,1.33659226587772,0.0,2.2391154388,0.0064956095200761,29.8413500352626,1,103.21,0.583659166810898,3.58351893845611,0.0,0.0,0.0242399391999998,3.32323142879762,,1.0,18.0107506830303,0.0,0.0,0.0,0.361523241475902,0.0,1.09861228866811,4,1.49638462435527,1.0,18.0107506830303,8.82520426189009,,0.0,0.55438,0.157927424626314,0,0.0,0.37666840813611,0.0,6.88066666666667,1.13860666666667,4.47012452568008,0.793037110305666,0.0,0.98084,0,0.0756578896,-0.111988044942219,2.19212962962963,0,1.28549571199639,0.635614921185927,0.0,1.71945303000562,0.166432591383514,3.97213020890682,1.15161903046523,1.4716022614098,1.0,0.0,0.0,1.75556581700327,2.43750949680281,0.826622646152534,29.8413500352626,0.0,94.1688159727225,-0.218642328900886,1.0,3.00539509034223,0.0182894592000003,2.30689059560852,0.0,0.583659166810898,1.0,0
CCC(C)COC(=O)C(C)CC,2,0.0,36.1448149200242,3.84771527884695,4.65852469632973,264.451827242525,-0.162265446409943,2,11.9336144179894,-2.46735730429147,10.9998878876064,0.843627812445913,0,2.88418646779353,4.17222600151172,8.83734486625,0.0,8.35865243654088,4,2.38143241047333,3.28063906222957,0.0,2.19722457733622,1,0.0534363121483841,2.91540713179137,0.0,26.3,1.20512795803839,0.93515850995489,4.57761732,-0.175683472881343,44.9622654090046,0,172.3,1.71936093777043,4.49980967033027,6.25,0.859841915359384,0.0318793862109369,4.21813906222957,,1.0,0.0,-0.147930645315222,0.0,0.0,0.632643611676028,0.0,2.19722457733622,10,1.00251410154158,0.0,0.0,2.53453173920001,,5.10842592592593,0.5218,-0.807328041571695,0,0.0,0.23963848220862,25.1449270324178,5.38437499999999,1.1428375,11.6363636363636,0.69871047184034,0.67662020396079,0.98408125,16,0.211155417421875,-0.0519126832646507,8.08310137944066,0,1.20135926018131,0.117856121137335,0.0355555555555556,2.98014448782058,7.18596000040676,3.6937982789415,5.02242025869167,1.1981924110431,0.9,1.29928815528595,-0.0750597733060777,1.95171533230321,2.68639065079116,1.17841601215552,52.1535958851311,0.0,271.566854851831,0.0451905680502961,3.0,9.66144836144421,0.214814185312502,1.9862949406954,0.193548387096774,0.781860937770433,4.09365519741528,1
CCCCCC(C=C)O,1,0.0,42.6833431609212,3.37701897368728,4.26199984643629,207.890365448505,-0.0329069842480748,1,7.21779856386999,-1.88981180038772,0.0,0.872908316716163,1,2.60722361215011,2.96649376417234,2.15910961472,0.0,5.32087447336104,1,1.73671194354231,3.33366068968819,0.0,1.6094379124341,0,-0.160664154728214,2.48654035622928,0.0,20.23,1.43669467851065,0.743858617984835,3.615372577408,-0.0735838565698221,18.9633312186901,0,128.24,1.31019550008654,3.98898404656427,4.0,0.505938929114852,0.0368748285119999,4.05366068968819,,1.0,0.0,0.0055285411668573,0.0,0.0,0.460764356309507,0.0,1.6094379124341,8,1.04535185316198,0.0,0.0,2.53453173920001,,0.0,0.517168000000001,-0.212707795322106,0,0.0,0.242009257790828,0.0,5.1296,1.14124,8.7012987012987,0.667384672482056,0.852272727272727,0.975844,9,0.0630990743039999,-0.252250422602564,2.15306642101285,1,1.4305924390948,0.0292027835910998,0.032,2.41490089944097,4.53204320912145,3.63806204724823,5.57434193788304,1.12385618977472,0.75,0.93620850605669,-0.212714126618668,1.94288556022876,2.37077986128135,1.33756203501062,44.2064986882405,0.0,219.249873109776,-0.0146357752667667,1.5,25.9050469529202,0.0728259806880005,2.41287868934203,0.208333333333333,0.590195500086537,2.64805960262203,0
CC(C)CC1=NC=CN=C1OC,3,2.78423933945976,44.5709469838669,2.22660584164013,4.34449561478457,232.126245847176,-0.233295443852028,3,8.26833333333333,-2.01052272460299,31.8514755935617,0.801453415805381,0,2.74462575879746,1.57259259259259,4.82351488757396,0.0,6.41796741189549,2,2.06172524832465,3.61333731404531,7.69230769230769,4.22134425298341,0,0.123806775085845,2.97467505634891,0.0,35.01,1.08369105878126,0.0,3.3762946764497,0.112891630861906,41.0365279689355,0,166.25,1.08710240409578,6.11988524610731,3.84615384615385,0.614726789214794,0.0135063971893486,3.76718346789146,,1.0,0.0,-0.20320132509611,0.0,16.7855295481303,0.740284036404617,0.0,3.09104245335832,9,0.707482277946885,1.0,33.5710590962605,2.53453173920001,,5.07259259259259,0.573784615384616,-0.726595237414526,0,0.0,0.314038857992853,16.7855295481303,6.39423076923076,1.1422,9.14242983808201,0.492901770618816,1.18858420959654,0.993557692307693,7,0.164233006257397,0.119092877720521,5.91277777777778,0,0.902903077481423,-0.379338404246942,0.0518518518518519,2.97313381299581,1.47211151346862,3.83899194918508,2.56052829304314,1.47612072114927,0.555555555555556,1.33828474079196,0.108389512594758,2.00065223417651,2.74134312315601,0.932592910526282,90.3052451682995,4.81460069736923,175.795315839871,0.062063937945064,2.5,2.53453173920001,0.139372860872781,2.73814933319287,0.115384615384615,0.93325625024963,4.01156047495572,1
CCCCCCCC=CC=O,1,1.6094379124341,25.1449270324178,2.17015653690152,4.38753034841775,247.558139534883,-0.0677163332815822,1,6.13563098387503,-2.66486398176709,0.0,0.881071016532715,0,2.88941541988728,2.85323927991,5.29855847667063,0.0,5.49625555684514,1,2.10553953698883,3.31559975536203,0.0,2.39789527279837,0,-0.236105610585151,2.58014813859679,0.0,17.07,1.38211865524433,0.864105551028892,4.31414890083234,0.0243157818712247,24.0323946970901,0,154.28,1.54238123976554,4.69134788222914,3.44827586206897,0.69652359453743,0.0292142888347202,4.28022625367366,,1.0,0.0,0.0085172273360376,0.02,0.0,0.369955921087159,0.0,1.94591014905531,10,0.485172421772694,0.0,0.0,14.5453109518301,,0.0,0.53296551724138,-0.877258223619404,0,0.0,0.231425202877952,25.1449270324178,5.32,1.13607586206897,10.4155844155844,0.528328632095089,0.909990963810009,0.975162068965518,15,0.0619636915219976,-0.250166928514511,2.21457621202751,0,1.38837673285255,0.0078902132170537,0.0114285714285714,2.49281879273544,12.6308700704888,3.65773106824713,9.41558441558442,1.12425923737463,0.7,0.892654471482793,-0.0358870291986993,1.95717198704809,2.5530324788356,1.22430156967664,54.4090394989228,0.0,237.024762971043,-0.0143986452404125,0.5,15.2071904352,0.0802699400118912,2.27288144648178,0.25,0.577754741453914,0.0,0
CC(C)(C)C1=C(C=CC(=C1)OC)O,2,0.0,53.6832310485276,3.19853832184107,4.67657926345696,255.531561461794,-0.0296913196238128,2,10.7510893801965,-2.99655713296082,19.4288909329307,0.729992129372122,1,2.65626708931922,3.61054469009826,5.6373087470868,1.0,8.36755243333427,3,2.09370301298037,3.31336073583546,0.0,4.65989508567734,0,0.245034330959692,3.13963293438893,0.0,29.46,0.821468599102162,0.0,4.02376605193817,0.0666037431528096,26.4756127856703,0,180.27,1.54462025929211,6.27664348934164,6.89655172413793,0.981398523223169,0.0339011946492266,3.54628789108248,,1.0,0.0,-0.0289426247238414,0.0,0.0,0.790081031421083,0.0,3.29583686600433,11,0.961486588338941,1.0,0.0,28.4287424202904,,5.09388888888889,0.573931034482759,-0.276889926109839,0,0.0,0.26140915892075,0.0,6.21620689655172,1.12897931034483,10.2252100840336,0.531991761196921,1.06931925671648,0.990462068965518,9,0.0992313524375742,0.285591728341407,7.79494142101285,0,0.803344781926815,-0.225035747721932,0.0554074074074074,3.1898212745143,6.20975259069923,3.91082019779742,2.29571665696609,1.26992072598929,0.454545454545455,1.37779743999999,-0.129092401284879,2.03695618280701,2.79545882262423,1.01345178024097,74.2164156570192,0.0,230.249760997382,-0.0940339995215349,4.5,0.0,0.329014354280619,2.81369780495018,0.0689655172413793,1.31169310404509,5.85380063611753,1
CC1=C(C=CS1)S,0,0.0,0.0,0.666666666666667,3.00018523240018,157.059800664452,-0.0594653458540211,2,2.08410493827161,-2.54447433722017,1.55073395989728,0.901157536685063,0,2.38159013768064,0.937114197530864,0.0,0.0,3.0601082422438,1,0.0,3.3346791410516,0.0,1.8021222562636,0,0.0679437052729106,2.95418035958234,0.0,0.0,0.691191295883335,0.0,1.72641053408284,-0.599497055906805,8.82520426189009,0,130.25,0.365760577089497,4.83826406815547,0.0,0.0,0.0122587839053253,3.3346791410516,,0.875,0.0,0.0,0.0,0.0,0.388860859154553,0.0,1.6094379124341,5,1.40714731774426,1.0,0.0,25.9505254972668,,0.0,0.688815384615385,0.0458678757005705,0,0.0,0.394678684847427,0.0,10.0192307692308,1.08350769230769,5.3210586881473,0.741339140607435,0.0,0.984892307692308,0,0.0218966156213017,0.133418954429435,2.0625,0,0.712481062758238,1.13843510715346,0.0,2.8491929896703,3.42228142718274,4.26288034009858,1.04278756957328,1.46048468131311,0.2,0.0,0.0,1.64123232055405,2.6141769519517,0.866407779227202,28.8596606964205,0.0,69.673939213613,-0.852724061998744,1.5,0.0,0.0185694698224855,3.18083298720544,0.0,0.365760577089497,2.37841423000544,0
CCCCCOC(=O)CC(C)C,2,0.0,36.1448149200242,3.61042839909822,4.57902383218783,264.451827242525,-0.162265446409943,2,11.3749943835559,-2.38362003658239,10.9998878876064,0.798345859334435,0,2.95633138386095,3.99439767573696,7.8835102275,0.0,7.73285263033823,3,2.25917264405873,3.43627812445913,0.0,2.07944154167984,1,-0.0103216050034528,2.8688900141393,0.0,26.3,1.28274695022072,0.986066472268717,4.57761732,0.161327164615079,41.2061246255145,0,172.3,1.56372187554087,4.49980967033027,6.25,0.781606091132347,0.0318793862109369,3.99172929667217,,1.0,0.0,-0.11546298448102,0.0,0.0,0.542623972647693,0.0,2.07944154167984,10,1.0925122751837,0.0,0.0,2.53453173920001,,5.01597222222222,0.5218,-0.807328041571695,0,0.0,0.23963848220862,25.1449270324178,5.38437499999999,1.1428375,11.6363636363636,0.609141248532758,0.707771098468038,0.98408125,14,0.210460436015625,-0.13361729976794,6.17712729381876,0,1.28051060741887,-0.0450010745678549,0.024,2.7648161677967,7.18596000040676,3.6658279442988,8.63636363636364,1.1981924110431,0.9,1.05667135798659,-0.0099410305172398,1.9396533230276,2.68639065079116,1.17841601215552,48.397455101641,0.0,271.566854851831,0.0044397472085109,2.5,14.7305118398442,0.278832506835939,2.00161447181018,0.225806451612903,1.00827070332783,3.15975890730675,1
CCCCCC=CC=O,1,0.0,25.1449270324178,2.07099662883712,4.04505502878859,200.747508305648,-0.0850078503151948,1,5.84164257369615,-1.95040919486998,0.0,0.877406271524928,0,2.61052448462987,2.75074412635425,2.6329253873913,0.0,4.60534535138143,1,1.70149731600435,3.555533151427,0.0,2.19722457733622,0,-0.228830849127802,2.35253151130109,0.0,17.07,1.35086100096919,0.85544830601521,3.34635747448015,0.0343068272722805,18.9633312186901,0,126.22,0.968028804630018,4.35670882668959,4.34782608695652,0.492951607118798,0.0215120203213608,3.96900162987599,,1.0,0.0,0.0154603492708649,0.0,0.0,0.371027497178359,0.0,1.6094379124341,8,0.498640787331198,0.0,0.0,14.5453109518301,,0.0,0.539234782608696,-0.848215563946067,0,0.0,0.257001743126647,25.1449270324178,5.48782608695653,1.13546956521739,8.41558441558442,0.580383069941485,0.878473321631333,0.978804347826087,11,0.0513871841398866,-0.24816112077397,2.17007716049383,0,1.35819099577758,0.0134845522969488,0.016,2.23707968750775,4.08605771583767,3.64023885545214,7.41558441558442,1.16256330784804,0.625,0.937496393633357,-0.122812021477658,1.93342416101754,2.35228912517316,1.16873795786619,49.3399760205228,0.0,189.940354984682,-0.0197399119044639,0.5,10.1381269568,0.0674158544234409,2.45558270347713,0.227272727272727,0.55456032618102,0.0,0
CC=CC1=CC=C(C=C1)OC,1,0.0,10.9998878876064,3.32753601940726,3.9142849892128,215.232558139535,-0.0886887134105053,1,3.30267951625094,-2.85569224555789,19.4288909329307,0.831704622861161,0,2.68665029941868,1.52321641156463,2.74773955083176,0.0,5.16622151372088,1,1.71424059733328,3.58835434717323,0.0,4.55912624748668,0,0.0122043920104258,2.7914381331146,0.0,9.23,0.894817794560916,0.726807776304455,3.12295957504726,-0.245664407073867,8.82520426189009,0,148.22,0.93520760888378,6.19057152059395,4.34782608695652,0.230023565164658,0.021570029659735,3.76226739065149,,1.0,0.0,0.0826296547860957,0.0,0.0,0.532838958179203,0.0,2.94443897916644,10,1.12342539830871,1.0,0.0,30.9632741594904,,5.02321641156463,0.60328695652174,-0.877258223619404,0,0.0,0.267229715661644,0.0,6.44434782608695,1.11741739130435,8.02286326239206,0.456545278662943,1.12609615617427,0.983865217391305,3,0.0780837029489603,0.109482072493827,3.67549485071806,0,0.886970980761046,-0.157101974378494,0.0477777777777778,2.74809832185939,7.41415934516844,3.86991342604929,2.20562085341007,1.20883017529495,0.2,0.944372484239763,-0.0281770447672796,2.00156699108969,2.61546696646757,0.939380659560358,84.9947495535294,0.0,152.25311184669,-0.198763990116041,2.0,0.0,0.0420693364650284,2.82705978176771,0.0869565217391304,0.761294565405519,7.00378675947328,1
