,SAacc,ATSC4e,nHet,nHAcc,P_VSA_ppp_ter,TPSA(Tot),P_VSA_s_6,IC0,F03[C-N],ATS2m,SHED_DD,P_VSA_i_4,ATSC2e,TPSA(NO),DELS,P_VSA_v_2,P_VSA_ppp_D,P_VSA_p_2,P_VSA_ppp_A,ATSC6e,MWC09,AMW,SssssC,Mi,SRW10,MAXDN,F01[C-F],ATS3m,TWC,piPC10,P_VSA_charge_3,B02[C-N],P_VSA_LogP_1,H%,SAdon,AAC,SHED_AA,ATSC3e,MWC07,MW,piPC02,B03[C-N],SRW06,B04[C-N],GGI4,MPC07,Mv,F02[C-O],MWC04,piID,ATS6m,SHED_DA,GGI1,SpMax3_Bh(e),P_VSA_charge_1,P_VSA_e_2,nHDon,BLTD48,MaxsCH3,SsF,SRW08,ESOL,ATSC1e,nN,T(N..O),C%,piPC05,P_VSA_LogP_7,MWC08,F01[C-Cl],F02[F-F],GATS1v,Vx,Mp,LOGPcons,GATS1m,P_VSA_s_5,NsCH3,T(F..F),SpMax4_Bh(m),PHI,P_VSA_m_3,LOGP99,F02[C-F],MATS1v,piPC06,minsF,H-050,ATSC7e,nRCOOR,CATS2D_00_DD,ATS1m,piPC03,P_VSA_charge_14,MATS1e,IDMT,Sp,MR99,P_VSA_LogP_2,MPC05
ATS6m,0.2943018899297583,0.4938728155654045,0.31406339917751114,0.3794692727732272,0.2192025928173342,0.31970207004204565,0.23882921014547903,0.13363311292044652,0.3581082395869299,0.6224718294065237,0.12626430714579087,0.06040944009970127,0.35616479560499503,0.388703060658835,0.4865771714597485,0.29522165003126283,0.08701842054484407,0.3355475690246614,0.31511912220903404,0.582946066788222,0.5788138169260131,-0.1985990403043912,0.038148246836122446,-0.24129913243640627,0.5485867653744134,0.0719398329304537,-0.11234005453796228,0.6937590694414909,0.5775729592761577,0.6610391375852953,0.22341020761774003,0.21944721337223375,0.28099864097835425,0.11578417320769688,0.0830208919424667,0.13363311292044633,0.47140476557458677,0.3617869092612756,0.6001775841962985,0.8349072123284129,0.6704117139727548,0.25709559754263756,0.6227651793216205,0.3625941768958174,0.6997226074627508,0.82026087349784,-0.08415434259184548,0.4413896477550977,0.6501163150527495,0.7038625401840998,1.0,0.2954744468793276,0.5009168610289217,0.6715406584756899,0.16738210992558777,0.5773017184249506,0.12264236180188508,-0.5242730074906191,0.23340588329892595,-0.11937194133663181,0.5773622537701097,-0.6063131902987061,0.08088497662308668,0.25532796216468323,0.34471510984482157,0.41919726181755707,0.6738751949964894,0.6242385124037744,0.5844357262163868,0.07400852965767443,-0.12062604511332486,-0.12613900010558676,0.897235694348772,-0.07055545622451145,0.5441125953916267,-0.15016338949414082,0.04379488080318909,0.26201020063146885,-0.002423270971018948,0.7358735888356616,0.5526246429212706,0.23865828536434,0.5204211412887703,-0.07239408704409538,0.2588064411746622,0.7164304951521414,-0.14797255403349602,0.09260921639521051,0.6694209823449544,0.2133523504584206,0.12320036253023171,0.6876572238414964,0.6415392978898828,0.18332414692721277,0.28439671765112384,0.6643971735902787,0.8718321636401084,0.8831640901880675,0.30784882996275115,0.7654672485906375
SHED_DA,0.770095715122495,0.5904418123921918,0.5736536253406782,0.6467551786775831,0.5667089937068568,0.7250375431781059,0.6387525784096931,0.4742253542039079,0.4278955981847258,0.2880206431327412,0.7144806908311244,0.3830697370752696,0.379071313635373,0.7670589049094709,0.49674907887044134,0.7682526017230492,0.712529827608624,0.7913350628508516,0.6655603682344141,0.4154332085828802,0.26501454436682126,-0.003047250342387127,0.035439902594313406,-0.003490062037429057,0.26018206581567477,0.3089985436912814,-0.07544799385316156,0.29847004797864424,0.2666242298681223,0.2677367440512289,0.4657160830565691,0.40567535123089793,-0.15556627662928896,-0.16507704250910293,0.710495815366236,0.4742253542039079,0.6104893815568532,0.5392680616292279,0.26953255602941184,0.3550077114934015,0.3214003450785732,0.4064368433150768,0.275142138682531,0.43322995898093447,0.37293594373361205,0.30046061111993877,0.07457843008929631,0.4185830942306376,0.28005405980241976,0.30737513631531393,0.2954744468793276,1.0,0.3792485437840725,0.17187432994089544,0.6589865558727904,-0.013896782675544514,0.7675478094982653,0.31852133361203155,-0.23253478652650503,-0.07898211508383055,0.2663519960147158,0.167509552612685,0.3388632701717672,0.4952631667469489,0.4904362839079147,0.00856571556498328,0.28305780940830194,-0.13176784148662354,0.26643285065984224,-0.009558903606397488,-0.0777522275401068,-0.29159784529605687,0.23576532436539457,-0.042979968683013084,-0.3278782116774084,-0.2340714926740117,0.22138305458448385,-0.17192152631667637,-0.043129644708660785,0.18260259864915399,0.003467508711981321,0.5769692503369797,-0.32644489786853004,-0.06280433525313454,0.24503316959339044,0.29029626604018877,-0.07324856493695342,0.7500581749069554,0.4088834538939318,-0.1277073472542964,0.7793623547676258,0.29680284253500167,0.290098130273855,-0.014133201283024466,-0.11533309359497226,0.3036766293492956,0.18761141080392374,0.2402025239601803,0.21211211670384125,0.2951339303195767
GGI1,0.501636734465943,0.6067937623971401,0.6062907843094137,0.6270980268021806,0.5639265210816244,0.36918002044847037,0.5034212224535891,0.35917013669970715,0.3941113947424228,0.7243508314628213,0.21831284477459503,0.3785463963251381,0.5633331950090108,0.447057683750123,0.7393236787796893,0.5007738645903845,0.18973801717738875,0.402943468481355,0.3660871987164965,0.5131470137699886,0.6701884112024228,0.018804188259670816,-0.33475302236705257,0.11593115499283779,0.6771142648581132,0.544108678938393,0.3053300157374716,0.6587096076752349,0.6766497391276264,0.42395256748796006,0.33657984039820776,0.27064415600671476,0.3759740485730763,-0.25676803547866134,0.18451720787964862,0.35917013669970693,0.4695363721937755,0.5329143780775022,0.6703633155218652,0.7171788607820834,0.6644919445728481,0.3085293449566662,0.6808241551811309,0.36675886896938725,0.7055795654257345,0.5582329699666284,0.16609578686439616,0.38765346192058786,0.6769813476770727,0.5549627521883055,0.5009168610289217,0.3792485437840725,1.0,0.38980982704986816,0.18652541456943064,0.2560583914599074,0.2248287647257505,-0.20143361711972727,0.035594121633808866,0.3067971844405611,0.679870149544449,-0.4141772748922271,0.49658107465052437,0.33328820491949046,0.410097577301483,0.21041189583680897,0.47043429358776445,0.2099306794095439,0.675484591194525,0.24051765944632042,0.2689011441956499,-0.20383336700798732,0.5665607420323446,-0.017521987002854896,0.21532431822361708,-0.17603908000543894,0.154442361046819,0.3572293346728563,0.2597963899580151,0.5193418000849123,-0.05480508663059264,0.4228067889090412,0.23762367505124224,0.3142481468127561,0.2102973504915322,0.5096855397495679,0.24541568487311063,0.18922141395353967,0.5280928354236883,0.03101727643371143,0.23997682724714553,0.6320803593135668,0.549285133967703,0.23679685154619529,0.04734971848697255,0.5388537873378695,0.5233749392587613,0.5613679609541787,0.06768379455848929,0.546438697610922
SpMax3_Bh(e),0.15843034198249967,0.38464279905902543,0.05040161856269551,0.18932918242624544,0.04548539286564928,0.17816018118536633,0.044537406989964605,0.19167802805296144,0.24104672149832176,0.6503634023656151,0.07807134490963132,-0.07027281226508705,0.224857049113942,0.2444350102659304,0.30504576289759844,0.15622706121238564,0.09113211304271299,0.21894041745369078,0.21169241363666425,0.3480665594998221,0.7947952268457709,-0.5291839787928743,0.07974294149099295,-0.3448313398881195,0.7774999312194398,-0.05978185273368693,-0.15773995136096147,0.7984012202651193,0.7862716477872677,0.381353863060018,0.112922092424671,0.19463444731034782,0.3891600309778673,0.44458745363297214,0.07900034465459785,0.1916780280529613,0.2660392208613932,0.27630252437710806,0.8040107045220276,0.5845071003683164,0.7261566739934907,0.2205966282348355,0.8063433408905918,0.24811439129930515,0.4624228654638176,0.5833685176665274,-0.40877482621743555,0.39963565537500034,0.8171525481140213,0.6478181766807076,0.6715406584756899,0.17187432994089544,0.38980982704986816,1.0,0.17005174245321567,0.4784434055493757,0.08774230535467942,-0.5301725514720793,0.44149235898786776,-0.18175447411593482,0.7892165954390647,-0.5005552613453856,-0.0422183891291006,0.13019252855725144,0.18718565791106914,0.684782675779281,0.6267995128664393,0.6409136425713917,0.7937203197196098,-0.0359111074389102,-0.19064874240816662,-0.020767411086835434,0.7609634875732062,-0.31885633023411775,0.4840245546252355,-0.08960228139456215,-0.04955209028925008,0.3943560284333125,-0.0417955161347053,0.8768747581854096,0.4513548281601517,0.14156043950345798,0.4200995372911453,-0.10299471478067522,0.43869648777915166,0.5991188871630225,-0.2508245817626372,0.04629767654068403,0.37727578690655206,0.20154942281164723,0.11300096105462962,0.570144169711319,0.7317925986565302,0.047603129547323264,0.4805833729430502,0.4077108070174198,0.7700521690177037,0.730120816657458,0.29075327543621515,0.6919709453936715
P_VSA_charge_1,0.731974425805613,0.5240183795159821,0.2919398499920547,0.41735738333536176,0.6050982572862413,0.5208018057181144,0.6256864329202665,0.23934670725451357,0.0631623793602383,0.1221639894240084,0.7376436139428588,0.045188598157085785,0.2616570552065929,0.6088686360769482,0.3526374711757566,0.721995546526713,0.9343169530993582,0.7634677323736051,0.7405904691909662,0.33256185647039904,0.1637774687706953,-0.11827784317353231,0.07151689088079852,-0.036574717439010494,0.16265874306339748,0.1612605373303023,-0.12736526642215773,0.20568914579874378,0.16149613284131326,0.08030012995052539,0.22979367801931752,0.10692612820520636,-0.1664117643192693,0.06236382950992888,0.9367459994102659,0.2393467072545135,0.41719114910255717,0.5253208303677463,0.16611419195661797,0.15856410061405787,0.14457943133187148,0.0774278047132805,0.1681973791471341,0.11170354570954569,0.18630695528219238,0.10944975690343514,-0.13050095585141655,0.5568174350863428,0.1689211836470709,0.12360277955815034,0.16738210992558777,0.6589865558727904,0.18652541456943064,0.17005174245321567,1.0,-0.17103307034340695,0.7985515970684381,0.31456612928479777,-0.18128398146544344,-0.13522590668932113,0.16507144855787187,0.27472128466686535,0.274726330650877,0.08292180530974788,0.1509468242955933,0.011566179157248951,0.12760560207878913,-0.07179710799768203,0.16294950712908549,-0.055879961883252005,-0.1289896060934232,-0.10435756372469734,0.1319384510038627,-0.1636584803222836,-0.3501123500052743,-0.038729350018110925,-0.040076550524600386,-0.16453285157386893,-0.06780273106608838,0.1457199102841877,0.06471339076915085,0.7061034614452029,-0.38770058797893137,-0.1084972629665846,0.23471364485732643,0.1169785638296519,-0.15013172094215532,0.7720078630532922,0.2562237820884724,-0.06622784900546629,0.8672561249762691,0.09385739960535884,0.14625791496037302,-0.057060523005614934,-0.1839345467892931,0.155329349100671,0.10988701319762605,0.1013264380909704,0.11246363278155891,0.15136977480343555
P_VSA_e_2,-0.17602414248854253,0.06742042272429602,-0.02880468209695727,-0.05630634187800814,-0.2083641330447414,0.08838717106137761,-0.17259372450025795,0.06059934336132933,0.2486781917759727,0.4673444323311615,-0.14567202579260044,-0.050079591762338255,-0.07931471553192027,-0.04326551269316323,0.080414849546984,-0.17587781648735784,-0.2341528278447981,-0.1143464094719981,-0.13211736488218004,0.19182526446857734,0.4796607528119072,-0.10520694853644687,0.12903388002217814,-0.5055472789236707,0.454682043172174,-0.2331555762010824,-0.1712718809370234,0.5374673975889462,0.47804384401424405,0.6427363564383465,0.05333294247571556,0.17403583649342824,0.19275599372336638,0.07015816799882242,-0.23971310686443473,0.06059934336132917,0.1322337534716183,-0.0958420169496744,0.4918569519873352,0.585223704075042,0.6054778148319926,0.21927792952047026,0.4919296431036999,0.28368609291361596,0.5275378278649175,0.6628715358522094,0.09580173760702766,0.12243467842460357,0.5143040064872594,0.7289776093120506,0.5773017184249506,-0.013896782675544514,0.2560583914599074,0.4784434055493757,-0.17103307034340695,1.0,-0.16569492708325967,-0.5558770706574181,0.15137869206714652,-0.18388393489428767,0.4690243444347816,-0.6802095488066737,-0.23722885474102265,0.12145120943944435,0.12303780410950821,0.6565661111426926,0.6854339993366788,0.41056914616812074,0.4799337457946994,-0.04568890820225083,-0.17424898787956478,-0.3848424306803393,0.6425235119093526,0.19114072220241263,0.5740857624809246,-0.3444110676315202,-0.0023655127172616864,0.20145754001162788,-0.08668110317840101,0.5184166238808394,0.16219423322954557,-0.226794415429376,0.5707048813659353,-0.14177882618663531,0.29334432162621216,0.6922186070197343,-0.19851347562370958,-0.15854442236332844,0.3065204815543038,0.018794197935661623,-0.19543965928639725,0.5505817474420052,0.6511978222047238,-0.0346652829957346,0.39350752335293954,0.5255472768643336,0.6468768864795362,0.7316754110345597,-0.012420359137725781,0.6455185957457878
nHDon,0.7337574273008044,0.4324113360588142,0.3841827010567695,0.4772883975288231,0.5505798290403134,0.6317366730001744,0.5920694670360542,0.3622968949659856,0.3197500184049254,0.0990759952490775,0.816171593344226,0.421586888945763,0.19704198945758164,0.6906614779187698,0.31409717530160614,0.7258489368311767,0.8913921979274775,0.7589277883530151,0.5616535971388796,0.2604533697905489,0.10940367321448628,-0.0639810098424131,0.059222280132401266,0.03342634140528201,0.10974659098049366,0.21035995552303857,-0.10404735881830766,0.14992254291697565,0.1110135273057576,0.13494241512488256,0.3875299330783336,0.3990945347614163,-0.25311510120954667,-0.023981887136692023,0.8963756458478578,0.36229689496598544,0.3273239372713638,0.38154340772761547,0.11167381409882735,0.14840216736064848,0.13489645484962093,0.3795549824787099,0.11446581063324109,0.38509097466901715,0.2000253062218997,0.12277464523819688,-0.06159642722312862,0.25675988463391186,0.11586298590250453,0.14452284152953127,0.12264236180188508,0.7675478094982653,0.2248287647257505,0.08774230535467942,0.7985515970684381,-0.16569492708325967,1.0,0.3988443120956064,-0.284251712676202,-0.10955766193497248,0.11189872268748606,0.2995527895634574,0.26635632117771024,0.4370280730902679,0.3117281524495888,-0.08278120324945233,0.137069930155394,-0.198206502443212,0.10958878750196602,-0.04484325927732268,-0.10634383618139782,-0.20629206008971096,0.08538516932693609,-0.11749486693620118,-0.42239855410030663,-0.05199182762358332,0.1654828668638272,-0.24883517897893784,-0.05658388051188209,0.05579530970729867,-0.056414822981215876,0.4977578511183672,-0.43544601674244815,-0.0877706162182083,0.2547372814275257,0.13888146424065972,-0.11303151343628612,0.9770588057811526,0.2197252919475974,-0.20796365513972878,0.9460324477233404,0.09307311241068433,0.1314479302190323,-0.11530164204165835,-0.24752902398617796,0.14882160623152713,0.05632826339401928,0.08501011287899642,0.29135598064936,0.14012343219134368
BLTD48,0.3771518627600549,0.07065663321931662,0.23416100416744975,0.2579645447030778,0.20341700441232788,0.3919594061795894,0.2745904023105393,0.2686331174959965,-0.002993901343941549,-0.4593974952195417,0.38771700296446837,0.14723747747997099,0.03085374785282956,0.3833696898530928,-0.03393244908262613,0.3765526152852425,0.38061233123298366,0.40709567711769884,0.3546959932493951,-0.05766922308534563,-0.4390152866154869,0.1268771317169075,0.10645986750556193,0.20875120673071992,-0.4250329821733278,0.15506472850237568,-0.1206281487934245,-0.503787353149937,-0.4362003582830782,-0.4049779815663197,0.1691633084108832,0.12684657153472714,-0.28707686211515837,-0.20859507010170877,0.3883823907433397,0.26863311749599655,0.19702787515076867,0.1549762571079522,-0.45124362978924526,-0.5127095516394439,-0.42230642295024884,0.08569013541635645,-0.463512998542431,0.0134431727361271,-0.3211172019848892,-0.5043005468083279,0.060956013601352985,0.0694514994311135,-0.47704035217945684,-0.46854604968116226,-0.5242730074906191,0.31852133361203155,-0.20143361711972727,-0.5301725514720793,0.31456612928479777,-0.5558770706574181,0.3988443120956064,1.0,-0.37190127420788693,-0.10435442609786733,-0.4401600330367157,0.9110032181385578,0.07106866183110064,0.18475530848901658,0.09539448324751473,-0.5428996354859981,-0.42757399618212927,-0.6779319564863601,-0.4413178116091503,-0.18318333201987091,-0.08266636467351168,-0.003768872319822323,-0.6428170650858228,-0.051062285756561875,-0.9700746808930782,-0.06586264600908562,0.08488991540771627,-0.3018650874356088,-0.09515123181453529,-0.6011254358532451,-0.4664501566944806,0.285771687623644,-0.9057702847268743,-0.12473632074298645,-0.19275333151265198,-0.44502094422603733,-0.05997490466523768,0.4051141512666924,-0.13501230891680438,-0.07699124556810988,0.39671156259124435,-0.45430544842936793,-0.4422443869458043,-0.04554092707617627,-0.37994150523307524,-0.3698897386239595,-0.6662928199698179,-0.6485323216290014,-0.07224957454791128,-0.4750420607553714
MaxsCH3,-0.3267787413186517,-0.09711314721846874,-0.3880235751412806,-0.2932627291500317,-0.2947084395440337,-0.25183329565000384,-0.4293198856943088,-0.2661784985456464,-0.06891187898210245,0.04206854075266989,-0.3029945355247808,-0.30729879517026526,-0.18161839428642368,-0.2287601125032622,-0.20257415015319785,-0.32917337921180273,-0.26672905768720456,-0.24490814536241193,-0.20181127841545746,0.0018795216828768233,0.13967484232374533,-0.40189811755009497,0.19572055508162242,-0.2080294370246219,0.1307784544182457,-0.34597047068368925,-0.23692480695384507,0.18121046404709193,0.13671023904054017,-0.03754689903418743,-0.21348733381983676,-0.09856840184358352,0.7311117468875116,0.6519369210621658,-0.27184110867767364,-0.2661784985456464,-0.11195070586829961,-0.18342458021287536,0.14554790464278797,0.06063349766854303,0.04148547717422571,-0.08414725724583443,0.15136272871446532,-0.044302988661696935,0.07261408312161882,0.0876283313180281,-0.5518864436078535,0.04457782324832276,0.15635328744330268,0.000888928655316114,0.23340588329892595,-0.23253478652650503,0.035594121633808866,0.44149235898786776,-0.18128398146544344,0.15137869206714652,-0.284251712676202,-0.37190127420788693,1.0,-0.2514564549776578,0.13850028243989584,-0.23492393212188498,-0.394018243360252,-0.15670158589555136,-0.062323202549779376,0.1598220117992303,0.04436013879624308,0.6445670169922948,0.13897752177411907,-0.21272212535793344,-0.23960345180632608,0.40509854180520455,0.34195761708418854,-0.2810497672065774,0.37766481489583587,0.2657159385542598,-0.13205211359746255,0.7626734232599319,-0.13133108294114787,0.3289669758363532,0.38571020356012053,-0.2651727326638979,0.35334490183353684,-0.20249528429011107,0.052580253114692485,0.04783341357077369,-0.26964762329735487,-0.29504145998470516,0.06487267106087372,0.18289761872342725,-0.2741595847759484,0.03363361468655589,0.0747960694734547,-0.06700060247937331,0.38869846462742774,0.08162798151023654,0.3886540124983383,0.2659884162777667,0.1428063647796047,0.12580751977951882
SsF,0.152774684317339,0.08611894275787293,0.38223754666937604,0.37623854179556676,0.23866290842833893,-0.1900027343786261,0.24632368031253352,0.049093578587391946,-0.03377813308807838,0.17036767877591874,-0.05836853632226034,0.538461163900709,0.4958248656802021,-0.1690162637155349,0.4769414750729616,0.15053324938830379,-0.11142399688426087,-0.17050084739350557,-0.16360283784026108,0.013274104589330014,0.06929975158955366,0.23302048280088586,-0.9044616025878124,0.7043519124744457,0.08898665759117151,0.656396908227113,0.9756056479170477,0.08283800579844251,0.0732662668566651,-0.06047463841216029,0.04788259572689579,-0.06578716416850117,-0.19175708106487593,-0.4675257319135361,-0.11202118766057063,0.049093578587391815,-0.09137651116940912,0.2827885601517338,0.06295156189197444,0.08771784181108952,-0.0011637898655662681,-0.06303654403422432,0.06909628386538229,-0.05364457052914933,-0.031868473148553476,-0.11688577190375955,0.26037609437744863,-0.16423743974027263,0.05292825359558368,-0.07779135575545867,-0.11937194133663181,-0.07898211508383055,0.3067971844405611,-0.18175447411593482,-0.13522590668932113,-0.18388393489428767,-0.10955766193497248,-0.10435442609786733,-0.2514564549776578,1.0,0.0821502669794261,-0.13311628085961805,0.756670832445566,-0.05184825861261695,-0.02735408137376374,-0.11503657449623143,-0.17825170458709358,-0.2420399638863372,0.07107770809883189,0.2995948905084416,0.9305712478767582,0.06316887984209942,-0.15250155237793736,-0.03877701953400128,0.0972907381358571,0.10185531871483823,-0.027499487421209338,-0.1936483168353308,0.7869051485151803,-0.08532480175125538,-0.09834387441146325,0.19376012397383252,0.10673802081031149,0.9452369099270375,-0.15741181823350245,-0.15896499678618908,0.8372062900594607,-0.11578109311420223,-0.01980251439484062,-0.07612597311052659,-0.11317660917362604,0.0547245178210085,-0.05528030846127478,0.349212492491754,-0.1488168556516028,-0.015082085653282352,-0.19163947017250668,-0.1691260587909115,-0.12215336345853917,-0.1733781056380524
SRW08,0.3046181399934436,0.4684496561144761,0.33965673433074894,0.40249933869985466,0.2628447610469315,0.2588206300144173,0.278552703639216,0.37768780723156403,0.31959751451622725,0.9098006645580251,0.13259924306701323,0.13990209550968247,0.36898267698586834,0.3225899981645188,0.5207730109108197,0.3050081341199015,0.12459814480201015,0.28152067662017244,0.27491827375476746,0.37069371349805436,0.9975886826802982,-0.24984710395165705,-0.1146741147375261,-0.17443989990089476,0.9991607185181168,0.2973297074615652,0.09060452682454542,0.8676515184604655,0.9971280868208915,0.46683973398428297,0.22702919717037628,0.2578017367463535,0.2525153488734342,-0.07594919529489401,0.10761330898125172,0.3776878072315639,0.34601387581052234,0.38367422500604187,0.9971031155334886,0.7059766311716722,0.9345886721142933,0.2981678815370249,0.9978263425761437,0.32583900304625124,0.5964745613214926,0.6621491448364536,0.034783831999842224,0.3992763885339047,0.9933661388280429,0.8011683848303963,0.5773622537701097,0.2663519960147158,0.679870149544449,0.7892165954390647,0.16507144855787187,0.4690243444347816,0.11189872268748606,-0.4401600330367157,0.13850028243989584,0.0821502669794261,1.0,-0.5699166909663256,0.23028427369416749,0.21961313294886248,0.24406235387703262,0.6567118003807569,0.7219232546146994,0.37106392326931004,0.9983797201962992,0.14954657943704727,0.0606970517024809,-0.28616092915957314,0.6904442118554411,-0.11130000155895922,0.4182694975604243,-0.2662634557491707,0.0556130101922922,0.24601143544527124,0.07904384945750874,0.8444180546587723,0.12841122695182794,0.27169682107328585,0.39687728804914546,0.10806675882126704,0.429252120879401,0.7039835910316103,0.04869518324632072,0.04806074950246829,0.3893868737234751,0.07099571907630106,0.15673214267567362,0.7746691065651815,0.8438541888258175,0.15151053679711748,0.27375751060431286,0.4371130446992758,0.6734602612950347,0.701427967609744,0.12174161907914054,0.757357611052597
ESOL,0.23869470165097711,-0.05743002072286061,0.01872158568475142,0.08815034922202843,0.07503702669068114,0.2172816022286409,0.12494433710560195,0.12079688282615213,-0.17021650971555366,-0.6322029351224256,0.29001361719987495,-0.007338558208630386,-0.04241065860020168,0.2223821132554038,-0.1953392620539747,0.2354735257507198,0.3195488373554189,0.2750648132900453,0.2529979264578351,-0.17412297111892094,-0.5709139600229257,-2.9228381352066782e-05,0.13895624297036308,0.23976958979398721,-0.5553947659422442,0.0385009833978377,-0.14280709539279438,-0.6111010606785571,-0.5720462573177598,-0.5934062510927245,0.05259834086694919,-0.028928827166878945,-0.24500352404791528,0.023099641836128955,0.32659339786816083,0.1207968828261522,0.03644127003536341,0.06418415639595901,-0.5824090854724062,-0.703148889946778,-0.6103764078684333,-0.0780072857338994,-0.591883989557569,-0.15629318887484345,-0.5453371519887502,-0.6755794768433582,-0.163176119335153,0.0008091032601079882,-0.6077569191595789,-0.677685103854051,-0.6063131902987061,0.167509552612685,-0.4141772748922271,-0.5005552613453856,0.27472128466686535,-0.6802095488066737,0.2995527895634574,0.9110032181385578,-0.23492393212188498,-0.13311628085961805,-0.5699166909663256,1.0,-0.025831164180154628,0.0035932766431727324,-0.04330919299715982,-0.573357325889299,-0.6075188194730977,-0.5822395255601622,-0.5742646796303431,-0.26390700913099835,-0.10880784620569,0.22111588015836792,-0.7314306116760844,-0.19134797310252552,-0.940956324896107,0.1001944499240414,-0.022362833218115205,-0.2490172910558669,-0.11637916125693878,-0.6398057698904235,-0.30526930045994416,0.21498220878285787,-0.9312588172949695,-0.14967079132848934,-0.25456719206059264,-0.6341268870373459,-0.09221858255432487,0.3138764577136277,-0.2623355602413782,0.02373232582440481,0.30893107184049867,-0.6393665234086208,-0.605593948739883,-0.02110017771278615,-0.32970463564651153,-0.5360844307973892,-0.737914068916618,-0.7768126821017042,-0.02321911351908232,-0.6369876502590667
ATSC1e,0.6054462417551904,0.5413727601040971,0.71675448275347,0.6891515642383862,0.6618202891661791,0.302071745241,0.687510394969868,0.3630646532980396,0.1221542628618015,0.3387224460487729,0.33813883293893876,0.5059262073638154,0.7869161967749442,0.3446493777929593,0.7616906141332672,0.6067834463918697,0.3160565400567186,0.36408249150581007,0.36780226515291814,0.37376061442948577,0.2192143562255957,0.21553265343205422,-0.7219133552315974,0.5219548790787145,0.23284348995342977,0.7498039970755099,0.7568267482560501,0.27896918198209236,0.2233071676785389,0.03907306699635993,0.34690948954372613,0.09609136732010777,-0.23319172639510402,-0.5125599654030812,0.3154102397519113,0.3630646532980394,0.31807967945143645,0.6969398527163291,0.2161023015737363,0.3040317252343749,0.18207924060353287,0.07508761327656406,0.22381203460427185,0.09446248541499008,0.2086977248903367,0.05350660959462638,0.30253956783599306,0.18959508127761054,0.2128174843511379,0.0783812579985854,0.08088497662308668,0.3388632701717672,0.49658107465052437,-0.0422183891291006,0.274726330650877,-0.23722885474102265,0.26635632117771024,0.07106866183110064,-0.394018243360252,0.756670832445566,0.23028427369416749,-0.025831164180154628,1.0,0.1322426477146064,0.2604396008012829,-0.11748949741543548,-0.009028723127604232,-0.27687833633636055,0.22159999894475724,0.39336666468686693,0.6691775777045055,-0.13968330409413474,0.0063849788408945765,-0.018353675141744887,-0.08566214405075893,-0.10572047928656537,0.03601473531167044,-0.2727513902868564,0.6039532823441275,0.07732800068468491,-0.02918220367498628,0.6193294157154686,-0.07851647346069326,0.7475170608407419,0.021085727680769776,0.019085206405479456,0.6193377287755888,0.2500950118858892,0.27495213705401417,-0.07924259666265053,0.31019996828400714,0.24394885732459703,0.10930373423492398,0.3347907109772985,-0.17841179623542783,0.12601512938623824,-0.06636063777574545,-0.01107741579731338,-0.06148754825203816,0.017014987642971498
nN,0.40207028577492454,0.3451072724532889,0.549136423595143,0.5328570782247622,0.19475405789172484,0.5681742884859476,0.31495066189331095,0.4533685705515591,0.8726779616906885,0.2396928861673952,0.3014760065997364,0.7160996545581652,0.24114503080760855,0.5769119798031728,0.2930683747217129,0.41898047344245726,0.16898113496891962,0.4353482120938411,0.23091142502495263,0.3524120433403666,0.22491083202206352,0.015099993616859589,0.03106232037561792,0.05363849370081291,0.2141187730337595,0.12135502436229294,-0.05288456021104394,0.23039002866466263,0.2288520499268408,0.33063016297795156,0.33990517375603113,0.7537245409602276,-0.007992430337587793,-0.20980844397400977,0.16878995942291183,0.45336857055155894,0.4620903344636048,0.16804401615747372,0.22921591599374966,0.3327922997835824,0.32050469565325357,0.7767212368197335,0.22787610056644994,0.7236224373603863,0.3904687064754311,0.3471404451644572,0.12897387503895216,-0.08500546465269272,0.23799366262740088,0.36541871048252467,0.25532796216468323,0.4952631667469489,0.33328820491949046,0.13019252855725144,0.08292180530974788,0.12145120943944435,0.4370280730902679,0.18475530848901658,-0.15670158589555136,-0.05184825861261695,0.21961313294886248,0.0035932766431727324,0.1322426477146064,1.0,0.6237661149953565,0.003677429690893363,0.3311068686974873,-0.14084740352562883,0.22577313894303305,0.0551911296563025,-0.05077168031737332,-0.28695000918006497,0.2219098896905735,0.016844553115143646,-0.17718398857838843,-0.26563102358436413,0.3465201710161284,-0.049797130280777445,-0.038602999710941374,0.12585415042088724,-0.10932945630213416,0.011941564620306488,-0.15016839897310247,-0.041819223229052634,0.11537149318238964,0.3479455178570301,-0.022444508936659995,0.42002162495253786,0.32559675944690736,-0.178296036389943,0.32400059157002176,0.2616783622392585,0.31527300306552447,-0.10110241997388612,0.029868055644179718,0.34583033380247563,0.18015478993247006,0.28071332592584425,0.19844122014076812,0.3123926432592895
