,nHAcc,DELS,nHet,P_VSA_v_2,piPC10,T(N..N),SHED_DA,TPSA(NO),ESOL,P_VSA_LogP_5,MATS1p,ATS2m,F03{C-N},MATS6e,ATSC1e,MATS2m,nC,C-001,PW5,piPC06,T(N..O),SpMax1_Bh(m),MDEC-12,SIC5,SpMax4_Bh(m),MATS6v,RBF,O%,Hy,P_VSA_charge_2,SpMin2_Bh(m),P_VSA_s_5,LOGP99,P_VSA_LogP_8,AMW,P_VSA_charge_1,GATS1m,ATS3m,SIC0,GATS2i,minsCl,minssO,MLOGP2,MDEC-13,DLS_cons,LOGPcons,B02{O-O},F02{C-O},GATS2p,BIC2,MDEO-12,AAC,JGI7,P_VSA_i_2,MATS4e,SpMin4_Bh(m),Mi,P_VSA_charge_14,N%,piID,ATSC8i,MATS2p,CATS2D_06_AA,GATS1e,MW,P_VSA_charge_3,JGI2,ATSC1i,LLS_02,SPI,MATS7p,P_VSA_charge_7,Mv,CIC3,MPC05,HVcpx,piPC03,MeanDD,GATS3i,DECC,PHI,MATS6p,C-003,CATS2D_05_AA,ATS6m,nN,B01{C-Cl},NNRS,CATS2D_02_AL,ICR,MATS8m,nHDon,QEDu,GATS3p,B04{C-N},GATS6e,SpMin1_Bh(p),P_VSA_charge_6,minsOH,GATS5i
GATS3i,0.057226565437344,0.16292903436697556,-0.0024177189911771635,0.08381738743875997,0.1353761397853723,0.12020887287302459,0.11397453791226249,0.13321367543570248,-0.28772300372507165,-0.029930507210277853,0.4458484817265172,0.3939180986928713,0.2487386919792009,0.04535031385736254,-0.01707658924547134,0.27747672323922623,0.3980065211707225,0.2995323710122956,0.36665696937779035,0.35983593248328816,0.15486517135873235,-0.0738394486291425,0.253716025788215,0.41389818831806807,0.5129740307632611,0.09919504807816601,0.05246124961487903,-0.25140034577907566,-0.17289940348866265,-0.022322822635468184,0.5860666832046437,-0.06429734827006016,0.1928849562773746,0.05070544887004928,-0.39188081046334144,0.12003369894302618,-0.18909670224664277,0.5711709341332067,-0.3412987009703278,0.1857620619563123,-0.12393890623187026,0.04487488099719415,0.0798573250090559,0.3588581682104544,0.2894462968091912,0.23645505143390927,-0.02649174831803119,0.13523126704018648,0.13059447420106282,0.27569963531312675,0.010334675123031248,0.20030510665323287,0.11009076477131569,0.3132216376500122,-0.1397096497945569,0.4476141699725855,-0.28341630065945256,-0.1221707160820402,-0.10335856119363013,0.39312267989074684,0.13066316685364585,0.3497637296952051,0.11138800833002865,-0.3474749299406599,0.2677407773372655,0.04672530716200285,0.4595103738655,0.3299374024493466,0.10511799777351567,0.35604769780855444,0.0029740577786861937,0.14396690913572652,-0.2848243358732605,0.2535889934110245,0.39497198671966677,0.36633397148473834,0.5213565492741208,0.3088476886624431,1.0,0.22518943357894097,0.029964255068955614,0.12130902052592496,0.24834901081259822,0.12970949414813826,0.23592488922473637,0.14032037832472605,-0.01085793499427948,0.30624581866177897,0.1864395476289228,0.3034972738353696,0.08376565967455206,0.0785658573341064,0.27553186630916415,0.9491727080732985,0.17872687077929134,0.1822588888531374,0.5732853778048547,0.16488953262916578,0.10151673634577665,0.3051424515099634
DECC,0.21648411109777915,0.28484079157650816,0.1232123987705403,0.15793987937914336,0.4378374016109513,0.1918478599151826,0.19967577676175735,0.22570057663216272,-0.5107292381484175,0.067330500053719,0.19233649977706457,0.5122555377237826,0.1626074392120036,-0.11378217760829239,-0.014690774422270654,0.018431186662248078,0.734416162496139,0.21229912682435864,0.5009357155280708,0.4922687537159639,0.1787781514199141,-0.07993308558198627,0.48837017526425874,0.564576791783637,0.6999945593541086,-0.21766244958358985,0.636963333562024,-0.13462087277264026,-0.2010375238628351,0.14291883493503207,0.6374716383612308,-0.030582948218314848,0.5273855165634784,0.021127981638237456,-0.28885931594949066,0.14549605060781726,0.0007528075261079235,0.5885572759957822,-0.46455778711328644,0.33286105349142464,-0.03548930093527421,0.35233309863933043,0.5340617154520295,0.10696593189347317,0.22547992482683898,0.5677217814877581,0.27273701854674715,0.3417646299729288,0.2804954565217854,0.07330069520379989,0.26928318373131294,0.04973019778866502,0.5336785311498851,0.5237224765009185,-0.005115559669729897,0.7332122336686852,-0.20360135932359638,0.16526338964380624,-0.1577449877300165,0.5095753068442939,0.6668417480401481,-0.01946179935294083,0.09306504430528227,-0.2640416123570212,0.6512154023448542,0.11129803210817724,-0.014790690272363101,0.6343231019873627,-0.11920104085529079,0.6450965977449388,-0.1773697109645154,0.20593192151452375,-0.2204247049447859,0.22672393311234998,0.5450038973193654,0.9122544215155055,0.4851060158129887,0.4792231533133983,0.22518943357894097,1.0,0.7667304818710137,-0.21084796195256122,0.10309559761772483,0.1164906568804859,0.7829241022661226,0.08311447392267823,0.012643633198062528,0.0854894470711101,0.3870327368978391,0.9526678640442654,-0.04465619647562687,0.06081299635920942,0.343242804298834,0.18560876061750967,0.18721392759524846,0.40793540544557416,0.4754492511201102,0.27818556140999906,0.05621819727794892,0.5602415892547523
PHI,0.030581891975270937,0.112486693353843,0.008622446294209055,0.016424240560393568,0.12433536538707426,0.016795010413204903,0.003467508711981321,0.04682407515550882,-0.30526930045994416,-0.07639917828934649,0.07433042126911701,0.22107412840806928,-0.04355163982793197,-0.08222275998488845,-0.02918220367498628,-0.20686956557954503,0.4263898935204992,0.20372036978263688,0.12802540676584562,0.04725073243381817,0.039320276017651944,-0.08165230140463402,0.46038089764299206,0.30154766226823126,0.45748834876201067,-0.1959998526347475,0.786750637450783,-0.15567214169462787,-0.17929765927416338,0.0980436918664858,0.45622550376416043,-0.058126840472844436,0.4406644220545391,-0.02078934098969395,-0.1666613571349785,0.06471339076915085,0.20057389250853547,0.2846119877594402,-0.431277394747904,0.3908541332354345,-0.031440131002412906,0.23406415334132114,0.4896639719958282,-0.06297103155095969,0.19933401640702164,0.4864017377139323,0.2067242516223403,0.1667715149528159,0.38730868190122836,-0.1009897351694294,0.2530225332028821,-0.14209331069014763,0.3169705088668136,0.15042730209154545,0.020731349615991587,0.5432013445320065,-0.10767268074027346,0.17941894951972753,-0.20963511167623303,0.05347126726417651,0.5231841836172033,-0.21431309827718178,0.08054630006407802,-0.14279581436413682,0.4021291417956155,-0.028039494564986882,-0.1852461791416465,0.4535472862827587,-0.24225088080101828,0.4316524978093073,-0.13327462030554724,-0.08319319094591932,-0.2807963853090346,0.3657682983060589,0.14612704780721,0.7091887969574618,0.054002515052592064,0.11521018431204201,0.029964255068955614,0.7667304818710137,1.0,-0.1861647772551421,0.01175555106816833,0.08107922573510369,0.5526246429212706,-0.10932945630213413,-0.019864546102127,-0.30658119659829386,0.13624661192221907,0.6890838029168885,-0.08877274123213766,-0.05641482298121589,0.021541553005081218,0.024364354124920436,-0.03279487070844935,0.2532690215956897,0.184069268629166,0.15881720091450885,0.021978835022257753,0.3926954900231188
MATS6p,-0.10766536410909307,-0.11023912512049829,-0.11413798403450497,-0.01567052598443051,-0.1834523332763494,-0.012208038672701295,-0.009385216481071844,-0.04047321516195714,0.12946469800083485,-0.17313654054111927,0.12709674587351058,-0.07488886840235855,-0.039478875754810086,0.268705425954377,-0.03480382343161629,0.030927322954087517,-0.13168059924156805,-0.012423001075994177,-0.12296009756575714,-0.07714894224802837,-0.018095761744889048,-0.006839903125104707,-0.0857216586839448,0.023386334968182876,-0.06885606541503315,0.917930791059624,-0.18593127644740695,-0.0019303630557089924,0.04825472483385842,-0.050882885915370206,-0.04221518913383513,-0.0533022580998167,-0.13805519779820774,-0.09702920034596957,-0.04576157693728503,0.08154851148744718,0.0030432793184313857,-0.061284578810936644,0.021779175764554494,0.05130692866092107,-0.0909703611970717,-0.20444579723181466,-0.14336416907390642,-0.022915892445070186,-0.08716544139453015,-0.14139973511930953,-0.14030668774352295,-0.04531262873547635,0.06760989034120389,0.0007562399705567355,-0.16100965326973776,-0.011639758091170327,-0.2277637759975854,-0.1481456056320787,-0.05848582680592241,-0.09555208277869286,-0.03660035830714276,-0.17853505866458866,-0.02360650686646259,-0.08450671888452724,-0.16990124654093677,-0.0149650921114797,0.023054665195982992,0.02867944420516117,-0.18749172008071335,-0.13208443342067283,0.10403472771100314,-0.12943755304712345,0.027511107345560348,-0.1728334922307305,-0.006897336831178888,-0.08349298562634082,-0.053090133904761125,-0.019497931880088006,-0.08426620635475165,-0.1838425700726685,-0.01982342902229428,-0.063767384374055,0.12130902052592496,-0.21084796195256122,-0.1861647772551421,1.0,-0.010542053481507685,0.03355365322201433,-0.3463914031859622,-0.043271901012381944,-0.08349192536891419,0.07400317634689481,-0.08826226375877252,-0.2270240161441329,-0.049924476479729064,0.06122407790031036,-0.15170175798321694,0.16000220051509323,-0.06377025277846375,-0.10381920659778879,0.01590097132867186,-0.11512433070325956,0.13672271976506728,-0.027214913412417795
C-003,-0.11312144747230143,0.030955733097415034,-0.16580928224947603,-0.08977727066600456,0.0990113083737425,-0.04315007018262762,-0.0788270887414172,-0.07886829912142769,-0.2676637528229562,-0.0734078187518176,0.10839501368920354,0.1756879571092159,-0.04704886210566469,-0.046498578523516076,-0.1107814232924966,0.16795859744600838,0.3448458672414232,0.5432037124432182,0.1641008966018041,0.12194871721988765,-0.05405652608569836,-0.03390789476125653,0.4539681257126139,0.1327680996648966,0.2208554125636802,-0.024668545076058687,-0.08796848731562931,-0.14062619884254837,-0.15186220765710884,0.10151900432115127,0.23998294948404733,-0.03876921686581901,0.26705190687173036,-0.0687060961523045,-0.1362242461937522,-0.04471204088818697,0.15556099969580273,0.22249439964319323,-0.2913458419025697,0.028162732025141735,-0.07434848399774083,0.01196618108735472,0.19102226113434245,0.6076549631541278,0.23415636355626365,0.26088022402347494,-0.018485357391514193,0.029788025772640864,0.03380870593628494,0.04601493110512046,-0.023612076639912393,-0.1952239899333798,0.08308964573590855,0.14904388128523263,0.03502918984066078,0.3215389169887385,-0.06169047335906021,-0.019925767865660356,-0.11419730633161226,0.11809083708833074,0.34140393338098307,0.17598162425127784,-0.054599827576902245,-0.09692536985248319,0.2005004958054783,-0.1259347521988995,0.2588821503920465,0.30828665110304276,0.03155600832491799,0.30667408763187143,-0.15971651626378341,-0.02264641667593985,-0.1865751552554711,0.07811001829659511,0.21927433953788505,0.1142432999964499,0.14113482976616948,0.23482977741326327,0.24834901081259822,0.10309559761772483,0.01175555106816833,-0.010542053481507685,1.0,-0.08471752709340864,0.1887919802813303,-0.09593428323127898,-0.06270072348831442,0.023081742061102545,0.12204376341185441,0.11558823224401528,0.11731847979629743,-0.07674567111943065,0.13149996654766044,0.22412983862870642,-0.047286043368586994,0.0745348044059656,0.18633727004917572,0.15861378506702842,0.06395656696330632,0.09464282115787644
CATS2D_05_AA,0.4571852492072093,0.5021991392027141,0.4821317172221502,0.5061044687407662,0.12144163864214662,0.21014841198691256,0.2869217565272353,0.5549506048545191,-0.004472673112842963,0.08307742795326199,0.12729322170422172,0.2037913139028225,0.2549391606282788,0.04533649450294611,0.33170554122441026,0.16612311555303705,0.09250690623422178,-0.04474308881039313,0.22134812316511288,0.21224899308293665,0.5333925272342007,0.023375101757674092,-0.08379043773792824,0.09337095069409145,0.1748364787558193,-0.050262677077373495,0.1512250887526088,0.26150362241262093,0.11257556420809796,0.06532699442957006,0.05497938136840892,-0.006641440305615525,-0.04899055241907937,0.4927381079339946,0.016903519726844823,0.23709725560577932,-0.20119898245341716,0.21203395756669455,0.05872413415304551,0.08528894710150396,-0.03647005326127768,0.06929029735057553,-0.015349059989918774,0.05671703650382883,-0.03475457521866294,-0.06383162457040682,0.23511705651859488,0.4271940885316803,0.03865828956580356,0.006944455262985381,0.30271777585454823,0.2673846564509484,0.07330483970874677,0.03864799869376771,-0.11614289910942452,0.09579812114551499,0.0023504911853243506,0.1302805464605425,0.10349695801377899,0.1991270452889789,0.09375714257371476,0.0719306393147285,0.7275570109223841,-0.11447142161679782,0.2841902966966635,0.1570229671510674,0.11726694836813172,0.11386548150020165,-0.026556157337109802,0.37739865061491307,0.09158870562304923,0.017331160740441186,0.07564402884646348,0.06344355763816426,0.2187221538583117,0.15113556580359291,0.203525148025276,0.13142575980301616,0.12970949414813826,0.1164906568804859,0.08107922573510369,0.03355365322201433,-0.08471752709340864,1.0,0.2663390392302821,0.2485157099580953,-0.030470616326091,0.10649922774207253,0.2988554577768483,0.13255576158711552,-0.08610123610030267,0.1494072527057082,0.02263839649095425,0.10450626026640979,0.1794143421218471,0.09474771858338633,0.11696538848409661,-0.08350786401315598,0.09591996630874425,0.06630646219008833
ATS6m,0.3794692727732272,0.4865771714597485,0.31406339917751114,0.29522165003126283,0.6610391375852953,0.22895725966985775,0.2954744468793276,0.388703060658835,-0.6063131902987061,0.15037645234094935,0.23253801550321895,0.6224718294065237,0.3581082395869299,-0.11615242835287827,0.08088497662308666,0.15069660260867676,0.8344369702647024,0.20827676458218475,0.7260436454109648,0.7164304951521414,0.34471510984482157,0.03721440695681081,0.44097260276813943,0.5976743958615064,0.7358735888356618,-0.3618248187333775,0.4242494404742363,-0.09181217088700742,-0.11982927837917534,0.17502244379763746,0.6101748813008333,0.04379488080318912,0.5204211412887703,0.20429430696241754,-0.1985990403043912,0.1673821099255878,-0.15016338949414085,0.6937590694414909,-0.4257633638421021,0.15484829752669296,0.06150628420517476,0.36474794376388814,0.5000878576655148,0.26778504051230534,0.2413938856941538,0.5441125953916268,0.29845372944345755,0.4413896477550977,0.08541540994223568,0.03371016321520789,0.3150095280387021,0.13363311292044633,0.6568021510379161,0.6567293992913826,0.04729371832179269,0.7615249766487282,-0.24129913243640627,0.18332414692721274,-0.05464396601190882,0.7038625401840998,0.7433840494540787,0.15623062672958146,0.2841358405842808,-0.3014918592941858,0.8349072123284129,0.22341020761774003,0.023150212528900285,0.6872202079542553,-0.04801183805454604,0.773175321715522,-0.22330194077892368,0.29092939793087846,-0.08415434259184548,0.1580833595347635,0.7654672485906375,0.8309439159966618,0.641539297889883,0.674437008808467,0.23592488922473637,0.7829241022661226,0.5526246429212706,-0.3463914031859622,0.1887919802813303,0.2663390392302821,1.0,0.25532796216468323,0.09307741134680916,0.27620585768923944,0.48968029359688203,0.8158623680870539,-0.01774879555873347,0.12264236180188508,0.5207089656248832,0.17766380272393642,0.3625941768958174,0.440571236104383,0.4691604467386595,0.37465265881250553,0.032561283801529874,0.605869529458708
nN,0.5328570782247622,0.2930683747217129,0.549136423595143,0.41898047344245726,0.33063016297795156,0.6693301271096967,0.4952631667469489,0.5769119798031728,0.0035932766431727324,0.1453870527302094,0.07230104348854471,0.2396928861673952,0.8726779616906885,-0.012871424096320411,0.1322426477146064,0.17887240696719822,0.12141890582505867,-0.1329881210188432,0.2811571392425374,0.3479455178570301,0.6237661149953565,0.11170424328166828,-0.1537242014147278,0.11066026848813278,0.12585415042088724,-0.05368608573908815,-0.14059270752013225,-0.00405958896647393,0.3545372368400525,0.0809432476164927,0.02777532116802288,0.3465201710161284,-0.15016839897310247,0.27049179008323626,0.015099993616859589,0.08292180530974788,-0.2656310235843641,0.23039002866466263,0.18214381723686257,-0.07184850895846294,0.09342046121437628,-0.1049525170368005,-0.10422460429334514,0.044808349557286256,-0.0859679938255912,-0.17718398857838846,0.003190499016207073,-0.08500546465269272,-0.15437061178640457,0.0719491711920253,-0.09623443322190292,0.45336857055155894,0.15043278429602824,0.1268435279759149,0.00832172644943646,0.07263061564679721,0.05363849370081291,-0.10110241997388615,0.6684012359064031,0.36541871048252467,0.17895726345013677,0.18249561120117186,0.2703230960786146,-0.052246365710193324,0.3327922997835824,0.33990517375603113,0.04917695912768419,0.22107190528364323,0.12766528665346039,0.2835645223345818,0.01658685302076906,0.21736692404237434,0.12897387503895216,-0.04340008369381342,0.3123926432592895,0.1268981694015422,0.31527300306552447,0.26471528625904917,0.14032037832472605,0.08311447392267823,-0.10932945630213413,-0.043271901012381944,-0.09593428323127898,0.2485157099580953,0.25532796216468323,1.0,0.09263849754884583,0.27586059906753657,0.07240366573632045,0.09437382620286826,-0.07697330234464142,0.43702807309026787,0.25877598060467266,0.10198373688305329,0.7236224373603862,0.06490433258972067,0.13810571716085837,-0.06693928818628325,-0.13354855823993358,0.08832294482120655
B01{C-Cl},0.1675146350955914,0.25715567248167087,0.327429964762882,0.05535925009247093,0.12190892798029013,0.053806524613991755,0.01498426404732512,-0.03457544740806903,-0.2605843814528285,0.30775524919663927,0.06005115141045337,0.2639340762907109,0.11365876660326948,0.05126623991640636,0.36800299547940996,0.0006816944673487255,0.012782056499063176,-0.18545533711130724,0.051882330171043455,0.08440468934818478,0.04347144669785785,0.10545932529235608,-0.15354481509363577,-0.09198470211453821,0.1265590138062611,-0.05219868704153978,-0.14226705476854185,-0.08622696554990479,-0.00961075342027095,-0.0897990933703232,-0.13673302818816815,0.04676193951112861,0.17280583617822978,0.4037072134826651,0.1674507139948149,-0.04263959894356697,-0.2949725536677422,0.24220902839158148,0.2532497156720967,-0.08488238278671992,0.890480328146582,-0.021723905671851965,0.1381758891749173,-0.09238009266498114,-0.06386430269043336,0.1731478850911781,-0.03260081641064898,-0.061510200023285874,-0.17249805601328297,0.16801782741473634,-0.01919180204428053,0.36402737217217623,0.1202257296334953,0.011853842734492408,0.009877788972349172,-0.13253683101813657,0.17072397748148357,0.07912818103933479,0.0036133636681964544,0.12337812965359446,0.01275033966929186,0.08891417050282491,-0.02246369742781643,0.002494824981185277,0.2717226696583687,0.1782174395781556,0.1701013072517609,0.17574487198601568,-0.11672206176661118,0.1814203195437231,-0.07335766301379934,0.19118226805721894,0.2793643250724745,-0.07201232432808413,0.04874105492843279,0.016067886147909115,0.11765829130510863,0.057689782042216566,-0.01085793499427948,0.012643633198062528,-0.019864546102127,-0.08349192536891419,-0.06270072348831442,-0.030470616326091,0.09307741134680916,0.09263849754884583,1.0,0.08191276003105868,-0.08042769251291775,0.02017097449355395,-0.04838081976291894,-0.014580995885317324,0.10157829704088714,0.0053977270534120575,0.1432553269549549,-0.05365281114687325,0.005030425167749671,0.33915982925706056,-0.03410288044283093,-0.05344464679615743
NNRS,0.15103133675302546,0.1731434845985744,0.1355935435676954,0.10025367836473624,0.31058321282351714,0.14685253114394886,0.21290238284317028,0.19064268075745536,-0.3560071139185547,0.08262250539483687,0.31728439713543055,0.42009694171045564,0.2958618669487435,0.02126196494072718,-0.03756485565329376,0.23690883954744205,0.39564153906167193,-0.09063308857180746,0.641955942230094,0.6842091576201099,0.20462796266195368,0.12888273756923324,-0.040267079906293246,0.5027303841879699,0.36702174373845736,0.06780408140022989,-0.35609143914270847,-0.08585291933484272,-0.06882327898770924,-0.007482121378228549,0.26954391325466576,0.08603848593747807,0.1688473184774301,0.15893975994684473,-0.08633213946787192,0.055426533088609405,-0.3908358558403472,0.4417953148057143,-0.06964597747451436,-0.09220421984720187,0.05454557480621355,0.1556274792476633,0.03180438484099601,0.1983773605502796,-0.04741353198149522,0.16040246890990023,-0.02557716617430434,0.2167078817524228,-0.1759475741025006,0.13994338054859365,0.028808033686572573,0.274594727245759,0.23473926753365423,0.4601222291611068,-0.0026152555394384548,0.27326655897664354,-0.30670835891709847,-0.0961558528430587,0.08239351720143696,0.6007533371612453,0.1641996068418685,0.3010186050895434,0.08223705660324736,-0.20344452491072096,0.35301610043846704,0.17111604732057012,0.12651255346320783,0.20725990243951692,0.15182915599793745,0.20915416435699413,0.02095801740235614,0.3679353464809496,0.16523789606319483,-0.12847096008732328,0.6646339798848574,0.22636415408376498,0.6809348278326182,0.49060824806482145,0.30624581866177897,0.0854894470711101,-0.30658119659829386,0.07400317634689481,0.023081742061102545,0.10649922774207253,0.27620585768923944,0.27586059906753657,0.08191276003105868,1.0,0.28645797233559056,0.15168436959956116,0.0973173418654418,0.10966746960541052,0.4531488096230035,0.2729194213433718,0.3379770694697446,0.18106127299905184,0.32337684512726,0.20334872759976208,0.023185225734635963,0.24727384634444113
CATS2D_02_AL,0.343710249398075,0.4013426470314814,0.2353748510897189,0.27434067853232297,0.37117311195602143,0.1357669245047477,0.19882994031271337,0.3713686391590814,-0.25845337947038,0.13255508887632872,0.1205868003037679,0.4166422816876279,0.17965656966186372,-0.05034023720654063,-0.04516451647940364,0.31508869446283666,0.5028004548305733,0.2310513669291141,0.4557952824037786,0.44923012575094695,0.17524102984487558,-0.027346725172767004,0.21987083713453687,0.4152920360922064,0.4546539317173911,-0.10405878903590163,0.18527924577402888,0.11286539670798301,-0.1721389109542828,0.2997273292949567,0.39869303710147513,-0.05965573380118401,0.1905400931477046,0.07226113352700846,-0.15298881622172425,0.16309927347824366,-0.22245101482047255,0.43509158358738365,-0.20795438379308215,0.11225366417685227,-0.07197719804979945,0.4984964419251439,-0.014013041269479337,0.2746112427060197,0.3376937635529196,0.17936495526960392,0.4063306335483513,0.6693192854341505,0.07610265370546124,0.15129571051556387,0.4524541806269193,0.19671040329644077,0.3281828057320031,0.4324009253091488,-0.05178935691197362,0.45367263994487167,-0.24129658338085647,0.2902046048624035,-0.11427896814177324,0.4691593590832447,0.44385099233111064,0.09915750949382096,0.2045254094813875,-0.3144190042028675,0.48273278205735376,0.128416574248043,0.13443680032429703,0.33126234965497353,0.29384627077896014,0.5290916221743475,-0.02822988733652704,0.2880703124824607,-0.04636914547668585,-0.01822008495789259,0.4933725951988348,0.4438733497375694,0.46864148250658577,0.43067761827271483,0.1864395476289228,0.3870327368978391,0.13624661192221907,-0.08826226375877252,0.12204376341185441,0.2988554577768483,0.48968029359688203,0.07240366573632045,-0.08042769251291775,0.28645797233559056,1.0,0.42143083626655337,-0.06182504414963383,-0.002711082015981723,0.5868145966673852,0.11784647336201472,0.14566996882804853,0.21096393392306248,0.3310825563847974,-0.0199233945130597,0.12343054208729898,0.356360442081064
ICR,0.23510563372425636,0.3203032957662639,0.1300303033176992,0.17609729788294468,0.4600780893151041,0.1631893312445384,0.20657877256658952,0.25028274004233997,-0.5203846453261904,0.08527731237610235,0.23672851062376382,0.5763723048364597,0.19906393838732803,-0.13365265730327072,-0.01192671089202423,0.07252745832187724,0.760375942738961,0.2353731097254666,0.5976259664318802,0.5659049478607239,0.18821166465865322,-0.08700868325830986,0.4953761768111068,0.6646079855071085,0.7832133945900619,-0.24050359804925447,0.6364356532746352,-0.14398246551305297,-0.23485586769530356,0.15234708466078106,0.7216453236563015,-0.03674126077309288,0.5046679782591926,0.042118708406454305,-0.33267650233894597,0.15991940052738463,-0.054452302731872695,0.6788418642828342,-0.49602138301667514,0.3448694361858833,-0.0397856271485333,0.38373515808456454,0.47759258787363845,0.15399847868331132,0.30821182318564405,0.5512931025972015,0.2815097103931645,0.3758181640889616,0.27876958775421556,0.1582436613243418,0.2886083547313042,0.09954451924166931,0.5558097984568795,0.5822218060129252,-0.04602729277168947,0.7897261441116095,-0.2475884600040357,0.1672927855185482,-0.18163417397373463,0.5869943852319284,0.601637996948755,0.036178234892613514,0.10869808758574324,-0.3141552541630228,0.6611002091363721,0.1269034522327263,0.09528501193434971,0.628871792448491,-0.028264345780087203,0.6649327598070961,-0.12241785195727069,0.22200958115907685,-0.22569109148920316,0.16923947596774513,0.6190864736791261,0.938048481616227,0.5861532254907826,0.5161514850653911,0.3034972738353696,0.9526678640442654,0.6890838029168885,-0.2270240161441329,0.11558823224401528,0.13255576158711552,0.8158623680870539,0.09437382620286826,0.02017097449355395,0.15168436959956116,0.42143083626655337,1.0,0.012970776407135284,0.06396219216201839,0.44052642652175816,0.2527483184212673,0.24200737944258877,0.48160764012072826,0.5613640264985721,0.3171879496171977,0.05162193749250558,0.666222105869043
MATS8m,-0.07087138568848236,-0.06372920954596539,-0.11382763534826185,0.002088551147434366,-0.09002115181775038,-0.03152894026791932,0.009794125269404905,-0.03127920893514762,0.04275793672733002,-0.0862909897185438,0.07885010419799987,0.0012546300293377023,-0.05760465998398465,-0.007565221147846465,-0.010563327829214897,0.02575854867380252,0.0016802614004283543,0.09134149968990822,0.05504623457684146,0.03271146700131347,-0.14309983297576412,-0.017587661525661085,0.084294393343701,0.08457014694023396,0.039118900986612457,-0.0867150497362657,-0.050216981665430614,-0.017278433633972547,0.048209377456184734,-0.026752974979560314,0.0607017797316324,-0.05657335307311939,-0.06306188999342774,-0.1420687344295101,-0.0533520402152895,0.12951110800522592,0.05554765876801711,0.034963214800402466,-0.08249076943065956,0.02614118176303426,-0.05469316118382264,0.003043047827488736,-0.047854250497590886,0.06123160434718658,0.04358398939307894,-0.048101772840624016,-0.06903887899983104,0.03259497155880968,0.04320731058310161,0.061413825004417166,-0.03736676977969764,-0.07617595414505393,-0.11483008825302224,-0.02277243626581509,0.020337605970019275,0.07072220027069921,-0.03189080530348453,-0.0776925814798987,-0.05678029646624029,-0.007258586622202464,-0.10668917693030763,0.04001801040842152,-0.06662767281795737,0.05228706076699515,-0.07010445684202166,-0.04134371510726669,0.08587043327757359,-0.023975570796103064,0.07095623536767857,-0.04207881361044769,-0.08660627247670563,-0.04659688598569311,-0.06524890821741713,-0.038653293662156626,0.04832715915426115,-0.03426362076994525,0.03971221742476516,-0.0147299991048454,0.08376565967455206,-0.04465619647562687,-0.08877274123213766,-0.049924476479729064,0.11731847979629743,-0.08610123610030267,-0.01774879555873347,-0.07697330234464142,-0.04838081976291894,0.0973173418654418,-0.06182504414963383,0.012970776407135284,1.0,0.09689637497255714,0.012160665142639358,0.07738780656250775,-0.06940844481482791,0.032163788415131345,0.055807420900268245,0.00975745273825238,0.06841177659469902,0.07803502548422045
nHDon,0.4772883975288231,0.31409717530160614,0.3841827010567695,0.7258489368311767,0.13494241512488256,0.3411879728852085,0.7675478094982653,0.6906614779187698,0.2995527895634575,-0.12294378444806887,0.24676377411029518,0.0990759952490775,0.3197500184049254,0.004629174833160542,0.26635632117771024,-0.011937974908884371,0.007442063636369284,-0.23095899066637438,0.11029191300896846,0.1388814642406597,0.3117281524495888,0.0024607357429699867,-0.2498420445040317,0.12738887430911347,0.055795309707298686,0.03498663114813222,-0.016208489458704452,0.21761784919157554,0.8458871480449774,-0.0038907632430435,0.02248951503218465,0.16548286686382718,-0.435446016742448,-0.035139524067560005,-0.0639810098424131,0.7985515970684381,-0.0519918276235833,0.14992254291697565,0.14093146079730764,0.2402823222611245,-0.024332898426502627,-0.12523353908110918,-0.1425347241368723,-0.12250771559094925,-0.023755702001888226,-0.42239855410030663,0.09128297416471069,0.25675988463391186,0.22252773890596494,0.1922704716218245,0.0009688162048151404,0.36229689496598544,0.0976217021362511,-0.11116066635603232,0.08479986204492564,-0.0003764078676712258,0.03342634140528201,-0.11530164204165841,0.25641230579482205,0.14452284152953127,0.046984072104225894,-0.11697111031857668,0.15327130476647935,0.1957984174980005,0.14840216736064848,0.3875299330783336,0.16533049709558023,0.028122798774331506,0.2092269088523404,0.21707057481394731,0.10046929472931641,0.05060772822150454,-0.06159642722312862,-0.12024366719286947,0.14012343219134368,0.06716076100713594,0.1314479302190323,0.08775047456342369,0.0785658573341064,0.06081299635920942,-0.05641482298121589,0.06122407790031036,-0.07674567111943065,0.1494072527057082,0.12264236180188508,0.43702807309026787,-0.014580995885317324,0.10966746960541052,-0.002711082015981723,0.06396219216201839,0.09689637497255714,1.0,0.14826502769777877,0.07236467308816534,0.3850909746690171,0.07385872754275193,0.12179014371675025,-0.1658058736574396,0.4952882104914422,-0.04427662631988609
