,SM1_Dzi,FNSA2,MATS1are,VSA_EState3,piPC10,WNSA5,ATS1Z,BCUTse_1l,TopoPSA_NO_,AATSC2v,AATSC4v,AATS2d,RNCG,SlogP_VSA10,Mor18p,AATSC3dv,ETA_dAlpha_B,GATS2s,Mor21v,nC,AETA_beta_s,AATS1i,GATS3p,WNSA1,MATS1p,BCUTc_1l,Xpc_4d,PNSA5,ATSC2Z,ATSC1v,TASA,DPSA1,PNSA4,AATSC1pe,BCUTs_1l,AATSC2c,PEOE_VSA1,ATSC8i,Xc_3dv,RNCS,SsCH3,MPC8,Mor21m,Mor16p,BCUTdv_1h,BCUTi_1h,AATSC1i,ATSC1s,AATS0dv,ATS3Z,ATS6dv,ATSC6c,Xp_7d,BCUTZ_1l,Mor16v,AATSC0i,ATSC4d,BIC1,AATS1s,GATS1Z,Mor06,AATS2Z,ATSC2pe,ATSC7dv,ATSC2dv,ATSC1i,Mor28,GATS1s,ATSC2c,AATS4se,Mor16m,AATSC4d,AATSC4Z,ATSC5c,MATS1s,ATS2dv,ATSC8dv,AATSC3d,EState_VSA6,AATS0Z,ATS0s,MATS1dv,ATS1m,GATS2d,ATSC5dv,GATS2se,AATS1se,WPSA3,MATS2Z,PEOE_VSA2,MATS4i,ATSC2v,GATS1are,PEOE_VSA9,NssNH,Mor21,ATSC0s,ATSC1pe,SMR_VSA5,ABC
ATSC6c,0.2238746318289116,-0.32202375826658464,0.03338917064738725,0.2865202153441654,0.09463493760439905,-0.3930373296094441,0.1773777562085822,-0.05322512014499698,0.33264947475571516,0.06726408061884108,0.021706295076688392,0.1435082299613936,-0.1292449627988167,0.11695822603278508,-0.061672811622642244,0.037645069622893344,0.076865669885522,-0.06646244132300941,-0.11449967750445554,0.08035769154810188,0.10819740411735537,0.026862073336308565,0.06008308532413027,0.2567117329673506,0.06975218093624912,-0.04467999916027924,0.15169154454713307,-0.316630908775291,0.07880812732100416,0.08081332454686517,-0.044900588527288544,-0.08937228827613078,-0.21326572630646948,0.02777034219405388,-0.06383271570659171,-0.006203570917849325,0.13682621837513392,-0.02308572912729551,0.05745207169522288,0.14297898545319046,-0.015387634283323827,0.0702106546497039,-0.17347293201190098,-0.07757364862156833,0.0714710889866437,0.05904990090344425,0.03847553073005367,-0.1979242802572178,0.062444971012812385,0.175842944911622,0.4540203403275563,1.0,0.09318095480090607,-0.017125619440619168,-0.0706843199699341,-0.017669893235896267,-0.08397308646238166,0.029786793169582965,0.023435794826379888,-0.08299040654679943,-0.07949963074825092,-0.003312836270087343,0.17306493206462265,-0.3762912382129386,0.12914595708226573,0.0455156103477657,0.07404350211596317,-0.018883482782515008,0.036511338966262255,0.03235145771650044,-0.04956468995096922,-0.02339036170707116,0.04015916286097303,-0.6717223998530919,-0.01648503078340634,0.21694982754797212,-0.2017380752658628,-0.014155591864330184,0.053448276035904255,-0.010816814940082008,0.2774065532039118,-0.0007008904139543551,0.16480416562019998,0.004432085535375047,-0.16782838950630674,-0.04767850118704983,0.04390628857826527,0.22634310166338872,0.06858508528576107,0.34945415200205027,-0.07870974555248687,0.06919805786613212,-0.055120990290773636,0.3115707261074768,0.06675379523704833,-0.02740086984231773,0.32656972604576473,-0.011278503609569352,-0.04058283407756402,0.18502907070959662
Xp_7d,0.23047959527637848,-0.354448931036502,0.21275947098234915,0.13921124852024735,0.8418152190673255,-0.40775797066438313,0.6839926609792009,-0.3108981472829873,0.2633553969478097,0.21689049917380018,-0.013939791846581204,0.6002595790465112,-0.43477961763503276,0.11887885090419391,-0.7221287163309583,0.17589506556800819,-0.14086529187514965,-0.08617639101612276,-0.5464990677195627,0.767026668609566,0.36499949432171674,-0.1676424144809047,0.048278873023467526,0.692711741784317,0.23188852274077193,-0.2520670362158612,0.6071533097267915,-0.16780277580249953,0.236275417626364,0.36576066732682433,0.5366871742573138,0.11058030227831625,-0.13008835180767245,0.15228787807322097,-0.07803230207189382,-0.015654857379003056,0.23483715811498282,-0.07097689908658282,0.17981248506814917,0.0890092306912151,0.10353932182129107,0.9480419986794055,-0.4572379315350143,0.012205815045925257,0.12857651149747398,0.051733684446551104,0.13243979371608303,0.004489383672703686,0.0033931108892484674,0.768476272297,0.676550602998797,0.09318095480090607,1.0,-0.07819037298228117,-0.06957975229769277,-0.054122244423612034,-0.5008676169902632,-0.07603925566567364,-0.06904681022078554,-0.27318202702131,-0.23955407122210925,-0.04383254415326828,0.18838881809644473,-0.2301642518274481,0.3022406022182608,0.05076463413401253,-0.027535872049338033,-0.18352830746903517,0.01869155046362148,-0.016975280175314928,-0.11654943884062938,-0.20277022897668465,0.04248514113223908,-0.12033913430157002,0.15332354198838619,0.703506485581799,-0.14798978000236157,-0.013580949335314091,0.29099603427131704,-0.06504040079422403,0.2799552524390744,0.20475536313273332,0.618254125512968,-0.12830205533360914,-0.24198354842285047,-0.043558361243490225,-0.11730591847315186,0.6181598456688299,0.17273763553210886,0.1923799083462774,-0.07097811532266986,0.25495628417943517,-0.21756151589431635,0.24254230953755093,0.21069446710770737,-0.40702390490113377,0.20965555830516394,0.16904921215282126,0.11891493412460348,0.8343004491586529
BCUTZ_1l,-0.07960451919613744,0.10482813971968621,-0.4212296592296309,-0.06563983852764449,-0.07088764038724181,0.07643738769827266,0.16884239548948551,0.22873927954435797,-0.1073267577178848,0.13105474671058812,0.1596255316650743,-0.3171488352391018,0.019983114840126555,-0.021288178401533155,0.18109594108505164,-0.18412462036004662,-0.04713639917754359,-0.1431998494897069,0.15856858876025007,-0.2171044438374002,-0.31917323818126764,-0.08315881969797541,-0.26260972316707676,-0.11060948620765979,-0.38897090569156545,0.26619165531027367,-0.11220503759775713,0.028100446632303922,-0.010477567951413119,-0.06299107083338981,-0.12518505501715424,-0.1552798226981471,0.01545124553566657,-0.14274235702638272,-0.07352467619260422,0.12584167193015916,-0.11225435317266737,-0.013583260844149044,0.09641658915157819,0.037328667494653064,-0.12706777390453594,-0.048966474256459745,0.2584270858998676,0.019665931012083093,-0.35842747287573656,-0.1618970649475463,-0.1816352170559885,-0.0063462727049189505,-0.03505773937851313,-0.15971280976781638,-0.06058969036660992,-0.017125619440619168,-0.07819037298228117,1.0,0.03143066484527864,0.011432530591640826,0.07085426643909272,0.07467370176091283,-0.0168971950724321,0.17055587051841647,0.08387175679704958,0.5785435466113509,-0.035525397624818024,0.02308772576437546,-0.02018496817029029,-0.026633340754056045,0.10561975601683275,0.2860588739971829,0.001306672678664566,0.0523713982745256,0.1459289269944249,0.16579444932417842,0.21346811463317747,0.010183248975259818,-0.47208212455537324,-0.11952085787308205,0.0049034650771384615,0.11974238568630892,-0.07717922985731622,0.8858587793450438,-0.1065471444412594,-0.3764548722930639,0.283387387240972,-0.4063098550123923,0.046044383068445174,-0.22307028127692013,0.14379992070283804,-0.15748243498587916,0.0024655668361583585,-0.0674406425450382,0.08889599948102221,0.022013229083517452,0.21357655716158638,-0.07271823115204336,-0.031926669680118064,0.1547654521978553,-0.10660365848528025,-0.0372584301050512,-0.1216734922779914,-0.19742952528730623
Mor16v,0.13165072792876925,-0.13244120495602507,-0.15443059437747667,-0.1518022754041836,0.07532636863721835,0.018418332298031595,-0.02278120864268249,0.010205932280043899,-0.08981360197685398,-0.10103786110470549,-0.030594513435478216,0.14266083910299726,-0.01388814744085747,0.32828386953263483,-0.10999638120182102,-0.12219631494311137,0.008722112467317463,0.15656453404967333,0.4601955009841499,-0.1821787430807651,0.04394742816651526,0.1456805462450232,-0.04186508042456662,0.07885570418730468,0.04368281733229149,0.17730756190251373,-0.015583354825965774,-0.07573374873215222,-0.13521653270947676,0.25744542001131737,-0.1261701463845936,-0.3861405807306197,-0.25392000884845395,-0.11931932846203665,-0.04147203402480886,-0.014979531618936661,-0.17828900343668147,-0.0468787936896771,-0.05891253382934932,0.10430474885945522,-0.4091997962034427,-0.07182111619288396,0.39864214947124177,0.9555021722892366,-0.05395524376871243,0.16768182457433958,-0.07311019880511369,-0.14957176990200638,0.275807504677404,-0.0697044523989993,-0.054086530958229004,-0.0706843199699341,-0.06957975229769277,0.03143066484527864,1.0,0.2782028142481527,0.17583087575314327,0.28226241366558197,0.15336075848879488,-0.14462928456240678,0.03752538248356572,0.12507801504612523,-0.1184599177409192,0.018932556297833768,-0.09426021548335897,0.05453397653982504,0.28042775120544144,0.1488631694319785,-0.013357277048069388,0.21230111574017618,0.7685009777218671,0.1326275678576732,-0.023213832779638042,0.03751898469470766,-0.1379540536539674,0.09132154383802,0.06506392811908417,-0.05139290812238172,0.13693822096708697,0.09675849238061891,0.014073962812283547,-0.2341042569958312,0.017152153422591857,-0.22814636175026604,0.1492083298747243,0.04347530933489462,0.2198492460843367,-0.12153497565545211,-0.15527937484654225,-0.28161500371193,-0.007887493820071357,-0.07519043224772799,0.13802518756614485,-0.13063411416515894,0.03632358406894973,0.4034894519551185,-0.09565234204429994,-0.14192625847304902,-0.37468350643516984,-0.0935693624465246
AATSC0i,0.5180300719444015,-0.3393629569512116,-0.23371212307069592,-0.17285863288688397,-0.03795796322996968,-0.12686017676093259,0.004720866081611864,-0.02658554610441986,-0.18955343220855642,0.13242997742478424,0.0022944788632741106,0.02288574747547681,-0.1970609496778099,0.6915756874888592,0.16311525585221687,-0.1662504819177431,0.24616286862291245,0.055145965329842686,0.26790659780637766,-0.20520423378077757,0.18325046908530102,0.25274470733869725,0.00460949970904212,0.16222181918361372,-0.19004052080404615,0.20819620840947492,0.2444437234997409,-0.2624590257927413,-0.038528796369780675,-0.026489650054347873,-0.11095614115884998,-0.5040656336033119,-0.5664513500955035,-0.4600874809138034,-0.20278603949534837,0.02144997332112546,-0.2148814743406447,-0.03583452347304139,0.033250591750917456,0.34244039905601026,-0.22090926184113993,-0.02746615941268798,0.24848107817709347,0.15115793885818404,0.2032455984518263,0.5695546691706862,-0.6916008459965872,-0.3183385734028722,0.6687779861546826,0.09173664813520781,0.016071352438285853,-0.017669893235896267,-0.054122244423612034,0.011432530591640826,0.2782028142481527,1.0,0.16373818489795752,0.09733710760888097,0.1391062401357239,0.07666166820182464,0.12367906731729883,0.1606370815537153,-0.10230207865678906,0.016826953294831772,0.0031562835038723355,-0.4164710172972625,0.11494469094489974,0.19749056556411174,-0.08892934102249293,0.8271311168184291,0.4268524730841331,0.5763741299266267,-0.04028899426300068,-0.0017108981802992323,-0.1751697114349186,0.30880000753988984,-0.020025566927326943,-0.022573459172184788,-0.05688551677904501,0.060720186876435864,0.49513904246939133,-0.26671673210276503,0.03056314707240035,-0.31813924494431556,0.06374387452989101,-0.021078648409846225,0.39013756513874026,-0.1914357350026252,-0.001417540561611349,-0.07693442932992511,0.1257504700979484,0.07085266209375116,0.2559247283993063,-0.10602629302218868,-0.011024996802791459,0.28251068773636123,0.3191333167786625,-0.2940333499866251,-0.14955938892810983,-0.022151653775502465
ATSC4d,-0.05943771314517054,0.15198174935708594,-0.19295421025275195,-0.13573803626191885,-0.38736784053901674,0.1832728426928943,-0.3590324575461786,0.26891065804074743,-0.2072151209415549,-0.3966262208394495,0.19384191861104869,-0.4807395775887875,0.2512907409972431,0.05710825260275844,0.394319128840874,-0.09998983990474118,0.11459654420252238,0.10340153037823312,0.2500574230804563,-0.4471296806264946,-0.3126539522807568,0.16612036220758683,-0.08592556615003052,-0.2597197370990141,-0.1888427111251906,0.25396613470987484,-0.4747092202120561,0.06340688108448457,-0.38037090529802275,-0.259433098018452,-0.24080953239882616,-0.1394134447511468,-0.03185861024494662,-0.1547951848666081,0.035614745497536064,0.005800306273269412,-0.17774870225250702,-0.06896233950925648,-0.16310356725292072,0.058923027580074325,-0.30795585760058086,-0.44509556834346986,0.24103932057544197,0.1059128565536957,-0.10370898447412967,0.02914049573065146,-0.12998654395414505,-0.019638282485574938,0.08551201469468829,-0.4739841616622725,-0.28911026658410693,-0.08397308646238166,-0.5008676169902632,0.07085426643909272,0.17583087575314327,0.16373818489795752,1.0,0.016984065417684442,0.08552781868612884,0.23902171733618907,0.2168075290808938,0.06534606466883024,-0.23130158780098792,-0.1395425196569656,-0.37797404332292367,-0.059620676265280635,0.13670768226334612,0.1379626942750076,-0.044188620141033134,0.13262882725411196,0.19530346983620336,0.6659379466639579,0.046964211273114086,0.12774024358857192,-0.08740282236782373,-0.40546976757924247,0.040701409967628666,0.15081558249236873,-0.16165159557828468,0.07331516231979202,-0.08952436359270109,-0.32131530627320537,-0.3171463164013269,0.05658916923729582,0.5222349019764375,0.041889932609937175,0.1534717380976428,-0.2790441464123791,-0.345024224242087,-0.2513819851916768,0.2528731948545221,-0.48926972068050867,0.20634596828529472,-0.19682771790748158,-0.13308392956963686,0.16700417703834353,-0.09521082775269502,-0.1570132744581002,-0.0707907306511323,-0.4796694682008547
BIC1,0.2780468254154544,-0.33046109816978936,-0.2442259877283419,0.13968922949100446,-0.05167236861277928,-0.2745125541826929,-0.09616428097348863,0.11641338469443833,0.32789803495216735,0.10051591988460648,-0.05902466317309583,0.0986548861187782,0.1414423130105773,0.1057547525542323,0.17448788223008524,-0.3535445630753873,0.27674748919622844,-0.06239262099603102,0.44248628549718927,-0.3475577822357173,0.18499429732047465,0.27588202724283556,-0.05691338761471756,0.06891277532438504,-0.0319926755032885,-0.03912419751044825,0.05691127948136134,-0.4488354796832146,0.12291371716619709,0.25970619314272997,-0.5040887958660213,-0.5373850514055151,-0.4051433078846809,-0.18770667719557652,-0.042612616443560104,0.09145320530412226,0.15894687029809113,-0.017425374093330153,-0.020899151005206052,-0.028337349311346967,-0.3662445238921533,-0.0683113116239031,0.24667912321438093,0.2144863086680786,0.21661927441136103,0.3273892417370748,-0.015679493949393546,-0.3416545568164061,0.31739968877919367,-0.0743769994796306,0.010848210107339397,0.029786793169582965,-0.07603925566567364,0.07467370176091283,0.28226241366558197,0.09733710760888097,0.016984065417684442,1.0,0.17049449798674424,-0.4546613903652104,-0.24775727628658742,0.11909307364528704,0.10097544651207108,0.02814311136984377,0.12057223431295577,0.05989123484645455,0.38569643149465066,-0.07616059256964716,0.09136692115632901,0.30050467381872814,0.2367517758707793,-0.001242756584243793,-0.052178394595178645,-0.02032984104918787,-0.19617681151765817,0.12688669881256553,-0.03046320469081432,-0.08808227232785945,0.19251081669994974,0.17116738184873426,0.1509163730102433,-0.1626081275749838,-0.05135947299746385,-0.24321015251123598,0.01074558880476258,-0.12369410612795109,0.39826396981716383,-0.04719271161690189,0.04411591864022306,0.08247102428620405,-0.04376763298977054,0.3066884981228115,-0.10404520951472337,0.06233781093146116,0.12160148978702516,0.5896469893715334,0.2395366990536445,-0.22860518813506137,-0.5850752939238025,-0.13564189258557552
AATS1s,0.30592444608485764,-0.19520838728710482,-0.3054859995520175,0.12656756851339038,-0.05801397817442767,-0.2183213107218027,-0.21348360048565868,0.4889998738365718,0.17353249958277533,0.0019627490507897064,0.026353288377916215,-0.0024467847370964464,-0.08943766215661131,0.22101436866260887,0.18932084662478837,-0.2334704394933858,0.6388182521612332,-0.04784850775261871,0.25815717492402196,-0.2687675564785731,-0.031954983381922035,0.6705653636053583,-0.2250596013637785,-0.02659620310750976,-0.2132319792435396,0.0933136785263303,0.02678012067639871,-0.40355882188714026,0.047273526158575094,0.11422741788619745,-0.348629963884564,-0.3595950999186035,-0.3021915136572985,-0.1996223515915209,0.6684291825373703,-0.11308523639379293,-0.0003338251628559524,-0.03964455619614539,-0.12613399217211346,0.0683259877438438,-0.2799387466873214,-0.043745026662926956,0.17543219424979017,0.09786390789666372,0.26331997262809015,0.33733394781328907,-0.13790786307728475,-0.2291434118115724,0.6436576108439112,-0.09699121826726656,0.01509469590674931,0.023435794826379888,-0.06904681022078554,-0.0168971950724321,0.15336075848879488,0.1391062401357239,0.08552781868612884,0.17049449798674424,1.0,-0.10950988151779464,0.004921613703273157,0.031215508678231262,-0.04945638566756544,0.02735616441034864,-0.001464016794463174,-0.020520004048657996,0.2627025550919967,0.010502723183885091,-0.02129269896643978,0.7242052651821034,0.1713403894027308,0.2749771441823186,-0.0012519451496775347,-0.000939897396324749,-0.2701173295948152,0.09618314269952148,-0.021487233249642544,0.04981456428631404,-0.018483660848264433,-0.017239051358811267,0.25775754768742337,-0.30119478758629875,-0.18377592782394406,-0.32356128157451514,0.033974125650320805,-0.07430016632772682,0.6664879508987586,-0.10580874181617268,-0.06811893646514089,0.02557077166798057,0.09809659718842259,0.074166814621557,0.030140620452949837,-0.015807000544434065,-0.021395690689535812,0.3178952908444508,0.14914423152201972,-0.14547860855968334,-0.27938098381550414,-0.15220748380676277
GATS1Z,-0.22048674928480352,0.37501627940183074,-0.3655191307373271,-0.11941847722668861,-0.2763772519911872,0.41318482275643054,-0.282806898194671,0.21100420324294583,-0.32027053974784103,-0.06688388317544361,0.2267095440026556,-0.5356206005510599,0.21916067799899158,-0.043618927417765185,0.2438355275647051,0.20918021623440458,0.028007930417742462,-0.03508526031799494,0.07176190724261956,-0.1599646694293866,-0.4614160265338374,0.0993182145380168,-0.1304555353250889,-0.39275050490212776,-0.4268055713270711,0.4120267029788197,-0.2610821877225896,0.40053262398588435,-0.1220654313100909,-0.3345573581624918,0.022380217766650088,0.2751662101274385,0.2511089156163948,-0.264904558448964,0.030817427554370665,0.0277991696237509,-0.15014530090307654,0.04988684442963937,0.06900501183117166,0.07993524409752054,0.21209396426960347,-0.20967273669648046,0.1874879368808888,-0.1569181962895048,-0.2976754939466964,-0.11081729740236139,-0.32402663244899105,-0.02787599729216518,-0.10173606883465704,-0.3367042745904127,-0.25836563601839163,-0.08299040654679943,-0.27318202702131,0.17055587051841647,-0.14462928456240678,0.07666166820182464,0.23902171733618907,-0.4546613903652104,-0.10950988151779464,1.0,0.3220205562881409,0.1000597859991205,-0.21604031601180362,0.05259554448992731,-0.21724105725534698,-0.12303842062601607,-0.2111330317499665,0.41323573747003967,-0.08698854535179912,-0.23900953821695461,-0.11473450911375772,0.24338477967585773,0.24494232022332144,0.05143801522340966,-0.3139743178729584,-0.35317038719680494,0.0772485378580571,0.1563644920973696,-0.3361817726934751,0.019529023175948172,-0.14751665329709387,-0.3097057172143048,-0.29763800281909963,0.11856847760382974,0.1550174516241921,-0.06721070210494223,-0.032807230517775246,-0.22019353848508935,-0.06979982153526425,-0.26453666993352687,0.19926185126840923,-0.23422397162316927,0.5677797627094816,-0.26182119155318184,-0.11936659936069315,-0.10703948563761792,-0.2660352107870125,-0.14750394095870484,0.36707264912378135,-0.3179638294886327
Mor06,-0.07577872758990328,0.20982557685723532,-0.13852095591612537,-0.1137770132670104,-0.24623509636404395,0.20537423180874081,-0.10588480188364796,0.2506475094117632,-0.21688657066205283,-0.14745159223055768,0.07933007986449155,-0.34626034182247484,0.10051370107927486,0.008775867337515134,0.19046580987804088,-0.04656972163153862,-0.02281656541276235,-0.031101782901983895,0.06405414411461646,-0.15891241780979976,-0.2596831484063409,0.10757418977193989,-0.06846707104052435,-0.1806495589674654,-0.14931227290410365,0.2753077500846507,-0.19372600912102103,0.1563572099583247,-0.24732261411748577,-0.2332568151851221,0.07860945155118237,0.16425513892292581,0.0650610911680104,-0.1184066636051708,-0.031369765759280424,0.021292941081427555,-0.27324340184634877,0.014152972745837586,-0.024216206621223473,0.0938368606767708,0.03595116485923425,-0.20121263777482076,0.18415299829183393,-0.0026182097649337594,-0.11160170733218173,-0.00783525147643328,-0.13985131889277605,0.04538916142700763,0.014350678947972604,-0.16080228660237328,-0.22820605426302856,-0.07949963074825092,-0.23955407122210925,0.08387175679704958,0.03752538248356572,0.12367906731729883,0.2168075290808938,-0.24775727628658742,0.004921613703273157,0.3220205562881409,1.0,0.06237882110905763,-0.08468734378136429,0.08611199499329915,-0.0668602742649807,-0.07629157816624055,-0.1271549259672776,0.12085193474178191,-0.0020973199503835954,0.030834220675770747,0.13145434223133662,0.21220166738630505,0.026593844788542036,0.061178114201277445,-0.07011312944786428,-0.2714547244949078,0.04025954678673171,0.0700155047251555,-0.28101448590022404,0.07866222236228909,-0.035422812202374455,-0.19044919648095154,-0.10207312558958977,-0.021230067491513405,0.14816218265580516,-0.08489604100973311,0.09018390689994328,-0.13764052986415864,-0.17033087472208122,-0.08203082336258545,0.1371473500998326,-0.3258641146685328,0.20725958247600984,-0.20025477999142133,-0.12505471732803405,-0.11743284016580761,-0.056974326668851626,-0.04469816995736846,0.4293515287814754,-0.22409664779964666
AATS2Z,0.1100384886763662,-0.05263960939517299,-0.3972831694730872,-0.05474707224942484,-0.033446879580063676,-0.02589461920337511,0.2517747385143623,0.06742919198889037,-0.05115120213388409,0.04303390208293015,-0.0575165162650044,-0.11748170761555067,-0.011960008444923015,0.11466128950668031,0.10005818346004806,-0.23666861541509,-0.01646504036366826,-0.07053902456106644,0.18459711809046295,-0.2215660730605841,0.033503090961751476,-0.01037730155671415,-0.04644685155477271,0.059341896486641364,-0.2729094253091851,0.14446599772443955,-0.006108396328231561,-0.07871031987191995,-0.03343376495657599,0.08919786674027864,-0.10293504374546779,-0.3002427866556976,-0.18815057866866788,-0.29918439176536255,-0.2382529287229595,0.036545849600096804,-0.11464926618941719,-0.021431096650208672,0.6983657406133257,0.20303113387337204,-0.1954580876486878,-0.0200174014280855,0.17900607566863522,0.097257398542158,-0.11628958529352523,0.08541698723054236,-0.19401141998869778,-0.09758427502598327,0.17903247821503532,-0.06709558526127823,-0.018931365035490904,-0.003312836270087343,-0.04383254415326828,0.5785435466113509,0.12507801504612523,0.1606370815537153,0.06534606466883024,0.11909307364528704,0.031215508678231262,0.1000597859991205,0.06237882110905763,1.0,-0.023303160459356344,0.017039154436534934,-0.009890449338869308,-0.05995988288521986,0.17080258822001837,0.1789882072178999,0.0028702846608649932,0.790844921572046,0.14152633759821395,0.34658346504329735,-0.0741593953323611,0.003427778812827807,-0.3259435756751543,0.008617957449325397,-0.0063321679401734405,-0.05947252016948591,-0.043515550403358375,0.9149854248206156,0.028848210418525415,-0.35122852837868057,0.33117207956432526,-0.38339830998236096,0.03990749427184932,-0.1923381298742414,0.3126390193633229,-0.14048493453566918,0.011604997375903299,-0.03795991585396242,-0.001476049436780517,0.061882403200865056,0.27559574419274685,-0.041623998291014326,-0.011588210009625214,0.2187832521709634,0.0108738879636579,-0.1469424077168144,-0.18966442989221835,-0.09142589564892212
ATSC2pe,0.23208570005344584,-0.23807264448302232,0.08789000026555732,0.021709269759197368,0.19064749345243426,-0.2998985527503093,0.3009906884783066,-0.1100746106929877,0.4398202162155599,0.1746055063496961,0.0325359369886668,0.18062472675160446,-0.18733160256320916,0.06903287378134947,-0.14584392691733433,-0.20852896837344084,0.02344597648505108,-0.6055974203544373,-0.17799428186596464,0.19254050087443222,0.23011966153669078,-0.040951501833255584,0.02018688448727952,0.2992401583702661,0.02328918068721608,-0.2874357879290924,0.2062602219566199,-0.2055553813383976,0.41753098446815506,0.01751322644239683,0.102075296836274,0.031213210071723656,-0.11165717059844248,0.05306856817841315,-0.16554480653702414,0.4154933767765351,0.05972073222637332,-0.05271594928432786,0.11769096390274389,-0.2071415232835001,0.21304253621173067,0.11216016324846564,-0.14273229813453828,-0.06025251244915961,0.25599486578049246,0.1378384974229597,0.044658047589459016,-0.16525837738943158,0.013097639879684137,0.2532181173473874,0.32503255849389273,0.17306493206462265,0.18838881809644473,-0.035525397624818024,-0.1184599177409192,-0.10230207865678906,-0.23130158780098792,0.10097544651207108,-0.04945638566756544,-0.21604031601180362,-0.08468734378136429,-0.023303160459356344,1.0,-0.24739425134882825,0.7774460037749475,-0.04298745881439789,-0.0925179421786673,-0.27692596890497984,0.6721628291571594,0.021489121915337764,-0.13437315959809296,-0.19651608011032315,0.05222520442698397,-0.08156359500220044,0.03974360054399438,0.3160500562997152,-0.2306281309414256,-0.021548788210074436,0.062035684389325454,-0.03779504401987769,0.27527710264582034,0.2836194070721215,0.2716256893978864,-0.08015585571843795,-0.2822514018664632,-0.5404375707519569,-0.016171830982587083,0.24179485178204027,0.4376746604268521,0.4434344877537556,-0.029194379994445616,0.18405366646407034,-0.2797488602521987,0.08345809676968695,0.3086017334884227,-0.16975835752825907,0.41689491892277336,0.13402983969764523,0.13980174465096423,0.3165386420635577
ATSC7dv,-0.13926295492786844,0.18207480716583707,-0.0761939841094542,-0.07153782042617453,-0.27630389697668206,0.21402219870047443,-0.28677613545408964,0.0817125447102153,-0.18481368738361093,-0.016194764710209628,-0.07574112503437179,-0.11702204994265578,0.16236570240026343,-0.10973429984638994,0.21918169149730593,-0.11407851810992609,0.021661251903943926,0.10473009671012701,0.20143923257956683,-0.26791812309578755,-0.07385210505843437,0.03955748387529005,-0.011375931929429635,-0.3217348971333276,-0.06364442857070697,0.08621686325727614,-0.19868959348307247,0.09733153832006862,-0.12640599989290088,-0.065868373483755,-0.21939560915063508,-0.055510195316215316,0.07682218830587845,-0.0542142979044686,0.09710344392257197,-0.018747400158034326,-0.05795082275571067,0.09078251657595932,-0.08614378106962654,0.02565541114159979,-0.08062552426571828,-0.18223689915502608,0.16921102068487504,-0.003235620462798723,-0.08572990519171485,-0.06239566044464632,-0.04916602720306484,0.07457207002082573,0.007721739673597279,-0.2800359971934078,-0.3583106914268761,-0.3762912382129386,-0.2301642518274481,0.02308772576437546,0.018932556297833768,0.016826953294831772,-0.1395425196569656,0.02814311136984377,0.02735616441034864,0.05259554448992731,0.08611199499329915,0.017039154436534934,-0.24739425134882825,1.0,-0.2493380245773929,-0.01917520944256771,0.057704326904650514,0.10595321945399963,-0.09306602904010106,0.008029730612023675,0.02577484723139061,-0.12444763625491069,-0.060633295945987556,0.07300081687352142,-0.05737505459367122,-0.24833776372872168,0.2781884202408639,-0.09859098728204779,-0.08305823690640726,0.021132516890569542,-0.2032648073952315,-0.05072227571671288,-0.25725971422845456,0.008480999629616057,-0.13747549021468802,0.11182780089070211,0.034799218202297276,-0.2446530683409525,-0.061172630964930176,-0.12668974155348875,0.012440822134071747,-0.011927148767259803,0.10938979451791792,-0.0893286122860111,-0.18801401418966088,0.19200982180665188,-0.2252204888349997,-0.08798880930153165,-0.13144325983403132,-0.3084443407396548
