,SM1_Dzi,SM1_Dzv,FNSA2,PNSA2,SM1_Dzse,nHetero,WNSA2,TopoPSA_NO_,WNSA4,SM1_Dzp,DPSA4,BCUTi_1h,ATS0dv,PNSA4,AATS1i,ATSC1se,TopoPSA,PNSA1,AATS1are,ATSC0c,PNSA3,BCUTc_1l,RNCG,WNSA3,ATSC0se,SM1_Dzm,VSA_EState3,SM1_DzZ,SlogP_VSA10,Xc_3d,Mor21v,FNSA4,ATSC0pe,AATS1dv,ETA_dAlpha_B,BCUTZ_1l,ATS3dv,ATSC1pe,AMID_h,BCUTdv_1l,AATSC1v,ATSC1p,Mor21m,AATSC1p,AATSC1c,piPC10,Xc_3dv,ATS2dv,AATS0i,WNSA1,piPC6,AATSC1pe,AATSC0se,BCUTdv_1h,TASA,nHBDon,AATSC0p,AATS1se,ATS0m,ETA_dEpsilon_D,ATS4dv,ETA_dPsi_A,AATS1Z,nN,ATS1dv,ATSC1c,DPSA3,ETA_beta,AATSC0pe,PEOE_VSA1,PPSA3,AATS0are,AATS0Z,Xpc_5d,ATS3Z,ATS5dv,AATS0p,BCUTp_1l,AATS0d,Xpc_5dv,Xp_5d,AATSC0d,ATS6dv,ATS5Z,Mor18v,ETA_epsilon_4,EState_VSA1,fragCpx,Mor14m,BCUTc_1h,ATS1m,GGI2,TPSA,ETA_beta_s,SlogP_VSA1,SssssC,AATS0se,GGI1,SMR_VSA1,nHBAcc
AATSC0se,0.6512447895470632,-0.6234877352329016,-0.5849776331065916,-0.36834298496216195,0.6914862162999114,0.5787362253321379,-0.20552051583378775,0.2930222563367534,-0.5737497142017042,-0.7043254082499821,0.6360812913313076,0.6218939075000917,0.42802741155679996,-0.7641220767198666,0.4117454251103021,-0.4961407392356064,0.21008664094359117,0.44067481544924264,0.5879441708859788,0.4737909271586178,-0.6102213027848369,0.0014584201496882633,-0.1493569237516429,-0.3592692389236648,0.5820931708388482,0.5065667062864737,0.17139482527212452,0.5504338209952715,0.4827145929810977,0.34580439325188883,0.34665098047385207,-0.8208473133208253,0.5102146813160938,0.4962126318261812,0.6419214987606092,-0.018045556098644458,0.23922235745655193,-0.4590194426207014,0.6217254612945994,0.2352418801231958,-0.12990439819644856,-0.23365049032503338,0.2564736519246809,-0.21578034108289856,-0.6813353054430724,-0.10409689284007748,0.04192554855814412,0.3239587853556218,0.5928301428091607,0.1728513970828811,-0.17851665979318296,-0.5859297066884098,1.0,0.4714670404731293,-0.48189766125052724,0.19083500387328395,0.1598621356320493,0.564736727125034,0.09908697901121755,0.2728388814436055,0.1996022188314224,0.07439001904511264,0.019180469754701945,-0.006578995287838091,0.184622362560053,-0.40827220717644913,0.5011020138782925,-0.029414790419311204,0.9874080970496686,0.1885937556810378,0.11911636820813937,0.7391361217420662,0.03631192853123703,0.08824574325195284,0.03957703853642646,0.0951643912912804,0.026827657571330352,-0.3560795224460532,0.39515781420586454,-0.12165667123714123,-0.14188409426260265,0.5479270899287265,0.09195419568672981,-0.07165947792408359,0.2317161958366134,0.6816471196261902,0.5424467290869954,-0.10033660502648764,-0.2830431380758662,0.5997781624005122,-0.0029509337761147035,0.11874114898211784,0.4915364067541605,0.012016115044023772,0.025883436419606935,-0.4224993215249292,0.7189651306520047,0.25621902005130837,0.6561267358092465,0.1725262904915461
BCUTdv_1h,0.5041363245984988,-0.587291415089371,-0.41444886306728435,-0.35983676402530274,0.5083623561577486,0.3699434635284513,-0.2853433622023246,0.3776083241382639,-0.37604127962313477,-0.5771212955617622,0.49620674424045635,0.6476165903981068,0.550498091509988,-0.37493526127238974,0.25179447395852006,-0.0801345995711039,0.17210479560702766,0.26881327820467593,0.3866046536310778,0.4507522337801179,-0.4412126626774671,-0.605439980236867,-0.11754123199727264,-0.3938448236890472,0.5716173939087582,0.12656665724878557,0.10196177726319647,0.1380571492028282,0.25577032935386695,0.3563931733682471,-0.06831329132600618,-0.30378921483407934,0.573439250722251,0.4679323549418447,0.43233090188108875,-0.3584274728757366,0.3237834421788299,-0.031540045405434036,0.0892078470498218,0.21036699386243185,0.20991076519768526,-0.04907599566311288,-0.031113096317311625,0.12307529364071718,-0.2697389027505436,0.11835789689591587,-0.04320298105828754,0.4192806526450279,0.3126989890662021,0.2626150388473727,0.2264201225700146,-0.045830140411849025,0.4714670404731293,1.0,-0.015482524280818725,0.005705550529206592,-0.23461560090994488,0.2631141563907001,-0.12543861191513622,-0.10600161101251088,0.28636672484024844,-0.07748986005502081,-0.22812797747234217,0.08184918847826893,0.4308115420242482,-0.36433049675420515,0.4341518362554989,0.298343134895836,0.47902565804869723,0.24363121099492435,0.2884684356848311,0.3857244300962467,-0.2832952649007258,0.24967260565845928,0.2733238493111697,0.23307025588994598,-0.37236406383420495,-0.8144398231268289,0.4083953896466643,0.10834610225887052,0.17827440217849277,0.39377642780410954,0.2118166727387492,0.2257042768662121,-0.07721993887213735,0.2767138557709796,0.2945314402386466,0.08835981630873035,-0.12172751552873956,0.7342996657302958,0.05945666537764616,0.3067831943919727,0.42522922677717334,0.35843578839132656,0.07904824947624359,-0.17287486149162504,0.30365453406423254,0.40024369481207706,0.5535645275166216,0.29245359067124804
TASA,-0.08029122545653937,0.10722836585008388,0.08201429600594744,-0.19233688841788157,-0.10797988045041468,-0.08681762210520763,-0.35600174733454054,-0.16462846883769208,0.005946306177703394,0.12466870372421236,-0.09848447606795076,-0.15432472156760607,0.23434681779949956,0.29315146525786695,-0.3919556053498638,0.3688919352308693,-0.1529845058411436,0.13340751593552586,-0.4226693893776723,-0.04349712210157897,0.2612548125963987,-0.3077068344796884,-0.36931906938727754,-0.116132803178272,0.0635974539454753,-0.050046453190680726,-0.2266681419031381,-0.07284798754701084,0.0065484911344794415,0.20131581317924155,-0.6806265219806954,0.4952271340803113,0.18429221252637043,-0.22074867772039578,-0.5035340445407142,-0.1251850550171543,0.3108510019415311,0.41347047873066073,-0.5490796535155703,-0.2927199347882486,0.17495468010145665,0.05207915796804555,-0.45302421946783594,0.16403697562998457,0.5068841559320876,0.52537585572722,0.13612322380440536,0.29264460375678025,-0.27603126946227224,0.4774142162230582,0.5108026757577654,0.4185073492064159,-0.48189766125052724,-0.015482524280818725,1.0,-0.2801678480871537,-0.12121440383697758,-0.45478968156285404,0.19129542021028464,-0.4782131142991896,0.3299845703691076,-0.10460077867253463,-0.08800020832026348,0.06011017596153667,0.3915068032160168,0.08935091969045127,-0.15019762206080275,0.47353224846174885,-0.45989862924811814,-0.005573004710945984,0.13022948398488843,-0.3959104182316762,-0.11485195668885312,0.3617269767085339,0.5879826852442288,0.36974508095029257,-0.07696740108771413,0.004477647217189301,0.09200869827703924,0.3781326889533924,0.5644421438343701,-0.03844547710075164,0.32825227567347,0.6299734356355535,-0.5449174343544614,-0.40732348184027956,-0.23408934405346257,0.46592127008444256,0.16252472316651212,-0.03145430151164343,0.5048445046736263,0.36488687960109606,-0.3725616758102491,0.62267355834104,0.10612009642665877,0.01789946200973531,-0.41678103175528813,0.30762848298322176,-0.11754293227301077,0.05853566590727547
nHBDon,0.2727723363780258,-0.35910487766045207,-0.4853985307954349,-0.43524273457004264,0.31107579823235654,0.3663776822149632,-0.35317546705153785,0.6664954217716408,-0.3849588621924829,-0.25064844884205034,0.5167169981474278,0.09692346013044031,0.20572306034312016,-0.342059576993029,0.1645820147346661,-0.5461083115238775,0.6495871571042426,0.1943306596377679,0.12655953702523376,0.5798173006728181,-0.5877257713360843,0.18254142922568542,-0.20666595272038332,-0.5096659797397647,0.35244659785767546,0.10586807893822592,0.6909171646543083,0.15272962457645387,0.02990873573500659,0.15006285173869632,0.05025464496509427,-0.23848411036428568,0.33761732987661963,0.04730709834011362,0.2263367675309892,-0.07299445029744965,0.21841609085904692,-0.6269537439495504,0.20181998512787855,0.18832219529124042,0.21454617380294783,0.21667183540172089,-0.08392285715087033,0.08756267669533478,-0.3897149767511867,0.08822442567756153,-0.009679381261486212,0.191579866829238,-0.015352385564587302,0.19377643736897365,0.1133903918769213,-0.18528400167233058,0.19083500387328395,0.005705550529206592,-0.2801678480871537,1.0,-0.08230568333176373,0.11673098065500684,0.01715252086912297,0.6359443537358754,0.1993097774056454,0.008830948740720945,-0.052336783480062245,0.31013124694728134,0.18323317041434226,-0.6447383724398977,0.6557936697405219,0.16411615847414554,0.1792658994612334,0.664218520886861,0.6024804208659755,0.02914955656531468,-0.06757615797858992,0.15319732463647653,0.16797447212015482,0.18721967044099566,-0.10273222374429676,-0.10380731561411867,0.10318317366119419,0.044715135219375764,0.12086204609452972,0.08138183718471383,0.15068035648209926,0.1331750560836213,-0.10213842621509754,0.010837594444563498,0.49031777193815945,0.0668034167574852,-0.14964387584200226,0.09579957173522852,0.0871068251027044,0.19862815755072014,0.6373101605487775,0.17865084277800744,0.39095992480183317,0.06237008806243758,0.022389161820798673,0.20814770703211236,0.33579040209315536,0.40985904014895636
AATSC0p,-0.07603739293037172,0.12080857133598034,0.02236193532213269,0.056660958924820114,-0.03872814497367561,0.05013938551655303,0.06301028724287255,-0.13510615233439033,-0.037986040711819435,0.0690888000568051,0.0034998473886444035,-0.1314614940557662,-0.10084806602188007,-0.12697905863610975,-0.20683350702206377,-0.1698538474888203,-0.03591716070320438,0.09882754009508862,-0.08837419623219125,-0.09209350346393186,0.029564230405325104,0.21030736185063895,0.10317918072945674,0.07930660831180163,-0.09665493859941032,0.18125303813032428,-0.11808403111149966,0.20209411266570756,0.05106224955888306,0.025052705677106463,0.13694213357879498,-0.20629616908121848,-0.12621153818845976,-0.11539697889089888,-0.20875111315955647,0.37772243296790076,-0.09289851749538172,-0.17190072682576513,0.24672040906974876,-0.23929947419917225,-0.7694122270885312,-0.5407256121243011,0.07717266248214566,-0.8748721318649934,-0.29075188731792867,-0.05195837858884658,0.08986784438170665,-0.06069989050379561,0.004593668744957882,-0.017475076239843998,-0.13205351822715608,-0.38225250719985515,0.1598621356320493,-0.23461560090994488,-0.12121440383697758,-0.08230568333176373,1.0,-0.02014558469064366,0.276332663204385,-0.0901431881696476,-0.07558618305666598,0.3329970588277679,0.04597831828307282,-0.06401619379390114,-0.15754543231489135,0.045836813820749556,-0.041547203633203925,-0.10879408476958177,0.12593730061195796,-0.16751737817573042,-0.05441461007028064,0.10372091487547502,0.286320657314908,-0.07178569891589758,-0.09658109789839342,-0.07486564727480989,0.5048797585263062,0.4345840155169567,-0.002016693982492417,-0.036868469195699555,-0.09981039858798768,0.1046945756184619,-0.058815432714414424,-0.10228321161545731,0.10708104463755377,0.12289045667414282,0.015095374562929177,-0.05186620895926862,0.054703873009669925,-0.010600333170512436,0.004587343805628443,-0.1070502187387831,-0.059214895146745994,-0.14413637586070735,-0.058595697070007176,-0.024631556451998528,0.1301637268640203,-0.058888219322737974,-0.06087073433140964,-0.09088388477883681
AATS1se,0.5413872243923854,-0.4664289814236176,-0.3602483095637922,-0.1807875540761379,0.5525392758770441,0.5062983978926999,-0.06906109987810811,0.22694725990043457,-0.38251846296752096,-0.5078135640734589,0.3686060422502554,0.533052139545857,0.26252520618534886,-0.5868974414503584,0.7339927229112205,-0.3500226534219293,0.20258549353759064,0.29266491239447795,0.9597490830931958,0.1943224242595763,-0.32283155408046443,0.20574808412749368,-0.13339167811981578,-0.12284050526917803,0.17909745578438963,0.4614055955517965,0.10933697919503745,0.5084739348578274,0.39978739399068286,0.2313889504244325,0.42395677686552397,-0.7076689955771686,0.11330927671258606,0.6979168538587152,0.6569901867110931,0.14379992070283804,0.11172506339694026,-0.35860958483344235,0.8256605527788131,0.45506700111588744,0.06282862182268723,-0.028204205050878714,0.3359119900893984,-0.038741178307999516,-0.4888622001036508,-0.10213870391408307,0.0010805377916590319,0.2005046286655653,0.6537206073500864,0.036947139190663655,-0.22783650085447812,-0.4938617288151614,0.564736727125034,0.2631141563907001,-0.45478968156285404,0.11673098065500684,-0.02014558469064366,1.0,0.12012089795794258,0.267187837235257,0.0897299650417214,-0.0027427137857010775,0.17693446838122714,0.1302396455097809,0.05673205408030457,-0.17655243778966534,0.20871669042215596,-0.09129835359338023,0.5590655929027825,-0.002874804233486324,-0.09580703666569419,0.8952529504964856,0.1747725575040719,0.00879374324983887,-0.0927808626216195,0.012183958817729641,0.06898441466943663,-0.19959054911578422,0.3251741072187274,-0.1175553747603201,-0.17124298088635306,0.4431392360816426,0.024941644424340974,-0.1481893762556653,0.23102723418756738,0.9264926793345335,0.37238681979951754,-0.09486351569231939,-0.21793750148459368,0.3132135450845196,0.0036145222409693844,-0.018524736992431384,0.2040409471313806,-0.11497099141255064,0.03692647153964981,-0.3126294292180761,0.928563741320247,0.10781523054833059,0.3706596066046915,0.1269538137219952
ATS0m,0.25333995829870715,-0.12712687849385534,-0.2849122517834124,-0.3442017316004229,0.3135898453299716,0.4094063384842356,-0.35220873793014784,0.11130787506862973,-0.35764496149374864,-0.13666913767440816,0.22493322230462443,0.022037867030467177,0.2775971937348154,-0.2667200852934977,-0.17392544604306226,-0.056888967887864725,0.16236551377671357,0.40729943503484334,0.02386780442558059,0.16249557268692233,-0.17943032908800338,0.05309289268929467,-0.3071646362557933,-0.26893506734459804,0.22317770417925137,0.5222173420031767,0.02776776103561002,0.5730866162473297,0.20224251986340006,0.32833151266335825,-0.07067161995509849,-0.14213713735757927,0.21425332884548698,0.07263692262224712,-0.17521803388958032,0.5864073079552489,0.3027755746360997,-0.04870847750629547,0.30831603289423754,-0.22180234882597388,-0.02223860929768236,0.0036129398507879574,0.017537151387090954,-0.12845942674258654,-0.0041746767871674965,0.2548037920692508,0.48274701499753386,0.3108103090928311,-0.13280354421400506,0.41636024587779386,0.18663842711968143,-0.05142037827879303,0.09908697901121755,-0.12543861191513622,0.19129542021028464,0.01715252086912297,0.276332663204385,0.12012089795794258,1.0,-0.11720116428877365,0.31528478312567365,-0.03369662920964664,0.674591738143366,0.14690671516020282,0.26592941655035407,-0.1315995943690371,0.13591703951518824,0.2644042483550569,0.07542734516146139,0.027309185219989512,0.0028365668988942308,0.12433690308147005,0.8003112070677167,0.29012455767995987,0.37359327559406974,0.2967063160481152,0.7505325260911334,0.3841285959447493,0.31195468624849926,0.20748623855503404,0.2597222583639232,0.31727484721201976,0.28193062293423504,0.32137802873320087,-0.16170726349939565,0.17104883451012684,0.21559738814994,0.2339189715304149,-0.12197350862254899,0.12127531823954488,0.770276209897132,0.26975009089736757,0.042774128313334284,0.29726983722779743,0.13492113334380224,-0.15060661313121249,0.19717820092550697,0.3051847776872862,0.1442284069249195,0.1638486764048546
ETA_dEpsilon_D,0.099468176335099,-0.14215673740771737,-0.1865166782041623,-0.0780343261041848,0.10158767116140534,0.13674401846401243,-0.016316090804692616,0.37296505299431937,-0.11408694545935277,-0.07933354976816699,0.25490498218536345,0.11032438957776278,-0.08220683580424608,-0.2215643346806988,0.4533530065420536,-0.4130094023702867,0.3646108875828002,-0.03290489651730576,0.24622887720801145,0.2250661502607211,-0.29811095701570667,0.371676906123716,0.12693637027268434,-0.11931014376265825,0.06009272820270163,-0.005206313862662148,0.34787169994581213,0.01960917925834661,-0.02756965523110278,-0.06442028807085473,0.26095333930613096,-0.3351222185603622,0.029185126785777525,-0.042354584103797596,0.40011645226598525,0.027779138010900064,-0.0624088057295043,-0.48644359597459885,0.34307274113090935,0.3155084598232863,0.06366370046598142,0.1468086904005564,0.11788244963262362,0.05134593041942158,-0.4818398906879337,-0.10405695091837604,-0.08678984291457208,-0.08331645740360445,0.15645191223136246,-0.11507691739669865,-0.17985934916202898,-0.45966586257340775,0.2728388814436055,-0.10600161101251088,-0.4782131142991896,0.6359443537358754,-0.0901431881696476,0.267187837235257,-0.11720116428877365,1.0,-0.05636002798397416,-0.08491793155865597,-0.03803614341614515,0.17528375316494257,-0.1282497637330839,-0.30500216048126744,0.31950079173553514,-0.14195045792658106,0.2917161335545532,0.32132036824089844,0.26859425360503075,0.11247220687629851,-0.02896255825329287,-0.09611100763004446,-0.15926039248591253,-0.05189819775171843,-0.11135546887414252,-0.058867578498419844,-0.17408064517328914,-0.11501287232676864,-0.14468751788427472,-0.07691814284193307,-0.05060878732265984,-0.13773994840973372,0.13281335566971722,0.10779322005913076,0.2164413773289978,-0.10004552973285132,-0.06547722496065339,-0.16333320739417334,-0.19131375195315609,-0.09671442188867554,0.38797481753885316,-0.18242899749925168,0.2470475989178378,0.0600697616276625,0.11728895002348076,-0.09044684305012873,0.10900196790183103,0.1264205283897276
ATS4dv,0.6629933520257766,-0.6797363784715358,-0.7424816969063577,-0.8420859025622833,0.660771051233148,0.6468531127195893,-0.8187446122660205,0.5077333996924881,-0.737433716107694,-0.6336229965303242,0.6283669413274995,0.27323334396624765,0.8876704732779901,-0.5133488859922183,0.0019329748215046873,0.02518950091655569,0.4446883079497811,0.6705765018818597,0.15330118630769832,0.6081978213149561,-0.5624308140311032,-0.24444547511409087,-0.5367590151628684,-0.713732770936137,0.6574670796223564,0.4095185120238947,0.30158114231091493,0.4415274236280259,0.48850373837814504,0.616393622791522,-0.3372858539572965,-0.22927197060138269,0.680474215464431,0.3744324261063153,0.14055504038611147,-0.08802196136287707,0.9395296254271387,0.04070745757834961,0.05181860001976236,0.14540940466606353,0.18180838950210454,0.10737690288465696,-0.30827842130780864,0.08083533880122881,-0.03996303034610531,0.6590440769597462,0.14798378655571262,0.9164493819838376,0.028277866605890347,0.7970167370787399,0.6164583828341148,0.09539087348742535,0.1996022188314224,0.28636672484024844,0.3299845703691076,0.1993097774056454,-0.07558618305666598,0.0897299650417214,0.31528478312567365,-0.05636002798397416,1.0,-0.002620433101304325,-0.036566270667406205,0.3915120186660667,0.8907911585975999,-0.4162824688544317,0.5744379583969406,0.7784958086753649,0.1840372775892955,0.3125530909563595,0.4268949873478605,0.17979236534415804,-0.04924272979811809,0.7973907079803457,0.7988942266331394,0.9066844727770879,-0.04567349631502429,-0.1844043502313143,0.594646348802141,0.4381112200907618,0.7580237227031312,0.4365089073019925,0.825559242775863,0.801858235567894,-0.5462083318921267,0.10117575876372926,0.5494674901534933,0.6537036337686636,-0.4104516547677628,0.44235272442124846,0.6099840504015788,0.7361593126330098,0.3815061850876891,0.8232261227490139,0.3718901200196944,-0.38411863146635566,0.1382387657996786,0.6692341844605446,0.5280229725125898,0.5343048781374488
ETA_dPsi_A,0.024663522028799803,-0.03257822580051055,-0.022155361428815426,-0.003945756372597532,0.02530724140620044,0.04481234062801783,0.0057991309408645395,0.018141863917716435,-0.023500619863369855,-0.04858351319589525,0.008921350415167192,-0.0790984372961628,0.0010692386949077844,-0.044997885655648905,-0.02091320293424147,-0.05178503098855473,-0.003464027036116291,0.01290449972828166,-0.000712699245959375,0.01766581460950369,-0.017772121193521485,0.10819627263701452,0.0952238459091421,0.002951999235418765,0.021896438584171233,0.0380244076128252,0.01092397960412061,0.04190790116465822,0.0399334823404561,-0.0052871884555825855,0.07145457889082021,-0.06040676543532104,0.0036238839606343703,0.03891854864975129,0.07338463946003392,0.09284317853461466,-0.004388113716671919,-0.04149963215216374,0.12831765175700377,0.003928868617609339,-0.5092616156425828,-0.44359247999788104,0.05555253933666771,-0.38870478466307784,-0.04963985284760713,-0.034205921216627994,-0.033248949411467575,-0.0018988488747532972,0.07110081718085103,-0.028246183556197752,-0.0687276358849789,-0.052141356454443726,0.07439001904511264,-0.07748986005502081,-0.10460077867253463,0.008830948740720945,0.3329970588277679,-0.0027427137857010775,-0.03369662920964664,-0.08491793155865597,-0.002620433101304325,1.0,-0.009787031326623927,0.0005675968555849493,-0.024684326449283485,-0.01979345302151002,-0.005054138454501326,-0.0556209934407157,0.05970077987814785,0.0014882941595213734,-0.051874408078505505,0.05304366549944688,-0.0049682914583188496,-0.021819640662020672,-0.050807366172092285,-0.008989113668850897,0.09999478473126908,0.3502013849000396,-0.045913717852935965,-0.03976280752675244,-0.05254251335819456,0.011016950629210443,-0.004718362340048984,-0.040730569133066025,0.07205998905585152,0.03384228815872938,0.04624074170519936,-0.03585310886784439,-0.030704742952183964,-0.05686901337719961,-0.06990251613836836,-0.030039545105920742,0.026122046584192253,-0.06405808934857807,-0.003445156416803633,-0.036500014872561104,0.048488228371360284,-0.02599579408806078,0.042267958128626854,-0.007839563657667827
AATS1Z,-0.010255195597047042,0.08702075091567449,0.03521633834516686,0.04487479936669448,0.019081686321116672,0.07799462469232883,0.04342231670774293,-0.06090252969982709,-0.00025150370795995106,0.05839232663865109,-0.06196570207939133,-0.07475562262979651,-0.0718381770396142,-0.030990708521260412,-0.11268450570576251,-0.04863914075430582,-0.03674605643549313,-0.01862807651404313,0.04870904597531209,-0.07426293483910862,0.06382647367519075,0.1601474116611849,-0.11048874529765326,0.06996347883330907,-0.08067270933355718,0.20771154934683753,-0.04991627438303457,0.22882693522630249,0.024164456950218,0.007822455492908257,0.13752271871897895,-0.05515489521434623,-0.10528133478786494,-0.023244941748496263,-0.05276450499970414,0.7500366351923098,-0.047808477107796746,-0.051970087405964226,0.30021888210017755,-0.08666559893505468,-0.006696947852999342,-0.0325248670212954,0.27559820905258425,-0.061445493136444006,-0.03475273036375644,-0.03778303353336876,0.17485785882069196,-0.0464035975779535,-0.11777895194259384,-0.050275209121931994,-0.0999541374961285,-0.10632314520651077,0.019180469754701945,-0.22812797747234217,-0.08800020832026348,-0.052336783480062245,0.04597831828307282,0.17693446838122714,0.674591738143366,-0.03803614341614515,-0.036566270667406205,-0.009787031326623927,1.0,-0.019058055467356994,-0.09301622940292492,0.05261549919638994,-0.10154307060195882,-0.08233136323102841,-0.00011737452071136078,-0.09332513414312053,-0.150844254904224,0.1003194438312189,0.9035671360375378,-0.04677965170097594,-0.09068151023107983,-0.03804172593546362,0.8297510438381337,0.47404521185525117,-0.0010452281183450569,-0.04176949936239196,-0.07319517965816791,0.04396514468980545,-0.02847473265291276,-0.07446807583582837,0.09257766005693917,0.16780277003843325,0.016520492145070984,-0.03864371914341279,-0.022321748551637263,-0.07456102212483187,0.5093244037219468,-0.0774547767010422,-0.06531323301324161,-0.10918557835022182,-0.028609469244741264,-0.020893382791925773,0.1841436593330203,-0.04974684513123884,-0.043915001519300605,-0.06464465816338377
nN,0.49009886268680136,-0.421608298637186,-0.3463207134852832,-0.4129835888123746,0.3328659405931523,0.549136423595143,-0.42408652415551695,0.576789809595379,-0.35484223403380777,-0.22005030469851947,0.34768971878061017,0.34532923376515695,0.4035101199411108,-0.23551160577040267,0.2572314278261694,0.06303254684443585,0.5677572180282533,0.29050680875557244,0.17816407320253885,0.2609888334729681,-0.23449866785605317,-0.0600841555618578,-0.27193464027430797,-0.30916080868884016,0.18384560304045622,0.2019540944061572,0.15753296265578817,0.24534116887900417,0.3561060768593491,0.2665242991545413,0.00025978284002098237,-0.11012185307999245,0.22625839696860028,0.2464265312356625,0.09459226210795031,-0.050743834783390514,0.37972799932879897,0.03786324705598205,0.2745753542448903,0.1187026909081059,0.10664493671971896,0.05563826617250074,-0.08156030879144358,0.051919645665524525,-0.08741847511349908,0.34045201518882956,0.0741106412226832,0.4355563739213853,0.042280267375708155,0.3623991448590865,0.36188824775122513,0.06299019186051298,-0.006578995287838091,0.08184918847826893,0.06011017596153667,0.31013124694728134,-0.06401619379390114,0.1302396455097809,0.14690671516020282,0.17528375316494257,0.3915120186660667,0.0005675968555849493,-0.019058055467356994,1.0,0.4521297088649484,-0.2952886149282717,0.2986863708980028,0.48189786591418804,0.013404124047283614,0.17958478593241697,0.34468600311660524,0.07655456271392369,-0.03076423537561282,0.33524424203612246,0.33764814389396486,0.3949477112841543,-0.02962238144246456,-0.05779533374751891,0.3179683614151923,0.20724119539405186,0.3725783595585544,0.16901413393690062,0.41164099261484804,0.35792637547370865,-0.2967229002673086,0.07003997213583646,0.22473228699140063,0.3121238803701005,-0.28243535964506744,0.18853312389310203,0.31250222493782087,0.30317998044738664,0.23068558164230907,0.43792859293789843,0.666405544935616,0.03106232037521552,0.054291689727351496,0.3332882049194905,-0.08334380026197094,0.5459200202820075
ATS1dv,0.6446356980389071,-0.6733886373550836,-0.7380924969762316,-0.8452779851092741,0.6270367394367808,0.6135300217080567,-0.8279750464348273,0.5450216652498431,-0.7292291898101886,-0.594404752673025,0.6776754618291425,0.33089048561165135,0.9330088153180699,-0.49329425125682846,-0.014402659549027816,0.02683506107261866,0.43653292700179036,0.6850384937430882,0.15867359460575226,0.6702737471203742,-0.5636458319327774,-0.4515558652758776,-0.5862204304189144,-0.729495057522969,0.6798374465456847,0.32800349194463785,0.27817618125312954,0.3534533613259033,0.42170502623807066,0.6152982081187814,-0.39859034146778977,-0.19927531836878873,0.7141438175556541,0.47456068134559865,0.1418917621377392,-0.16310343776921377,0.9215528671138056,0.08881285232394037,-0.029490205573706515,0.18046884584618708,0.26193780777397274,0.1450473444177684,-0.3560137812138837,0.14107418417314596,-0.05250877462060659,0.7209106963738866,0.12170223717686963,0.9462265270489494,-0.021591189083703107,0.8292065593196329,0.7825721201918222,0.16595936026563315,0.184622362560053,0.4308115420242482,0.3915068032160168,0.18323317041434226,-0.15754543231489135,0.05673205408030457,0.26592941655035407,-0.1282497637330839,0.8907911585975999,-0.024684326449283485,-0.09301622940292492,0.4521297088649484,1.0,-0.5092934389540751,0.6148577287163738,0.903266253234287,0.1730126548075251,0.39527473726361056,0.5381727648709481,0.1515803993791363,-0.11627191851463521,0.8025259236284468,0.8421164889266017,0.8424928694956297,-0.11961378938849361,-0.2917698001071436,0.703670230799093,0.4871857141976884,0.849126493391273,0.47676619948301147,0.7583748718169039,0.8027541445575772,-0.6637607293770589,0.05040141500724899,0.46244497248305383,0.6935609286826544,-0.48200856109598844,0.5650444659382269,0.6084896444396531,0.7925193075991136,0.40158421169360137,0.9220716270862398,0.43183717756131085,-0.24064768848087834,0.09152453750757643,0.7194716850122557,0.5014773077037294,0.5908111305254812
ATSC1c,-0.5179899621074334,0.6343249167546363,0.689237231538247,0.6789443672827116,-0.6063625657296052,-0.6126807785716291,0.5994205575051081,-0.7580793213513226,0.6308046494091782,0.5364193685241296,-0.827194917525628,-0.2583245450219129,-0.5672246921221281,0.528840113905445,-0.09547873304289982,0.5584024671802585,-0.6656641780926504,-0.37981154579411686,-0.2072760800339865,-0.8998830004694467,0.7261097155968699,0.32402035702737303,0.37185034294597796,0.7229600744222313,-0.7207517367804357,-0.3016674919692815,-0.39814042503528085,-0.35361475106297957,-0.11140389665141723,-0.3369929446235161,0.08214893897250436,0.34655996020883206,-0.699435585887348,-0.24759292880211645,-0.329447278060246,0.09257548336251507,-0.4295124499865115,0.5205878869578205,-0.2578037753647665,-0.1282474496142133,-0.12653221589479036,0.07189073366406623,0.09713643934056163,0.004006883853867981,0.603077830102253,-0.2536799130827815,-0.009537397934355008,-0.5019398142417518,-0.03175761346175362,-0.4282658171577341,-0.30319340873876116,0.19986462065907293,-0.40827220717644913,-0.36433049675420515,0.08935091969045127,-0.6447383724398977,0.045836813820749556,-0.17655243778966534,-0.1315995943690371,-0.30500216048126744,-0.4162824688544317,-0.01979345302151002,0.05261549919638994,-0.2952886149282717,-0.5092934389540751,1.0,-0.8109852926507015,-0.4081507673562289,-0.37771989424373714,-0.7168971935913167,-0.7465372831752384,-0.1822438159077088,0.07487844315817012,-0.29404426888832985,-0.3627482617548266,-0.39270300096109795,0.09289202272017863,0.29517998592006633,-0.3387692907918896,-0.09021879441318448,-0.2946926018796453,-0.28637077529620514,-0.3105027367094827,-0.3647298614039079,0.17359199254601712,-0.14495312424658424,-0.5676886933367259,-0.18308396256605602,0.30057328238593234,-0.584014535201117,-0.30500839592720397,-0.3475556762206817,-0.7340708320433823,-0.48061296415416577,-0.439927067060329,0.012784876456652624,-0.162821069701712,-0.44100044144958506,-0.6646423696617679,-0.6253517799143091
