,SM1_Dzi,ATSC1v,VSA_EState3,BCUTse_1l,Xpc_4d,piPC10,BCUTdv_1l,nHBDon,AATS0dv,ATSC8dv,Mor16v,SlogP_VSA10,Mor28se,AATS0pe,ATS3m,piPC6,Mor19v,BCUTc_1l,Mor28m,Mor16p,Mor21v,AETA_alpha,FCSP3,FilterItLogS,ATSC1dv,MPC8,Mor27m,SIC0,FNSA2,ATSC5dv,Mor13p,ATSC6c,Mor24se,ATSC2p,RNCG,AMID_h,ATSC8i,IC0,Mor13v,Xc_3dv,Mor30p,ZMIC5,ATSC6are,AATS1se,PNSA1,BCUTZ_1l,ATSC8pe,BCUTse_1h,AATS1p,AATSC0dv,Mor11,Mor16m,EState_VSA9,EState_VSA2,MID_N,ATSC7p,Mor09p,AATS0Z,ATSC2c,Mor10se,ATSC7d,MID_h,AATSC1v,Mor06se,MIC2,ATSC7c,Xch_6dv,ATSC2v,BCUTd_1l,ATSC2Z,ETA_eta,ATSC4p,ATSC7dv,FNSA3,ABC,AATSC1c,nFAHRing,Mor17m,AMID_O,Mor26,SlogP_VSA3,Mor27se,ATSC3c,ATSC1pe,SpMAD_A,Mor26se,PPSA4,ATSC3pe,MIC3,Mor13,Xc_3d,TopoPSA,ATSC6dv,SdssC,ATSC3p,SIC3,PEOE_VSA9,nC,Mor32se,Mor11se
AMID_O,0.2081095073252733,-0.05165911839270051,0.3824426853253651,0.2314818673185114,-0.06403823189517908,-0.1263453776774149,0.2242566736529961,0.33006719229508685,0.2792494158771481,-0.09859782076409884,-0.18980722938530006,-0.17105368798829762,0.31518663329408264,0.21554601335837123,-0.09594604426512798,-0.13430994019653555,-0.1930289948072508,-0.28780213455467885,0.24835034267101364,-0.19944596503100726,0.12137802928563578,-0.3297930506925729,-0.10510467104439931,0.4953263380488055,-0.03587936434512337,-0.10665368063527916,-0.06065472926445416,0.27953065131602906,-0.3147131318082501,-0.06658814353580103,-0.053763523233310656,0.10714596883153914,-0.05802246756578217,-0.030678035749268806,0.0147499690240956,0.38099866180931913,-0.04565441265404969,0.28590619217740365,0.023699689301147193,-0.09947686317175418,-0.2081411540611895,-0.034945219214526674,0.055734686846565226,0.3810817135394656,0.014470630602790949,-0.05958154883795594,-0.09591076751138655,0.4665257530384645,-0.16395996654867032,0.4981921015239581,0.1974117976576639,-0.19062978483009257,0.3309219595663987,0.23527383554729575,-0.09912606286115298,0.10000526816107465,0.021723678955242524,-0.07548163751137939,0.14323089001052786,-0.10429456585576881,-0.006116914571114752,0.30374240032643895,0.006912934485988805,-0.1030514707420803,0.07337103758085502,-0.06796461602855937,-0.12682730699097922,-0.007904377272608589,-0.14608872059376107,0.07174917177732379,-0.15442141448796626,0.11118725286158579,-0.0031706702961879535,-0.5914283356311655,-0.08693076743941365,-0.5605585362065267,-0.018244032142099544,0.13612238465247634,1.0,-0.14991689734429026,0.4079612175369879,-0.11210738621724664,0.1574831964618432,-0.2634195546708426,-0.1258358090505863,-0.15814162495569323,0.4577897167394084,-0.07850260263149347,0.04580294164792936,-0.23208866308671422,0.0005191716712804943,0.45519464644789176,0.03966813214775947,-0.29277747708948965,0.20147651469139988,0.15253647039175497,0.24080924276276608,-0.2261655751672903,0.12364012437697476,0.18605082860827366
Mor26,-0.2336713376287057,-0.4491754576518293,-0.300933862485165,0.02108031040040755,-0.1320461962697797,-0.14536697894886447,-0.31960723140783887,-0.23796892636852215,-0.375399132859711,0.027007050680455186,-0.30780398659873154,-0.2357555945102331,-0.6001053140408991,-0.3407304285340819,-0.06848509061266367,-0.18207669871946122,0.7219254224797568,-0.09947906595244864,-0.4387451822539738,-0.2612514357195263,-0.1372578618601253,-0.027704578586685905,0.6020327145740741,-0.23437191445563432,0.26138034767138074,-0.09675668646730404,0.5041627513531531,-0.41082879393113914,0.39750247361326946,-0.0132960839252586,0.6562806974365427,-0.13317148507462823,0.46849136796264046,-0.19178000403947632,0.032585371352855615,-0.35025871128465424,0.12130604779238262,-0.28323643862631775,0.47278859718227306,-0.008457199832233992,-0.045360043895691024,-0.1286004025983096,-0.07084998513019927,-0.34419680960743865,-0.4385933541571527,-0.08767719619772887,0.008309475939608936,-0.00956710509210235,-0.13148027785444968,-0.3087694000964767,-0.6365455941354266,-0.16638993755182607,-0.22049892323341108,0.06059185490968712,-0.17089037342028582,-0.18617084405250298,0.49635190271868473,-0.1295749409140479,0.04144267169712707,-0.09297221990343349,-0.057341426257498426,-0.2626578545132781,-0.05648099978497989,0.4069926221697442,-0.29510962266558327,0.09348672785666771,0.03156983642555427,-0.18584820821684037,-0.09527188477994654,-0.034968329395416636,0.42690629965644344,0.002597345436909949,0.004417969943365922,0.43986346597852366,0.029439729700942156,0.26372954977735424,-0.008756284312749574,-0.432889800569781,-0.14991689734429026,1.0,0.20554927849600704,0.2850490461369759,-0.09477153950778663,0.1963014446592283,0.02028868947045999,0.9930404345666352,0.10041273645837302,-0.08335622818463824,-0.31980055909189037,0.6885413754417489,-0.09667353703681227,-0.24131207073272284,-0.023044763528021376,0.2466214549900723,0.027303615753330325,-0.16205614649205025,-0.14131070802614606,0.22442084903046447,-0.07757953788259633,-0.573072948184254
SlogP_VSA3,0.21159545017998932,-0.23239571248798105,-0.08816024689585548,-0.07922380796461982,0.136588172077008,0.20155839657751157,-0.1336346401311453,-0.0678896248942731,0.018005581097668866,-0.19824360894504922,-0.2718987101665224,-0.1179875581621189,-0.08896250193256823,-0.03502684963467459,0.2414844115011579,0.1697086347219761,0.1309350664495374,-0.5395877781360379,0.14478159718953063,-0.22971853004841064,-0.28270426200496707,-0.1469261484623914,0.028535522313076604,-0.0762828763080997,0.415084403601566,0.12087138561538152,-0.002817640485198771,-0.05507394278265274,-0.22504254718012204,-0.18932371022346287,0.05242344070591657,0.09925159748730017,-0.030199515013280654,0.022985371970495178,-0.202199972723062,0.05085779200322614,-0.02715704437346714,0.24462046560573542,-0.029659243846412494,0.053192155939568345,-0.11150866264263194,0.20374570200250366,-0.009260583083990389,-0.009727299041352347,0.12157841953111737,-0.07422061701409541,-0.20299170132360717,0.3395759118530028,-0.06350381314365679,0.32062807367948015,-0.03046654583276533,-0.21629845870474257,0.1530095558612311,0.4341548859186211,0.04552428170116197,-0.027899644629082048,0.0012588471204110936,-0.07711617311467105,0.19715240391640923,-0.3099220442336282,-0.1471633415281388,0.35007698797523834,-0.0006784405003513543,-0.15115606613268676,0.1928612770381712,-0.10210541302215384,0.044245862673714095,0.03255250676166097,-0.05772276851711337,0.1875099102398603,0.31110169024406453,-0.04205960855012637,-0.15090683974541716,-0.036618306809154386,0.34410533312729036,-0.15167659592383018,0.09174590959426344,-0.049814568956184795,0.4079612175369879,0.20554927849600704,1.0,-0.10307627674440481,0.017932618895688045,0.07733021632803401,0.11252615072022076,0.20439941893895933,0.5398011073097871,-0.17027526905143572,0.18852318259453624,0.1594403263816601,0.18730658552408952,0.3029786380000103,-0.08281996734118185,-0.2301539339735086,0.13926476116277917,0.0972034263845194,0.29342948824467835,0.2593617000577191,0.1778036140054645,0.0022080461493770615
Mor27se,-0.19389382524044801,-0.09329686729729532,-0.1282756831802901,0.15416686666124257,0.008600833202198737,-0.2672262647764956,-0.14589692633165538,-0.16858073061609696,-0.1853348133561701,0.06500658304871909,-0.18738595007842385,-0.1030713721247762,-0.5875544968729484,-0.12212235468786409,-0.1477656448406927,-0.2817412385799119,0.46001044177875494,0.1774936490906753,-0.4014798877262087,-0.16765167570097633,0.07814647217051394,0.05832285876938769,0.40418491683546615,0.09752856450974164,0.04416183596307597,-0.1654650482136789,0.7226978482442136,-0.12068823899321075,0.3060379540141568,-0.05800947397447725,0.4361425627901593,-0.021761830010425833,0.18681158924766358,0.004296189553949531,0.15294070419285094,-0.0900038223462166,0.16324919768837692,-0.2425270913307759,0.38275563944760327,0.13544090107638299,0.012825749549365174,-0.1351204741215006,0.0007820595203206598,-0.10269021439559697,-0.317450358913548,0.018925575370060448,0.06982975351867003,-0.1070985688778899,-0.019854793256209435,-0.2558795593617449,-0.5390275536530813,-0.08647404028827016,-0.2703801206169814,-0.09274699361090794,-0.11120924454282723,-0.13178252969716364,0.5498661742788694,-0.005765148659736264,0.05071325468029107,0.16421773284134766,0.0862003827142055,-0.23949338733221362,-0.04461768473892156,0.21430807366999352,-0.23202126430624492,0.06219890546333147,0.10645480123116809,0.062102703906064996,-0.08848347515180795,0.07273166239980414,0.13028974675324806,0.05499938866412954,-0.04922799960917353,0.1985289714911711,-0.1948474240930036,0.14443237751576823,-0.05323165731051547,-0.3020034922553649,-0.11210738621724664,0.2850490461369759,-0.10307627674440481,1.0,-0.11725992711345075,0.14808501414892694,-0.20830533359041983,0.25726251102858766,-0.29886314406861075,0.025874099068106435,-0.26998319962283945,0.49243818870137124,0.0611913704948442,-0.1609171274749786,-0.012100327714896445,0.23667159493068804,-0.2574763245327652,-0.16392968386111154,-0.2198309533026745,-0.10411674235949712,0.2211976525544612,-0.5496865209650191
ATSC3c,-0.04614494143287106,0.012526164462600147,0.32094950911478515,-0.014029992468293917,0.01971414650689958,-0.032565584618500995,-0.00902527345649166,0.13647453519787975,-0.0406022070369603,-0.10224769151530758,-0.08423565360829949,-0.1652904199786826,0.0808163746986881,-0.03531087487234883,0.0006788751992199244,-0.01041611725157392,-0.07757927689587,-0.09780955574888092,0.05147704635825961,-0.10190491574245208,-0.056565201713731306,-0.027203474394380037,0.028314061286542416,0.1274851277086797,-0.026527011694936556,-0.030990572090642685,-0.04601542737827513,-0.033528776247573756,-0.06959901527494769,0.0965650639712623,-0.05387467353275524,0.12883403137872562,-0.04517184565761711,-0.020867682651932215,-0.002959006690590997,-0.02927955534796997,-0.07671391387842387,-0.025417529841468754,-0.059671169146010394,-0.046466564663138296,0.06762671399476701,-0.06780115759906863,0.14809396877711847,-0.002550380260786539,-0.019558217821115692,-0.012885101006598516,-0.0954443836155536,0.007005157896981074,-0.01854121261955702,0.04216889955620158,0.04532928151453787,-0.053711267110523,0.21647660214580652,-0.013832395400545263,-0.20423718847344255,0.11206390083111645,0.0057224359394529,-0.011330512582779156,-0.6857649044575983,-0.015407862780733793,0.022653316934686956,-0.018139978117889033,0.00725034321954451,-0.07922451106640996,-0.01628962021552021,-0.11289160496726139,0.010941596434327006,0.003601852051309678,-0.012210240089028015,-0.07512561710802503,-0.009751908955112855,-0.020026946130525643,0.10905354508117489,-0.12160296395614285,-0.005989805076535692,0.02011535216045356,0.03754320290373799,0.03594680600995955,0.1574831964618432,-0.09477153950778663,0.017932618895688045,-0.11725992711345075,1.0,-0.09368161226606812,0.0861065251821493,-0.11002697429278845,0.18540771765355685,0.538392993316647,-0.004565532536793928,-0.09789978637215119,-0.12362863937985656,0.04766207214623262,0.15825128834909868,-0.01349176054095526,0.023100934933009198,0.0581907538631094,0.19668923653551681,0.0142812256156937,-0.09253888010938872,0.06653938351947218
ATSC1pe,-0.24729346633059526,-0.29197195203084914,-0.26738893602255304,-0.09414959385152179,-0.013750976566984445,0.11557114769179051,-0.22403263399019685,-0.6269537439495504,-0.3434673828370416,-0.10358321971900711,-0.14192625847304902,-0.11059071713128119,-0.4158806724679415,-0.4031754185455806,0.05180390495101284,0.17406866968100465,0.27880031022686336,-0.2762968677179605,-0.06603979786994534,-0.05479883058329189,-0.31178991888536467,0.09109356935694486,0.10591334871119622,-0.4057910164188549,0.520873786165332,0.11293709580037561,0.18502724320116604,-0.2827656838704916,0.39330098765299704,-0.12028905786831418,0.17126623845170202,-0.011278503609569352,0.11942734102656341,0.07887450238330436,0.13895984423785882,-0.40091126237645447,0.03636874747203932,-0.1426273318247042,0.08927988001236249,-0.03792559748291815,0.12221346061335792,-0.13475940492079086,-0.02603270749179752,-0.3586095848334424,-0.20334436213502124,-0.0372584301050512,-0.08554308165089629,-0.16639538297594839,-0.028372770479931936,-0.20567757462247666,-0.3113143939913021,-0.13233150086945883,-0.35027534521239717,0.05720482106675903,0.05239079134848756,-0.053956321042796504,0.04070090601950097,-0.05887180046422295,-0.17475900180172782,-0.25785487362761644,-0.030946036584120675,-0.2234809341436199,-0.011153047511727271,-0.041866166758917266,-0.11905875611741211,0.16766843825082556,0.06545553484330321,0.12041811202856346,0.09386218791247573,0.1688534354587757,0.2025262921815311,-0.07146328045637114,-0.08798880930153165,0.5719504331877296,0.15089717831336236,0.6634042694700835,0.06951778725865988,-0.042941533957336415,-0.2634195546708426,0.1963014446592283,0.07733021632803401,0.14808501414892694,-0.09368161226606812,1.0,0.2447870201461573,0.17797560271059384,-0.11643764000001122,0.010845499466641331,-0.09893064652790375,0.41527030881005084,-0.15054224876784944,-0.24951444376033868,-0.10583514689492825,0.3052714098744334,-0.06928087017886773,0.009522013817028049,0.09720787411000445,0.300292472160623,0.23186860181634644,-0.2932054371301371
SpMAD_A,-0.036753412992786366,0.3061423273945934,0.0935568494814606,-0.5607917122238756,0.2396427867371073,0.38228180655074323,-0.006609956786322438,0.04798533846491321,-0.2141358618538128,-0.016740948870671485,0.00784772212278852,-0.1122637557634161,-0.09489678735447911,-0.3714929147003319,0.38534889201214545,0.5924980574266895,0.15649069291683396,-0.4868521442118067,0.07053365579467444,0.10579771095967674,-0.4049760422658009,-0.2100057714430363,-0.10587915555038337,-0.4474401574851264,0.3178795662747869,0.28895438383938166,-0.1834159158045219,-0.43606716006814306,-0.10636309433530729,-0.10492208299866579,-0.2339078923757339,0.0016976740448253435,0.0343483285786226,-0.027735468092637387,-0.39004831027497183,-0.4632689094560005,-0.016755045671062733,0.163697987809288,-0.39065907250098425,-0.10000379619709734,0.21763419705360626,0.12703744386677138,-0.06885103273563083,-0.3627607437265785,0.12336012024543903,-0.35476883785473345,-0.021191596412738434,-0.004498973757331685,-0.08679557218255504,-0.03974105562199853,-0.04891139471552027,-0.09109359241169487,0.05764897375848689,0.07859176842761,0.17762284520177482,-0.024996750074880777,-0.3690731336148586,-0.24798836146677036,-0.07760113195491745,-0.04021264946094454,-0.04048498776204625,0.03269625621055757,0.5468216080661057,-0.23684851146144226,0.14291222109225163,-0.009029669657066917,0.21191322716525726,-0.043096859186519475,0.5515957424425636,0.024631459235897688,0.34136996685303,-0.25741057674133483,-0.06103181901883519,0.27254905294461856,0.5288687298553539,0.34467581961676225,0.14573407940783803,0.02413565576293413,-0.1258358090505863,0.02028868947045999,0.11252615072022076,-0.20830533359041983,0.0861065251821493,0.2447870201461573,1.0,0.01759995934598523,0.34169395225784954,0.1611248570080663,0.20968040069530927,0.09544433187657922,-0.029969611385748274,0.11753705839295546,-0.12738784829564512,0.04943747287119958,-0.10217633591677926,0.3486964534690474,0.20982084770852172,0.5881381693225387,-0.10648079592170498,-0.03564229380715712
Mor26se,-0.2612577367205675,-0.44951823184218787,-0.3425383039664411,0.022929169546070396,-0.1634672383838474,-0.15219413061954798,-0.31821078890462834,-0.2503157863937682,-0.37251155126458196,0.053191521800048,-0.29496498460835996,-0.2634013243645737,-0.5921216718626734,-0.3358659078361187,-0.10056626440896085,-0.18438926262938746,0.6903733585515163,-0.10614248770913788,-0.4330049134231969,-0.2483471127009251,-0.10608499914778365,-0.014715290698580288,0.5658833339233579,-0.21754134723127833,0.2511413653897945,-0.10322068653464771,0.46084095959337745,-0.3879215506649638,0.4245694417873446,-0.01256171326635461,0.6407842380177714,-0.16295066107292844,0.4507877414022764,-0.17698039814336564,0.04761245042289938,-0.33798526675145263,0.1310354999165227,-0.27980189592121485,0.46831550749256556,-0.01243119020945445,-0.04619406916491785,-0.15554128856358979,-0.09405899612115792,-0.33914880909213163,-0.4556645930812282,-0.0777424875686609,0.03337908990025874,-0.019073644429308288,-0.11912065516331186,-0.2957750510112028,-0.609730085374131,-0.16680307478365772,-0.2319825415648303,0.05537819125597244,-0.17284431978645862,-0.1831095100739057,0.48339025580643125,-0.12090104764177868,0.06141437514438278,-0.11054995706377041,-0.048745729019183934,-0.28415344771812767,-0.06913225986307733,0.38739473555621895,-0.29282725637840973,0.102082570435678,0.025383223366510537,-0.1721962037749213,-0.08685869663645947,-0.034506867794630365,0.3846536136878991,-0.002711278337275899,0.025687490209804036,0.4465218124957073,0.0019512969601855165,0.24467063101934033,-0.011980445001376551,-0.4048406818220945,-0.15814162495569323,0.9930404345666352,0.20439941893895933,0.25726251102858766,-0.11002697429278845,0.17797560271059384,0.01759995934598523,1.0,0.09278583703368276,-0.09225713449230324,-0.3215503004998081,0.6629643392090461,-0.12210162102793747,-0.25862679505934977,-0.027335596085691107,0.24372259998105672,0.0387510010313451,-0.1546532445631248,-0.16288004903618533,0.20029411804257832,-0.05894858501940472,-0.5484630942377359
PPSA4,0.3152545133409737,0.019596271005342236,0.3581168569570165,-0.25655494670296863,0.23922474220622977,0.37903951475641307,-0.0006965823224610497,0.46461356402889153,-0.07417673314827844,-0.21348928357929026,-0.2216144344171287,-0.08068048874160137,0.09108170747949886,-0.19536530045931147,0.39888928052981315,0.45019615689640957,0.06410090050267787,-0.5685904456881551,0.23391050184762052,-0.142021528971067,-0.3363927090362838,-0.28102796771579414,-0.07530532553647232,-0.09437088644008136,0.4599276940720321,0.2515555632126633,-0.21207080016153224,-0.10989665233526504,-0.4380020986966108,-0.2535360550042072,-0.19718314481440252,0.16737670482291991,-0.04313726931527851,0.03146366000556766,-0.3305185029369392,-0.051070645607399254,-0.12611789215264896,0.4098931058352083,-0.33720526920223826,-0.021183302755462267,-0.000661977259720503,0.18964896865444197,0.008455953339480576,-0.11883708041262694,0.13154558083590515,-0.19855666341532563,-0.19562722614985684,0.3125352142190092,-0.187317846583533,0.36802353362886625,0.02386447283395691,-0.2391365726427139,0.34737594323095344,0.4532780159060331,0.3132878853683316,-0.029826025901405026,-0.2532733331706924,-0.19146310620622708,0.1813903641207302,-0.17881767504221738,-0.18185877469085387,0.46122171801356426,0.14792657522018118,-0.2334622373852018,0.2436399122008243,-0.15035731454003112,0.012864581023656257,0.02951831368486868,0.0011511584285148252,0.20555153605768475,0.4163534689208948,-0.06331715920623569,-0.18231944403358372,-0.22397186619629972,0.5624527731584273,-0.2625331467471251,0.13974624024204768,0.10036294502590665,0.4577897167394084,0.10041273645837302,0.5398011073097871,-0.29886314406861075,0.18540771765355685,-0.11643764000001122,0.34169395225784954,0.09278583703368276,1.0,0.03843793044485173,0.25828914160936817,-0.018779103697688388,0.15489689062328715,0.5973072981639351,-0.128427314223882,-0.27399472559933896,0.07864510218486423,0.29494082767838853,0.4731760849089363,0.45849047963875544,-0.06729249642497503,0.04749004181016657
ATSC3pe,-0.15437173277484936,0.04490569476105538,0.1666314962247192,-0.01631594754406881,-0.00046673485710752017,0.0956836806953212,0.0397742300603327,0.06880221631473647,-0.12755647868757095,-0.0078053280453177585,0.0229677851576932,-0.12187396837488315,-0.043450861824264296,-0.11197638418402268,0.02569505024155244,0.057351180183052276,0.042588072085632166,0.0532025003054231,-0.0024800619473306124,0.04617103717961738,-0.06479164165266965,0.08840141601960663,-0.036956336245593996,-0.05141644090876824,-0.061221621941546504,0.020123932102708714,-0.044178507504623786,-0.10791683126182303,0.09687618028827867,-0.15205518698941825,-0.07245220729022027,-0.07266024249902224,0.15990509458782942,-0.013537090848676752,-0.002602165355496208,-0.09482318863963157,-0.0642171649596132,-0.1608224698684303,-0.08887069084623647,-0.05001966214744147,0.06080217510084577,-0.12018294637318938,-0.11377730003736598,-0.07288695527439391,-0.07394919461896048,0.03418399363755792,0.013384032400377948,-0.1511856537850393,0.045989448217453564,-0.20838141753698636,-0.03179303153207941,-0.05555639563647535,0.03144751481214968,-0.108306363840157,-0.031664848021205894,0.08285435731333186,-0.06937376605644963,0.023423262494017185,-0.4764386139624045,0.10204320344398492,0.07481533238451611,-0.12089826086821676,-0.013922394746112588,-0.006010568376100386,-0.0892756775545605,0.060796701455340565,0.04050229131334669,-0.10387482103851371,0.010024932321862079,-0.1505535103527941,0.006432431257836603,0.011466863337167933,0.00328212417993727,0.08189230660087486,0.0004791229974054719,0.12890709666460376,-0.024881996641542975,0.043525930078778974,-0.07850260263149347,-0.08335622818463824,-0.17027526905143572,0.025874099068106435,0.538392993316647,0.010845499466641331,0.1611248570080663,-0.09225713449230324,0.03843793044485173,1.0,-0.06587578614234778,-0.0638154554728763,-0.2885739337642596,-0.02878405842532442,-0.16165232846947913,0.10146417345869305,-0.062072142451190096,0.007859577446935885,-0.007633337149539889,0.07851742417150816,-0.07750173897224173,-0.02694512520612584
MIC3,0.5052939519330557,0.3730588459398299,0.13358355345196524,-0.33033418125476505,0.5129839346900509,0.39512108808226715,-0.15368837175798783,0.14521452774434418,0.30778708365507745,-0.11007964730260335,0.21885643461214535,0.328747932015822,0.22216827729267968,0.2695199563675882,0.6371293608530543,0.488237372808988,-0.2873022641729959,-0.2780430659573354,0.25319774629181735,0.19871157445204427,-0.07695454677213875,0.08060981480585959,-0.3564277453122109,-0.29991532359284967,0.17518254628951155,0.3032190966642558,-0.2984077870787888,0.37315326168956825,-0.6262262233354909,-0.14309601781153078,-0.44663482981044983,0.11239326352577687,-0.246516375321879,0.17291680922958785,-0.35609983544664425,0.2597910262392786,-0.057857913835602584,0.6760835497800697,-0.45904504678509456,0.26984300288356616,0.10282483042405496,0.573337977928083,0.013641028263045283,0.16774329875175628,0.7601326648943959,-0.04474434178073574,-0.09417572324569777,0.2742169714658708,0.08157793131387747,0.46223120161701464,0.29244856795099966,0.17381885137471054,0.3378420308270421,0.27114960218712186,0.3073383809308925,-0.02273144217772739,-0.4450006887257283,0.08218722638894126,0.07706200490856849,0.0665268280844861,-0.07360997310933967,0.6371046980608817,0.1616013447897571,-0.1730797969151173,0.9809368990848528,-0.06292818054268354,0.08303018469310358,0.22307030034436573,0.0485440990870469,0.058454107794228626,0.2494629126329311,-0.185179151581122,-0.12088177247190236,-0.3088828985594828,0.5099527878507552,-0.13520227738128493,0.16175485279084567,0.2797826767392574,0.04580294164792936,-0.31980055909189037,0.18852318259453624,-0.26998319962283945,-0.004565532536793928,-0.09893064652790375,0.20968040069530927,-0.3215503004998081,0.25828914160936817,-0.06587578614234778,1.0,-0.29466438462099637,0.5061986779704121,0.4085915837310771,-0.1059378323326569,-0.13306641152589227,-0.06963555577239766,0.556364778248378,0.2669030823772672,0.24336951072649268,-0.08456355233338886,0.27268412207839604
Mor13,-0.29855419191752075,-0.27218052287789846,-0.23681032855159653,-0.09495223444461826,0.04474168812751948,-0.02509915202914936,-0.3084553058060633,-0.3485499661235255,-0.4242790239978342,0.03134817934324025,-0.3555486348530894,-0.23123437564249755,-0.6895159890926328,-0.42730232752988756,0.05598030513394037,-0.011392165915848714,0.7962326019646837,-0.16749623038253417,-0.40125319607135423,-0.26195882566153084,-0.3437629777070343,-0.003950121921472193,0.5234960798472614,-0.36131473098350975,0.40024389734679916,-0.01774286745352275,0.5607918086865693,-0.5230593644409466,0.4028479115490406,-0.07973945158114326,0.6710142646193888,-0.04482221926459475,0.32604234557662115,-0.04811640798304498,0.045712847660741664,-0.5094794145562302,0.12430790717243428,-0.3523437837544944,0.4072788841516469,0.12292324549647136,0.16168311786164427,-0.07558726592945128,-0.053766701184184834,-0.4382767796837012,-0.3567572477299611,-0.10236001989113078,0.03441277457098183,-0.03751398716935826,-0.11368059969341351,-0.35462189203849526,-0.7305104893596203,-0.2497542523618113,-0.2684718622267597,0.06294972850155321,-0.17272985833552904,-0.26014334944661877,0.45486654991281167,-0.1412825974192642,0.011223336226170505,-0.01313613967657484,-0.0426667930195827,-0.33279791180999546,0.016505921810944808,0.2323432500547652,-0.29228229749200163,0.04072302793267131,0.14761518063839663,-0.025066643509413997,-0.020154726070270378,0.1150019489012508,0.55346538461198,-0.004243477531007784,-0.11400657563237093,0.5511400222779069,0.19161906443551505,0.3960002612990711,-0.006064218562489742,-0.43863612702822796,-0.23208866308671422,0.6885413754417489,0.1594403263816601,0.49243818870137124,-0.09789978637215119,0.41527030881005084,0.09544433187657922,0.6629643392090461,-0.018779103697688388,-0.0638154554728763,-0.29466438462099637,1.0,0.08426221450472564,-0.29340587761794196,-0.09893060886175822,0.32837054073155325,-0.2704673976505795,-0.15157935907636327,-0.09788647172270716,0.4128229823107109,-0.08138260042875749,-0.6804607745139386
Xc_3d,0.6367171619780037,0.34563771779977664,0.1721873724070676,-0.223849604634267,0.8226144196488677,0.35075388875318125,-0.03734465837759747,0.15006285173869627,0.3996600809082641,-0.09066040064338744,-0.015590013386920709,0.5172388371358256,-0.028426643418873476,0.3739340643239472,0.6906533729881756,0.38120846817260684,0.024697796738334866,-0.11005531025363235,0.08978570907569373,-0.04928446989864803,-0.08899186074011227,-0.1268156346643783,-0.057916672720189535,-0.2734962926118222,0.36283000217091804,0.3765464395112454,-0.04279950947869144,0.03415948960251987,-0.6029487031649774,-0.19104740071777251,-0.3091147823408727,0.1996820741227603,-0.3442283131617694,0.46429169579857343,-0.4504663768274076,0.20351506290171656,0.05440542610159165,0.3095984446913734,-0.4233152412261615,0.4854595885947924,0.2436849864428624,0.5980826001125882,0.10791328162914798,0.23138895042443244,0.5961599594344926,-0.06746984166579822,-0.12563789245800328,0.3571514768249386,0.0358563221321807,0.3658058322490504,-0.06986428140993416,0.10115701794558961,0.14091397065048578,0.28741570275034656,0.2770210010717493,-0.18126881213824614,-0.13170534150208102,0.007319534395297729,0.14478026636058355,0.26436531960958387,-0.031538342320196165,0.5926977088363677,0.17070806748272796,-0.09832094480622781,0.5177235612763673,-0.12030858450717788,0.25479278337079997,0.5449931064480846,-0.013569055648415066,0.45978576212451766,0.5314225636182379,-0.20112324367472886,-0.21638928534037927,-0.245545578243592,0.5877048064496269,-0.17939608630869144,0.22516798788466003,-0.016794449660129863,0.0005191716712804943,-0.09667353703681227,0.18730658552408952,0.0611913704948442,-0.12362863937985656,-0.15054224876784944,-0.029969611385748274,-0.12210162102793747,0.15489689062328715,-0.2885739337642596,0.5061986779704121,0.08426221450472564,1.0,0.27497848376505124,-0.06324742776367796,-0.037691320018656715,-0.37717055662616555,0.048646661892948515,0.17508003370879344,0.32756113360460615,-0.14607551712636044,-0.07286542174579198
